Time(s),Value(℃)
0.0030072,32.9799995422363
0.0186322,32.9799995422363
0.0342572,32.9799995422363
0.0498822,32.9799995422363
0.0655072,32.9799995422363
0.0811322,32.9799995422363
0.0967572,32.9799995422363
0.1123822,32.9799995422363
0.1280072,32.9700012207031
0.1436322,32.9700012207031
0.1592572,32.9700012207031
0.1748822,32.9700012207031
0.1905072,32.9700012207031
0.2061322,32.9700012207031
0.2217572,32.9700012207031
0.2373822,32.9700012207031
0.2530072,32.9700012207031
0.2686322,32.9700012207031
0.2842572,32.9799995422363
0.2998822,32.9700012207031
0.3155072,32.9700012207031
0.3311322,32.9700012207031
0.3467572,32.9700012207031
0.3623822,32.9700012207031
0.3780072,32.9700012207031
0.3936322,32.9700012207031
0.4092572,32.9799995422363
0.4248822,32.9799995422363
0.4405072,32.9799995422363
0.4561322,32.9799995422363
0.4717572,32.9799995422363
0.4873822,32.9799995422363
0.5030072,32.9799995422363
0.5186322,32.9799995422363
0.5342572,32.9799995422363
0.5498822,32.9799995422363
0.5655072,32.9799995422363
0.5811322,32.9799995422363
0.5967572,32.9700012207031
0.6123822,32.9700012207031
0.6280072,32.9700012207031
0.6436322,32.9799995422363
0.6592572,32.9799995422363
0.6748822,32.9799995422363
0.6905072,32.9799995422363
0.7061322,32.9799995422363
0.7217572,32.9799995422363
0.7373822,32.9700012207031
0.7530072,32.9700012207031
0.7686322,32.9700012207031
0.7842572,32.9700012207031
0.7998822,32.9700012207031
0.8155072,32.9700012207031
0.8311322,32.9700012207031
0.8467572,32.9700012207031
0.8623822,32.9700012207031
0.8780072,32.9700012207031
0.8936322,32.9700012207031
0.9092572,32.9700012207031
0.9248822,32.9700012207031
0.9405072,32.9700012207031
0.9561322,32.9700012207031
0.9717572,32.9799995422363
0.9873822,32.9799995422363
1.0030072,32.9799995422363
1.0186322,32.9799995422363
1.0342572,32.9799995422363
1.0498822,32.9799995422363
1.0655072,32.9799995422363
1.0811322,32.9799995422363
1.0967572,32.9799995422363
1.1123822,32.9799995422363
1.1280072,32.9900016784668
1.1436322,32.9900016784668
1.1592572,32.9900016784668
1.1748822,32.9900016784668
1.1905072,32.9900016784668
1.2061322,32.9900016784668
1.2217572,32.9900016784668
1.2373822,32.9900016784668
1.2530072,32.9900016784668
1.2686322,32.9900016784668
1.2842572,32.9900016784668
1.2998822,32.9900016784668
1.3155072,32.9799995422363
1.3311322,32.9799995422363
1.3467572,32.9799995422363
1.3623822,32.9799995422363
1.3780072,32.9799995422363
1.3936322,32.9799995422363
1.4092572,32.9799995422363
1.4248822,32.9799995422363
1.4405072,32.9799995422363
1.4561322,32.9799995422363
1.4717572,32.9799995422363
1.4873822,32.9900016784668
1.5030072,32.9900016784668
1.5186322,32.9900016784668
1.5342572,32.9900016784668
1.5498822,32.9900016784668
1.5655072,32.9900016784668
1.5811322,32.9900016784668
1.5967572,32.9900016784668
1.6123822,32.9900016784668
1.6280072,32.9900016784668
1.6436322,32.9900016784668
1.6592572,32.9900016784668
1.6748822,32.9900016784668
1.6905072,33.0
1.7061322,32.9900016784668
1.7217572,32.9900016784668
1.7373822,32.9900016784668
1.7530072,32.9900016784668
1.7686322,32.9900016784668
1.7842572,32.9900016784668
1.7998822,32.9900016784668
1.8155072,32.9900016784668
1.8311322,32.9900016784668
1.8467572,32.9900016784668
1.8623822,32.9900016784668
1.8780072,32.9900016784668
1.8936322,32.9799995422363
1.9092572,32.9900016784668
