Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;
0;-0.0459989;1.22152;-41.2961;-1.9;39.9997;0.00219873;-4.44319e-020;-31.558;-5.4;-71.4085;-5.4;-124.738;-5.4;-192.409;-5.4;-272.409;-5.4;-365.738;-5.4;-472.409;-5.4;-592.409;-5.4;-725.738;-5.4;-872.158;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.0100018;2.46324;1.04528;-41.231;-1.89996;40.064;0.0234838;0.00155747;-31.558;-5.4;-71.4085;-5.4;-124.738;-5.4;-192.409;-5.4;-272.409;-5.4;-365.738;-5.4;-472.409;-5.4;-592.409;-5.4;-725.738;-5.4;-872.158;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.0200036;4.03033;0.839743;-41.1196;-1.89985;40.1964;0.0532678;0.00706238;-31.558;-5.4;-71.4085;-5.4;-124.738;-5.4;-192.409;-5.4;-272.409;-5.4;-365.738;-5.4;-472.409;-5.4;-592.409;-5.4;-725.738;-5.4;-872.158;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.0300054;4.22971;0.72614;-41.0072;-1.89964;40.3462;0.074286;0.0172125;-31.558;-5.4;-71.4085;-5.4;-124.738;-5.4;-192.409;-5.4;-272.409;-5.4;-365.738;-5.4;-472.409;-5.4;-592.409;-5.4;-725.738;-5.4;-872.158;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.0400071;4.47997;0.658376;-40.895;-1.89936;40.5031;0.0890445;0.0311651;-31.558;-5.4;-71.4085;-5.4;-124.738;-5.4;-192.409;-5.4;-272.409;-5.4;-365.738;-5.4;-472.409;-5.4;-592.409;-5.4;-725.738;-5.4;-872.158;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.0500089;4.81123;0.619526;-40.7819;-1.89902;40.671;0.0999682;0.0481319;-31.558;-5.4;-71.4085;-5.4;-124.738;-5.4;-192.409;-5.4;-272.409;-5.4;-365.738;-5.4;-472.409;-5.4;-592.409;-5.4;-725.738;-5.4;-872.158;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.0600107;5.17763;0.587473;-40.6684;-1.89861;40.8511;0.107822;0.0675648;-31.558;-5.4;-71.4085;-5.4;-124.738;-5.4;-192.409;-5.4;-272.409;-5.4;-365.738;-5.4;-472.409;-5.4;-592.409;-5.4;-725.738;-5.4;-872.158;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.0700125;5.51169;0.56539;-40.5543;-1.89814;41.0443;0.112993;0.0892398;-31.558;-5.4;-71.4085;-5.4;-124.738;-5.4;-192.409;-5.4;-272.409;-5.4;-365.738;-5.4;-472.409;-5.4;-592.409;-5.4;-725.738;-5.4;-872.158;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.0800143;5.76954;0.548168;-40.4398;-1.89762;41.2485;0.115885;0.112917;-31.558;-5.4;-71.4085;-5.4;-124.738;-5.4;-192.409;-5.4;-272.409;-5.4;-365.738;-5.4;-472.409;-5.4;-592.409;-5.4;-725.738;-5.4;-872.158;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.0900161;5.93433;0.532857;-40.3245;-1.89704;41.4602;0.116854;0.138369;-31.558;-5.4;-71.4085;-5.4;-124.738;-5.4;-192.409;-5.4;-272.409;-5.4;-365.738;-5.4;-472.409;-5.4;-592.409;-5.4;-725.738;-5.4;-872.158;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.100018;6.01344;0.526396;-40.2138;-1.89643;41.6663;0.116118;0.164319;-31.558;-5.4;-71.4085;-5.4;-124.738;-5.4;-192.409;-5.4;-272.409;-5.4;-365.738;-5.4;-472.409;-5.4;-592.409;-5.4;-725.738;-5.4;-872.158;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.11002;6.05751;0.53267;-40.0932;-1.89572;41.8919;0.113682;0.194502;-31.5579;-5.4;-71.4084;-5.4;-124.738;-5.4;-192.408;-5.4;-272.408;-5.4;-365.738;-5.4;-472.408;-5.4;-592.408;-5.4;-725.738;-5.4;-872.157;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.120021;6.09542;0.555381;-39.9789;-1.89498;42.1058;0.110348;0.224926;-31.5577;-5.4;-71.4082;-5.4;-124.738;-5.4;-192.408;-5.4;-272.408;-5.4;-365.738;-5.4;-472.408;-5.4;-592.408;-5.4;-725.738;-5.4;-872.157;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.130023;6.11978;0.59836;-39.8616;-1.89418;42.3254;0.106714;0.257672;-31.5576;-5.4;-71.408;-5.4;-124.738;-5.4;-192.408;-5.4;-272.408;-5.4;-365.738;-5.4;-472.408;-5.4;-592.408;-5.4;-725.738;-5.4;-872.157;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.140025;6.08051;0.664577;-39.7429;-1.89331;42.5462;0.103833;0.292105;-31.5574;-5.4;-71.4079;-5.4;-124.738;-5.4;-192.408;-5.4;-272.408;-5.4;-365.738;-5.4;-472.408;-5.4;-592.408;-5.4;-725.738;-5.4;-872.157;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.150027;5.96521;0.737815;-39.6234;-1.89237;42.7643;0.102951;0.327286;-31.5572;-5.4;-71.4077;-5.4;-124.738;-5.4;-192.408;-5.4;-272.408;-5.4;-365.738;-5.4;-472.408;-5.4;-592.408;-5.4;-725.738;-5.4;-872.157;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.160029;5.85993;0.789038;-39.5035;-1.89134;42.9776;0.104703;0.36195;-31.4196;-5.39995;-71.2701;-5.39994;-124.6;-5.39994;-192.27;-5.39994;-272.27;-5.39994;-365.6;-5.39997;-472.27;-5.39994;-592.27;-5.39994;-725.6;-5.39994;-872.019;-5.39993;-1032.09;-5.39994;-1241.42;-5.39994;-1392.09;-5.39994;-1592.18;-5.39994;-1805.51;-5.39994;
0.17003;5.82646;0.806066;-39.3907;-1.89031;43.1749;0.108294;0.393066;-31.1411;-5.39985;-70.9915;-5.39983;-124.322;-5.39983;-191.992;-5.39983;-271.992;-5.39983;-365.322;-5.39991;-471.992;-5.39983;-591.992;-5.39983;-725.322;-5.39983;-871.741;-5.39979;-1031.81;-5.39981;-1241.14;-5.39981;-1391.81;-5.39981;-1591.9;-5.39982;-1805.23;-5.39982;
0.180032;5.7908;0.783901;-39.2648;-1.88908;43.3936;0.113671;0.425562;-30.8626;-5.39975;-70.713;-5.39972;-124.043;-5.39972;-191.713;-5.39972;-271.713;-5.39972;-365.043;-5.39985;-471.713;-5.39972;-591.713;-5.39972;-725.043;-5.39972;-871.462;-5.39966;-1031.53;-5.39968;-1240.87;-5.39968;-1391.53;-5.39968;-1591.62;-5.39971;-1804.95;-5.39971;
0.190034;5.42092;0.736177;-39.1442;-1.88782;43.5954;0.118836;0.454458;-30.584;-5.39965;-70.4345;-5.3996;-123.764;-5.3996;-191.434;-5.3996;-271.435;-5.3996;-364.765;-5.39979;-471.435;-5.3996;-591.435;-5.3996;-724.764;-5.3996;-871.183;-5.39952;-1031.26;-5.39955;-1240.59;-5.39955;-1391.26;-5.39955;-1591.35;-5.39959;-1804.68;-5.39959;
0.200036;4.68432;0.720576;-39.03;-1.88656;43.7648;0.123132;0.480775;-30.3055;-5.39955;-70.1559;-5.39949;-123.486;-5.39949;-191.156;-5.39949;-271.156;-5.39949;-364.486;-5.39973;-471.156;-5.39949;-591.156;-5.39949;-724.486;-5.39949;-870.905;-5.39938;-1030.98;-5.39942;-1240.31;-5.39942;-1390.98;-5.39942;-1591.07;-5.39947;-1804.4;-5.39947;
0.210038;3.74177;0.725973;-38.9024;-1.88508;43.9225;0.127768;0.510096;-30.0277;-5.39947;-69.8781;-5.3994;-123.208;-5.3994;-190.878;-5.3994;-270.878;-5.3994;-364.208;-5.39967;-470.878;-5.3994;-590.878;-5.3994;-724.208;-5.3994;-870.627;-5.39928;-1030.7;-5.39932;-1240.03;-5.39932;-1390.7;-5.39932;-1590.79;-5.39938;-1804.12;-5.39938;
0.220039;2.85743;0.735623;-38.7797;-1.88358;44.0422;0.132263;0.538487;-29.7504;-5.3994;-69.6009;-5.39932;-122.931;-5.39932;-190.601;-5.39932;-270.601;-5.39932;-363.931;-5.39962;-470.601;-5.39932;-590.601;-5.39932;-723.931;-5.39932;-870.35;-5.3992;-1030.42;-5.39924;-1239.75;-5.39924;-1390.42;-5.39924;-1590.51;-5.39931;-1803.84;-5.39931;
0.230041;2.08225;0.745732;-38.6562;-1.882;44.1299;0.136865;0.567363;-29.4732;-5.39933;-69.3236;-5.39925;-122.654;-5.39925;-190.324;-5.39925;-270.324;-5.39925;-363.654;-5.39957;-470.324;-5.39925;-590.324;-5.39925;-723.654;-5.39925;-870.073;-5.39912;-1030.15;-5.39916;-1239.48;-5.39916;-1390.15;-5.39916;-1590.24;-5.39923;-1803.57;-5.39923;
0.240043;1.45387;0.754645;-38.5336;-1.88035;44.1915;0.141506;0.596334;-29.1959;-5.39926;-69.0463;-5.39918;-122.376;-5.39918;-190.046;-5.39918;-270.046;-5.39918;-363.376;-5.39951;-470.046;-5.39918;-590.046;-5.39918;-723.376;-5.39918;-869.795;-5.39904;-1029.87;-5.39908;-1239.2;-5.39908;-1389.87;-5.39908;-1589.96;-5.39916;-1803.29;-5.39916;
0.250045;0.953497;0.76176;-38.4106;-1.87863;44.234;0.146178;0.625712;-28.9186;-5.39919;-68.7691;-5.3991;-122.099;-5.3991;-189.769;-5.3991;-269.769;-5.3991;-363.099;-5.39946;-469.769;-5.3991;-589.769;-5.3991;-723.099;-5.3991;-869.518;-5.39896;-1029.59;-5.399;-1238.92;-5.399;-1389.59;-5.399;-1589.68;-5.39908;-1803.01;-5.39908;
0.260046;0.570437;0.767743;-38.2876;-1.87683;44.2616;0.150826;0.655416;-28.6409;-5.39912;-68.4913;-5.39903;-121.821;-5.39903;-189.491;-5.39903;-269.491;-5.39903;-362.821;-5.3994;-469.491;-5.39903;-589.491;-5.39903;-722.821;-5.39903;-869.24;-5.39888;-1029.31;-5.39892;-1238.64;-5.39892;-1389.31;-5.39892;-1589.4;-5.399;-1802.73;-5.399;
0.270048;0.286814;0.77105;-38.1636;-1.87494;44.2771;0.155409;0.685723;-28.3625;-5.39904;-68.213;-5.39895;-121.543;-5.39895;-189.213;-5.39895;-269.213;-5.39895;-362.543;-5.39934;-469.213;-5.39895;-589.213;-5.39895;-722.543;-5.39895;-868.962;-5.39879;-1029.03;-5.39884;-1238.37;-5.39884;-1389.03;-5.39884;-1589.12;-5.39892;-1802.45;-5.39892;
0.28005;0.0935222;0.771046;-38.0448;-1.87305;44.2836;0.159591;0.715133;-28.0842;-5.39896;-67.9347;-5.39886;-121.265;-5.39886;-188.935;-5.39886;-268.935;-5.39886;-362.265;-5.39928;-468.935;-5.39886;-588.935;-5.39886;-722.265;-5.39886;-868.684;-5.39871;-1028.76;-5.39876;-1238.09;-5.39876;-1388.76;-5.39876;-1588.85;-5.39884;-1802.18;-5.39884;
0.290052;-0.0596539;0.766782;-37.9291;-1.87114;44.2845;0.163342;0.744137;-27.8059;-5.39889;-67.6564;-5.39878;-120.986;-5.39878;-188.656;-5.39878;-268.656;-5.39878;-361.986;-5.39922;-468.656;-5.39878;-588.656;-5.39878;-721.986;-5.39878;-868.405;-5.39863;-1028.48;-5.39867;-1237.81;-5.39867;-1388.48;-5.39867;-1588.57;-5.39876;-1801.9;-5.39876;
0.300054;-0.216447;0.759043;-37.7916;-1.86879;44.2797;0.167292;0.778973;-27.5276;-5.39881;-67.378;-5.3987;-120.708;-5.3987;-188.378;-5.3987;-268.378;-5.3987;-361.708;-5.39915;-468.378;-5.3987;-588.378;-5.3987;-721.708;-5.3987;-868.127;-5.39854;-1028.2;-5.39859;-1237.53;-5.39859;-1388.2;-5.39859;-1588.29;-5.39868;-1801.62;-5.39868;
0.310055;-0.293312;0.75057;-37.6744;-1.86671;44.2712;0.17011;0.809011;-27.2498;-5.39872;-67.1002;-5.39861;-120.43;-5.39861;-188.1;-5.39861;-268.1;-5.39861;-361.43;-5.39909;-468.1;-5.39861;-588.1;-5.39861;-721.43;-5.39861;-867.849;-5.39845;-1027.92;-5.3985;-1237.25;-5.3985;-1387.92;-5.3985;-1588.01;-5.39859;-1801.34;-5.39859;
0.320057;-0.346027;0.741744;-37.551;-1.86445;44.2601;0.172599;0.840862;-26.9724;-5.39864;-66.8229;-5.39852;-120.153;-5.39852;-187.823;-5.39852;-267.823;-5.39852;-361.153;-5.39901;-467.823;-5.39852;-587.823;-5.39852;-721.153;-5.39852;-867.572;-5.39836;-1027.64;-5.39841;-1236.98;-5.39841;-1387.64;-5.39841;-1587.73;-5.3985;-1801.06;-5.3985;
0.330059;-0.381798;0.733298;-37.4278;-1.86211;44.2475;0.17462;0.872934;-26.6951;-5.39855;-66.5455;-5.39843;-119.876;-5.39843;-187.546;-5.39843;-267.546;-5.39843;-360.876;-5.39894;-467.546;-5.39843;-587.546;-5.39843;-720.876;-5.39843;-867.295;-5.39827;-1027.37;-5.39832;-1236.7;-5.39832;-1387.37;-5.39832;-1587.46;-5.39841;-1800.79;-5.39841;
0.340061;-0.408333;0.726025;-37.3048;-1.85971;44.2338;0.176207;0.905156;-26.4178;-5.39846;-66.2682;-5.39834;-119.598;-5.39834;-187.268;-5.39834;-267.268;-5.39834;-360.598;-5.39887;-467.268;-5.39834;-587.268;-5.39834;-720.598;-5.39834;-867.017;-5.39818;-1027.09;-5.39823;-1236.42;-5.39823;-1387.09;-5.39823;-1587.18;-5.39832;-1800.51;-5.39832;
0.350063;-0.430871;0.71979;-37.1812;-1.85722;44.219;0.177372;0.937792;-26.1404;-5.39837;-65.9909;-5.39825;-119.321;-5.39825;-186.991;-5.39825;-266.991;-5.39825;-360.321;-5.3988;-466.991;-5.39825;-586.991;-5.39825;-720.321;-5.39825;-866.74;-5.39809;-1026.81;-5.39813;-1236.14;-5.39813;-1386.81;-5.39813;-1586.9;-5.39823;-1800.23;-5.39823;
0.360064;-0.45192;0.71461;-37.0584;-1.85467;44.2035;0.178173;0.970407;-25.8626;-5.39828;-65.713;-5.39816;-119.043;-5.39816;-186.713;-5.39816;-266.713;-5.39816;-360.043;-5.39872;-466.713;-5.39816;-586.713;-5.39816;-720.043;-5.39816;-866.462;-5.39799;-1026.53;-5.39804;-1235.87;-5.39804;-1386.53;-5.39804;-1586.62;-5.39813;-1799.95;-5.39813;
0.370066;-0.472415;0.710449;-36.936;-1.85206;44.1873;0.17869;1.0031;-25.5841;-5.39818;-65.4345;-5.39806;-118.765;-5.39806;-186.435;-5.39806;-266.435;-5.39806;-359.765;-5.39864;-466.435;-5.39806;-586.435;-5.39806;-719.765;-5.39806;-866.184;-5.39789;-1026.26;-5.39794;-1235.59;-5.39794;-1386.26;-5.39794;-1586.35;-5.39803;-1799.68;-5.39803;
0.380068;-0.49099;0.707648;-36.8224;-1.84958;44.1715;0.178938;1.03359;-25.3056;-5.39808;-65.1561;-5.39796;-118.486;-5.39796;-186.156;-5.39796;-266.156;-5.39796;-359.486;-5.39856;-466.156;-5.39796;-586.156;-5.39796;-719.486;-5.39796;-865.905;-5.39779;-1025.98;-5.39783;-1235.31;-5.39783;-1385.98;-5.39783;-1586.07;-5.39793;-1799.4;-5.39793;
0.39007;-0.510243;0.705674;-36.7003;-1.84684;44.1539;0.179018;1.06653;-25.0272;-5.39798;-64.8776;-5.39786;-118.208;-5.39786;-185.878;-5.39786;-265.878;-5.39786;-359.208;-5.39847;-465.878;-5.39786;-585.878;-5.39786;-719.208;-5.39786;-865.627;-5.39769;-1025.7;-5.39773;-1235.03;-5.39773;-1385.7;-5.39773;-1585.79;-5.39783;-1799.12;-5.39783;
0.400071;-0.52981;0.704825;-36.5671;-1.84377;44.1337;0.178924;1.10265;-24.7487;-5.39788;-64.5992;-5.39775;-117.929;-5.39775;-185.599;-5.39775;-265.599;-5.39775;-358.929;-5.39839;-465.599;-5.39775;-585.599;-5.39775;-718.929;-5.39775;-865.348;-5.39758;-1025.42;-5.39763;-1234.75;-5.39763;-1385.42;-5.39763;-1585.51;-5.39773;-1798.84;-5.39773;
0.410073;-0.545851;0.704673;-36.4474;-1.84094;44.115;0.178743;1.13521;-24.4706;-5.39778;-64.321;-5.39765;-117.651;-5.39765;-185.321;-5.39765;-265.321;-5.39765;-358.651;-5.39831;-465.321;-5.39765;-585.321;-5.39765;-718.651;-5.39765;-865.07;-5.39748;-1025.14;-5.39753;-1234.47;-5.39753;-1385.14;-5.39753;-1585.23;-5.39763;-1798.56;-5.39763;
0.420075;-0.560599;0.704927;-36.3247;-1.83797;44.0952;0.178488;1.16872;-24.1927;-5.39767;-64.0432;-5.39754;-117.373;-5.39754;-185.043;-5.39754;-265.043;-5.39754;-358.373;-5.39821;-465.043;-5.39754;-585.043;-5.39754;-718.373;-5.39754;-864.792;-5.39737;-1024.86;-5.39742;-1234.2;-5.39742;-1384.86;-5.39742;-1584.95;-5.39752;-1798.28;-5.39752;
0.430077;-0.572444;0.705692;-36.208;-1.83508;44.0759;0.178203;1.20067;-23.9148;-5.39757;-63.7653;-5.39743;-117.095;-5.39743;-184.765;-5.39743;-264.765;-5.39743;-358.095;-5.39812;-464.765;-5.39743;-584.765;-5.39743;-718.095;-5.39743;-864.514;-5.39726;-1024.59;-5.39731;-1233.92;-5.39731;-1384.59;-5.39731;-1584.68;-5.39741;-1798.01;-5.39741;
0.440079;-0.582755;0.707083;-36.0793;-1.83182;44.0541;0.177879;1.236;-23.637;-5.39746;-63.4874;-5.39732;-116.817;-5.39732;-184.487;-5.39732;-264.487;-5.39732;-357.817;-5.39803;-464.487;-5.39732;-584.487;-5.39732;-717.817;-5.39732;-864.236;-5.39715;-1024.31;-5.3972;-1233.64;-5.3972;-1384.31;-5.3972;-1584.4;-5.3973;-1797.73;-5.3973;
0.45008;-0.589432;0.708629;-35.9565;-1.82864;44.033;0.177586;1.26975;-23.3591;-5.39735;-63.2095;-5.39721;-116.54;-5.39721;-184.21;-5.39721;-264.21;-5.39721;-357.54;-5.39794;-464.21;-5.39721;-584.21;-5.39721;-717.54;-5.39721;-863.959;-5.39704;-1024.03;-5.39708;-1233.36;-5.39709;-1384.03;-5.39708;-1584.12;-5.39719;-1797.45;-5.39719;
0.460082;-0.592701;0.710019;-35.834;-1.82539;44.0118;0.177319;1.30349;-23.0814;-5.39724;-62.9318;-5.3971;-116.262;-5.3971;-183.932;-5.3971;-263.932;-5.3971;-357.262;-5.39785;-463.932;-5.3971;-583.932;-5.3971;-717.262;-5.3971;-863.681;-5.39692;-1023.75;-5.39697;-1233.08;-5.39697;-1383.75;-5.39697;-1583.84;-5.39707;-1797.17;-5.39707;
0.470084;-0.592317;0.710733;-35.7136;-1.82212;43.9908;0.177079;1.33672;-22.8038;-5.39712;-62.6543;-5.39698;-115.984;-5.39698;-183.654;-5.39698;-263.654;-5.39698;-356.984;-5.39775;-463.654;-5.39698;-583.654;-5.39698;-716.984;-5.39698;-863.403;-5.3968;-1023.48;-5.39685;-1232.81;-5.39685;-1383.48;-5.39685;-1583.57;-5.39696;-1796.9;-5.39696;
0.480086;-0.588833;0.71108;-35.5961;-1.81887;43.9704;0.176858;1.36915;-22.5263;-5.39701;-62.3767;-5.39686;-115.707;-5.39686;-183.377;-5.39686;-263.377;-5.39686;-356.707;-5.39765;-463.377;-5.39686;-583.377;-5.39686;-716.707;-5.39686;-863.126;-5.39669;-1023.2;-5.39674;-1232.53;-5.39674;-1383.2;-5.39674;-1583.29;-5.39684;-1796.62;-5.39684;
0.490088;-0.582631;0.711086;-35.4741;-1.81543;43.9494;0.17664;1.40285;-22.2488;-5.39689;-62.0992;-5.39675;-115.429;-5.39675;-183.099;-5.39675;-263.099;-5.39675;-356.429;-5.39755;-463.099;-5.39675;-583.099;-5.39675;-716.429;-5.39675;-862.848;-5.39657;-1022.92;-5.39662;-1232.25;-5.39662;-1382.92;-5.39662;-1583.01;-5.39672;-1796.34;-5.39672;
