Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;
0;1.59891;-0.164788;-41.285;-1.9;40.0042;-0.000896895;-6.11695e-006;-31.558;-5.4;-71.4085;-5.4;-124.738;-5.4;-192.409;-5.4;-272.409;-5.4;-365.738;-5.4;-472.409;-5.4;-592.409;-5.4;-725.738;-5.4;-872.158;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.010006;3.47637;-0.142064;-41.2109;-1.90001;40.0838;-0.00425396;-0.000275493;-31.558;-5.4;-71.4085;-5.4;-124.738;-5.4;-192.409;-5.4;-272.409;-5.4;-365.738;-5.4;-472.409;-5.4;-592.409;-5.4;-725.738;-5.4;-872.158;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.0200121;4.14874;-0.122648;-41.0989;-1.90003;40.2263;-0.00832917;-0.00120244;-31.558;-5.4;-71.4085;-5.4;-124.738;-5.4;-192.409;-5.4;-272.409;-5.4;-365.738;-5.4;-472.409;-5.4;-592.409;-5.4;-725.738;-5.4;-872.158;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.0300181;4.38041;-0.115212;-40.9869;-1.90006;40.3804;-0.0114535;-0.00280527;-31.558;-5.4;-71.4085;-5.4;-124.738;-5.4;-192.409;-5.4;-272.409;-5.4;-365.738;-5.4;-472.409;-5.4;-592.409;-5.4;-725.738;-5.4;-872.158;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.0400242;4.68769;-0.110853;-40.874;-1.9001;40.5446;-0.0139434;-0.0049812;-31.558;-5.4;-71.4085;-5.4;-124.738;-5.4;-192.409;-5.4;-272.409;-5.4;-365.738;-5.4;-472.409;-5.4;-592.409;-5.4;-725.738;-5.4;-872.158;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.0500302;5.0549;-0.10801;-40.7607;-1.90016;40.7204;-0.0159929;-0.00764594;-31.558;-5.4;-71.4085;-5.4;-124.738;-5.4;-192.409;-5.4;-272.409;-5.4;-365.738;-5.4;-472.409;-5.4;-592.409;-5.4;-725.738;-5.4;-872.158;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.0600362;5.41648;-0.104196;-40.6523;-1.90022;40.9002;-0.017554;-0.0106108;-31.558;-5.4;-71.4085;-5.4;-124.738;-5.4;-192.409;-5.4;-272.409;-5.4;-365.738;-5.4;-472.409;-5.4;-592.409;-5.4;-725.738;-5.4;-872.158;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.0700423;5.73967;-0.101978;-40.5328;-1.9003;41.1118;-0.0187641;-0.0143534;-31.558;-5.4;-71.4085;-5.4;-124.738;-5.4;-192.409;-5.4;-272.409;-5.4;-365.738;-5.4;-472.409;-5.4;-592.409;-5.4;-725.738;-5.4;-872.158;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.0800483;5.92742;-0.0970662;-40.4206;-1.90038;41.3181;-0.0194506;-0.0182243;-31.558;-5.4;-71.4085;-5.4;-124.738;-5.4;-192.409;-5.4;-272.409;-5.4;-365.738;-5.4;-472.409;-5.4;-592.409;-5.4;-725.738;-5.4;-872.158;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.0900544;6.01716;-0.0964755;-40.3082;-1.90048;41.5281;-0.0197719;-0.0224263;-31.558;-5.4;-71.4085;-5.4;-124.738;-5.4;-192.409;-5.4;-272.409;-5.4;-365.738;-5.4;-472.409;-5.4;-592.409;-5.4;-725.738;-5.4;-872.158;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.10006;6.07938;-0.0985717;-40.1922;-1.90058;41.7462;-0.0198884;-0.0270614;-31.558;-5.4;-71.4085;-5.4;-124.738;-5.4;-192.409;-5.4;-272.409;-5.4;-365.738;-5.4;-472.409;-5.4;-592.409;-5.4;-725.738;-5.4;-872.158;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.110066;6.15618;-0.10024;-40.0751;-1.9007;41.9675;-0.0198267;-0.0320496;-31.5579;-5.4;-71.4084;-5.4;-124.738;-5.4;-192.408;-5.4;-272.408;-5.4;-365.738;-5.4;-472.408;-5.4;-592.408;-5.4;-725.738;-5.4;-872.157;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.120072;6.25593;-0.099434;-39.9575;-1.90083;42.1918;-0.0195911;-0.0372858;-31.5577;-5.4;-71.4082;-5.4;-124.738;-5.4;-192.408;-5.4;-272.408;-5.4;-365.738;-5.4;-472.408;-5.4;-592.408;-5.4;-725.738;-5.4;-872.157;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.130079;6.37486;-0.0965508;-39.8371;-1.90097;42.424;-0.0191294;-0.0428122;-31.5576;-5.4;-71.408;-5.4;-124.738;-5.4;-192.408;-5.4;-272.408;-5.4;-365.738;-5.4;-472.408;-5.4;-592.408;-5.4;-725.738;-5.4;-872.157;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.140085;6.49689;-0.100376;-39.7183;-1.90112;42.6563;-0.0185153;-0.0483639;-31.5574;-5.4;-71.4079;-5.4;-124.738;-5.4;-192.408;-5.4;-272.408;-5.4;-365.738;-5.4;-472.408;-5.4;-592.408;-5.4;-725.738;-5.4;-872.157;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.150091;6.60982;-0.10158;-39.6006;-1.90127;42.8895;-0.0179616;-0.0538832;-31.5572;-5.4;-71.4077;-5.4;-124.738;-5.4;-192.408;-5.4;-272.408;-5.4;-365.738;-5.4;-472.408;-5.4;-592.408;-5.4;-725.738;-5.4;-872.157;-5.4;-1032.23;-5.4;-1241.56;-5.4;-1392.23;-5.4;-1592.32;-5.4;-1805.65;-5.4;
0.160097;6.71211;-0.101991;-39.4824;-1.90144;43.1262;-0.017378;-0.0593833;-31.422;-5.39995;-71.2724;-5.39994;-124.602;-5.39994;-192.272;-5.39994;-272.272;-5.39994;-365.602;-5.39997;-472.272;-5.39994;-592.272;-5.39994;-725.602;-5.39994;-872.021;-5.39993;-1032.09;-5.39994;-1241.42;-5.39994;-1392.09;-5.39994;-1592.18;-5.39994;-1805.51;-5.39994;
0.170103;6.80557;-0.106092;-39.3591;-1.90163;43.3752;-0.0169259;-0.0650236;-31.1451;-5.39985;-70.9955;-5.39983;-124.326;-5.39983;-191.996;-5.39983;-271.996;-5.39983;-365.326;-5.39991;-471.996;-5.39983;-591.996;-5.39983;-725.326;-5.39983;-871.745;-5.39979;-1031.82;-5.39981;-1241.15;-5.39981;-1391.82;-5.39981;-1591.91;-5.39982;-1805.24;-5.39982;
0.180109;6.78939;-0.113082;-39.2408;-1.90181;43.6144;-0.0167689;-0.0702746;-30.8682;-5.39975;-70.7187;-5.39972;-124.049;-5.39972;-191.719;-5.39972;-271.719;-5.39972;-365.049;-5.39985;-471.719;-5.39972;-591.719;-5.39972;-725.049;-5.39972;-871.468;-5.39966;-1031.54;-5.39968;-1240.87;-5.39968;-1391.54;-5.39968;-1591.63;-5.39971;-1804.96;-5.39971;
0.190115;6.50038;-0.114753;-39.119;-1.90202;43.8534;-0.0171311;-0.0752559;-30.5913;-5.39965;-70.4418;-5.3996;-123.772;-5.3996;-191.442;-5.3996;-271.442;-5.3996;-364.772;-5.39979;-471.442;-5.3996;-591.442;-5.3996;-724.772;-5.3996;-871.191;-5.39952;-1031.26;-5.39954;-1240.59;-5.39954;-1391.26;-5.39954;-1591.35;-5.39959;-1804.68;-5.39959;
0.200121;5.90642;-0.0987321;-38.9962;-1.90223;44.0775;-0.0174988;-0.0797512;-30.3145;-5.39955;-70.1649;-5.39949;-123.495;-5.39949;-191.165;-5.39949;-271.165;-5.39949;-364.495;-5.39973;-471.165;-5.39949;-591.165;-5.39949;-724.495;-5.39949;-870.914;-5.39938;-1030.99;-5.39941;-1240.32;-5.39941;-1390.99;-5.39941;-1591.08;-5.39947;-1804.41;-5.39947;
0.210127;5.07772;-0.092826;-38.8733;-1.90246;44.2756;-0.0177122;-0.0838899;-30.0366;-5.39946;-69.887;-5.39939;-123.217;-5.39939;-190.887;-5.39939;-270.887;-5.39939;-364.217;-5.39967;-470.887;-5.39939;-590.887;-5.39939;-724.217;-5.39939;-870.636;-5.39927;-1030.71;-5.39931;-1240.04;-5.39931;-1390.71;-5.39931;-1590.8;-5.39937;-1804.13;-5.39937;
0.220133;4.15263;-0.102818;-38.7498;-1.9027;44.4411;-0.0180861;-0.0879107;-29.7575;-5.39939;-69.608;-5.39932;-122.938;-5.39932;-190.608;-5.39932;-270.608;-5.39932;-363.938;-5.39962;-470.608;-5.39932;-590.608;-5.39932;-723.938;-5.39932;-870.357;-5.39919;-1030.43;-5.39923;-1239.76;-5.39923;-1390.43;-5.39923;-1590.52;-5.3993;-1803.85;-5.3993;
0.230139;3.28283;-0.11131;-38.6263;-1.90294;44.5717;-0.01878;-0.0919066;-29.4785;-5.39932;-69.3289;-5.39924;-122.659;-5.39924;-190.329;-5.39924;-270.329;-5.39924;-363.659;-5.39956;-470.329;-5.39924;-590.329;-5.39924;-723.659;-5.39924;-870.078;-5.39911;-1030.15;-5.39915;-1239.48;-5.39915;-1390.15;-5.39915;-1590.24;-5.39922;-1803.57;-5.39922;
0.240145;2.52984;-0.118779;-38.5023;-1.9032;44.6747;-0.0197358;-0.0959579;-29.1994;-5.39926;-69.0499;-5.39917;-122.38;-5.39917;-190.05;-5.39917;-270.05;-5.39917;-363.38;-5.39951;-470.05;-5.39917;-590.05;-5.39917;-723.38;-5.39917;-869.799;-5.39903;-1029.87;-5.39907;-1239.2;-5.39907;-1389.87;-5.39907;-1589.96;-5.39915;-1803.29;-5.39915;
0.250151;1.91309;-0.134644;-38.3769;-1.90348;44.7551;-0.0210823;-0.100138;-28.9204;-5.39919;-68.7708;-5.39909;-122.101;-5.39909;-189.771;-5.39909;-269.771;-5.39909;-363.101;-5.39946;-469.771;-5.39909;-589.771;-5.39909;-723.101;-5.39909;-869.52;-5.39895;-1029.59;-5.39899;-1238.92;-5.39899;-1389.59;-5.39899;-1589.68;-5.39907;-1803.01;-5.39907;
0.260157;1.44637;-0.139861;-38.2524;-1.90376;44.815;-0.0226869;-0.10445;-28.642;-5.39911;-68.4924;-5.39902;-121.822;-5.39902;-189.492;-5.39902;-269.492;-5.39902;-362.822;-5.3994;-469.492;-5.39902;-589.492;-5.39902;-722.822;-5.39902;-869.241;-5.39887;-1029.31;-5.39891;-1238.64;-5.39891;-1389.31;-5.39891;-1589.4;-5.39899;-1802.73;-5.39899;
0.270163;1.10051;-0.157774;-38.127;-1.90406;44.8604;-0.024497;-0.109013;-28.3641;-5.39903;-68.2146;-5.39894;-121.545;-5.39894;-189.215;-5.39894;-269.215;-5.39894;-362.545;-5.39934;-469.215;-5.39894;-589.215;-5.39894;-722.545;-5.39894;-868.964;-5.39878;-1029.04;-5.39883;-1238.37;-5.39883;-1389.04;-5.39883;-1589.13;-5.39891;-1802.46;-5.39891;
0.280169;0.846866;-0.169332;-38.0019;-1.90438;44.8954;-0.0265093;-0.113837;-28.0863;-5.39896;-67.9368;-5.39885;-121.267;-5.39885;-188.937;-5.39885;-268.937;-5.39885;-362.267;-5.39927;-468.937;-5.39885;-588.937;-5.39885;-722.267;-5.39885;-868.686;-5.3987;-1028.76;-5.39874;-1238.09;-5.39874;-1388.76;-5.39874;-1588.85;-5.39883;-1802.18;-5.39883;
