Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;
0;2.85653;-0.205446;-1112.05;-17.8972;20.0082;-0.001176;-7.83553e-006;-1168.36;-14.3972;-1042.25;-14.3972;
0.0100002;5.32398;-0.138088;-1112.01;-17.8972;20.1455;-0.00543933;-0.000356164;-1168.36;-14.3972;-1042.25;-14.3972;
0.0200005;5.55292;-0.123997;-1111.95;-17.8972;20.3394;-0.00964243;-0.00132919;-1168.36;-14.3972;-1042.25;-14.3972;
0.0300007;5.57519;-0.116136;-1111.9;-17.8972;20.5293;-0.0132574;-0.00264272;-1168.36;-14.3972;-1042.25;-14.3972;
0.040001;5.54525;-0.106316;-1111.84;-17.8973;20.7446;-0.0168996;-0.0044826;-1168.36;-14.3972;-1042.25;-14.3972;
0.0500012;5.49299;-0.0955149;-1111.78;-17.8973;20.9434;-0.0198458;-0.00641991;-1168.36;-14.3972;-1042.25;-14.3972;
0.0600014;4.77735;-0.0947799;-1111.72;-17.8974;21.1332;-0.0224426;-0.00854651;-1168.36;-14.3972;-1042.25;-14.3972;
0.0700017;1.69209;-0.081335;-1111.66;-17.8975;21.2432;-0.0248829;-0.0109063;-1168.36;-14.3972;-1042.25;-14.3972;
0.0800019;0.0628605;-0.0427478;-1111.6;-17.8976;21.2657;-0.0261286;-0.0134865;-1168.36;-14.3972;-1042.25;-14.3972;
0.0900021;-0.330527;-0.0141012;-1111.54;-17.8976;21.2588;-0.0261219;-0.0162125;-1168.36;-14.3972;-1042.25;-14.3972;
0.100002;-0.412153;0.00329918;-1111.49;-17.8977;21.2446;-0.0252224;-0.0190437;-1168.36;-14.3972;-1042.25;-14.3972;
0.110003;-0.422378;0.0126301;-1111.43;-17.8978;21.2291;-0.0237951;-0.0219571;-1168.36;-14.3972;-1042.25;-14.3972;
0.120003;-0.412662;0.0158968;-1111.37;-17.8979;21.2136;-0.0221357;-0.0249148;-1168.36;-14.3972;-1042.25;-14.3972;
0.130003;-0.406917;0.0143229;-1111.31;-17.898;21.1986;-0.0204373;-0.0279025;-1168.36;-14.3972;-1042.25;-14.3972;
0.140003;-0.410543;0.00962694;-1111.25;-17.8981;21.1842;-0.0189092;-0.0308079;-1168.36;-14.3972;-1042.25;-14.3972;
0.150004;-0.418143;0.00352162;-1111.19;-17.8982;21.1688;-0.0174911;-0.0338926;-1168.36;-14.3972;-1042.25;-14.3972;
0.160004;-0.426464;-0.00245181;-1111.13;-17.8983;21.1533;-0.0162958;-0.0369729;-1168.36;-14.3972;-1042.25;-14.3972;
0.170004;-0.432412;-0.0075682;-1111.07;-17.8983;21.1381;-0.0153137;-0.0399665;-1168.36;-14.3972;-1042.25;-14.3972;
0.180004;-0.43603;-0.0124513;-1111.02;-17.8984;21.1228;-0.0145177;-0.0429688;-1168.35;-14.3972;-1042.24;-14.3972;
0.190005;-0.442254;-0.0183639;-1110.96;-17.8985;21.1066;-0.0138832;-0.0461016;-1168.29;-14.3971;-1042.18;-14.3971;
0.200005;-0.449082;-0.0246044;-1110.9;-17.8986;21.0906;-0.0134846;-0.0491563;-1168.23;-14.3971;-1042.12;-14.3971;
0.210005;-0.455399;-0.0300294;-1110.84;-17.8987;21.0743;-0.0132999;-0.0522239;-1168.17;-14.3971;-1042.06;-14.3971;
0.220005;-0.459551;-0.0358555;-1110.78;-17.8988;21.0581;-0.0133414;-0.0552326;-1168.11;-14.3971;-1042.01;-14.3971;
0.230005;-0.462924;-0.0422341;-1110.72;-17.8989;21.0416;-0.0136225;-0.0582606;-1168.06;-14.3971;-1041.95;-14.3971;
0.240006;-0.467573;-0.0485085;-1110.66;-17.899;21.0249;-0.0141338;-0.0612956;-1168;-14.3971;-1041.89;-14.3971;
0.250006;-0.473779;-0.0544318;-1110.61;-17.8991;21.0081;-0.0148663;-0.0643231;-1167.94;-14.397;-1041.83;-14.397;
0.260006;-0.480528;-0.0596735;-1110.55;-17.8992;20.9912;-0.0158122;-0.0673146;-1167.88;-14.397;-1041.77;-14.397;
