Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;
0;2.85525;0.287328;-1112.05;-17.8972;20.0082;0.00165465;1.07803e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.0100002;4.91242;0.170946;-1112.02;-17.8972;20.1226;0.00604182;0.000391367;-1168.36;-14.3972;-1042.25;-14.3972;
0.0200004;5.54851;0.0933261;-1111.96;-17.8971;20.317;0.0101314;0.00157293;-1168.36;-14.3972;-1042.25;-14.3972;
0.0300007;5.57416;0.0611279;-1111.9;-17.8971;20.5184;0.0120691;0.00353652;-1168.36;-14.3972;-1042.25;-14.3972;
0.0400009;5.54881;0.0462386;-1111.85;-17.8971;20.7189;0.0130059;0.00608853;-1168.36;-14.3972;-1042.25;-14.3972;
0.0500011;5.4972;0.0428259;-1111.79;-17.897;20.9178;0.0134426;0.00915958;-1168.36;-14.3972;-1042.25;-14.3972;
0.0600013;5.09735;0.0469352;-1111.73;-17.897;21.1133;0.0137121;0.0127319;-1168.36;-14.3972;-1042.25;-14.3972;
0.0700016;2.33455;0.0559293;-1111.67;-17.8969;21.2438;0.014134;0.0164008;-1168.36;-14.3972;-1042.25;-14.3972;
0.0800018;0.325698;0.0738577;-1111.61;-17.8968;21.281;0.0150523;0.0199364;-1168.36;-14.3972;-1042.25;-14.3972;
0.090002;-0.199617;0.0937556;-1111.55;-17.8968;21.2804;0.0165804;0.0236514;-1168.36;-14.3972;-1042.25;-14.3972;
0.100002;-0.318896;0.111563;-1111.5;-17.8967;21.2702;0.0187823;0.027565;-1168.36;-14.3972;-1042.25;-14.3972;
0.110002;-0.33702;0.124425;-1111.44;-17.8966;21.2578;0.0215629;0.0316324;-1168.36;-14.3972;-1042.25;-14.3972;
0.120003;-0.329259;0.132614;-1111.38;-17.8965;21.2454;0.0246714;0.035756;-1168.36;-14.3972;-1042.25;-14.3972;
0.130003;-0.32087;0.135681;-1111.32;-17.8964;21.2335;0.0279206;0.039878;-1168.36;-14.3972;-1042.25;-14.3972;
0.140003;-0.323366;0.133834;-1111.26;-17.8963;21.221;0.0314051;0.0443137;-1168.36;-14.3972;-1042.25;-14.3972;
0.150003;-0.329784;0.128544;-1111.2;-17.8961;21.2095;0.034435;0.048365;-1168.36;-14.3972;-1042.25;-14.3972;
0.160004;-0.338792;0.120661;-1111.14;-17.896;21.1971;0.0374012;0.0526844;-1168.31;-14.3971;-1042.2;-14.3971;
0.170004;-0.346197;0.112291;-1111.08;-17.8958;21.1849;0.0400274;0.0568929;-1168.25;-14.3971;-1042.15;-14.3971;
0.180004;-0.349712;0.103503;-1111.02;-17.8956;21.1719;0.0424245;0.0612974;-1168.2;-14.3971;-1042.09;-14.3971;
0.190004;-0.355187;0.0955165;-1110.96;-17.8954;21.1593;0.0444439;0.0655753;-1168.14;-14.3971;-1042.03;-14.3971;
0.200004;-0.361982;0.08783;-1110.9;-17.8952;21.1464;0.0461993;0.0698702;-1168.08;-14.3971;-1041.97;-14.3971;
0.210005;-0.368324;0.0802235;-1110.85;-17.895;21.1333;0.0476935;0.0741891;-1168.02;-14.3971;-1041.91;-14.3971;
0.220005;-0.372872;0.0726432;-1110.79;-17.8948;21.12;0.0488989;0.0785332;-1167.96;-14.3971;-1041.85;-14.397;
0.230005;-0.376332;0.0643009;-1110.73;-17.8946;21.1066;0.049796;0.0828793;-1167.9;-14.397;-1041.79;-14.397;
0.240005;-0.380377;0.0559527;-1110.67;-17.8944;21.0935;0.0503783;0.0870873;-1167.84;-14.397;-1041.73;-14.397;
0.250006;-0.385893;0.0473443;-1110.61;-17.8942;21.0801;0.0506687;0.0913778;-1167.78;-14.397;-1041.68;-14.397;
0.260006;-0.392639;0.0388927;-1110.55;-17.8939;21.0662;0.0506337;0.0957768;-1167.73;-14.397;-1041.62;-14.397;
0.270006;-0.39881;0.0307246;-1110.5;-17.8937;21.0519;0.0502836;0.100186;-1167.67;-14.397;-1041.56;-14.3969;
0.280006;-0.404549;0.0228707;-1110.44;-17.8934;21.0377;0.0496507;0.104563;-1167.61;-14.3969;-1041.5;-14.3969;
0.290006;-0.410639;0.0158712;-1110.38;-17.8932;21.0231;0.0487483;0.108977;-1167.55;-14.3969;-1041.44;-14.3969;
0.300007;-0.416419;0.00994621;-1110.32;-17.8929;21.0082;0.0475888;0.113407;-1167.49;-14.3969;-1041.38;-14.3969;
0.310007;-0.421287;0.00521464;-1110.26;-17.8927;20.9932;0.0462392;0.117811;-1167.43;-14.3969;-1041.32;-14.3968;
0.320007;-0.425401;0.00162873;-1110.2;-17.8924;20.9781;0.0447466;0.12221;-1167.37;-14.3968;-1041.27;-14.3968;
0.330007;-0.429;-0.000802825;-1110.14;-17.8922;20.9627;0.0431401;0.126632;-1167.32;-14.3968;-1041.21;-14.3968;
0.340008;-0.431623;-0.00182003;-1110.09;-17.8919;20.9471;0.0414601;0.131072;-1167.26;-14.3968;-1041.15;-14.3967;
0.350008;-0.433302;-0.0016225;-1110.03;-17.8917;20.9318;0.0398011;0.135423;-1167.2;-14.3967;-1041.09;-14.3967;
0.360008;-0.4343;-0.000443716;-1109.97;-17.8915;20.9167;0.0382063;0.139671;-1167.14;-14.3967;-1041.03;-14.3967;
0.370008;-0.43456;0.00158098;-1109.92;-17.8912;20.9021;0.0367232;0.143768;-1167.08;-14.3967;-1040.97;-14.3966;
0.380008;-0.434066;0.00459841;-1109.86;-17.891;20.8865;0.0352295;0.148148;-1167.03;-14.3966;-1040.92;-14.3966;
0.390009;-0.433327;0.00871928;-1109.8;-17.8907;20.8694;0.0337488;0.152949;-1166.97;-14.3966;-1040.86;-14.3966;
0.400009;-0.432554;0.0126788;-1109.74;-17.8905;20.8547;0.0326189;0.157043;-1166.91;-14.3966;-1040.8;-14.3965;
0.410009;-0.430937;0.0176613;-1109.68;-17.8902;20.8385;0.0315359;0.161576;-1166.85;-14.3965;-1040.74;-14.3965;
0.420009;-0.428705;0.0229741;-1109.62;-17.89;20.8227;0.0306708;0.166016;-1166.79;-14.3965;-1040.69;-14.3964;
0.43001;-0.426539;0.0280734;-1109.56;-17.8897;20.8073;0.0300262;0.170352;-1166.74;-14.3964;-1040.63;-14.3964;
0.44001;-0.4246;0.0330034;-1109.51;-17.8894;20.7919;0.0295649;0.174683;-1166.68;-14.3964;-1040.57;-14.3963;
0.45001;-0.422796;0.0373804;-1109.45;-17.8892;20.7777;0.029285;0.178705;-1166.62;-14.3964;-1040.51;-14.3963;
0.46001;-0.420774;0.0418116;-1109.39;-17.8889;20.7622;0.0291528;0.183095;-1166.56;-14.3963;-1040.45;-14.3962;
0.47001;-0.418589;0.0457358;-1109.34;-17.8887;20.7477;0.0291819;0.187199;-1166.5;-14.3963;-1040.4;-14.3962;
0.480011;-0.416248;0.0496641;-1109.28;-17.8884;20.7317;0.0293655;0.191775;-1166.45;-14.3962;-1040.34;-14.3961;
0.490011;-0.414363;0.0525195;-1109.22;-17.8881;20.7178;0.0296372;0.19575;-1166.39;-14.3962;-1040.28;-14.3961;
0.500011;-0.412469;0.0553483;-1109.16;-17.8878;20.7013;0.0300816;0.200502;-1166.33;-14.3961;-1040.22;-14.396;
0.510011;-0.410993;0.0572034;-1109.1;-17.8875;20.6871;0.0305508;0.204598;-1166.27;-14.3961;-1040.17;-14.396;
0.520012;-0.409585;0.0585596;-1109.05;-17.8872;20.6724;0.0310937;0.208847;-1166.22;-14.396;-1040.11;-14.3959;
0.530012;-0.408319;0.0593432;-1108.99;-17.8869;20.6578;0.0316724;0.21308;-1166.16;-14.396;-1040.05;-14.3959;
