Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;
0;1.78302;0.149622;-1112.06;-17.8972;20.0031;0.000550881;1.73632e-006;-1168.36;-14.3972;-1042.25;-14.3972;
0.0100001;5.25979;0.0644262;-1112.01;-17.8972;20.1351;0.00306013;0.000195868;-1168.36;-14.3972;-1042.25;-14.3972;
0.0200003;5.5504;0.0257696;-1111.96;-17.8971;20.3317;0.00428613;0.000807423;-1168.36;-14.3972;-1042.25;-14.3972;
0.0300004;5.57428;0.00647855;-1111.9;-17.8971;20.533;0.00443847;0.00177365;-1168.36;-14.3972;-1042.25;-14.3972;
0.0400005;5.54687;-0.000653037;-1111.84;-17.8971;20.7338;0.00403249;0.00306043;-1168.36;-14.3972;-1042.25;-14.3972;
0.0500007;5.49474;0.000610263;-1111.78;-17.8971;20.934;0.00341475;0.004648;-1168.36;-14.3972;-1042.25;-14.3972;
0.0600008;4.77394;0.00480363;-1111.72;-17.8971;21.1218;0.00281846;0.00649237;-1168.36;-14.3972;-1042.25;-14.3972;
0.070001;1.97088;0.0153884;-1111.67;-17.8971;21.2409;0.00240825;0.00833406;-1168.36;-14.3972;-1042.25;-14.3972;
0.0800011;0.241242;0.0396185;-1111.61;-17.8971;21.2727;0.00269861;0.010106;-1168.36;-14.3972;-1042.25;-14.3972;
0.0900012;-0.170433;0.062502;-1111.55;-17.897;21.2722;0.00380377;0.0119371;-1168.36;-14.3972;-1042.25;-14.3972;
0.100001;-0.242303;0.0792985;-1111.49;-17.897;21.2638;0.00569495;0.0138448;-1168.36;-14.3972;-1042.25;-14.3972;
0.110002;-0.252842;0.0905431;-1111.43;-17.897;21.2544;0.00805113;0.0157977;-1168.36;-14.3972;-1042.25;-14.3972;
