Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;
0;2.85705;0.00623068;-1112.05;-17.8972;20.0082;4.01775e-005;1.45587e-007;-1168.36;-14.3972;-1042.25;-14.3972;
0.0100028;5.18416;-0.0141332;-1112.01;-17.8972;20.1377;-0.000122227;-2.52237e-006;-1168.36;-14.3972;-1042.25;-14.3972;
0.0200057;5.5529;-0.0321257;-1111.96;-17.8972;20.3342;-0.00101423;4.79797e-006;-1168.36;-14.3972;-1042.25;-14.3972;
0.0300085;5.57474;-0.0406009;-1111.9;-17.8972;20.5354;-0.00239694;6.48442e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.0400114;5.54633;-0.0411964;-1111.84;-17.8972;20.7364;-0.00395912;0.000208184;-1168.36;-14.3972;-1042.25;-14.3972;
0.0500142;5.49438;-0.0362792;-1111.78;-17.8972;20.9357;-0.0054765;0.000443371;-1168.36;-14.3972;-1042.25;-14.3972;
0.0600171;4.97152;-0.0334621;-1111.72;-17.8972;21.1275;-0.00683202;0.00077084;-1168.36;-14.3972;-1042.25;-14.3972;
0.0700199;1.90986;-0.022817;-1111.67;-17.8972;21.2454;-0.00804484;0.00100601;-1168.36;-14.3972;-1042.25;-14.3972;
0.0800228;0.145049;0.00705887;-1111.61;-17.8972;21.2724;-0.00836299;0.00110702;-1168.36;-14.3972;-1042.25;-14.3972;
0.0900256;-0.287365;0.032523;-1111.55;-17.8973;21.2674;-0.00768781;0.00119002;-1168.36;-14.3972;-1042.25;-14.3972;
0.100028;-0.380364;0.0497386;-1111.49;-17.8973;21.2552;-0.0062973;0.00126776;-1168.36;-14.3972;-1042.25;-14.3972;
0.110031;-0.394093;0.0609718;-1111.43;-17.8973;21.2402;-0.00423162;0.0013541;-1168.36;-14.3972;-1042.25;-14.3972;
