Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;
0;1.77925;0.296796;-1112.06;-17.8972;20.0031;0.00109221;3.47101e-006;-1168.36;-14.3972;-1042.25;-14.3972;
0.0100023;5.24137;0.146763;-1112.01;-17.8972;20.1344;0.00632015;0.000399762;-1168.36;-14.3972;-1042.25;-14.3972;
0.0200046;5.54964;0.0856772;-1111.96;-17.8971;20.3317;0.00978345;0.00164172;-1168.36;-14.3972;-1042.25;-14.3972;
0.0300069;5.57335;0.0553647;-1111.9;-17.8971;20.5328;0.0115228;0.00354847;-1168.36;-14.3972;-1042.25;-14.3972;
0.0400091;5.54567;0.0417459;-1111.84;-17.8971;20.7334;0.012318;0.00602562;-1168.36;-14.3972;-1042.25;-14.3972;
0.0500114;5.49313;0.0391865;-1111.78;-17.897;20.9328;0.0126502;0.00900828;-1168.36;-14.3972;-1042.25;-14.3972;
0.0600137;4.74539;0.0440247;-1111.72;-17.897;21.1216;0.012845;0.0124551;-1168.36;-14.3972;-1042.25;-14.3972;
0.070016;1.87778;0.0545368;-1111.67;-17.8969;21.2382;0.0132523;0.0159502;-1168.36;-14.3972;-1042.25;-14.3972;
0.0800183;0.102944;0.0736425;-1111.61;-17.8969;21.2656;0.014211;0.0194544;-1168.36;-14.3972;-1042.25;-14.3972;
0.0900206;-0.330927;0.0941556;-1111.55;-17.8968;21.2596;0.0158102;0.0231065;-1168.36;-14.3972;-1042.25;-14.3972;
0.100023;-0.409076;0.11104;-1111.49;-17.8967;21.2453;0.0181283;0.0268976;-1168.36;-14.3972;-1042.25;-14.3972;
0.110025;-0.421939;0.123008;-1111.43;-17.8966;21.2298;0.020925;0.0307844;-1168.36;-14.3972;-1042.25;-14.3972;
0.120027;-0.413445;0.130312;-1111.37;-17.8965;21.2144;0.0240229;0.0347279;-1168.36;-14.3972;-1042.25;-14.3972;
0.13003;-0.407037;0.132312;-1111.31;-17.8964;21.1993;0.02729;0.0387334;-1168.36;-14.3972;-1042.25;-14.3972;
0.140032;-0.410619;0.129669;-1111.25;-17.8963;21.1843;0.0305373;0.0427698;-1168.36;-14.3972;-1042.25;-14.3972;
0.150034;-0.417925;0.123644;-1111.19;-17.8962;21.1694;0.0335666;0.0467569;-1168.36;-14.3972;-1042.25;-14.3972;
0.160037;-0.426373;0.11562;-1111.13;-17.896;21.154;0.0364058;0.0508462;-1168.31;-14.3971;-1042.2;-14.3971;
0.170039;-0.432404;0.107368;-1111.08;-17.8959;21.1389;0.0388908;0.0548158;-1168.25;-14.3971;-1042.14;-14.3971;
0.180041;-0.436279;0.0985335;-1111.02;-17.8957;21.1224;0.0412252;0.0591029;-1168.19;-14.3971;-1042.08;-14.3971;
0.190043;-0.442598;0.0906527;-1110.96;-17.8955;21.1065;0.0431609;0.063224;-1168.13;-14.3971;-1042.02;-14.3971;
0.200046;-0.449218;0.0833153;-1110.9;-17.8953;21.091;0.0447773;0.067205;-1168.07;-14.3971;-1041.96;-14.3971;
0.210048;-0.455397;0.0759758;-1110.84;-17.8951;21.075;0.0461624;0.0712575;-1168.01;-14.3971;-1041.91;-14.3971;
0.22005;-0.459537;0.0682991;-1110.78;-17.8949;21.0586;0.0472812;0.0753912;-1167.96;-14.3971;-1041.85;-14.397;
0.230053;-0.463037;0.0598764;-1110.73;-17.8947;21.0421;0.0480962;0.0795433;-1167.9;-14.397;-1041.79;-14.397;
0.240055;-0.467659;0.0511685;-1110.67;-17.8945;21.0254;0.0486087;0.0837147;-1167.84;-14.397;-1041.73;-14.397;
0.250057;-0.473795;0.0424945;-1110.61;-17.8943;21.0086;0.0488112;0.0878941;-1167.78;-14.397;-1041.67;-14.397;
0.260059;-0.480497;0.0342773;-1110.55;-17.894;20.9915;0.0486785;0.0920643;-1167.72;-14.397;-1041.61;-14.397;
0.270062;-0.486226;0.0263228;-1110.49;-17.8938;20.9744;0.0482506;0.096208;-1167.66;-14.397;-1041.56;-14.3969;
