Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;
0;2.85639;0.195324;-1112.05;-17.8972;20.0082;0.00112652;7.3017e-006;-1168.36;-14.3972;-1042.25;-14.3972;
0.0100002;5.14598;0.101573;-1112.01;-17.8972;20.1356;0.00435835;0.000291397;-1168.36;-14.3972;-1042.25;-14.3972;
0.0200005;5.55178;0.0504419;-1111.96;-17.8971;20.3319;0.00659448;0.00115029;-1168.36;-14.3972;-1042.25;-14.3972;
0.0300007;5.57388;0.0267805;-1111.9;-17.8971;20.5333;0.00739442;0.00251544;-1168.36;-14.3972;-1042.25;-14.3972;
0.040001;5.54606;0.0170669;-1111.84;-17.8971;20.7342;0.0074836;0.00430556;-1168.36;-14.3972;-1042.25;-14.3972;
0.0500012;5.49369;0.0167897;-1111.78;-17.8971;20.9335;0.00726326;0.00647261;-1168.36;-14.3972;-1042.25;-14.3972;
0.0600015;4.81536;0.0210912;-1111.72;-17.897;21.1221;0.00699728;0.00896989;-1168.36;-14.3972;-1042.25;-14.3972;
0.0700017;1.86588;0.0317905;-1111.67;-17.897;21.239;0.00692693;0.0115132;-1168.36;-14.3972;-1042.25;-14.3972;
0.080002;0.10495;0.0540054;-1111.61;-17.897;21.2656;0.00751075;0.0140064;-1168.36;-14.3972;-1042.25;-14.3972;
0.0900022;-0.317881;0.074987;-1111.55;-17.8969;21.2602;0.00875388;0.0164675;-1168.36;-14.3972;-1042.25;-14.3972;
0.100002;-0.407868;0.0949366;-1111.49;-17.8969;21.2462;0.0108313;0.0191403;-1168.36;-14.3972;-1042.25;-14.3972;
0.110003;-0.422471;0.105964;-1111.43;-17.8968;21.2307;0.0134529;0.0219128;-1168.36;-14.3972;-1042.25;-14.3972;
0.120003;-0.413677;0.112412;-1111.37;-17.8968;21.2152;0.0163512;0.0247325;-1168.36;-14.3972;-1042.25;-14.3972;
0.130003;-0.406686;0.113847;-1111.31;-17.8967;21.2001;0.019383;0.0275967;-1168.35;-14.3972;-1042.24;-14.3972;
0.140003;-0.410334;0.110767;-1111.25;-17.8966;21.1851;0.0223795;0.0304929;-1168.29;-14.3971;-1042.18;-14.3971;
0.150004;-0.417561;0.104678;-1111.2;-17.8965;21.17;0.0252105;0.0334101;-1168.23;-14.3971;-1042.12;-14.3971;
0.160004;-0.426027;0.0969738;-1111.14;-17.8964;21.1546;0.0278071;0.0363497;-1168.17;-14.3971;-1042.06;-14.3971;
0.170004;-0.432319;0.0889851;-1111.08;-17.8963;21.139;0.0301191;0.039284;-1168.11;-14.3971;-1042;-14.3971;
0.180004;-0.43587;0.0810459;-1111.02;-17.8961;21.1232;0.0321377;0.0422442;-1168.05;-14.3971;-1041.94;-14.3971;
0.190005;-0.44207;0.0736904;-1110.96;-17.896;21.1074;0.033861;0.0451875;-1168;-14.3971;-1041.89;-14.3971;
0.200005;-0.448945;0.0664331;-1110.9;-17.8959;21.0914;0.0353424;0.0481585;-1167.94;-14.3971;-1041.83;-14.3971;
0.210005;-0.455228;0.0592388;-1110.84;-17.8957;21.0751;0.0365636;0.0511273;-1167.88;-14.3971;-1041.77;-14.3971;
0.220005;-0.459468;0.0518001;-1110.78;-17.8955;21.0587;0.0375141;0.0541216;-1167.82;-14.3971;-1041.71;-14.397;
0.230006;-0.462926;0.0436707;-1110.72;-17.8954;21.0422;0.0381566;0.0571306;-1167.76;-14.397;-1041.65;-14.397;
0.240006;-0.467526;0.0353992;-1110.67;-17.8952;21.0255;0.0385062;0.0601401;-1167.7;-14.397;-1041.59;-14.397;
0.250006;-0.473674;0.0271856;-1110.61;-17.895;21.0087;0.0385621;0.0631684;-1167.64;-14.397;-1041.54;-14.397;
