Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;
0;0.0121339;-0.000669347;-1112.06;-17.8972;2.79817e-005;-1.20486e-006;-2.07835e-008;-1168.36;-14.3972;-1042.25;-14.3972;
0.0100018;0.000634473;-0.00622298;-1112.06;-17.8972;0.000313039;-0.000111799;-2.43159e-006;-1168.36;-14.3972;-1042.25;-14.3972;
0.0200036;-0.0175613;-0.011562;-1112.06;-17.8972;4.95729e-005;-0.000446392;-1.05053e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.0300053;-0.0145864;-0.012228;-1112.06;-17.8972;-0.000562526;-0.000885044;-2.15548e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.0400071;-0.004495;-0.0108246;-1112.06;-17.8972;-0.000914759;-0.00130492;-3.17374e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.0500089;0.00624601;-0.00833177;-1112.06;-17.8972;-0.00089523;-0.00165435;-3.93966e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.0600107;0.0172836;-0.00560621;-1112.06;-17.8972;-0.000512738;-0.00191194;-4.39278e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.0700125;0.0209915;-0.00286032;-1112.06;-17.8972;0.000153199;-0.00206009;-4.5485e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.0800143;0.0217454;-0.000381794;-1112.06;-17.8972;0.000873666;-0.00211605;-4.5222e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.090016;0.021691;0.00172141;-1112.06;-17.8972;0.00159476;-0.002093;-4.33328e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.100018;0.0222;0.00342205;-1112.06;-17.8972;0.0023121;-0.00200404;-3.99007e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.11002;0.0225679;0.00457695;-1112.06;-17.8972;0.00300953;-0.00186695;-3.46028e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.120021;0.0226098;0.00557106;-1112.06;-17.8972;0.00377469;-0.00168026;-2.7387e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.130023;0.0226597;0.00654545;-1112.06;-17.8972;0.0045082;-0.00146269;-2.2532e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.140025;0.0226968;0.00739144;-1112.06;-17.8972;0.00524211;-0.00121221;-2.02192e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.150027;0.0228698;0.00812792;-1112.06;-17.8972;0.0059774;-0.000930518;-1.95036e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.160029;0.0231488;0.00887845;-1112.06;-17.8972;0.00672266;-0.000622672;-1.96364e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.17003;0.0234306;0.00920895;-1112.06;-17.8972;0.00748009;-0.000294341;-2.10961e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.180032;0.0236825;0.00929215;-1112.06;-17.8972;0.00823631;3.47222e-005;-2.15888e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.190034;0.0237264;0.00929249;-1112.06;-17.8972;0.00902975;0.000377926;-2.0702e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.200036;0.0235545;0.00919136;-1112.06;-17.8972;0.00980756;0.000713921;-1.95442e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.210037;0.0239559;0.00893104;-1112.06;-17.8972;0.0105871;0.00104038;-1.81873e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.220039;0.0237809;0.00840504;-1112.06;-17.8972;0.0113984;0.00135477;-1.5237e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.230041;0.0231644;0.00800788;-1112.06;-17.8972;0.0121509;0.00163975;-1.31017e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.240043;0.0218999;0.00740298;-1112.06;-17.8972;0.0128924;0.00191282;-1.1981e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.250045;0.020128;0.00673662;-1112.06;-17.8972;0.0135753;0.00216131;-1.05774e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.260046;0.018755;0.00597404;-1112.06;-17.8972;0.0143016;0.00242243;-8.68685e-006;-1168.36;-14.3972;-1042.25;-14.3972;
0.270048;0.0176655;0.00492665;-1112.06;-17.8972;0.0149315;0.00262243;-4.70895e-006;-1168.36;-14.3972;-1042.25;-14.3972;
0.28005;0.0164716;0.00395561;-1112.06;-17.8972;0.015503;0.00277993;1.99184e-006;-1168.36;-14.3972;-1042.25;-14.3972;
0.290052;0.014922;0.00292999;-1112.06;-17.8972;0.0160543;0.00290772;1.07651e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.300053;0.0129251;0.0019387;-1112.06;-17.8972;0.016536;0.00299877;2.0373e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.310055;0.0118496;0.000617255;-1112.06;-17.8972;0.0169638;0.00304307;3.24632e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.320057;0.011569;-0.000975239;-1112.06;-17.8971;0.0173772;0.00303369;4.74698e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.330059;0.0097196;-0.00241756;-1112.06;-17.8971;0.0177604;0.00297267;6.20169e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.340061;0.00741021;-0.00373433;-1112.06;-17.8971;0.0180738;0.00286774;7.42792e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.350062;0.00609083;-0.00528675;-1112.06;-17.8971;0.0183099;0.00270203;8.70583e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.360064;0.00423676;-0.00656957;-1112.06;-17.8971;0.0184952;0.00248594;0.00010178;-1168.36;-14.3972;-1042.25;-14.3972;
0.370066;0.00207452;-0.00759611;-1112.06;-17.8971;0.0186045;0.0022402;0.000116385;-1168.36;-14.3972;-1042.25;-14.3972;
