Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;
0;0.0243337;-0.00154407;-1112.06;-17.8972;7.1784e-005;-3.99261e-006;-5.77637e-008;-1168.36;-14.3972;-1042.25;-14.3972;
0.0100013;0.00639583;-0.00589932;-1112.06;-17.8972;0.000277289;-0.000105554;-2.1863e-006;-1168.36;-14.3972;-1042.25;-14.3972;
0.0200026;-0.0164004;-0.0114075;-1112.06;-17.8972;6.20235e-005;-0.000436774;-9.76648e-006;-1168.36;-14.3972;-1042.25;-14.3972;
0.0300039;-0.0149717;-0.0123501;-1112.06;-17.8972;-0.000551058;-0.000874791;-2.01679e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.0400051;-0.00506057;-0.010953;-1112.06;-17.8972;-0.000912447;-0.00129683;-2.96502e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.0500064;0.00589164;-0.0084787;-1112.06;-17.8972;-0.000901738;-0.00164881;-3.65348e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.0600077;0.0165502;-0.00573672;-1112.06;-17.8972;-0.000529469;-0.00190852;-4.02653e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.070009;0.0209716;-0.00299685;-1112.06;-17.8972;0.000113651;-0.00206659;-4.1194e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.0800103;0.0217547;-0.000625711;-1112.06;-17.8972;0.000794913;-0.0021249;-4.02462e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.0900116;0.0217083;0.00163757;-1112.06;-17.8972;0.0015633;-0.00210422;-3.74305e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.100013;0.0221881;0.00334566;-1112.06;-17.8972;0.00227977;-0.00201705;-3.32265e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.110014;0.0225706;0.00456238;-1112.06;-17.8972;0.00297826;-0.00188217;-2.74836e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.120015;0.0226115;0.00555534;-1112.06;-17.8972;0.00371315;-0.00169908;-2.09633e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.130017;0.0226623;0.00644833;-1112.06;-17.8972;0.00444793;-0.00148303;-1.53281e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.140018;0.0226949;0.00733301;-1112.06;-17.8972;0.0052149;-0.00122445;-1.10257e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.150019;0.0228486;0.00795094;-1112.06;-17.8972;0.00591564;-0.000966445;-7.32929e-006;-1168.36;-14.3972;-1042.25;-14.3972;
0.160021;0.0231325;0.00874735;-1112.06;-17.8972;0.00666077;-0.000660236;-5.65144e-006;-1168.36;-14.3972;-1042.25;-14.3972;
0.170022;0.0234113;0.00917467;-1112.06;-17.8972;0.00741663;-0.000331746;-6.6438e-006;-1168.36;-14.3972;-1042.25;-14.3972;
0.180023;0.023674;0.00931517;-1112.06;-17.8972;0.00818335;2.25598e-006;-6.87769e-006;-1168.36;-14.3972;-1042.25;-14.3972;
0.190024;0.0237834;0.00933;-1112.06;-17.8972;0.0089643;0.000341063;-6.02767e-006;-1168.36;-14.3972;-1042.25;-14.3972;
0.200026;0.0235349;0.0092358;-1112.06;-17.8972;0.00973457;0.000675171;-4.82536e-006;-1168.36;-14.3972;-1042.25;-14.3972;
0.210027;0.0238952;0.00898175;-1112.06;-17.8972;0.0105109;0.00100221;-3.27466e-006;-1168.36;-14.3972;-1042.25;-14.3972;
0.220028;0.0238043;0.00855385;-1112.06;-17.8972;0.0113481;0.00133668;-1.24123e-006;-1168.36;-14.3972;-1042.25;-14.3972;
0.23003;0.0232172;0.00802965;-1112.06;-17.8972;0.0121074;0.00162645;8.55549e-007;-1168.36;-14.3972;-1042.25;-14.3972;
0.240031;0.0219297;0.00737722;-1112.06;-17.8972;0.012884;0.00191131;3.54121e-006;-1168.36;-14.3972;-1042.25;-14.3972;
0.250032;0.0200868;0.0066973;-1112.06;-17.8972;0.0135929;0.00216825;6.86101e-006;-1168.36;-14.3972;-1042.25;-14.3972;
0.260033;0.0188534;0.00592544;-1112.06;-17.8972;0.0142459;0.00239673;1.12271e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.270035;0.0177889;0.00505227;-1112.06;-17.8972;0.0148651;0.00259498;1.69289e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.280036;0.0166137;0.00411044;-1112.06;-17.8972;0.0154439;0.0027587;2.38327e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.290037;0.0150259;0.00303706;-1112.06;-17.8972;0.0160199;0.00289546;3.26736e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.300039;0.0130194;0.00201276;-1112.06;-17.8972;0.0165141;0.00299144;4.22945e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.31004;0.011808;0.000746244;-1112.06;-17.8972;0.0169433;0.00304455;5.38548e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.320041;0.0116225;-0.000781201;-1112.06;-17.8971;0.0173419;0.00304067;6.75602e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.330042;0.00995686;-0.00229011;-1112.06;-17.8971;0.0177233;0.00298735;8.24486e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.340044;0.00762104;-0.00376233;-1112.06;-17.8971;0.0180506;0.00287824;9.79405e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.350045;0.00615309;-0.00515862;-1112.06;-17.8971;0.0182901;0.0027146;0.000113261;-1168.36;-14.3972;-1042.25;-14.3972;
0.360046;0.00445988;-0.00642209;-1112.06;-17.8971;0.0184808;0.00250683;0.000128726;-1168.36;-14.3972;-1042.25;-14.3972;
0.370047;0.00226673;-0.0074831;-1112.06;-17.8971;0.0185982;0.00226222;0.000143842;-1168.36;-14.3972;-1042.25;-14.3972;
0.380049;8.60668e-005;-0.00841177;-1112.06;-17.8971;0.0186428;0.00196953;0.000159631;-1168.36;-14.3972;-1042.25;-14.3972;
0.39005;-0.00179303;-0.00909861;-1112.06;-17.8971;0.0186074;0.0016513;0.000174969;-1168.36;-14.3972;-1042.25;-14.3972;
0.400051;-0.00342315;-0.00956938;-1112.06;-17.8971;0.0185101;0.00131371;0.000189996;-1168.36;-14.3972;-1042.25;-14.3972;
