Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;
0;2.85705;0.00623068;-1112.05;-17.8972;20.0082;4.01775e-005;1.45589e-007;-1168.36;-14.3972;-1042.25;-14.3972;
0.0100014;4.8005;-0.0107746;-1112.02;-17.8972;20.1163;-9.54313e-005;-2.08154e-006;-1168.36;-14.3972;-1042.25;-14.3972;
0.0200028;5.5388;-0.0298773;-1111.97;-17.8972;20.2983;-0.000797601;-7.83083e-007;-1168.36;-14.3972;-1042.25;-14.3972;
0.0300042;5.57632;-0.0401488;-1111.91;-17.8972;20.5085;-0.00218934;5.06117e-005;-1168.36;-14.3972;-1042.25;-14.3972;
0.0400056;5.55285;-0.0416285;-1111.85;-17.8972;20.7096;-0.00374739;0.000182057;-1168.36;-14.3972;-1042.25;-14.3972;
0.050007;5.50247;-0.0371737;-1111.79;-17.8972;20.9085;-0.00527454;0.00040624;-1168.36;-14.3972;-1042.25;-14.3972;
0.0600084;5.21862;-0.0332574;-1111.73;-17.8972;21.105;-0.00665183;0.000728134;-1168.36;-14.3972;-1042.25;-14.3972;
0.0700098;2.31609;-0.0266545;-1111.67;-17.8972;21.2384;-0.0079331;0.000990248;-1168.36;-14.3972;-1042.25;-14.3972;
0.0800112;0.276505;0.00296223;-1111.61;-17.8972;21.2731;-0.00838666;0.00109697;-1168.36;-14.3972;-1042.25;-14.3972;
0.0900126;-0.242072;0.0293511;-1111.55;-17.8973;21.2707;-0.00782684;0.00118052;-1168.36;-14.3972;-1042.25;-14.3972;
0.100014;-0.363287;0.0484651;-1111.5;-17.8973;21.2589;-0.00646955;0.00126167;-1168.36;-14.3972;-1042.25;-14.3972;
0.110015;-0.380198;0.0599312;-1111.44;-17.8973;21.2449;-0.00450162;0.00134506;-1168.36;-14.3972;-1042.25;-14.3972;
0.120017;-0.371873;0.0658754;-1111.38;-17.8973;21.2309;-0.00221876;0.00143224;-1168.36;-14.3972;-1042.25;-14.3972;
0.130018;-0.363838;0.0666051;-1111.32;-17.8973;21.2172;0.000195307;0.00152229;-1168.36;-14.3972;-1042.25;-14.3972;
0.14002;-0.365979;0.0636763;-1111.26;-17.8973;21.2047;0.00239451;0.00160436;-1168.33;-14.3972;-1042.22;-14.3972;
0.150021;-0.372752;0.0578067;-1111.2;-17.8973;21.191;0.00459121;0.00168995;-1168.27;-14.3971;-1042.16;-14.3971;
0.160022;-0.381624;0.0508663;-1111.14;-17.8973;21.177;0.00657772;0.00177446;-1168.21;-14.3971;-1042.1;-14.3971;
0.170024;-0.38835;0.0442222;-1111.08;-17.8972;21.1632;0.00828009;0.00185547;-1168.15;-14.3971;-1042.04;-14.3971;
0.180025;-0.392088;0.0376542;-1111.02;-17.8972;21.149;0.00978291;0.00193836;-1168.09;-14.3971;-1041.98;-14.3971;
0.190027;-0.397754;0.0314294;-1110.97;-17.8972;21.1348;0.0110217;0.00202468;-1168.03;-14.3971;-1041.92;-14.3971;
0.200028;-0.404708;0.0248849;-1110.91;-17.8972;21.12;0.0120673;0.0021207;-1167.98;-14.3971;-1041.87;-14.3971;
0.210029;-0.411103;0.0182599;-1110.85;-17.8971;21.1053;0.0128536;0.00222685;-1167.92;-14.3971;-1041.81;-14.3971;
0.220031;-0.415872;0.0114601;-1110.79;-17.8971;21.0902;0.0134037;0.0023483;-1167.86;-14.3971;-1041.75;-14.3971;
0.230032;-0.418956;0.00449846;-1110.73;-17.897;21.0761;0.0136409;0.00247699;-1167.8;-14.3971;-1041.69;-14.397;
0.240034;-0.423238;-0.00286108;-1110.67;-17.897;21.061;0.0136362;0.00262396;-1167.74;-14.397;-1041.63;-14.397;
0.250035;-0.429065;-0.0100904;-1110.61;-17.897;21.0458;0.0133689;0.00277844;-1167.68;-14.397;-1041.57;-14.397;
