Time(s),Value(μS)
709.0150509,2.31299996376038
709.0306759,2.31399989128113
709.0463009,2.31399989128113
709.0619259,2.31500005722046
709.0775509,2.31500005722046
709.0931759,2.31500005722046
709.1088009,2.31599998474121
709.1244259,2.31500005722046
709.1400509,2.31500005722046
709.1556759,2.31500005722046
709.1713009,2.31500005722046
709.1869259,2.31399989128113
709.2025509,2.31200003623962
709.2181759,2.30999994277954
709.2338009,2.30599999427795
709.2494259,2.30299997329712
709.2650509,2.29999995231628
709.2806759,2.29800009727478
709.2963009,2.2960000038147
709.3119259,2.29500007629395
709.3275509,2.29500007629395
709.3431759,2.29399991035461
709.3588009,2.29399991035461
709.3744259,2.29399991035461
709.3900509,2.29399991035461
709.4056759,2.29399991035461
709.4213009,2.29500007629395
709.4369259,2.29500007629395
709.4525509,2.29399991035461
709.4681759,2.29399991035461
709.4838009,2.29399991035461
709.4994259,2.29299998283386
709.5150509,2.29299998283386
709.5306759,2.29299998283386
709.5463009,2.29299998283386
709.5619259,2.29299998283386
709.5775509,2.29299998283386
709.5931759,2.29299998283386
709.6088009,2.29299998283386
709.6244259,2.29299998283386
709.6400509,2.29200005531311
709.6556759,2.29200005531311
709.6713009,2.29200005531311
709.6869259,2.29200005531311
709.7025509,2.29200005531311
709.7181759,2.29299998283386
709.7338009,2.29299998283386
709.7494259,2.29200005531311
709.7650509,2.29200005531311
709.7806759,2.29200005531311
709.7963009,2.29099988937378
709.8119259,2.29099988937378
709.8275509,2.29099988937378
709.8431759,2.29099988937378
709.8588009,2.29099988937378
709.8744259,2.29099988937378
709.8900509,2.29099988937378
709.9056759,2.28999996185303
709.9213009,2.28999996185303
709.9369259,2.28999996185303
709.9525509,2.28999996185303
709.9681759,2.28999996185303
709.9838009,2.28999996185303
709.9994259,2.28999996185303
710.0150509,2.28999996185303
710.0306759,2.29099988937378
710.0463009,2.29099988937378
710.0619259,2.29099988937378
710.0775509,2.29099988937378
710.0931759,2.29200005531311
710.1088009,2.29200005531311
710.1244259,2.29200005531311
710.1400509,2.29200005531311
710.1556759,2.29200005531311
710.1713009,2.29200005531311
710.1869259,2.29200005531311
710.2025509,2.29200005531311
710.2181759,2.29200005531311
710.2338009,2.29200005531311
710.2494259,2.29200005531311
710.2650509,2.29200005531311
710.2806759,2.29200005531311
710.2963009,2.29200005531311
710.3119259,2.29200005531311
710.3275509,2.29200005531311
710.3431759,2.29200005531311
710.3588009,2.29200005531311
710.3744259,2.29200005531311
710.3900509,2.29200005531311
710.4056759,2.29200005531311
710.4213009,2.29200005531311
710.4369259,2.29200005531311
710.4525509,2.29200005531311
710.4681759,2.29200005531311
710.4838009,2.29200005531311
710.4994259,2.29200005531311
710.5150509,2.29200005531311
710.5306759,2.29099988937378
710.5463009,2.29099988937378
710.5619259,2.29099988937378
710.5775509,2.29099988937378
710.5931759,2.28999996185303
710.6088009,2.28999996185303
710.6244259,2.28999996185303
710.6400509,2.28999996185303
710.6556759,2.28999996185303
710.6713009,2.28999996185303
710.6869259,2.28999996185303
710.7025509,2.28999996185303
710.7181759,2.28999996185303
710.7338009,2.28999996185303
710.7494259,2.28999996185303
710.7650509,2.28999996185303
710.7806759,2.28999996185303
710.7963009,2.28999996185303
710.8119259,2.28999996185303
710.8275509,2.28999996185303
710.8431759,2.29099988937378
710.8588009,2.29099988937378
710.8744259,2.29099988937378
710.8900509,2.29099988937378
710.9056759,2.29099988937378
710.9213009,2.29099988937378
710.9369259,2.29099988937378
710.9525509,2.29099988937378
710.9681759,2.29099988937378
710.9838009,2.29099988937378
710.9994259,2.29099988937378
711.0150509,2.29099988937378
711.0306759,2.29099988937378
711.0463009,2.29099988937378
711.0619259,2.29099988937378
711.0775509,2.29099988937378
711.0931759,2.29099988937378
711.1088009,2.29099988937378
711.1244259,2.29099988937378
711.1400509,2.29099988937378
711.1556759,2.29200005531311
711.1713009,2.29200005531311
711.1869259,2.29200005531311
711.2025509,2.29200005531311
711.2181759,2.29200005531311
711.2338009,2.29200005531311
711.2494259,2.29200005531311
711.2650509,2.29200005531311
711.2806759,2.29200005531311
711.2963009,2.29200005531311
711.3119259,2.29299998283386
711.3275509,2.29299998283386
711.3431759,2.29299998283386
711.3588009,2.29299998283386
711.3744259,2.29299998283386
711.3900509,2.29299998283386
711.4056759,2.29299998283386
711.4213009,2.29299998283386
711.4369259,2.29299998283386
711.4525509,2.29299998283386
711.4681759,2.29299998283386
711.4838009,2.29399991035461
711.4994259,2.29399991035461
711.5150509,2.29399991035461
711.5306759,2.29399991035461
711.5463009,2.29399991035461
711.5619259,2.29399991035461
711.5775509,2.29399991035461
711.5931759,2.29399991035461
711.6088009,2.29399991035461
711.6244259,2.29399991035461
711.6400509,2.29399991035461
711.6556759,2.29399991035461
711.6713009,2.29399991035461
711.6869259,2.29399991035461
711.7025509,2.29399991035461
711.7181759,2.29399991035461
711.7338009,2.29399991035461
711.7494259,2.29399991035461
711.7650509,2.29399991035461
711.7806759,2.29399991035461
711.7963009,2.29399991035461
711.8119259,2.29399991035461
711.8275509,2.29399991035461
711.8431759,2.29399991035461
711.8588009,2.29399991035461
711.8744259,2.29399991035461
711.8900509,2.29399991035461
711.9056759,2.29399991035461
711.9213009,2.29399991035461
711.9369259,2.29399991035461
711.9525509,2.29399991035461
711.9681759,2.29500007629395
711.9838009,2.29500007629395
711.9994259,2.29500007629395
712.0150509,2.29500007629395
712.0306759,2.29500007629395
712.0463009,2.29399991035461
712.0619259,2.29399991035461
712.0775509,2.29399991035461
712.0931759,2.29299998283386
712.1088009,2.29299998283386
712.1244259,2.29299998283386
712.1400509,2.29299998283386
712.1556759,2.29299998283386
712.1713009,2.29299998283386
712.1869259,2.29299998283386
712.2025509,2.29299998283386
712.2181759,2.29299998283386
712.2338009,2.29299998283386
712.2494259,2.29299998283386
712.2650509,2.29299998283386
712.2806759,2.29299998283386
712.2963009,2.29299998283386
712.3119259,2.29299998283386
712.3275509,2.29299998283386
712.3431759,2.29299998283386
712.3588009,2.29299998283386
712.3744259,2.29200005531311
712.3900509,2.29200005531311
712.4056759,2.29200005531311
712.4213009,2.29200005531311
712.4369259,2.29200005531311
712.4525509,2.29200005531311
712.4681759,2.29200005531311
712.4838009,2.29200005531311
712.4994259,2.29200005531311
712.5150509,2.29200005531311
712.5306759,2.29200005531311
712.5463009,2.29200005531311
712.5619259,2.29200005531311
712.5775509,2.29200005531311
712.5931759,2.29200005531311
712.6088009,2.29200005531311
712.6244259,2.29200005531311
712.6400509,2.29200005531311
712.6556759,2.29200005531311
712.6713009,2.29200005531311
712.6869259,2.29200005531311
712.7025509,2.29200005531311
712.7181759,2.29200005531311
712.7338009,2.29200005531311
712.7494259,2.29200005531311
712.7650509,2.29200005531311
712.7806759,2.29200005531311
712.7963009,2.29200005531311
712.8119259,2.29099988937378
712.8275509,2.29099988937378
712.8431759,2.29099988937378
712.8588009,2.29099988937378
712.8744259,2.29099988937378
712.8900509,2.28999996185303
712.9056759,2.28999996185303
712.9213009,2.28999996185303
712.9369259,2.28999996185303
712.9525509,2.28999996185303
712.9681759,2.29099988937378
712.9838009,2.28999996185303
712.9994259,2.28999996185303
713.0150509,2.28999996185303
713.0306759,2.28900003433228
713.0463009,2.28900003433228
713.0619259,2.28900003433228
713.0775509,2.28900003433228
713.0931759,2.28900003433228
713.1088009,2.28900003433228
713.1244259,2.28900003433228
713.1400509,2.28900003433228
713.1556759,2.28900003433228
713.1713009,2.28900003433228
713.1869259,2.28900003433228
713.2025509,2.28800010681152
713.2181759,2.28800010681152
713.2338009,2.28800010681152
713.2494259,2.28900003433228
713.2650509,2.28900003433228
713.2806759,2.28900003433228
713.2963009,2.28900003433228
713.3119259,2.28900003433228
713.3275509,2.28800010681152
