Time(s),Value(%)
61.0099683,0.0
61.0255933,0.0
61.0412183,0.0
61.0568433,0.0
61.0724683,0.0
61.0880933,0.0
61.1037183,0.0
61.1193433,0.0
61.1349683,0.0
61.1505933,0.0
61.1662183,0.0
61.1818433,0.0
61.1974683,0.0
61.2130933,0.0
61.2287183,0.0
61.2443433,0.0
61.2599683,0.0
61.2755933,0.0
61.2912183,0.0
61.3068433,0.0
61.3224683,0.0
61.3380933,0.0
61.3537183,0.0
61.3693433,0.0
61.3849683,0.0
61.4005933,0.0
61.4162183,0.0
61.4318433,0.0
61.4474683,0.0
61.4630933,0.0
61.4787183,0.0
61.4943433,0.0
61.5099683,0.0
61.5255933,0.0
61.5412183,0.0
61.5568433,0.0
61.5724683,0.0
61.5880933,0.0
61.6037183,0.0
61.6193433,0.0
61.6349683,0.0
61.6505933,0.0
61.6662183,0.0
61.6818433,0.0
61.6974683,0.0
61.7130933,0.0
61.7287183,0.0
61.7443433,0.0
61.7599683,0.0
61.7755933,0.0
61.7912183,0.0
61.8068433,0.0
61.8224683,0.0
61.8380933,0.0
61.8537183,0.0
61.8693433,0.0
61.8849683,0.0
61.9005933,0.0
61.9162183,0.0
61.9318433,0.0
61.9474683,0.0
61.9630933,0.0
61.9787183,0.0
61.9943433,0.0
62.0099683,0.0
62.0255933,0.0
62.0412183,0.0
62.0568433,0.0
62.0724683,0.0
62.0880933,0.0
62.1037183,0.0
62.1193433,0.0
62.1349683,0.0
62.1505933,0.0
62.1662183,0.0
62.1818433,0.0
62.1974683,0.0
62.2130933,0.0
62.2287183,0.0
62.2443433,0.0
62.2599683,0.0
62.2755933,0.0
62.2912183,0.0
62.3068433,0.0
62.3224683,0.0
62.3380933,0.0
62.3537183,0.0
62.3693433,0.0
62.3849683,0.0
62.4005933,0.0
62.4162183,0.0
62.4318433,0.0
62.4474683,0.0
62.4630933,0.0
62.4787183,0.0
62.4943433,0.0
62.5099683,0.0
62.5255933,0.0
62.5412183,0.0
62.5568433,0.0
62.5724683,0.0
62.5880933,0.0
62.6037183,0.0
62.6193433,0.0
62.6349683,0.0
62.6505933,0.0
62.6662183,0.0
62.6818433,0.0
62.6974683,0.0
62.7130933,0.0
62.7287183,0.0
62.7443433,0.0
62.7599683,0.0
62.7755933,0.0
62.7912183,0.0
62.8068433,0.0
62.8224683,0.0
62.8380933,0.0
62.8537183,0.0
62.8693433,0.0
62.8849683,0.0
62.9005933,0.0
62.9162183,0.0
62.9318433,0.0
62.9474683,0.0
62.9630933,0.0
62.9787183,0.0
62.9943433,0.0
63.0099683,0.0
63.0255933,0.0
63.0412183,0.0
63.0568433,0.0
63.0724683,0.0
63.0880933,0.0
63.1037183,0.0
63.1193433,0.0
63.1349683,0.0
63.1505933,0.0
63.1662183,0.0
63.1818433,0.0
63.1974683,0.0
63.2130933,0.0
63.2287183,0.0
63.2443433,0.0
63.2599683,0.0
63.2755933,0.0
63.2912183,0.0
63.3068433,0.0
63.3224683,0.0
63.3380933,0.0
63.3537183,0.0
63.3693433,0.0
63.3849683,0.0
63.4005933,0.0
63.4162183,0.0
63.4318433,0.0
63.4474683,0.0
63.4630933,0.0
63.4787183,0.0
63.4943433,0.0
63.5099683,0.0
63.5255933,0.0
63.5412183,0.0
63.5568433,0.0
63.5724683,0.0
63.5880933,0.0
63.6037183,0.0
63.6193433,0.0
63.6349683,0.0
63.6505933,0.0
63.6662183,0.0
63.6818433,0.0
63.6974683,0.0
63.7130933,0.0
63.7287183,0.0
63.7443433,0.0
63.7599683,0.0
63.7755933,0.0
63.7912183,0.0
63.8068433,0.0
63.8224683,0.0
63.8380933,0.0
63.8537183,0.0
63.8693433,0.0
63.8849683,0.0
63.9005933,0.0
63.9162183,0.0
63.9318433,0.0
63.9474683,0.0
63.9630933,0.0
63.9787183,0.0
63.9943433,0.0
64.0099683,0.0
64.0255933,0.0
64.0412183,0.0
64.0568433,0.0
64.0724683,0.0
64.0880933,0.0
64.1037183,0.0
64.1193433,0.0
64.1349683,0.0
64.1505933,0.0
64.1662183,0.0
64.1818433,0.0
64.1974683,0.0
64.2130933,0.0
64.2287183,0.0
64.2443433,0.0
64.2599683,0.0
64.2755933,0.0
64.2912183,0.0
64.3068433,0.0
64.3224683,0.0
64.3380933,0.0
64.3537183,0.0
64.3693433,0.0
64.3849683,0.0
64.4005933,0.0
64.4162183,0.0
64.4318433,0.0
64.4474683,0.0
64.4630933,0.0
64.4787183,0.0
64.4943433,0.0
64.5099683,0.0
64.5255933,0.0
64.5412183,0.0
64.5568433,0.0
64.5724683,0.0
64.5880933,0.0
64.6037183,0.0
64.6193433,0.0
64.6349683,0.0
64.6505933,0.0
64.6662183,0.0
64.6818433,0.0
64.6974683,0.0
64.7130933,0.0
64.7287183,0.0
64.7443433,0.0
64.7599683,0.0
64.7755933,0.0
64.7912183,0.0
64.8068433,0.0
64.8224683,0.0
