Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;
0;3.44987;-0.149127;1;70.8382;15.0103;-0.000876545;90;-2.99975;128.408;-6.99975;153.408;
0.0100032;4.80126;-0.12162;1.00001;70.8627;15.119;-0.00324583;89.9998;-2.99975;128.408;-6.99975;153.408;
0.0200064;5.60081;-0.105193;1.00002;70.9049;15.3152;-0.00701747;89.9992;-2.99975;128.408;-6.99975;153.408;
0.0300096;5.61547;-0.101721;1.00005;70.9476;15.5168;-0.0104895;89.9983;-2.99975;128.408;-6.99975;153.408;
0.0400128;5.55737;-0.0943892;1.00008;70.9914;15.7195;-0.0137032;89.9971;-2.99975;128.408;-6.99975;153.408;
0.050016;3.29191;-0.0922032;1.00013;71.0355;15.8906;-0.0167814;89.9958;-2.99975;128.408;-6.99975;153.408;
0.0600192;0.447553;-0.0579092;1.00018;71.0764;15.9476;-0.0190118;89.9944;-2.99975;128.408;-6.99975;153.408;
0.0700224;-0.342657;-0.0134923;1.00024;71.1242;15.9441;-0.0198395;89.9926;-2.99975;128.408;-6.99975;153.408;
0.0800256;-0.4211;0.00512039;1.0003;71.1684;15.9296;-0.0194604;89.9909;-2.99975;128.408;-6.99975;153.408;
0.0900288;-0.43936;0.0188482;1.00036;71.2128;15.9137;-0.0184637;89.989;-2.99975;128.408;-6.99975;153.408;
0.100032;-0.435871;0.0251691;1.00042;71.2571;15.8976;-0.0171127;89.9871;-2.99975;128.408;-6.99975;153.408;
0.110035;-0.428133;0.0257186;1.00048;71.2993;15.8825;-0.0156952;89.9852;-2.99975;128.408;-6.99975;153.408;
0.120038;-0.424363;0.0225935;1.00053;71.3433;15.8671;-0.0142621;89.9832;-2.99975;128.408;-6.99975;153.408;
0.130042;-0.425035;0.0177623;1.00058;71.3881;15.8514;-0.0129378;89.9812;-2.99975;128.408;-6.99975;153.408;
0.140045;-0.430685;0.0126221;1.00063;71.4314;15.8361;-0.011824;89.9792;-2.99975;128.408;-6.99975;153.408;
0.150048;-0.437565;0.00776874;1.00068;71.4759;15.8201;-0.0108725;89.9771;-2.99975;128.392;-6.99975;153.392;
0.160051;-0.444147;0.00342921;1.00073;71.5201;15.8041;-0.0100882;89.9751;-2.99975;128.295;-6.99976;153.295;
0.170054;-0.448708;0.000411657;1.00077;71.5636;15.7881;-0.00944522;89.9731;-2.99974;128.198;-6.99976;153.198;
0.180058;-0.453352;-0.00377896;1.00082;71.6074;15.7719;-0.00891629;89.9711;-2.99973;128.1;-6.99976;153.1;
0.190061;-0.457668;-0.00858297;1.00087;71.6515;15.7553;-0.00857055;89.9691;-2.99972;128.003;-6.99977;153.003;
