Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;
0;3.44863;-0.278511;1;70.8382;15.0103;-0.00164206;90;-2.99975;128.408;-6.99975;153.408;
0.0100017;4.82383;-0.210548;1.00001;70.8606;15.1091;-0.0054948;89.9997;-2.99975;128.408;-6.99975;153.408;
0.0200034;5.60021;-0.158018;1.00003;70.9028;15.3052;-0.0115122;89.9986;-2.99975;128.408;-6.99975;153.408;
0.0300051;5.61558;-0.140857;1.00007;70.9459;15.5086;-0.0164182;89.9969;-2.99975;128.408;-6.99975;153.408;
0.0400068;5.5861;-0.126013;1.00013;70.9894;15.7104;-0.0206111;89.9947;-2.99975;128.408;-6.99975;153.408;
0.0500085;3.43605;-0.122969;1.0002;71.0333;15.8863;-0.0244696;89.9923;-2.99975;128.408;-6.99975;153.408;
0.0600102;0.271376;-0.0774315;1.00028;71.0776;15.9498;-0.0275139;89.9895;-2.99975;128.408;-6.99975;153.408;
0.0700119;-0.33126;-0.0336946;1.00037;71.1221;15.9445;-0.0285503;89.9866;-2.99975;128.408;-6.99975;153.408;
0.0800136;-0.419231;-0.0100546;1.00046;71.1666;15.9301;-0.0283795;89.9835;-2.99975;128.408;-6.99975;153.408;
0.0900153;-0.439252;0.00285477;1.00055;71.211;15.9142;-0.0275735;89.9802;-2.99975;128.408;-6.99975;153.408;
0.100017;-0.43652;0.00819283;1.00064;71.2552;15.8982;-0.0264402;89.977;-2.99975;128.408;-6.99975;153.408;
0.110019;-0.4283;0.00689992;1.00073;71.2997;15.8823;-0.0252204;89.9737;-2.99975;128.408;-6.99975;153.408;
0.12002;-0.424516;0.00148683;1.00082;71.3428;15.8671;-0.0241776;89.9704;-2.99975;128.408;-6.99975;153.408;
0.130022;-0.42519;-0.00260258;1.00091;71.3862;15.8519;-0.0232618;89.9671;-2.99975;128.408;-6.99975;153.408;
0.140024;-0.430435;-0.00707249;1.001;71.4296;15.8366;-0.022483;89.9638;-2.99975;128.327;-6.99976;153.327;
0.150025;-0.4374;-0.0111576;1.00109;71.4739;15.8207;-0.0218603;89.9604;-2.99974;128.231;-6.99976;153.231;
0.160027;-0.443894;-0.0146955;1.00118;71.5177;15.8048;-0.0213751;89.957;-2.99973;128.134;-6.99976;153.134;
0.170029;-0.448747;-0.0182809;1.00128;71.5629;15.7882;-0.0209963;89.9536;-2.99973;128.037;-6.99976;153.037;
0.180031;-0.452924;-0.0230416;1.00136;71.6024;15.7736;-0.0207888;89.9505;-2.99972;127.94;-6.99977;152.94;
0.190032;-0.457574;-0.0267429;1.00147;71.6496;15.7559;-0.0207353;89.9469;-2.9997;127.843;-6.99978;152.843;
