Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;
0;2.32117;-0.321799;1;70.8361;15.0041;-0.00120155;90;-2.99975;128.408;-6.99975;153.408;
0.0100018;4.54376;-0.227092;1.00001;70.8596;15.1051;-0.00557955;89.9997;-2.99975;128.408;-6.99975;153.408;
0.0200036;5.60156;-0.164286;1.00003;70.902;15.3014;-0.0119462;89.9986;-2.99975;128.408;-6.99975;153.408;
0.0300054;5.61584;-0.145984;1.00008;70.9448;15.5035;-0.0169863;89.9968;-2.99975;128.408;-6.99975;153.408;
0.0400072;5.587;-0.130335;1.00014;70.9884;15.706;-0.0213355;89.9945;-2.99975;128.408;-6.99975;153.408;
0.0500089;3.51432;-0.128723;1.00021;71.0325;15.8852;-0.0253178;89.9919;-2.99975;128.408;-6.99975;153.408;
0.0600107;0.245004;-0.0813144;1.00029;71.0768;15.9505;-0.0285;89.9891;-2.99975;128.408;-6.99975;153.408;
0.0700125;-0.325082;-0.0370406;1.00038;71.1212;15.9447;-0.0295844;89.9859;-2.99975;128.408;-6.99975;153.408;
0.0800143;-0.41808;-0.0128749;1.00047;71.1654;15.9305;-0.0294821;89.9827;-2.99975;128.408;-6.99975;153.408;
0.0900161;-0.439145;0.000252352;1.00057;71.2096;15.9147;-0.0287334;89.9793;-2.99975;128.408;-6.99975;153.408;
0.100018;-0.43691;0.00455316;1.00067;71.2539;15.8986;-0.0276711;89.9759;-2.99975;128.408;-6.99975;153.408;
0.11002;-0.428543;0.00428777;1.00076;71.2984;15.8827;-0.0265118;89.9724;-2.99975;128.408;-6.99975;153.408;
0.120021;-0.424557;0.000680777;1.00086;71.3425;15.8672;-0.0254287;89.9689;-2.99975;128.408;-6.99975;153.408;
0.130023;-0.42508;-0.00418797;1.00095;71.386;15.8519;-0.024505;89.9654;-2.99975;128.408;-6.99975;153.408;
0.140025;-0.430349;-0.0120969;1.00104;71.4291;15.8368;-0.0237893;89.962;-2.99975;128.408;-6.99975;153.408;
0.150027;-0.437269;-0.0148453;1.00114;71.4728;15.8211;-0.0232769;89.9584;-2.99975;128.386;-6.99976;153.386;
0.160029;-0.443816;-0.0177354;1.00124;71.5169;15.8051;-0.0228565;89.9549;-2.99974;128.29;-6.99976;153.29;
0.17003;-0.448564;-0.0208573;1.00134;71.561;15.7889;-0.0225355;89.9513;-2.99974;128.194;-6.99976;153.194;
0.180032;-0.453206;-0.0242985;1.00144;71.605;15.7726;-0.0223434;89.9477;-2.99973;128.099;-6.99976;153.099;
0.190034;-0.457533;-0.0291786;1.00154;71.6489;15.7561;-0.0223405;89.9442;-2.99972;128.003;-6.99977;153.003;
0.200036;-0.461227;-0.0328182;1.00165;71.6915;15.7401;-0.0224634;89.9407;-2.99971;127.907;-6.99977;152.907;
0.210038;-0.4648;-0.0368343;1.00176;71.7363;15.723;-0.0227358;89.9371;-2.9997;127.808;-6.99978;152.808;
0.220039;-0.468265;-0.0403536;1.00187;71.7796;15.7064;-0.0231432;89.9336;-2.99968;127.708;-6.99979;152.708;
0.230041;-0.470424;-0.0440438;1.00199;71.8234;15.6895;-0.023702;89.9301;-2.99967;127.609;-6.9998;152.609;
0.240043;-0.473861;-0.0474358;1.00211;71.8672;15.6725;-0.0243965;89.9266;-2.99965;127.51;-6.99981;152.51;
0.250045;-0.477759;-0.0506404;1.00224;71.9115;15.6551;-0.0252142;89.9231;-2.99964;127.411;-6.99983;152.411;
0.260047;-0.481662;-0.0561947;1.00236;71.951;15.6395;-0.0260868;89.9199;-2.99961;127.314;-6.99986;152.314;
0.270048;-0.486622;-0.05739;1.00251;71.9967;15.6212;-0.0272414;89.9162;-2.99959;127.217;-6.9999;152.217;
0.28005;-0.491015;-0.058431;1.00265;72.0406;15.6035;-0.0283901;89.9127;-2.99956;127.12;-6.99993;152.12;
0.290052;-0.494845;-0.0593151;1.0028;72.0838;15.5859;-0.0295586;89.9092;-2.99954;127.023;-6.99997;152.023;
0.300054;-0.497567;-0.059886;1.00296;72.1291;15.5672;-0.0308173;89.9055;-2.99951;126.926;-7.00001;151.926;
0.310055;-0.501136;-0.0599458;1.00312;72.1725;15.5492;-0.0320368;89.902;-2.99947;126.829;-7.00009;151.829;
0.320057;-0.504383;-0.0594191;1.00328;72.2145;15.5317;-0.0332105;89.8986;-2.99944;126.731;-7.00017;151.731;
0.330059;-0.507148;-0.0581865;1.00346;72.2586;15.5131;-0.0344127;89.895;-2.9994;126.634;-7.00026;151.634;
0.340061;-0.509112;-0.0564296;1.00363;72.3;15.4956;-0.0354911;89.8916;-2.99936;126.536;-7.00034;151.536;
0.350063;-0.510373;-0.0537311;1.00382;72.3441;15.4768;-0.0365526;89.888;-2.99933;126.439;-7.00043;151.439;
0.360064;-0.510988;-0.0504503;1.004;72.3862;15.4588;-0.0374575;89.8845;-2.99928;126.341;-7.00058;151.341;
0.370066;-0.511362;-0.0467114;1.0042;72.4291;15.4404;-0.0382614;89.881;-2.99923;126.244;-7.00073;151.244;
0.380068;-0.511482;-0.042736;1.00439;72.4715;15.4222;-0.03892;89.8775;-2.99919;126.147;-7.00087;151.147;
0.39007;-0.510907;-0.0383042;1.00461;72.5165;15.4029;-0.0394444;89.8738;-2.99914;126.05;-7.00102;151.05;
0.400072;-0.509517;-0.0336931;1.00481;72.5593;15.3845;-0.0397851;89.8702;-2.99909;125.953;-7.00119;150.953;
0.410073;-0.507827;-0.0292219;1.00502;72.6022;15.3661;-0.0399669;89.8667;-2.99904;125.856;-7.00142;150.856;
0.420075;-0.506257;-0.0280791;1.00522;72.6431;15.3486;-0.0400477;89.8633;-2.99898;125.759;-7.00166;150.759;
0.430077;-0.504678;-0.022818;1.00544;72.6855;15.3305;-0.0399898;89.8597;-2.99892;125.662;-7.00189;150.662;
0.440079;-0.502972;-0.0184737;1.00566;72.729;15.3119;-0.0397615;89.8561;-2.99887;125.565;-7.00213;150.565;
0.450081;-0.501171;-0.0150444;1.00588;72.7719;15.2937;-0.0394032;89.8524;-2.99881;125.468;-7.00239;150.468;
0.460082;-0.498998;-0.0120458;1.0061;72.8143;15.2757;-0.0389353;89.8489;-2.99874;125.371;-7.00274;150.371;
0.470084;-0.49713;-0.00967365;1.00631;72.8548;15.2586;-0.0383875;89.8454;-2.99867;125.274;-7.00308;150.274;
0.480086;-0.495123;-0.00777804;1.00654;72.8985;15.2402;-0.0377229;89.8417;-2.99861;125.177;-7.00343;150.177;
0.490088;-0.493618;-0.00730928;1.00675;72.9381;15.2235;-0.0370994;89.8384;-2.99854;125.08;-7.00377;150.08;
0.500089;-0.492018;-0.00614067;1.00699;72.9839;15.2043;-0.0363396;89.8345;-2.99847;124.982;-7.00415;149.982;
0.510091;-0.490677;-0.00553212;1.00721;73.0257;15.1868;-0.0356038;89.831;-2.99839;124.885;-7.00463;149.885;
0.520093;-0.489504;-0.0055671;1.00743;73.0667;15.1696;-0.0348753;89.8275;-2.99832;124.787;-7.00511;149.787;
0.530095;-0.488437;-0.00862185;1.00766;73.11;15.1515;-0.0341589;89.8238;-2.99824;124.689;-7.00558;149.689;
0.540097;-0.487563;-0.00882277;1.00788;73.1518;15.1341;-0.0335329;89.8203;-2.99816;124.591;-7.00606;149.591;
0.550098;-0.486866;-0.00933096;1.0081;73.1931;15.1169;-0.0329271;89.8168;-2.99808;124.494;-7.00659;149.494;
0.5601;-0.486296;-0.0113816;1.00833;73.2355;15.0992;-0.0323456;89.8132;-2.998;124.397;-7.00722;149.397;
0.570102;-0.485863;-0.012985;1.00856;73.2783;15.0813;-0.0318355;89.8095;-2.99791;124.3;-7.00785;149.3;
0.580104;-0.485551;-0.0143262;1.00879;73.3206;15.0636;-0.0313847;89.8059;-2.99783;124.204;-7.00848;149.204;
0.590106;-0.485373;-0.0176632;1.00901;73.3606;15.0469;-0.0310912;89.8025;-2.99774;124.107;-7.00911;149.107;
0.600107;-0.485246;-0.0182144;1.00923;73.4007;15.0302;-0.0308078;89.7991;-2.99765;124.01;-7.00978;149.01;
0.610109;-0.485192;-0.0208856;1.00946;73.4411;15.0133;-0.0306071;89.7956;-2.99756;123.913;-7.01059;148.913;
0.620111;-0.485175;-0.022158;1.00972;73.4873;14.9939;-0.0304433;89.7916;-2.99747;123.815;-7.0114;148.815;
0.630113;-0.485205;-0.0239933;1.00996;73.5291;14.9764;-0.0303499;89.788;-2.99737;123.718;-7.0122;148.718;
0.640115;-0.485269;-0.0257892;1.0102;73.5707;14.9589;-0.0303253;89.7844;-2.99728;123.621;-7.01301;148.621;
0.650116;-0.485348;-0.0267765;1.01044;73.6124;14.9413;-0.030352;89.7807;-2.99718;123.524;-7.01386;148.524;
0.660118;-0.485435;-0.0281149;1.01067;73.6515;14.9249;-0.0304117;89.7773;-2.99709;123.426;-7.01487;148.426;
0.67012;-0.485541;-0.028906;1.01093;73.6946;14.9067;-0.0305035;89.7735;-2.99699;123.329;-7.01587;148.329;
0.680122;-0.485649;-0.0303314;1.01117;73.7347;14.8897;-0.030654;89.77;-2.99689;123.232;-7.01687;148.232;
0.690123;-0.485764;-0.0319381;1.01142;73.7761;14.8722;-0.0308457;89.7663;-2.9968;123.135;-7.01787;148.135;
0.700125;-0.485866;-0.0314566;1.01168;73.817;14.8549;-0.0310422;89.7627;-2.99671;123.037;-7.01892;148.037;
0.710127;-0.485973;-0.0330083;1.01194;73.8584;14.8373;-0.0312687;89.759;-2.99662;122.94;-7.02014;147.94;
0.720129;-0.486076;-0.0338059;1.0122;73.8989;14.8201;-0.0315146;89.7554;-2.99653;122.843;-7.02135;147.843;
0.730131;-0.48617;-0.0337365;1.01246;73.9406;14.8024;-0.0317615;89.7516;-2.99645;122.746;-7.02256;147.746;
0.740132;-0.486253;-0.0327828;1.01271;73.9789;14.7861;-0.0319793;89.7481;-2.99636;122.649;-7.02378;147.649;
0.750134;-0.486355;-0.0341301;1.013;74.0228;14.7674;-0.0322875;89.7441;-2.99628;122.551;-7.02505;147.552;
0.760136;-0.486437;-0.0341099;1.01329;74.0647;14.7494;-0.0325703;89.7403;-2.99622;122.454;-7.0265;147.454;
0.770138;-0.486511;-0.0348817;1.01356;74.1046;14.7324;-0.0328529;89.7366;-2.99616;122.356;-7.02795;147.356;
0.78014;-0.486577;-0.0334558;1.01384;74.1459;14.7147;-0.0331149;89.7328;-2.99611;122.258;-7.0294;147.259;
0.790141;-0.48665;-0.0346098;1.01412;74.1864;14.6974;-0.033416;89.729;-2.99605;122.161;-7.03085;147.161;
0.800143;-0.486708;-0.0351888;1.01441;74.2276;14.6797;-0.0337072;89.7252;-2.996;122.063;-7.03236;147.063;
0.810145;-0.48677;-0.0375373;1.01471;74.2688;14.6619;-0.0339917;89.7213;-2.996;121.966;-7.03405;146.967;
0.820147;-0.486821;-0.0346277;1.01501;74.3103;14.6441;-0.0342996;89.7174;-2.99599;121.869;-7.03573;146.87;
0.830149;-0.486864;-0.0345424;1.0153;74.3509;14.6266;-0.0345831;89.7135;-2.99598;121.773;-7.03742;146.773;
0.84015;-0.486908;-0.034789;1.0156;74.3902;14.6096;-0.0348713;89.7097;-2.99597;121.676;-7.0391;146.676;
0.850152;-0.486944;-0.0379289;1.01588;74.4285;14.5931;-0.035145;89.706;-2.99598;121.579;-7.04086;146.579;
0.860154;-0.486991;-0.0372299;1.01618;74.4682;14.5759;-0.0354818;89.7021;-2.99604;121.481;-7.04282;146.481;
0.870156;-0.487008;-0.0347325;1.0165;74.5096;14.5579;-0.0357699;89.698;-2.99611;121.384;-7.04478;146.384;
0.880158;-0.487058;-0.0381346;1.01685;74.5539;14.5387;-0.0361678;89.6936;-2.99617;121.286;-7.04673;146.286;
0.890159;-0.487078;-0.0379238;1.01717;74.5944;14.5211;-0.036517;89.6896;-2.99623;121.188;-7.04869;146.189;
0.900161;-0.487113;-0.0389667;1.01747;74.6322;14.5047;-0.0368719;89.6857;-2.99632;121.091;-7.05072;146.091;
0.910163;-0.487128;-0.0385649;1.01779;74.6726;14.4871;-0.0372269;89.6816;-2.99648;120.993;-7.05296;145.994;
0.920165;-0.487151;-0.0382234;1.01813;74.7133;14.4694;-0.0376214;89.6773;-2.99663;120.896;-7.05519;145.896;
0.930166;-0.487169;-0.0398108;1.01847;74.7549;14.4512;-0.0380168;89.673;-2.99679;120.798;-7.05743;145.799;
0.940168;-0.487189;-0.0414925;1.01881;74.7954;14.4335;-0.0384049;89.6686;-2.99695;120.701;-7.05966;145.701;
0.95017;-0.48722;-0.0421364;1.01915;74.8353;14.416;-0.0388682;89.6643;-2.99714;120.604;-7.06197;145.604;
0.960172;-0.487229;-0.041752;1.01949;74.8743;14.3989;-0.0393051;89.6601;-2.99741;120.507;-7.06446;145.507;
0.970174;-0.487245;-0.0437494;1.01985;74.9154;14.3809;-0.0397707;89.6555;-2.99768;120.41;-7.06696;145.411;
0.980175;-0.48726;-0.0435182;1.02019;74.954;14.3639;-0.0402566;89.6512;-2.99795;120.314;-7.06946;145.314;
0.990177;-0.487274;-0.0446346;1.02053;74.9921;14.3472;-0.0407199;89.6469;-2.99822;120.217;-7.07196;145.218;
1.00018;-0.487275;-0.0438855;1.0209;75.0331;14.3291;-0.0412205;89.6421;-2.99852;120.12;-7.07453;145.121;
1.01018;-0.48729;-0.0455824;1.02128;75.0749;14.3107;-0.0417286;89.6372;-2.99893;120.023;-7.07735;145.024;
1.02018;-0.487328;-0.0484738;1.02165;75.1143;14.2933;-0.0423211;89.6326;-2.99934;119.926;-7.08016;144.926;
1.03018;-0.487332;-0.0484909;1.02203;75.1545;14.2755;-0.0429049;89.6277;-2.99975;119.828;-7.08297;144.829;
1.04019;-0.487334;-0.0477968;1.0224;75.1931;14.2584;-0.0434656;89.623;-3.00016;119.731;-7.08579;144.732;
1.05019;-0.48736;-0.0501203;1.02276;75.2296;14.2423;-0.0440364;89.6184;-3.00061;119.634;-7.08868;144.634;
1.06019;-0.487386;-0.0532116;1.02318;75.273;14.223;-0.044759;89.6129;-3.00119;119.536;-7.09181;144.537;
1.07019;-0.487373;-0.0504659;1.02358;75.3124;14.2055;-0.0453774;89.6079;-3.00176;119.439;-7.09494;144.439;
1.08019;-0.48741;-0.0538438;1.02398;75.352;14.1879;-0.0460909;89.6027;-3.00233;119.341;-7.09806;144.342;
1.0902;-0.487423;-0.0551272;1.02438;75.3915;14.1703;-0.0467941;89.5974;-3.0029;119.244;-7.10119;144.245;
1.1002;-0.487437;-0.0566799;1.02479;75.4306;14.1528;-0.0475056;89.5922;-3.00352;119.146;-7.1044;144.147;
1.1102;-0.487419;-0.0533367;1.02518;75.4678;14.1362;-0.0481633;89.587;-3.00427;119.049;-7.10784;144.05;
1.1202;-0.487459;-0.0567291;1.0256;75.5074;14.1185;-0.0489424;89.5815;-3.00502;118.951;-7.11128;143.952;
1.1302;-0.487488;-0.0585011;1.02605;75.548;14.1003;-0.0498217;89.5757;-3.00577;118.854;-7.11473;143.855;
1.1402;-0.487518;-0.0622682;1.02648;75.5876;14.0826;-0.050679;89.57;-3.00652;118.756;-7.11817;143.757;
1.15021;-0.487523;-0.0619653;1.02692;75.6268;14.065;-0.0515224;89.5642;-3.00733;118.659;-7.1217;143.66;
1.16021;-0.487549;-0.0649135;1.02735;75.6648;14.0479;-0.0523703;89.5585;-3.00828;118.561;-7.12545;143.563;
1.17021;-0.487574;-0.0669312;1.02779;75.703;14.0307;-0.0532221;89.5527;-3.00923;118.464;-7.12921;143.465;
1.18021;-0.487632;-0.0714707;1.02822;75.7391;14.0145;-0.0540843;89.5471;-3.01018;118.367;-7.13297;143.368;
1.19021;-0.487655;-0.0701643;1.02873;75.7821;13.9951;-0.0552394;89.5402;-3.01113;118.27;-7.13672;143.271;
1.20021;-0.487706;-0.0722303;1.0292;75.8214;13.9773;-0.056394;89.5338;-3.01212;118.173;-7.14054;143.174;
1.21022;-0.487777;-0.0757097;1.02967;75.8598;13.9599;-0.0576232;89.5275;-3.01326;118.078;-7.14452;143.08;
1.22022;-0.487847;-0.0790471;1.03016;75.8991;13.9421;-0.0589577;89.5208;-3.0144;117.983;-7.14849;142.985;
1.23022;-0.487855;-0.0770548;1.03063;75.9359;13.9254;-0.0601972;89.5143;-3.01553;117.888;-7.15247;142.89;
1.24022;-0.48796;-0.0838188;1.03112;75.9738;13.9082;-0.0615771;89.5075;-3.01667;117.793;-7.15645;142.795;
1.25022;-0.488048;-0.086735;1.03161;76.0111;13.8912;-0.0630339;89.5007;-3.01787;117.697;-7.16055;142.699;
1.26023;-0.488104;-0.0901992;1.03218;76.0533;13.872;-0.064642;89.4927;-3.0193;117.598;-7.16504;142.6;
1.27023;-0.488124;-0.0885959;1.0327;76.0918;13.8545;-0.0661157;89.4853;-3.02073;117.499;-7.16953;142.501;
1.28023;-0.48823;-0.0933702;1.03324;76.1306;13.8367;-0.0677125;89.4776;-3.02215;117.4;-7.17402;142.402;
1.29023;-0.488438;-0.105947;1.03376;76.1675;13.8198;-0.0692119;89.4701;-3.02358;117.301;-7.17851;142.303;
1.30023;-0.445487;-0.104469;1.03431;76.2057;13.8027;-0.0711401;89.4621;-3.02507;117.202;-7.18307;142.205;
1.31023;0.0379419;-0.105742;1.03486;76.2429;13.7929;-0.0729695;89.4541;-3.02673;117.105;-7.18783;142.107;
1.32024;0.168819;-0.116422;1.03542;76.2805;13.7979;-0.0751896;89.4457;-3.02838;117.007;-7.19258;142.009;
1.33024;0.175361;-0.122748;1.03606;76.3218;13.8046;-0.0777846;89.4363;-3.03004;116.909;-7.19734;141.912;
1.34024;0.177037;-0.124526;1.03666;76.3604;13.811;-0.0800407;89.4273;-3.0317;116.811;-7.2021;141.814;
1.35024;0.147563;-0.123959;1.03725;76.3972;13.8171;-0.0822972;89.4183;-3.03344;116.714;-7.20696;141.717;
1.36024;-0.188916;-0.109578;1.03788;76.4357;13.8161;-0.0843389;89.4088;-3.03535;116.617;-7.21201;141.62;
1.37025;-0.403298;-0.115248;1.03853;76.4752;13.803;-0.086074;89.3988;-3.03726;116.521;-7.21705;141.524;
1.38025;-0.410582;-0.119108;1.03912;76.5103;13.7895;-0.087725;89.3898;-3.03917;116.424;-7.22209;141.427;
1.39025;-0.411159;-0.120955;1.03984;76.5517;13.7736;-0.0899462;89.3788;-3.04107;116.328;-7.22714;141.331;
1.40025;-0.411766;-0.12452;1.04051;76.5903;13.7586;-0.0919466;89.3684;-3.04305;116.231;-7.23227;141.234;
1.41025;-0.412552;-0.127877;1.04121;76.629;13.7436;-0.0940875;89.3576;-3.04525;116.134;-7.23768;141.137;
1.42025;-0.413371;-0.130626;1.04186;76.6648;13.7296;-0.096162;89.3475;-3.04745;116.036;-7.24308;141.04;
1.43026;-0.420403;-0.127194;1.04257;76.7032;13.7145;-0.0983298;89.3363;-3.04964;115.939;-7.24849;140.943;
1.44026;-0.434821;-0.133679;1.0433;76.7412;13.6991;-0.100706;89.3249;-3.05184;115.842;-7.25389;140.846;
1.45026;-0.437007;-0.145658;1.04403;76.7794;13.6833;-0.103185;89.3132;-3.05412;115.745;-7.2594;140.749;
1.46026;-0.437986;-0.150894;1.04479;76.8174;13.6676;-0.105775;89.3013;-3.05661;115.647;-7.26516;140.651;
1.47026;-0.43885;-0.151346;1.04553;76.8545;13.6522;-0.108461;89.2893;-3.05911;115.55;-7.27092;140.554;
1.48026;-0.439802;-0.158616;1.04627;76.8902;13.6373;-0.111131;89.2775;-3.06161;115.452;-7.27668;140.457;
1.49027;-0.440762;-0.165032;1.04711;76.9303;13.6205;-0.114265;89.2639;-3.06411;115.355;-7.28244;140.359;
1.50027;-0.440741;-0.146187;1.04794;76.9688;13.6044;-0.116796;89.2504;-3.06667;115.258;-7.28825;140.262;
1.51027;-0.442634;-0.187381;1.04881;77.0085;13.5877;-0.120252;89.2362;-3.0694;115.162;-7.29421;140.167;
1.52027;-0.443155;-0.187586;1.04964;77.0453;13.5722;-0.123848;89.2227;-3.07213;115.067;-7.30016;140.072;
1.53027;-0.448188;-0.188108;1.05048;77.0821;13.5565;-0.127398;89.2087;-3.07486;114.971;-7.30611;139.977;
1.54028;-0.45078;-0.19694;1.05138;77.1205;13.54;-0.130735;89.1937;-3.0776;114.876;-7.31206;139.881;
1.55028;-0.432582;-0.202217;1.05226;77.157;13.5243;-0.134509;89.179;-3.08043;114.78;-7.31815;139.785;
1.56028;-0.25037;-0.213058;1.0532;77.1952;13.5116;-0.138645;89.1632;-3.08358;114.681;-7.32465;139.687;
1.57028;-0.135285;-0.230974;1.05412;77.2317;13.506;-0.14238;89.1477;-3.08673;114.582;-7.33116;139.588;
1.58028;-0.129859;-0.228012;1.05515;77.2715;13.501;-0.147258;89.1301;-3.08987;114.484;-7.33766;139.49;
1.59028;-0.129202;-0.232031;1.05611;77.308;13.4965;-0.151676;89.1135;-3.09302;114.385;-7.34416;139.391;
1.60029;-0.128845;-0.241222;1.0571;77.3447;13.492;-0.156194;89.0964;-3.09624;114.287;-7.35072;139.293;
1.61029;-0.12776;-0.240461;1.05814;77.382;13.4874;-0.160928;89.0784;-3.09967;114.189;-7.35746;139.196;
1.62029;0.138963;-0.266397;1.05912;77.4168;13.4858;-0.165032;89.0612;-3.10309;114.092;-7.3642;139.099;
1.63029;0.230365;-0.260573;1.06035;77.4588;13.4942;-0.170465;89.0397;-3.10651;113.995;-7.37094;139.001;
1.64029;0.232677;-0.279092;1.06143;77.4953;13.5023;-0.175839;89.0206;-3.10994;113.897;-7.37768;138.904;
1.6503;0.233923;-0.280658;1.06256;77.5324;13.5107;-0.181262;89.0005;-3.11344;113.8;-7.3845;138.807;
1.6603;0.354261;-0.284692;1.06374;77.57;13.521;-0.186759;88.9794;-3.11718;113.703;-7.39155;138.71;
1.6703;0.378104;-0.290826;1.06498;77.6085;13.5348;-0.192476;88.9573;-3.12093;113.605;-7.3986;138.613;
1.6803;0.379721;-0.296573;1.06618;77.645;13.5481;-0.197971;88.9356;-3.12467;113.508;-7.40565;138.516;
1.6903;0.380506;-0.305141;1.06745;77.6827;13.5618;-0.203508;88.9127;-3.12841;113.411;-7.4127;138.419;
1.7003;0.381199;-0.309927;1.06875;77.7206;13.5757;-0.209331;88.8892;-3.13225;113.314;-7.41985;138.322;
1.71031;0.381374;-0.320528;1.07003;77.757;13.589;-0.215145;88.8658;-3.13633;113.216;-7.42724;138.224;
1.72031;0.42824;-0.336263;1.07138;77.7943;13.6033;-0.221379;88.8412;-3.14042;113.119;-7.43463;138.127;
1.73031;0.480114;-0.35179;1.07282;77.8331;13.6205;-0.227897;88.8149;-3.1445;113.021;-7.44203;138.03;
1.74031;0.482388;-0.359016;1.07427;77.8715;13.6382;-0.234582;88.7882;-3.14858;112.924;-7.44942;137.932;
1.75031;0.482469;-0.366018;1.07575;77.9095;13.6557;-0.241207;88.7609;-3.15276;112.826;-7.45689;137.835;
1.76032;0.482741;-0.364969;1.07725;77.9471;13.673;-0.248151;88.7332;-3.15716;112.729;-7.46456;137.738;
1.77032;0.483069;-0.375161;1.07879;77.9849;13.6904;-0.255087;88.7047;-3.16156;112.632;-7.47223;137.641;
1.78032;0.482139;-0.382842;1.08028;78.0206;13.7068;-0.26158;88.677;-3.16595;112.535;-7.4799;137.545;
1.79032;0.626983;-0.397489;1.08195;78.0596;13.7281;-0.268854;88.6459;-3.17035;112.438;-7.48757;137.448;
1.80032;0.638709;-0.403471;1.08373;78.1001;13.7525;-0.276818;88.6128;-3.17484;112.341;-7.49532;137.351;
1.81032;0.541696;-0.41622;1.08549;78.1392;13.7743;-0.284811;88.58;-3.17956;112.244;-7.50328;137.254;
1.82033;0.504129;-0.418942;1.08726;78.1776;13.7932;-0.292396;88.547;-3.18428;112.147;-7.51123;137.158;
1.83033;0.482523;-0.414765;1.08898;78.214;13.81;-0.299374;88.5149;-3.189;112.05;-7.51918;137.061;
1.84033;0.478321;-0.426699;1.09083;78.2524;13.8275;-0.307023;88.4803;-3.19373;111.953;-7.52714;136.964;
