Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;
0;3.45;-0.105124;1;70.8382;15.0103;-0.000615937;90;-2.99975;128.408;-6.99975;153.408;
0.0100001;5.46244;-0.08301;1;70.8711;15.155;-0.00299049;89.9998;-2.99975;128.408;-6.99975;153.408;
0.0200002;5.61162;-0.0846815;1.00002;70.9134;15.3553;-0.00587553;89.9993;-2.99975;128.408;-6.99975;153.408;
0.0300002;5.61101;-0.0826404;1.00004;70.9565;15.5581;-0.00873503;89.9987;-2.99975;128.408;-6.99975;153.408;
0.0400003;5.57409;-0.0754867;1.00007;71.0001;15.7597;-0.0113964;89.9979;-2.99975;128.408;-6.99975;153.408;
0.0500004;2.46783;-0.0783472;1.00011;71.0442;15.9246;-0.0140208;89.997;-2.99975;128.408;-6.99975;153.408;
0.0600005;0.00773541;-0.0311819;1.00015;71.0887;15.9505;-0.0155957;89.996;-2.99975;128.408;-6.99975;153.408;
0.0700006;-0.358231;0.00225133;1.0002;71.132;15.9416;-0.0157152;89.995;-2.99975;128.408;-6.99975;153.408;
0.0800006;-0.427041;0.0223998;1.00025;71.177;15.9266;-0.0148895;89.9938;-2.99975;128.408;-6.99975;153.408;
0.0900007;-0.440953;0.0335591;1.00029;71.2195;15.9113;-0.0136026;89.9926;-2.99975;128.408;-6.99975;153.408;
0.100001;-0.434696;0.0375203;1.00033;71.2639;15.8952;-0.0119442;89.9914;-2.99975;128.408;-6.99975;153.408;
0.110001;-0.427063;0.0367496;1.00037;71.3081;15.8795;-0.0102397;89.9902;-2.99975;128.408;-6.99975;153.408;
0.120001;-0.424091;0.033154;1.0004;71.3523;15.8639;-0.00861381;89.9889;-2.99975;128.408;-6.99975;153.408;
0.130001;-0.425316;0.0281892;1.00043;71.3964;15.8485;-0.00713768;89.9877;-2.99975;128.408;-6.99975;153.408;
0.140001;-0.43198;0.022768;1.00046;71.4401;15.833;-0.00587628;89.9864;-2.99975;128.408;-6.99975;153.408;
0.150001;-0.438889;0.0177661;1.00048;71.4835;15.8174;-0.00479803;89.9852;-2.99975;128.408;-6.99975;153.408;
0.160001;-0.44503;0.012892;1.00051;71.529;15.8009;-0.00384299;89.9839;-2.99975;128.389;-6.99976;153.389;
0.170001;-0.449432;0.00864384;1.00053;71.5713;15.7853;-0.00310145;89.9827;-2.99973;128.292;-6.99977;153.292;
0.180001;-0.45373;0.00469498;1.00055;71.6115;15.7703;-0.00254931;89.9815;-2.99971;128.194;-6.99979;153.195;
0.190002;-0.458204;-8.37807e-005;1.00057;71.6578;15.753;-0.00207953;89.9802;-2.99969;128.097;-6.9998;153.097;
0.200002;-0.462084;-0.00505121;1.00059;71.7039;15.7356;-0.0017906;89.9789;-2.99968;128;-6.99982;153;
0.210002;-0.465526;-0.00962243;1.00062;71.747;15.7191;-0.00169513;89.9777;-2.99966;127.902;-6.99984;152.902;
0.220002;-0.468573;-0.0140491;1.00064;71.7916;15.702;-0.00178231;89.9764;-2.99963;127.805;-6.99987;152.805;
0.230002;-0.470906;-0.0184394;1.00066;71.8329;15.686;-0.00201509;89.9753;-2.99961;127.708;-6.99991;152.708;
0.240002;-0.474273;-0.0224977;1.00069;71.8737;15.6702;-0.00238683;89.9742;-2.99959;127.611;-6.99995;152.611;
0.250002;-0.478631;-0.027267;1.00072;71.9223;15.6511;-0.00300852;89.9728;-2.99957;127.514;-6.99999;152.514;
0.260002;-0.482771;-0.0308553;1.00075;71.9624;15.6352;-0.00367813;89.9717;-2.99954;127.417;-7.00003;152.417;
0.270002;-0.487713;-0.0344506;1.00078;72.0087;15.6167;-0.00458791;89.9705;-2.99951;127.32;-7.00012;152.32;
0.280002;-0.491999;-0.0372605;1.00082;72.0523;15.599;-0.00556163;89.9693;-2.99947;127.222;-7.0002;152.222;
0.290002;-0.495627;-0.0394157;1.00086;72.0957;15.5813;-0.00662495;89.9681;-2.99944;127.125;-7.00028;152.125;
0.300002;-0.498058;-0.0411047;1.0009;72.1366;15.5644;-0.00769942;89.967;-2.9994;127.027;-7.00037;152.027;
0.310002;-0.501349;-0.0422119;1.00095;72.1771;15.5476;-0.00880982;89.9659;-2.99937;126.93;-7.00046;151.93;
0.320003;-0.5049;-0.0427225;1.00101;72.2237;15.5281;-0.0101243;89.9646;-2.99932;126.833;-7.00061;151.833;
0.330003;-0.507296;-0.0424663;1.00106;72.2636;15.5112;-0.0112525;89.9635;-2.99928;126.736;-7.00076;151.736;
0.340003;-0.509304;-0.0412372;1.00113;72.3101;15.4915;-0.0125366;89.9622;-2.99923;126.64;-7.0009;151.64;
0.350003;-0.510372;-0.0393013;1.00119;72.3518;15.4738;-0.0136314;89.961;-2.99919;126.543;-7.00105;151.543;
0.360003;-0.510946;-0.0364842;1.00126;72.3969;15.4545;-0.0147331;89.9598;-2.99914;126.446;-7.00122;151.446;
0.370003;-0.511306;-0.0331671;1.00134;72.4405;15.4358;-0.0156812;89.9585;-2.99908;126.348;-7.00146;151.349;
0.380003;-0.511294;-0.0296866;1.00141;72.4818;15.4181;-0.0164507;89.9574;-2.99903;126.251;-7.00169;151.251;
0.390003;-0.51065;-0.0260255;1.00148;72.5215;15.401;-0.0170765;89.9562;-2.99897;126.154;-7.00193;151.154;
0.400003;-0.509028;-0.0212388;1.00157;72.5683;15.3809;-0.0176509;89.9549;-2.99892;126.056;-7.00217;151.056;
0.410003;-0.507328;-0.0169962;1.00166;72.6108;15.3627;-0.0180099;89.9537;-2.99886;125.959;-7.00242;150.959;
0.420003;-0.505673;-0.012637;1.00175;72.6553;15.3437;-0.0182101;89.9524;-2.99879;125.861;-7.00277;150.861;
0.430003;-0.504132;-0.00879547;1.00183;72.6967;15.326;-0.0182542;89.9512;-2.99873;125.764;-7.00312;150.764;
