Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;
0;3.44977;-0.00184175;1;70.8382;15.0103;-4.25329e-006;90;-2.99975;128.408;-6.99975;153.408;
0.0100005;4.76842;-0.0182717;1;70.8597;15.1051;-0.000290275;90;-2.99975;128.408;-6.99975;153.408;
0.020001;5.59699;-0.0410619;1;70.9016;15.2995;-0.00136881;90;-2.99975;128.408;-6.99975;153.408;
0.0300015;5.61642;-0.0503615;1.00001;70.9448;15.5034;-0.00307432;90;-2.99975;128.408;-6.99975;153.408;
0.0400019;5.58733;-0.0501205;1.00002;70.9882;15.7051;-0.00492695;90.0001;-2.99975;128.408;-6.99975;153.408;
0.0500024;3.71261;-0.0520421;1.00004;71.0321;15.8851;-0.00682281;90.0002;-2.99975;128.408;-6.99975;153.408;
0.0600029;0.712911;-0.027968;1.00006;71.0729;15.955;-0.00826714;90.0003;-2.99975;128.408;-6.99975;153.408;
0.0700034;-0.247236;0.00884483;1.00008;71.1167;15.9582;-0.00862748;90.0003;-2.99975;128.408;-6.99975;153.408;
0.0800039;-0.357427;0.0308728;1.0001;71.1655;15.945;-0.00771685;90.0002;-2.99975;128.408;-6.99975;153.408;
0.0900044;-0.3824;0.0453262;1.00012;71.2097;15.9313;-0.006304;90.0002;-2.99975;128.408;-6.99975;153.408;
0.100005;-0.380681;0.0526603;1.00014;71.254;15.9173;-0.00450618;90.0001;-2.99975;128.408;-6.99975;153.408;
0.110005;-0.371811;0.0522136;1.00015;71.2984;15.9035;-0.00256334;90;-2.99975;128.408;-6.99975;153.408;
0.120006;-0.367617;0.0489651;1.00015;71.3422;15.8901;-0.000699505;90;-2.99975;128.408;-6.99975;153.408;
0.130006;-0.367845;0.0439788;1.00015;71.3846;15.8772;0.000958005;89.9999;-2.99975;128.408;-6.99975;153.408;
0.140007;-0.373291;0.0397356;1.00014;71.4288;15.8637;0.00252885;89.9997;-2.99975;128.408;-6.99975;153.408;
0.150007;-0.380305;0.0341215;1.00013;71.4736;15.8498;0.00392911;89.9996;-2.99975;128.351;-6.99976;153.351;
0.160008;-0.387297;0.0283558;1.00012;71.5176;15.8359;0.0050986;89.9995;-2.99974;128.253;-6.99976;153.253;
0.170008;-0.391532;0.0212986;1.00011;71.5614;15.8218;0.00609134;89.9993;-2.99973;128.155;-6.99976;153.155;
0.180009;-0.395938;0.0173826;1.00009;71.6058;15.8075;0.00688032;89.9991;-2.99973;128.058;-6.99976;153.058;
0.190009;-0.400227;0.0105177;1.00007;71.6498;15.7931;0.00747112;89.9989;-2.99972;127.96;-6.99977;152.96;
0.20001;-0.404108;0.00762527;1.00005;71.6933;15.7788;0.00788046;89.9987;-2.99971;127.862;-6.99977;152.862;
0.21001;-0.407552;0.00256305;1.00003;71.7366;15.7644;0.00813441;89.9986;-2.99969;127.765;-6.99979;152.765;
0.220011;-0.41098;-0.00148552;1.00001;71.7797;15.7499;0.00823238;89.9984;-2.99968;127.668;-6.9998;152.668;
0.230011;-0.414927;-0.00696926;0.999984;71.8258;15.7343;0.00814486;89.9981;-2.99966;127.571;-6.99981;152.571;
0.240012;-0.422706;-0.0131333;0.999965;71.8677;15.7199;0.007836;89.9979;-2.99965;127.474;-6.99982;152.474;
0.250012;-0.427249;-0.0182158;0.999946;71.9114;15.7047;0.00736702;89.9977;-2.99963;127.377;-6.99984;152.377;
0.260013;-0.431464;-0.0222358;0.999928;71.9556;15.6891;0.00671165;89.9975;-2.9996;127.28;-6.99988;152.28;
0.270013;-0.436295;-0.0265324;0.999913;72.0002;15.6731;0.00587438;89.9973;-2.99958;127.183;-6.99991;152.183;
0.280014;-0.440645;-0.0313607;0.999901;72.0432;15.6576;0.00487745;89.997;-2.99955;127.086;-6.99995;152.086;
0.290014;-0.444558;-0.0331808;0.999892;72.0859;15.642;0.00380858;89.9968;-2.99953;126.989;-6.99998;151.989;
0.300015;-0.44733;-0.0353157;0.999886;72.1292;15.6261;0.0026541;89.9965;-2.9995;126.892;-7.00005;151.892;
0.310015;-0.450617;-0.0395642;0.999883;72.1728;15.6099;0.00132955;89.9962;-2.99946;126.795;-7.00013;151.795;
0.320016;-0.454091;-0.0395848;0.999885;72.2164;15.5936;-2.42839e-005;89.9959;-2.99943;126.697;-7.00021;151.697;
0.330016;-0.456992;-0.0395061;0.999891;72.2599;15.5771;-0.00137949;89.9956;-2.99939;126.6;-7.00029;151.6;
0.340017;-0.459186;-0.0401905;0.9999;72.3032;15.5606;-0.00274508;89.9953;-2.99936;126.503;-7.00037;151.503;
0.350017;-0.460528;-0.0383708;0.999914;72.3466;15.5441;-0.0040803;89.995;-2.99931;126.406;-7.00049;151.406;
0.360018;-0.461081;-0.0358411;0.999931;72.3891;15.5277;-0.00530628;89.9947;-2.99927;126.308;-7.00064;151.308;
0.370018;-0.461553;-0.0349236;0.999951;72.4316;15.5114;-0.0064857;89.9943;-2.99922;126.211;-7.00079;151.211;
0.380018;-0.461793;-0.0309961;0.999976;72.4755;15.4945;-0.00761595;89.9939;-2.99918;126.114;-7.00093;151.114;
0.390019;-0.461352;-0.0264882;1;72.5184;15.4779;-0.0085322;89.9936;-2.99913;126.017;-7.00108;151.017;
0.400019;-0.460023;-0.0226631;1.00003;72.561;15.4614;-0.00929566;89.9932;-2.99908;125.92;-7.00128;150.92;
0.41002;-0.458312;-0.0185024;1.00007;72.6041;15.4448;-0.00992573;89.9928;-2.99902;125.823;-7.00152;150.823;
0.42002;-0.456782;-0.0134187;1.0001;72.6471;15.4283;-0.010393;89.9923;-2.99897;125.726;-7.00175;150.726;
0.430021;-0.455311;-0.00958885;1.00013;72.6891;15.4122;-0.0106664;89.9919;-2.99891;125.629;-7.00199;150.629;
0.440021;-0.453672;-0.00791892;1.00017;72.7316;15.396;-0.0108363;89.9915;-2.99885;125.532;-7.00223;150.532;
0.450022;-0.451933;-0.00270476;1.00021;72.7747;15.3795;-0.0108968;89.991;-2.99879;125.435;-7.00252;150.435;
0.460022;-0.449811;0.00149283;1.00024;72.8173;15.3633;-0.0107943;89.9906;-2.99872;125.337;-7.00287;150.337;
0.470023;-0.447818;0.00511585;1.00028;72.8617;15.3465;-0.0105306;89.9901;-2.99866;125.239;-7.00322;150.239;
0.480023;-0.445941;0.0077193;1.00032;72.9031;15.3309;-0.0101702;89.9896;-2.99859;125.142;-7.00357;150.142;
0.490024;-0.444309;0.0100262;1.00035;72.9468;15.3144;-0.00970809;89.9891;-2.99852;125.044;-7.00392;150.044;
0.500024;-0.442909;0.0117318;1.00039;72.9883;15.2989;-0.00920009;89.9886;-2.99845;124.947;-7.00434;149.947;
0.510025;-0.441598;0.0128452;1.00042;73.0304;15.2831;-0.00862863;89.9882;-2.99837;124.849;-7.00483;149.849;
0.520025;-0.440405;0.0134347;1.00045;73.0729;15.2672;-0.00802242;89.9877;-2.9983;124.752;-7.00531;149.752;
0.530026;-0.439332;0.0117022;1.00048;73.1166;15.2508;-0.00743055;89.9872;-2.99822;124.654;-7.00579;149.654;
0.540026;-0.438487;0.0115127;1.00051;73.1576;15.2356;-0.00691064;89.9867;-2.99814;124.557;-7.00627;149.557;
0.550027;-0.444147;0.0116237;1.00054;73.1992;15.2199;-0.00636931;89.9862;-2.99806;124.46;-7.00684;149.46;
