Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;
0;3.44997;-0.122203;1;70.8382;15.0103;-0.000717138;90;-2.99975;128.408;-6.99975;153.408;
0.0100004;4.91761;-0.100493;1;70.8622;15.1158;-0.0026829;89.9998;-2.99975;128.408;-6.99975;153.408;
0.0200008;5.59728;-0.0917311;1.00002;70.9045;15.313;-0.00590184;89.9994;-2.99975;128.408;-6.99975;153.408;
0.0300013;5.61499;-0.0891982;1.00004;70.9471;15.514;-0.00895025;89.9986;-2.99975;128.408;-6.99975;153.408;
0.0400017;5.55953;-0.0828682;1.00007;70.9907;15.7165;-0.0118188;89.9977;-2.99975;128.408;-6.99975;153.408;
0.0500021;3.35787;-0.0790077;1.00011;71.0348;15.8885;-0.0145351;89.9967;-2.99975;128.408;-6.99975;153.408;
0.0600025;0.303623;-0.0438115;1.00016;71.0791;15.949;-0.0165929;89.9956;-2.99975;128.408;-6.99975;153.408;
0.070003;-0.341052;-0.00524035;1.00021;71.1235;15.9443;-0.0170725;89.9943;-2.99975;128.408;-6.99975;153.408;
0.0800034;-0.420731;0.0163954;1.00026;71.1679;15.9298;-0.0164132;89.993;-2.99975;128.408;-6.99975;153.408;
0.0900038;-0.439256;0.0288692;1.00031;71.2123;15.9139;-0.0151716;89.9916;-2.99975;128.408;-6.99975;153.408;
0.100004;-0.435897;0.0344375;1.00035;71.2566;15.8978;-0.0136097;89.9902;-2.99975;128.408;-6.99975;153.408;
0.110005;-0.42782;0.0343465;1.0004;71.3009;15.882;-0.0119514;89.9887;-2.99975;128.408;-6.99975;153.408;
0.120005;-0.424284;0.0309913;1.00044;71.3443;15.8667;-0.0103862;89.9873;-2.99975;128.408;-6.99975;153.408;
0.130005;-0.425042;0.0262537;1.00047;71.3871;15.8517;-0.00897913;89.9859;-2.99975;128.408;-6.99975;153.408;
0.140006;-0.430886;0.0206214;1.00051;71.4332;15.8355;-0.00764906;89.9844;-2.99975;128.408;-6.99975;153.408;
0.150006;-0.437735;0.0155534;1.00054;71.4772;15.8197;-0.0065716;89.9829;-2.99975;128.321;-6.99976;153.321;
0.160007;-0.444108;0.0111211;1.00057;71.5198;15.8042;-0.0057027;89.9815;-2.99974;128.224;-6.99976;153.224;
0.170007;-0.448708;0.00545708;1.0006;71.5643;15.7879;-0.00494838;89.98;-2.99973;128.127;-6.99976;153.127;
0.180008;-0.453312;0.00145771;1.00063;71.6072;15.7719;-0.00440181;89.9786;-2.99972;128.03;-6.99976;153.03;
0.190008;-0.45762;-0.0025346;1.00066;71.6511;15.7555;-0.00399972;89.9771;-2.99972;127.933;-6.99977;152.933;
0.200008;-0.46137;-0.00698698;1.00069;71.6949;15.739;-0.00375442;89.9756;-2.9997;127.836;-6.99978;152.836;
0.210009;-0.464873;-0.011503;1.00072;71.7387;15.7223;-0.00367073;89.9742;-2.99969;127.738;-6.99979;152.738;
0.220009;-0.467801;-0.0153256;1.00074;71.7784;15.7071;-0.00373396;89.9729;-2.99967;127.641;-6.9998;152.641;
0.23001;-0.470305;-0.0201582;1.00078;71.8249;15.6891;-0.00398443;89.9714;-2.99966;127.543;-6.99981;152.543;
0.24001;-0.473554;-0.0254702;1.00081;71.8666;15.6729;-0.00438283;89.97;-2.99964;127.446;-6.99982;152.446;
0.250011;-0.477778;-0.0314425;1.00085;71.913;15.6548;-0.00503702;89.9685;-2.99962;127.349;-6.99985;152.349;
0.260011;-0.481832;-0.0338301;1.00089;71.9533;15.6388;-0.00575838;89.9672;-2.9996;127.252;-6.99988;152.252;
0.270011;-0.486888;-0.0368531;1.00094;72.0004;15.62;-0.00670907;89.9656;-2.99957;127.155;-6.99992;152.155;
0.280012;-0.491185;-0.039367;1.00098;72.0436;15.6025;-0.00769218;89.9642;-2.99955;127.058;-6.99995;152.058;
0.290012;-0.494723;-0.04128;1.00103;72.0838;15.5861;-0.00868244;89.9629;-2.99952;126.961;-6.99999;151.961;
0.300013;-0.497493;-0.0431591;1.00109;72.1294;15.5673;-0.00987836;89.9614;-2.99949;126.864;-7.00006;151.864;
0.310013;-0.501128;-0.0461129;1.00115;72.1742;15.5488;-0.0111297;89.9599;-2.99945;126.766;-7.00014;151.766;
0.320014;-0.504349;-0.0456929;1.00121;72.2158;15.5314;-0.0123483;89.9585;-2.99941;126.669;-7.00023;151.669;
0.330014;-0.507017;-0.0450073;1.00128;72.2587;15.5133;-0.0135905;89.9571;-2.99938;126.572;-7.00031;151.572;
0.340014;-0.508911;-0.043915;1.00135;72.2986;15.4964;-0.0147159;89.9557;-2.99934;126.475;-7.00039;151.475;
0.350015;-0.510293;-0.0418512;1.00143;72.3446;15.4768;-0.0159514;89.9542;-2.9993;126.379;-7.00052;151.379;
