Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;
0;2.29587;-0.825159;1;70.8361;15.004;-0.0030816;90;-2.99975;128.408;-6.99975;153.408;
0.0100042;4.8275;-0.521628;1.00002;70.8628;15.1182;-0.0153836;89.9991;-2.99975;128.408;-6.99975;153.408;
0.0200083;5.59354;-0.362686;1.00008;70.9011;15.2966;-0.0284265;89.9964;-2.99975;128.408;-6.99975;153.408;
0.0300125;5.61095;-0.295464;1.00019;70.9481;15.5181;-0.0397441;89.9912;-2.99975;128.408;-6.99975;153.408;
0.0400166;5.58034;-0.256977;1.00033;70.9916;15.7201;-0.0479606;89.9852;-2.99975;128.408;-6.99975;153.408;
0.0500208;3.24818;-0.253479;1.00049;71.0358;15.8964;-0.0552934;89.9782;-2.99975;128.408;-6.99975;153.408;
0.0600249;0.190609;-0.170516;1.00067;71.0803;15.9493;-0.0609348;89.9706;-2.99975;128.408;-6.99975;153.408;
0.0700291;-0.342401;-0.114899;1.00087;71.1246;15.9429;-0.0635664;89.9624;-2.99975;128.408;-6.99975;153.408;
0.0800332;-0.422877;-0.0900053;1.00108;71.1689;15.9284;-0.0647802;89.9539;-2.99975;128.408;-6.99975;153.408;
0.0900374;-0.441089;-0.0776211;1.0013;71.2132;15.9124;-0.065277;89.9452;-2.99975;128.408;-6.99975;153.408;
0.100042;-0.43764;-0.0735897;1.00153;71.2577;15.8962;-0.0654719;89.9363;-2.99975;128.408;-6.99975;153.408;
0.110046;-0.429577;-0.0793088;1.00176;71.2998;15.8812;-0.0656655;89.9277;-2.99975;128.408;-6.99975;153.408;
0.12005;-0.425733;-0.085536;1.002;71.3438;15.8657;-0.0660608;89.9187;-2.99975;128.408;-6.99975;153.408;
0.130054;-0.426631;-0.090154;1.00225;71.3876;15.8503;-0.066656;89.9096;-2.99975;128.408;-6.99975;153.408;
0.140058;-0.431854;-0.0957619;1.00252;71.4323;15.8345;-0.0674508;89.9003;-2.99975;128.408;-6.99975;153.408;
0.150062;-0.439274;-0.0979566;1.00279;71.4764;15.8186;-0.0683325;89.8911;-2.99975;128.408;-6.99975;153.408;
0.160066;-0.445468;-0.0990266;1.00307;71.5204;15.8026;-0.0692776;89.8818;-2.99975;128.408;-6.99975;153.408;
0.170071;-0.450163;-0.0997801;1.00336;71.5644;15.7863;-0.0702836;89.8726;-2.99975;128.408;-6.99975;153.408;
0.180075;-0.454631;-0.101429;1.00365;71.6077;15.7703;-0.0713299;89.8634;-2.99975;128.408;-6.99975;153.408;
0.190079;-0.458987;-0.1056;1.00397;71.6525;15.7534;-0.0725433;89.854;-2.99974;128.313;-6.99977;153.313;
0.200083;-0.462795;-0.107738;1.00429;71.6965;15.7368;-0.0738237;89.8446;-2.99972;128.216;-6.99978;153.216;
0.210087;-0.46627;-0.110981;1.00462;71.74;15.7202;-0.0752118;89.8355;-2.9997;128.119;-6.9998;153.119;
0.220091;-0.469887;-0.11171;1.00497;71.7837;15.7034;-0.0766881;89.8262;-2.99968;128.021;-6.99981;153.022;
0.230095;-0.47172;-0.114824;1.00532;71.8274;15.6865;-0.0782687;89.8169;-2.99966;127.924;-6.99983;152.924;
0.2401;-0.475326;-0.114857;1.00568;71.871;15.6695;-0.0798659;89.8076;-2.99964;127.827;-6.99987;152.827;
0.250104;-0.479144;-0.114731;1.00607;71.9152;15.6521;-0.081495;89.7982;-2.99962;127.73;-6.9999;152.73;
0.260108;-0.483293;-0.113784;1.00644;71.9568;15.6356;-0.0830151;89.7893;-2.9996;127.632;-6.99994;152.632;
0.270112;-0.488185;-0.113563;1.00686;72.0025;15.6173;-0.0846739;89.7795;-2.99957;127.535;-6.99998;152.535;
0.280116;-0.492318;-0.11385;1.00725;72.0445;15.6003;-0.0862303;89.7705;-2.99955;127.438;-7.00002;152.438;
0.29012;-0.496015;-0.111107;1.00768;72.0889;15.5821;-0.087797;89.7609;-2.99952;127.341;-7.0001;152.341;
0.300125;-0.499108;-0.108368;1.00809;72.13;15.5652;-0.0891634;89.752;-2.99948;127.243;-7.00018;152.243;
0.310129;-0.50221;-0.105292;1.00854;72.174;15.5469;-0.0905086;89.7425;-2.99945;127.146;-7.00026;152.146;
