Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;
0;2.32855;-0.0599153;1;70.8361;15.0041;-0.000222894;90;-2.99975;128.408;-6.99975;153.408;
0.0100028;4.56661;-0.0563855;1;70.8598;15.1061;-0.00126714;89.9999;-2.99975;128.408;-6.99975;153.408;
0.0200055;5.60277;-0.0635666;1.00001;70.9022;15.3022;-0.00330826;89.9997;-2.99975;128.408;-6.99975;153.408;
0.0300083;5.61596;-0.0674575;1.00002;70.9453;15.5056;-0.00562804;89.9994;-2.99975;128.408;-6.99975;153.408;
0.040011;5.58647;-0.0646092;1.00004;70.9888;15.708;-0.00794996;89.999;-2.99975;128.408;-6.99975;153.408;
0.0500138;3.48263;-0.0667721;1.00007;71.0329;15.8867;-0.0102616;89.9987;-2.99975;128.408;-6.99975;153.408;
0.0600166;0.225094;-0.0332012;1.0001;71.0771;15.9508;-0.0120878;89.9982;-2.99975;128.408;-6.99975;153.408;
0.0700193;-0.325611;0.00373532;1.00014;71.1215;15.9447;-0.0123291;89.9976;-2.99975;128.408;-6.99975;153.408;
0.0800221;-0.418336;0.0259728;1.00017;71.166;15.9304;-0.0115531;89.997;-2.99975;128.408;-6.99975;153.408;
0.0900249;-0.439094;0.0390198;1.0002;71.2103;15.9146;-0.0101798;89.9964;-2.99975;128.408;-6.99975;153.408;
0.100028;-0.436516;0.0452411;1.00023;71.2547;15.8985;-0.00845884;89.9957;-2.99975;128.408;-6.99975;153.408;
0.11003;-0.428187;0.0452883;1.00026;71.2991;15.8827;-0.00661625;89.995;-2.99975;128.408;-6.99975;153.408;
0.120033;-0.42433;0.0422408;1.00028;71.3433;15.8671;-0.00483404;89.9943;-2.99975;128.408;-6.99975;153.408;
0.130036;-0.424885;0.0375125;1.00029;71.3873;15.8517;-0.00319017;89.9937;-2.99975;128.408;-6.99975;153.408;
0.140039;-0.430721;0.0319381;1.0003;71.4315;15.8361;-0.00171442;89.993;-2.99975;128.408;-6.99975;153.408;
0.150041;-0.437449;0.0265118;1.00031;71.4755;15.8204;-0.000465766;89.9923;-2.99975;128.32;-6.99976;153.32;
0.160044;-0.443996;0.0214953;1.00032;71.5194;15.8044;0.0006076;89.9916;-2.99974;128.223;-6.99976;153.223;
0.170047;-0.448573;0.0167698;1.00032;71.5631;15.7883;0.00151143;89.9909;-2.99973;128.126;-6.99976;153.126;
0.18005;-0.453271;0.0122898;1.00032;71.607;15.7721;0.00225951;89.9902;-2.99972;128.029;-6.99976;153.029;
0.190052;-0.457576;0.00766593;1.00032;71.6508;15.7557;0.00282256;89.9895;-2.99972;127.932;-6.99977;152.932;
0.200055;-0.461325;0.00284857;1.00032;71.6946;15.7391;0.00321792;89.9888;-2.9997;127.835;-6.99978;152.835;
0.210058;-0.464806;-0.00193896;1.00032;71.7381;15.7226;0.00344046;89.9881;-2.99969;127.738;-6.99979;152.738;
0.220061;-0.468001;-0.00637076;1.00032;71.7813;15.706;0.0034981;89.9875;-2.99967;127.641;-6.9998;152.641;
0.230064;-0.470054;-0.0108192;1.00032;71.8206;15.6908;0.00338916;89.9869;-2.99966;127.544;-6.99981;152.544;
0.240066;-0.473781;-0.0159966;1.00033;71.8691;15.672;0.00305103;89.9862;-2.99965;127.447;-6.99982;152.447;
0.250069;-0.477807;-0.0206415;1.00033;71.9135;15.6546;0.00257048;89.9855;-2.99962;127.349;-6.99985;152.349;
0.260072;-0.482183;-0.0249484;1.00033;71.957;15.6374;0.0019331;89.9849;-2.9996;127.252;-6.99989;152.252;
0.270075;-0.486851;-0.0286955;1.00034;72.0003;15.6201;0.0011421;89.9842;-2.99957;127.154;-6.99992;152.154;
0.280077;-0.491041;-0.0317659;1.00035;72.0425;15.603;0.000244878;89.9836;-2.99955;127.056;-6.99996;152.056;
0.29008;-0.494922;-0.0343618;1.00037;72.0862;15.5852;-0.000783096;89.983;-2.99952;126.958;-6.99999;151.958;
0.300083;-0.497356;-0.0364881;1.00038;72.1275;15.5682;-0.0018386;89.9824;-2.99949;126.861;-7.00007;151.861;
0.310086;-0.500989;-0.0381104;1.0004;72.1729;15.5494;-0.00307986;89.9817;-2.99945;126.764;-7.00015;151.764;
0.320088;-0.504279;-0.0389095;1.00043;72.2154;15.5316;-0.00428163;89.9811;-2.99942;126.667;-7.00023;151.667;
0.330091;-0.506823;-0.038989;1.00046;72.2561;15.5145;-0.00545059;89.9805;-2.99938;126.569;-7.00031;151.569;
0.340094;-0.508968;-0.0383055;1.00049;72.3006;15.4956;-0.00671871;89.9799;-2.99934;126.472;-7.00039;151.472;
0.350097;-0.510272;-0.0365504;1.00053;72.3458;15.4764;-0.0079542;89.9792;-2.9993;126.375;-7.00053;151.375;
0.360099;-0.510828;-0.0341428;1.00057;72.3879;15.4583;-0.0090352;89.9785;-2.99925;126.278;-7.00068;151.278;
0.370102;-0.511229;-0.0311072;1.00061;72.4312;15.4398;-0.0100482;89.9779;-2.99921;126.181;-7.00083;151.181;
0.380105;-0.51133;-0.0276519;1.00066;72.4742;15.4213;-0.0109351;89.9772;-2.99916;126.083;-7.00097;151.083;
0.390108;-0.510778;-0.0238776;1.0007;72.5167;15.4031;-0.0116712;89.9766;-2.99911;125.986;-7.00112;150.986;
0.40011;-0.509337;-0.0195781;1.00076;72.5595;15.3847;-0.0122718;89.9759;-2.99906;125.889;-7.00135;150.889;
0.410113;-0.507635;-0.0152661;1.00081;72.6023;15.3664;-0.0127196;89.9752;-2.999;125.792;-7.00159;150.792;
0.420116;-0.50603;-0.0110499;1.00086;72.645;15.3481;-0.0130103;89.9745;-2.99895;125.695;-7.00182;150.695;
0.430119;-0.504454;-0.00698642;1.00092;72.6878;15.3298;-0.0131398;89.9738;-2.99889;125.598;-7.00205;150.598;
0.440122;-0.502803;-0.00326324;1.00097;72.73;15.3119;-0.0131334;89.9731;-2.99883;125.502;-7.00229;150.502;
0.450124;-0.501023;0.000116275;1.00103;72.7724;15.2938;-0.0130037;89.9724;-2.99877;125.404;-7.00263;150.404;
0.460127;-0.498834;0.00339125;1.00109;72.815;15.2758;-0.0127533;89.9717;-2.9987;125.306;-7.00298;150.306;
0.47013;-0.496856;0.00627647;1.00114;72.8576;15.2578;-0.012381;89.971;-2.99863;125.209;-7.00332;150.209;
0.480133;-0.494942;0.00856892;1.0012;72.8999;15.2399;-0.0119228;89.9703;-2.99857;125.111;-7.00367;150.111;
0.490135;-0.49335;0.010471;1.00125;72.9423;15.2221;-0.0113916;89.9696;-2.9985;125.014;-7.00402;150.014;
