Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;
0;3.44974;-0.171752;1;70.8382;15.0103;-0.00101041;90;-2.99975;128.408;-6.99975;153.408;
0.010004;5.25799;-0.125158;1.00001;70.8677;15.1403;-0.00427087;89.9997;-2.99975;128.408;-6.99975;153.408;
0.0200079;5.60887;-0.111832;1.00002;70.9081;15.3304;-0.00807026;89.999;-2.99975;128.408;-6.99975;153.408;
0.0300119;5.61354;-0.104689;1.00005;70.951;15.5324;-0.0116645;89.9979;-2.99975;128.408;-6.99975;153.408;
0.0400158;5.58029;-0.0948597;1.00009;70.9947;15.7352;-0.0149279;89.9966;-2.99975;128.408;-6.99975;153.408;
0.0500198;3.02852;-0.0983861;1.00014;71.0388;15.9087;-0.0180454;89.9952;-2.99975;128.408;-6.99975;153.408;
0.0600237;0.104079;-0.0506413;1.0002;71.0833;15.9518;-0.020264;89.9935;-2.99975;128.408;-6.99975;153.408;
0.0700277;-0.335485;-0.0126864;1.00026;71.1275;15.9442;-0.020751;89.9916;-2.99975;128.408;-6.99975;153.408;
0.0800316;-0.416491;0.00919074;1.00033;71.172;15.9299;-0.0202226;89.9897;-2.99975;128.408;-6.99975;153.408;
0.0900356;-0.433374;0.0214548;1.00039;71.2164;15.9142;-0.019099;89.9877;-2.99975;128.408;-6.99975;153.408;
0.10004;-0.428344;0.0261271;1.00045;71.2608;15.8983;-0.0176469;89.9857;-2.99975;128.408;-6.99975;153.408;
0.110043;-0.420445;0.0252286;1.00051;71.305;15.8828;-0.0161309;89.9836;-2.99975;128.408;-6.99975;153.408;
0.120047;-0.417135;0.0214954;1.00057;71.3492;15.8676;-0.0146988;89.9816;-2.99975;128.346;-6.99976;153.346;
0.130051;-0.418322;0.0165638;1.00062;71.3929;15.8525;-0.0134294;89.9795;-2.99974;128.249;-6.99976;153.249;
0.140055;-0.423804;0.0117757;1.00067;71.4329;15.8386;-0.0124219;89.9777;-2.99973;128.151;-6.99976;153.151;
0.150059;-0.431342;0.00663746;1.00072;71.4807;15.8217;-0.0114218;89.9754;-2.99973;128.054;-6.99976;153.054;
0.160063;-0.437623;0.00229539;1.00078;71.5254;15.8057;-0.010658;89.9733;-2.99972;127.956;-6.99977;152.956;
0.170067;-0.441836;-0.00148326;1.00082;71.566;15.791;-0.0100836;89.9714;-2.99971;127.86;-6.99977;152.86;
0.180071;-0.446814;-0.00581963;1.00088;71.6132;15.7738;-0.00958211;89.9691;-2.99969;127.765;-6.99978;152.765;
0.190075;-0.450909;-0.0100389;1.00093;71.6557;15.7581;-0.00929431;89.9671;-2.99968;127.67;-6.99979;152.67;
0.200079;-0.454528;-0.0144517;1.00098;71.6982;15.7423;-0.00915883;89.9651;-2.99966;127.575;-6.9998;152.575;
0.210083;-0.457977;-0.0188376;1.00103;71.7414;15.7261;-0.00917966;89.9631;-2.99965;127.481;-6.99981;152.481;
0.220087;-0.461056;-0.022728;1.00108;71.7832;15.7103;-0.00934444;89.9612;-2.99963;127.384;-6.99984;152.384;
0.230091;-0.463723;-0.027604;1.00115;71.8326;15.6916;-0.00973935;89.9589;-2.9996;127.285;-6.99987;152.285;
0.240095;-0.467083;-0.0313344;1.0012;71.8735;15.6759;-0.010214;89.957;-2.99958;127.186;-6.99991;152.186;
0.250099;-0.471122;-0.0353199;1.00127;71.9186;15.6585;-0.01088;89.955;-2.99955;127.087;-6.99995;152.087;
0.260103;-0.475417;-0.0387314;1.00133;71.9606;15.6421;-0.0116355;89.953;-2.99953;126.989;-6.99998;151.989;
0.270107;-0.480126;-0.0417344;1.0014;72.0044;15.6248;-0.0125539;89.951;-2.9995;126.891;-7.00004;151.891;
0.280111;-0.484313;-0.0440891;1.00148;72.0467;15.6079;-0.0135372;89.9491;-2.99946;126.795;-7.00012;151.795;
0.290115;-0.48805;-0.0459121;1.00156;72.0893;15.5908;-0.0146;89.9471;-2.99943;126.698;-7.0002;151.698;
0.300119;-0.490802;-0.0474316;1.00165;72.1361;15.5718;-0.0158384;89.945;-2.99939;126.602;-7.00028;151.602;
0.310122;-0.494409;-0.0481839;1.00173;72.1795;15.5541;-0.0170318;89.943;-2.99936;126.506;-7.00036;151.506;
0.320126;-0.497499;-0.048265;1.00182;72.22;15.5374;-0.0181617;89.9411;-2.99931;126.408;-7.00048;151.408;
0.33013;-0.500238;-0.0476325;1.00192;72.2648;15.5187;-0.0194027;89.939;-2.99927;126.309;-7.00063;151.309;
0.340134;-0.502223;-0.0462288;1.00203;72.3093;15.5002;-0.0205963;89.937;-2.99922;126.21;-7.00078;151.21;
0.350138;-0.503296;-0.0440254;1.00213;72.3513;15.4825;-0.0216578;89.935;-2.99917;126.111;-7.00093;151.111;
0.360142;-0.503856;-0.0410411;1.00225;72.3947;15.4642;-0.022657;89.933;-2.99913;126.012;-7.00108;151.012;
0.370146;-0.504228;-0.037707;1.00236;72.4368;15.4465;-0.0235222;89.931;-2.99907;125.914;-7.00129;150.914;
0.38015;-0.504276;-0.0339895;1.00248;72.4795;15.4284;-0.0242667;89.929;-2.99902;125.817;-7.00153;150.817;
0.390154;-0.503606;-0.0298655;1.0026;72.5233;15.4098;-0.0248802;89.9269;-2.99896;125.72;-7.00177;150.72;
0.400158;-0.50207;-0.025346;1.00273;72.5667;15.3915;-0.0253313;89.9248;-2.9989;125.623;-7.002;150.623;
0.410162;-0.50038;-0.0210248;1.00286;72.6094;15.3734;-0.0256205;89.9228;-2.99885;125.526;-7.00224;150.526;
0.420166;-0.498817;-0.0169322;1.00299;72.6513;15.3558;-0.0257487;89.9208;-2.99878;125.429;-7.00254;150.429;
0.43017;-0.497284;-0.0130805;1.00311;72.6929;15.3383;-0.0257376;89.9188;-2.99872;125.332;-7.00288;150.332;
0.440174;-0.495569;-0.00943126;1.00325;72.7364;15.3201;-0.0255833;89.9167;-2.99865;125.235;-7.00323;150.235;
0.450178;-0.493806;-0.00632822;1.00338;72.7779;15.3027;-0.0253281;89.9147;-2.99858;125.138;-7.00358;150.138;
0.460182;-0.49162;-0.00593346;1.00351;72.8207;15.2848;-0.0250155;89.9127;-2.99852;125.041;-7.00392;150.041;
