Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;
0;3.44984;-0.0145531;1;70.8382;15.0103;-7.95281e-005;90;-2.99975;128.408;-6.99975;153.408;
0.0100011;5.2406;-0.0325358;1;70.8707;15.1544;-0.000774376;90;-2.99975;128.408;-6.99975;153.408;
0.0200022;5.61348;-0.0491493;1.00001;70.9132;15.3544;-0.00225662;89.9999;-2.99975;128.408;-6.99975;153.408;
0.0300033;5.61089;-0.0542109;1.00001;70.9563;15.5572;-0.00415621;89.9998;-2.99975;128.408;-6.99975;153.408;
0.0400044;5.5285;-0.0519325;1.00003;70.9999;15.7587;-0.00608303;89.9998;-2.99975;128.408;-6.99975;153.408;
0.0500054;2.42768;-0.0510065;1.00005;71.044;15.9175;-0.00804806;89.9999;-2.99975;128.408;-6.99975;153.408;
0.0600065;-0.0259972;-0.0131798;1.00007;71.0885;15.9511;-0.00922082;89.9998;-2.99975;128.408;-6.99975;153.408;
0.0700076;-0.361715;0.0181938;1.0001;71.1328;15.9414;-0.00899337;89.9997;-2.99975;128.408;-6.99975;153.408;
0.0800087;-0.427001;0.03731;1.00012;71.1771;15.9266;-0.00791794;89.9996;-2.99975;128.408;-6.99975;153.408;
0.0900098;-0.440434;0.0485753;1.00014;71.2215;15.9106;-0.00631723;89.9994;-2.99975;128.408;-6.99975;153.408;
0.100011;-0.434187;0.0529945;1.00016;71.2657;15.8946;-0.00442617;89.9993;-2.99975;128.408;-6.99975;153.408;
0.110012;-0.427027;0.0524119;1.00017;71.308;15.8795;-0.00255159;89.9991;-2.99975;128.408;-6.99975;153.408;
0.120013;-0.424016;0.0489745;1.00017;71.3535;15.8636;-0.000612571;89.9989;-2.99975;128.408;-6.99975;153.408;
0.130014;-0.425497;0.0442363;1.00017;71.3961;15.8486;0.00107651;89.9988;-2.99975;128.408;-6.99975;153.408;
0.140015;-0.432317;0.0381402;1.00017;71.4426;15.8322;0.00270687;89.9986;-2.99975;128.408;-6.99975;153.408;
0.150016;-0.439187;0.0326626;1.00016;71.4859;15.8166;0.00401803;89.9984;-2.99975;128.408;-6.99975;153.408;
0.160017;-0.444976;0.0275618;1.00015;71.5286;15.801;0.00513686;89.9983;-2.99975;128.398;-6.99976;153.398;
0.170018;-0.449562;0.022645;1.00013;71.5727;15.7848;0.00612188;89.9981;-2.99973;128.3;-6.99977;153.301;
0.18002;-0.454383;0.0178565;1.00011;71.6179;15.768;0.0069451;89.9979;-2.99972;128.203;-6.99979;153.203;
0.190021;-0.458431;0.0132252;1.0001;71.6603;15.7521;0.00754571;89.9978;-2.9997;128.106;-6.9998;153.106;
0.200022;-0.462151;0.00818681;1.00008;71.705;15.7352;0.00800753;89.9976;-2.99968;128.009;-6.99982;153.009;
0.210023;-0.465625;0.00333431;1.00006;71.7484;15.7186;0.00827982;89.9975;-2.99966;127.911;-6.99983;152.912;
