Time(s),Value(bpm)
817.0043075,12
817.1293075,12
817.2543075,12
817.3793075,12
817.5043075,12
817.6293075,12
817.7543075,12
817.8793075,12
818.0043075,12
818.1293075,12
818.2543075,12
818.3793075,12
818.5043075,12
818.6293075,12
818.7543075,12
818.8793075,12
819.0043075,12
819.1293075,12
819.2543075,12
819.3793075,12
819.5043075,12
819.6293075,12
819.7543075,12
819.8793075,12
820.0043075,12
820.1293075,12
820.2543075,12
820.3793075,12
820.5043075,12
820.6293075,12
820.7543075,12
820.8793075,12
821.0043075,12
821.1293075,12
821.2543075,12
821.3793075,12
821.5043075,12
821.6293075,12
821.7543075,12
821.8793075,12
822.0043075,12
822.1293075,12
822.2543075,12
822.3793075,12
822.5043075,12
822.6293075,12
822.7543075,12
822.8793075,12
823.0043075,12
823.1293075,12
823.2543075,12
823.3793075,12
823.5043075,12
823.6293075,12
823.7543075,12
823.8793075,12
824.0043075,12
824.1293075,12
824.2543075,12
824.3793075,12
824.5043075,12
824.6293075,12
824.7543075,12
824.8793075,12
825.0043075,12
825.1293075,12
825.2543075,12
825.3793075,12
825.5043075,12
825.6293075,12
825.7543075,12
825.8793075,12
826.0043075,12
826.1293075,12
826.2543075,12
826.3793075,12
826.5043075,12
826.6293075,12
826.7543075,12
826.8793075,12
827.0043075,12
827.1293075,12
827.2543075,12
827.3793075,12
827.5043075,12
827.6293075,12
827.7543075,12
827.8793075,12
828.0043075,12
828.1293075,12
828.2543075,12
828.3793075,12
828.5043075,12
828.6293075,12
828.7543075,12
828.8793075,12
