Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;
0;-0.397083;0.53259;-20.9454;-1.75;79.998;0.00192104;4.85107e-006;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0100007;-1.10651;0.448091;-20.7664;-1.74998;79.9736;0.0149811;0.000711005;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0200015;-1.40241;0.383269;-20.5448;-1.74991;79.9267;0.0263048;0.00310478;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0300022;-1.4766;0.34259;-20.3223;-1.7498;79.8741;0.0341253;0.00681444;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.040003;-1.45872;0.318099;-20.1003;-1.74966;79.821;0.0392844;0.0116394;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0500037;-1.41611;0.304689;-19.8786;-1.74949;79.7691;0.0424518;0.0174366;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0600045;-1.37618;0.286831;-19.6562;-1.74929;79.7186;0.0437959;0.0242163;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0700052;-1.34637;0.289687;-19.4347;-1.74906;79.6694;0.0438955;0.0316525;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.080006;-1.32715;0.29354;-19.2131;-1.7488;79.621;0.0432898;0.0396879;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0900067;-1.31698;0.298779;-18.9925;-1.74851;79.5731;0.0421051;0.0482317;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.100007;-1.31359;0.301863;-18.7697;-1.74819;79.5249;0.0403721;0.0574195;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.110008;-1.31326;0.301477;-18.5485;-1.74784;79.477;0.0381308;0.0669545;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.120009;-1.3144;0.312879;-18.3271;-1.74746;79.429;0.0355544;0.0768514;47.0344;-1.75;-52.6292;1.75;62.0339;-5.25;
0.13001;-1.31591;0.322698;-18.1066;-1.74705;79.3811;0.0329168;0.0870334;47.0346;-1.75;-52.6291;1.75;62.0341;-5.25;
0.14001;-1.31692;0.331939;-17.8876;-1.74661;79.3333;0.0302278;0.0974683;47.0348;-1.75;-52.6289;1.75;62.0343;-5.25;
