Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;
0;-0.471928;-0.188471;-20.9343;-1.75;79.9972;-0.00102246;-5.19038e-006;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0100011;-1.03596;-0.159885;-20.7815;-1.75001;79.9755;-0.00489708;-0.000239882;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0200022;-1.39634;-0.131463;-20.5592;-1.75003;79.9303;-0.00901198;-0.00102006;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0300033;-1.47554;-0.114554;-20.3362;-1.75007;79.8777;-0.0116172;-0.00230598;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0400044;-1.4598;-0.104737;-20.114;-1.75011;79.8245;-0.0132579;-0.00396315;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0500055;-1.41787;-0.0999829;-19.8923;-1.75017;79.7725;-0.0142303;-0.00592688;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0600065;-1.37897;-0.0987449;-19.6809;-1.75024;79.7244;-0.0147156;-0.00805417;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0700076;-1.34868;-0.0994884;-19.4623;-1.75031;79.6758;-0.0149247;-0.0104717;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0800087;-1.32815;-0.101346;-19.2429;-1.7504;79.6277;-0.0149714;-0.013055;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0900098;-1.31691;-0.10423;-19.0152;-1.7505;79.5784;-0.0149059;-0.0158902;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.100011;-1.31245;-0.0968895;-18.7937;-1.7506;79.5305;-0.0144746;-0.0187537;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.110012;-1.31203;-0.103259;-18.5719;-1.75072;79.4825;-0.0141108;-0.0216916;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.120013;-1.31307;-0.107576;-18.3522;-1.75085;79.4349;-0.0138621;-0.0246489;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.130014;-1.31455;-0.110655;-18.13;-1.75099;79.3867;-0.01368;-0.0276847;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.140015;-1.31569;-0.112996;-17.9094;-1.75114;79.3386;-0.0135356;-0.0307368;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.150016;-1.31596;-0.118792;-17.687;-1.7513;79.2901;-0.0134337;-0.0338579;47.0842;-1.74999;-52.5607;1.75001;62.0837;-5.24999;
0.160017;-1.3154;-0.128209;-17.4657;-1.75147;79.2418;-0.0135388;-0.0370097;47.3062;-1.74994;-52.2554;1.75008;62.3057;-5.24994;
0.170019;-1.31413;-0.126136;-17.2473;-1.75165;79.1941;-0.0137201;-0.0401869;47.5282;-1.7499;-51.9502;1.75014;62.5277;-5.2499;
0.18002;-1.31237;-0.125836;-17.0269;-1.75185;79.1459;-0.0137769;-0.0434565;47.7502;-1.74985;-51.6449;1.7502;62.7497;-5.24985;
0.190021;-1.31045;-0.126341;-16.8044;-1.75206;79.0974;-0.0137573;-0.0468198;47.9722;-1.74981;-51.3397;1.75026;62.9717;-5.24981;
0.200022;-1.30888;-0.126809;-16.5841;-1.75229;79.0493;-0.0136922;-0.0501982;48.1942;-1.74977;-51.0344;1.75032;63.1937;-5.24977;
0.210023;-1.3079;-0.116943;-16.3654;-1.75252;79.0016;-0.0134515;-0.0535913;48.4165;-1.74973;-50.7288;1.75037;63.416;-5.24973;
0.220024;-1.30765;-0.117932;-16.1449;-1.75277;78.9536;-0.0129791;-0.057026;48.6387;-1.74969;-50.4233;1.75042;63.6382;-5.24969;
0.230025;-1.30805;-0.12001;-15.9239;-1.75303;78.9054;-0.0125697;-0.0604756;48.8609;-1.74965;-50.1177;1.75047;63.8604;-5.24965;
0.240026;-1.30882;-0.12112;-15.7044;-1.7533;78.8574;-0.0122001;-0.0639131;49.0831;-1.74961;-49.8121;1.75051;64.0826;-5.24961;
0.250027;-1.30974;-0.121804;-15.4955;-1.75357;78.8118;-0.0118596;-0.0671997;49.3054;-1.74957;-49.5065;1.75056;64.3049;-5.24956;
