Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;
0;-0.481563;1.12799;-20.9343;-1.75;79.9971;0.00611929;3.11247e-005;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0100023;-0.964472;0.99884;-20.8032;-1.74996;79.9783;0.0262916;0.00124246;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0200046;-1.39352;0.835749;-20.5803;-1.74984;79.9347;0.0534706;0.0055006;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0300069;-1.48238;0.742485;-20.3589;-1.74962;79.8823;0.0708467;0.013109;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0400092;-1.4702;0.68536;-20.1377;-1.74933;79.8291;0.0824137;0.0231217;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0500115;-1.42849;0.647025;-19.9161;-1.74898;79.7768;0.0893676;0.0352794;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0600138;-1.38655;0.621848;-19.6942;-1.74856;79.7259;0.0927199;0.0492305;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0700161;-1.35425;0.598867;-19.4712;-1.74808;79.6761;0.093069;0.0649056;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0800184;-1.33311;0.575973;-19.2487;-1.74753;79.6273;0.0908877;0.0818061;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0900207;-1.32134;0.54956;-19.0269;-1.74693;79.579;0.0865709;0.0995961;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.100023;-1.31654;0.551075;-18.8068;-1.74629;79.5313;0.0808608;0.117952;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.110025;-1.31565;0.536948;-18.5845;-1.74557;79.4831;0.0739546;0.137086;47.0344;-1.75;-52.6292;1.75;62.0339;-5.25;
0.120028;-1.31635;0.522954;-18.363;-1.74481;79.435;0.0661256;0.156487;47.0346;-1.75;-52.629;1.75;62.0341;-5.25;
0.13003;-1.3174;0.500004;-18.143;-1.744;79.3871;0.0575644;0.175927;47.0348;-1.75;-52.6289;1.75;62.0343;-5.25;
0.140032;-1.31861;0.52879;-17.9217;-1.74314;79.3389;0.0490716;0.195517;47.035;-1.75;-52.6287;1.75;62.0345;-5.25;
