Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;
0;-0.473355;-0.473141;-20.9343;-1.75;79.9972;-0.00256699;-1.30391e-005;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0100015;-0.860895;-0.426701;-20.8292;-1.75001;79.9822;-0.00929844;-0.000418864;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0200031;-1.34741;-0.350246;-20.6066;-1.75006;79.9406;-0.0209444;-0.00205626;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0300046;-1.47554;-0.304332;-20.3841;-1.75015;79.8891;-0.0285962;-0.00500451;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0400062;-1.46822;-0.278091;-20.1617;-1.75026;79.8357;-0.0333633;-0.00907886;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0500077;-1.42793;-0.26407;-19.9392;-1.75041;79.7833;-0.0363054;-0.0140063;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0600092;-1.38573;-0.258328;-19.7172;-1.75057;79.7324;-0.0379384;-0.0196401;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0700108;-1.35257;-0.24756;-19.496;-1.75077;79.683;-0.0382597;-0.0258799;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0800123;-1.33187;-0.253007;-19.2842;-1.75098;79.6365;-0.0380113;-0.0323404;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0900139;-1.3193;-0.252797;-19.0613;-1.75122;79.5881;-0.0372258;-0.0395267;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.100015;-1.31386;-0.258329;-18.8425;-1.75149;79.5408;-0.0361133;-0.0469026;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.110017;-1.31273;-0.268426;-18.6188;-1.75178;79.4924;-0.0349604;-0.0547462;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.120018;-1.31363;-0.276811;-18.3975;-1.75211;79.4445;-0.0338142;-0.0627614;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.13002;-1.31509;-0.280867;-18.1749;-1.75246;79.3961;-0.0325386;-0.071039;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.140022;-1.31634;-0.286335;-17.9514;-1.75284;79.3474;-0.0311824;-0.0795222;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.150023;-1.31685;-0.293179;-17.7314;-1.75324;79.2994;-0.0298934;-0.0880394;47.0952;-1.74999;-52.5456;1.75002;62.0947;-5.24999;
0.160025;-1.31644;-0.299254;-17.5116;-1.75368;79.2514;-0.028633;-0.0967104;47.3163;-1.74994;-52.2415;1.75008;62.3158;-5.24994;
0.170026;-1.31529;-0.304899;-17.292;-1.75414;79.2034;-0.027395;-0.105506;47.5375;-1.7499;-51.9374;1.75014;62.537;-5.2499;
0.180028;-1.31362;-0.310316;-17.0724;-1.75463;79.1554;-0.026181;-0.114424;47.7587;-1.74985;-51.6333;1.7502;62.7582;-5.24985;
0.190029;-1.31172;-0.315553;-16.8522;-1.75516;79.1073;-0.0250006;-0.123486;47.9799;-1.74981;-51.3291;1.75027;62.9794;-5.24981;
0.200031;-1.31003;-0.320063;-16.6305;-1.75572;79.0589;-0.0238504;-0.132727;48.2018;-1.74977;-51.024;1.75032;63.2013;-5.24977;
0.210032;-1.30892;-0.323816;-16.4101;-1.75631;79.0108;-0.0227297;-0.142004;48.4255;-1.74973;-50.7164;1.75037;63.425;-5.24973;
0.220034;-1.30848;-0.326981;-16.1933;-1.75692;78.9635;-0.0216382;-0.151218;48.6493;-1.74969;-50.4087;1.75042;63.6488;-5.24969;
0.230035;-1.30869;-0.329851;-15.9753;-1.75757;78.9159;-0.020548;-0.160568;48.873;-1.74965;-50.101;1.75047;63.8725;-5.24965;
0.240037;-1.30934;-0.332581;-15.7601;-1.75824;78.8689;-0.0194812;-0.169873;49.0968;-1.74961;-49.7933;1.75052;64.0963;-5.24961;
