Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;
0;-0.360707;0.163019;-20.9343;-1.75;79.9974;0.000884239;4.48883e-006;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0100009;-0.211863;0.144195;-20.809;-1.74999;79.9931;0.00365677;0.000171443;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0200017;-0.137657;0.1188;-20.5874;-1.74998;79.9874;0.00753838;0.000769929;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0300026;0.259252;0.101472;-20.3641;-1.74995;79.9907;0.00997913;0.0018469;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0400035;0.381879;0.0904249;-20.1411;-1.74991;80.003;0.011431;0.00327477;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0500044;0.420076;0.0846671;-19.9185;-1.74986;80.0175;0.0122173;0.00497843;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0600052;0.43772;0.0771248;-19.6964;-1.7498;80.0329;0.0124462;0.00690102;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0700061;0.411177;0.0790456;-19.4726;-1.74973;80.0479;0.0123507;0.00902737;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.080007;0.416289;0.0813278;-19.2493;-1.74966;80.0627;0.012156;0.0112789;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0900079;0.42273;0.0837913;-19.0267;-1.74958;80.0776;0.0119063;0.0136239;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.100009;0.426486;0.0866704;-18.8037;-1.74949;80.0927;0.0116394;0.0160527;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.11001;0.427785;0.0900758;-18.5804;-1.74939;80.1078;0.0114041;0.0185513;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.12001;0.42804;0.0935495;-18.3628;-1.74928;80.1226;0.0112336;0.0210291;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.130011;0.324074;0.0970058;-18.1448;-1.74917;80.1357;0.0111351;0.0235404;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.140012;0.240805;0.10018;-17.9231;-1.74904;80.1453;0.0111104;0.026121;47.0344;-1.75;-52.6293;1.75;62.0339;-5.25;
0.150013;0.226064;0.102447;-17.6995;-1.74891;80.1532;0.0111447;0.0287523;47.0346;-1.75;-52.6291;1.75;62.034;-5.25;
0.160014;0.222599;0.104012;-17.477;-1.74876;80.1609;0.0111947;0.0314009;47.0348;-1.75;-52.6289;1.75;62.0342;-5.25;
0.170015;0.221868;0.105119;-17.2565;-1.74861;80.1683;0.0112361;0.0340574;47.0349;-1.75;-52.6288;1.75;62.0344;-5.25;
0.180016;0.221925;0.105989;-17.0339;-1.74844;80.1758;0.0112541;0.0367753;47.0351;-1.75;-52.6286;1.75;62.0346;-5.25;
0.190017;0.143215;0.106995;-16.8072;-1.74826;80.1825;0.011237;0.0395869;47.2426;-1.74994;-52.3433;1.75009;62.2421;-5.24994;
0.200017;0.0680503;0.108276;-16.5873;-1.74807;80.1853;0.0111983;0.0423566;47.4648;-1.74987;-52.0378;1.75018;62.4642;-5.24987;
0.210018;0.0231643;0.109341;-16.3638;-1.74787;80.1867;0.0111309;0.0452156;47.6869;-1.7498;-51.7324;1.75028;62.6864;-5.2498;
0.220019;-0.0439548;0.110385;-16.1413;-1.74766;80.1858;0.0110316;0.0481055;47.9091;-1.74973;-51.4269;1.75037;62.9085;-5.24973;
0.23002;-0.0634684;0.110903;-15.9185;-1.74744;80.1832;0.0108826;0.0510537;48.1312;-1.74967;-51.1215;1.75046;63.1307;-5.24967;
0.240021;-0.067396;0.111002;-15.6929;-1.7472;80.1803;0.0106626;0.054092;48.3541;-1.74961;-50.815;1.75053;63.3535;-5.24961;
0.250022;-0.0683669;0.110959;-15.4722;-1.74696;80.1773;0.0103725;0.0571172;48.577;-1.74956;-50.5085;1.7506;63.5764;-5.24956;
0.260023;-0.0687927;0.110977;-15.25;-1.74671;80.1743;0.0100042;0.0602153;48.7999;-1.7495;-50.202;1.75066;63.7994;-5.2495;
0.270024;-0.0710587;0.111228;-15.0276;-1.74644;80.1713;0.009558;0.0633769;49.0228;-1.74945;-49.8955;1.75073;64.0223;-5.24945;
0.280024;-0.0865575;0.111838;-14.7998;-1.74616;80.1679;0.00904162;0.0666691;49.2457;-1.7494;-49.589;1.75079;64.2452;-5.2494;
0.290025;-0.0968572;0.112745;-14.5765;-1.74587;80.1641;0.00849662;0.0699462;49.4675;-1.74933;-49.284;1.75086;64.467;-5.24933;
