Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;
0;-0.398035;0.627646;-20.9454;-1.75;79.998;0.00226387;5.71763e-006;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0100022;-0.99423;0.544776;-20.7955;-1.74998;79.9777;0.0151855;0.000696201;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0200043;-1.38871;0.459238;-20.5719;-1.7499;79.933;0.0297743;0.00318991;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0300065;-1.47622;0.409112;-20.3505;-1.74978;79.8808;0.0393234;0.00740069;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0400086;-1.4636;0.378323;-20.1281;-1.74962;79.8275;0.0457113;0.0129793;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0500108;-1.42204;0.361291;-19.9058;-1.74943;79.7753;0.049688;0.0197213;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.060013;-1.38077;0.353832;-19.6831;-1.74919;79.7245;0.051759;0.0275565;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0700151;-1.34983;0.352402;-19.4612;-1.74892;79.6751;0.0523803;0.0363035;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0800173;-1.32952;0.347997;-19.2397;-1.74862;79.6266;0.0518072;0.0457798;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0900194;-1.31842;0.351067;-19.0181;-1.74828;79.5785;0.0503415;0.0558926;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.100022;-1.31421;0.360359;-18.7957;-1.7479;79.5304;0.0483666;0.0666559;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.110024;-1.31374;0.370136;-18.5744;-1.74749;79.4825;0.0460221;0.0779031;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.120026;-1.31477;0.375444;-18.3537;-1.74704;79.4346;0.0433889;0.0895732;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.130028;-1.31626;0.38443;-18.132;-1.74656;79.3864;0.0404046;0.101687;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.14003;-1.31738;0.39649;-17.9133;-1.74604;79.3387;0.0373445;0.114017;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.150032;-1.31772;0.411787;-17.6928;-1.74548;79.2905;0.0343812;0.126797;47.2149;-1.74996;-52.381;1.75005;62.2144;-5.24996;
0.160035;-1.31718;0.421477;-17.4725;-1.74487;79.2423;0.0313497;0.139869;47.4374;-1.74992;-52.075;1.75011;62.4369;-5.24992;
0.170037;-1.31595;0.431508;-17.2548;-1.74424;79.1947;0.0283407;0.153051;47.66;-1.74987;-51.769;1.75018;62.6595;-5.24987;
0.180039;-1.31419;0.441743;-17.0357;-1.74355;79.1468;0.0253532;0.166574;47.8825;-1.74983;-51.463;1.75024;62.882;-5.24983;
0.190041;-1.31227;0.451824;-16.8166;-1.74282;79.0989;0.0224524;0.180332;48.1051;-1.74978;-51.157;1.7503;63.1046;-5.24978;
0.200043;-1.31066;0.469352;-16.5943;-1.74204;79.0504;0.019718;0.19448;48.3272;-1.74974;-50.8515;1.75036;63.3267;-5.24974;
0.210045;-1.30966;0.480205;-16.3775;-1.74123;79.003;0.0173606;0.208464;48.5493;-1.7497;-50.5462;1.7504;63.5488;-5.2497;
0.220048;-1.30933;0.486291;-16.1582;-1.74036;78.9552;0.0150341;0.222797;48.7713;-1.74966;-50.2409;1.75045;63.7708;-5.24966;
0.23005;-1.30965;0.49334;-15.9382;-1.73943;78.9071;0.0127493;0.23735;48.9933;-1.74962;-49.9357;1.7505;63.9928;-5.24962;
0.240052;-1.31037;0.500577;-15.7201;-1.73847;78.8594;0.010579;0.251904;49.2153;-1.74958;-49.6304;1.75055;64.2148;-5.24958;
0.250054;-1.31131;0.507823;-15.5016;-1.73746;78.8116;0.00852648;0.266592;49.4376;-1.74953;-49.3247;1.7506;64.4371;-5.24953;
0.260056;-1.31231;0.514973;-15.2804;-1.73638;78.7631;0.00660019;0.281575;49.66;-1.74948;-49.0189;1.75066;64.6595;-5.24948;
0.270058;-1.31319;0.521676;-15.0629;-1.73527;78.7155;0.00487318;0.296389;49.8824;-1.74943;-48.7132;1.75072;64.8819;-5.24943;
0.28006;-1.31389;0.528033;-14.8444;-1.7341;78.6675;0.0032947;0.311345;50.1048;-1.74938;-48.4074;1.75078;65.1043;-5.24938;
0.290063;-1.31437;0.533969;-14.6254;-1.73287;78.6194;0.00187103;0.32639;50.3271;-1.74933;-48.1017;1.75084;65.3266;-5.24932;
0.300065;-1.31458;0.539405;-14.4062;-1.7316;78.5712;0.000612515;0.3415;50.5493;-1.74926;-47.7962;1.75091;65.5488;-5.24926;
0.310067;-1.31451;0.544307;-14.1868;-1.73026;78.523;-0.000484762;0.356668;50.7714;-1.7492;-47.4908;1.75098;65.7709;-5.2492;
0.320069;-1.31422;0.548704;-13.9681;-1.72887;78.4749;-0.0014396;0.371819;50.9935;-1.74914;-47.1854;1.75105;65.993;-5.24913;
0.330071;-1.31375;0.552577;-13.7522;-1.72745;78.4275;-0.00225532;0.386804;51.2156;-1.74907;-46.88;1.75112;66.2151;-5.24907;
0.340073;-1.31312;0.556007;-13.5343;-1.72596;78.3796;-0.00295277;0.401947;51.4377;-1.74901;-46.5746;1.7512;66.4372;-5.24901;
0.350076;-1.31241;0.558957;-13.3177;-1.72442;78.332;-0.00353155;0.417021;51.66;-1.74894;-46.269;1.75128;66.6595;-5.24893;
0.360078;-1.31164;0.561532;-13.1006;-1.72283;78.2844;-0.00401811;0.432146;51.8823;-1.74886;-45.9633;1.75136;66.8818;-5.24886;
0.37008;-1.31079;0.563877;-12.876;-1.72112;78.2351;-0.00443171;0.447807;52.1047;-1.74878;-45.6576;1.75144;67.1042;-5.24878;
0.380082;-1.30992;0.565871;-12.6586;-1.71941;78.1874;-0.00475033;0.462977;52.327;-1.74871;-45.3518;1.75152;67.3265;-5.24871;
0.390084;-1.30902;0.567558;-12.4444;-1.71766;78.1404;-0.00498863;0.477942;52.5493;-1.74863;-45.0461;1.75161;67.5488;-5.24863;
0.400086;-1.30809;0.569006;-12.2268;-1.71584;78.0927;-0.00516905;0.493148;52.7715;-1.74855;-44.7406;1.7517;67.771;-5.24855;
0.410089;-1.30718;0.570187;-12.0093;-1.71395;78.045;-0.00529514;0.508356;52.9937;-1.74846;-44.4352;1.75179;67.9932;-5.24846;
0.420091;-1.30631;0.571094;-11.7926;-1.71202;77.9975;-0.0053726;0.523511;53.2158;-1.74837;-44.1297;1.75189;68.2153;-5.24837;
0.430093;-1.3055;0.571737;-11.5764;-1.71003;77.9502;-0.00540825;0.538645;53.438;-1.74829;-43.8242;1.75198;68.4375;-5.24829;
0.440095;-1.30475;0.57217;-11.3602;-1.70799;77.9029;-0.00541352;0.553782;53.6601;-1.7482;-43.5188;1.75207;68.6596;-5.2482;
0.450097;-1.30404;0.572436;-11.1375;-1.70583;77.8542;-0.00539501;0.569382;53.8825;-1.74811;-43.213;1.75217;68.882;-5.2481;
0.460099;-1.30344;0.572531;-10.9328;-1.70379;77.8094;-0.00535959;0.583725;54.105;-1.74801;-42.9071;1.75228;69.1045;-5.24801;
0.470102;-1.30282;0.572498;-10.706;-1.70146;77.7598;-0.00530504;0.599626;54.3274;-1.74791;-42.6013;1.75238;69.3269;-5.24791;
0.480104;-1.3023;0.572374;-10.4985;-1.69928;77.7144;-0.00524582;0.614185;54.5499;-1.74782;-42.2954;1.75248;69.5494;-5.24781;
0.490106;-1.30176;0.572158;-10.2764;-1.69689;77.6658;-0.00517528;0.629768;54.7723;-1.74772;-41.9895;1.75259;69.7718;-5.24772;
0.500108;-1.30129;0.571894;-10.0701;-1.69461;77.6207;-0.00510513;0.644248;54.9943;-1.74761;-41.6843;1.7527;69.9938;-5.24761;
0.51011;-1.30079;0.571555;-9.84858;-1.69211;77.5723;-0.00502645;0.65981;55.2163;-1.74751;-41.3791;1.75281;70.2158;-5.2475;
0.520112;-1.30032;0.571186;-9.63411;-1.68963;77.5254;-0.00494843;0.674882;55.4382;-1.7474;-41.0739;1.75292;70.4377;-5.2474;
0.530115;-1.29984;0.570775;-9.41295;-1.68701;77.4771;-0.00486686;0.690429;55.6602;-1.7473;-40.7687;1.75303;70.6597;-5.24729;
0.540117;-1.29939;0.570362;-9.20245;-1.68447;77.4311;-0.00478848;0.705233;55.8821;-1.74719;-40.4635;1.75315;70.8816;-5.24719;
0.550119;-1.29896;0.569955;-9.00333;-1.682;77.3876;-0.00471371;0.719243;56.1009;-1.74708;-40.1627;1.75326;71.1004;-5.24707;
0.560121;-1.29846;0.569475;-8.77396;-1.67911;77.3374;-0.00462677;0.735387;56.3192;-1.74696;-39.8626;1.75338;71.3187;-5.24696;
0.570123;-1.29802;0.56904;-8.57053;-1.67649;77.293;-0.00454875;0.749709;56.5374;-1.74685;-39.5625;1.7535;71.5369;-5.24685;
0.580125;-1.29752;0.568548;-8.34527;-1.67353;77.2437;-0.00446095;0.765575;56.7557;-1.74674;-39.2624;1.75362;71.7552;-5.24674;
0.590127;-1.29708;0.56811;-8.14809;-1.67088;77.2007;-0.00438267;0.779467;56.9739;-1.74663;-38.9623;1.75374;71.9734;-5.24662;
0.60013;-1.29658;0.56762;-7.9303;-1.6679;77.1531;-0.00429438;0.794815;57.1985;-1.7465;-38.6536;1.75386;72.198;-5.2465;
0.610132;-1.29609;0.567135;-7.71649;-1.66493;77.1063;-0.00420562;0.809885;57.4253;-1.74638;-38.3417;1.75399;72.4248;-5.24637;
0.620134;-1.29553;0.566598;-7.48007;-1.66157;77.0547;-0.00410444;0.826554;57.6521;-1.74625;-38.0299;1.75412;72.6516;-5.24625;
0.630136;-1.29503;0.566127;-7.27277;-1.65856;77.0094;-0.00401257;0.841173;57.8789;-1.74613;-37.718;1.75425;72.8784;-5.24612;
0.640138;-1.29451;0.565647;-7.06097;-1.65544;76.9631;-0.00391543;0.856112;58.1057;-1.746;-37.4061;1.75438;73.1052;-5.246;
0.65014;-1.29396;0.565153;-6.84407;-1.65219;76.9157;-0.00381222;0.871412;58.329;-1.74587;-37.0991;1.75451;73.3285;-5.24587;
0.660143;-1.29342;0.564669;-6.63295;-1.64896;76.8695;-0.00370753;0.886308;58.5514;-1.74574;-36.7933;1.75465;73.5509;-5.24574;
0.670145;-1.29286;0.564172;-6.41885;-1.64563;76.8228;-0.00359688;0.901415;58.7738;-1.74562;-36.4874;1.75478;73.7733;-5.24561;
0.680147;-1.29229;0.563668;-6.20489;-1.64225;76.776;-0.00348217;0.916514;58.9963;-1.74549;-36.1816;1.75491;73.9958;-5.24548;
0.690149;-1.2917;0.563148;-5.98812;-1.63877;76.7286;-0.00336162;0.931812;59.2187;-1.74536;-35.8757;1.75505;74.2182;-5.24535;
0.700151;-1.29111;0.562616;-5.77128;-1.63523;76.6812;-0.00323656;0.947117;59.441;-1.74522;-35.5701;1.75519;74.4405;-5.24522;
0.710153;-1.29053;0.562097;-5.56412;-1.63179;76.6359;-0.00311322;0.961739;59.6632;-1.74509;-35.2646;1.75532;74.6627;-5.24508;
0.720156;-1.28993;0.561557;-5.35291;-1.62823;76.5898;-0.00298393;0.976648;59.8854;-1.74495;-34.959;1.75546;74.8849;-5.24495;
0.730158;-1.28931;0.560993;-5.13673;-1.62453;76.5425;-0.00284835;0.991909;60.1077;-1.74482;-34.6534;1.7556;75.1072;-5.24481;
0.74016;-1.28869;0.560425;-4.92346;-1.62082;76.4959;-0.00271132;1.00696;60.3299;-1.74468;-34.3479;1.75574;75.3294;-5.24467;
0.750162;-1.28807;0.559847;-4.71129;-1.61707;76.4495;-0.00257222;1.02194;60.5523;-1.74454;-34.042;1.75588;75.5518;-5.24453;
0.760164;-1.28744;0.55926;-4.49929;-1.61327;76.4032;-0.00243096;1.03691;60.7749;-1.7444;-33.736;1.75603;75.7744;-5.24439;
0.770166;-1.28681;0.558668;-4.28911;-1.60945;76.3572;-0.00228897;1.05175;60.9974;-1.74426;-33.4301;1.75617;75.9969;-5.24425;
0.780169;-1.28621;0.558107;-4.09295;-1.60584;76.3144;-0.00215487;1.0656;61.2199;-1.74412;-33.1241;1.75631;76.2194;-5.24411;
0.790171;-1.2855;0.557427;-3.85879;-1.60145;76.2632;-0.00199306;1.08213;61.4424;-1.74398;-32.8182;1.75645;76.4419;-5.24397;
0.800173;-1.28487;0.556831;-3.65597;-1.59761;76.2188;-0.00185185;1.09645;61.6644;-1.74383;-32.5129;1.7566;76.6639;-5.24383;
0.810175;-1.28419;0.556177;-3.43618;-1.59338;76.1708;-0.00169788;1.11197;61.8863;-1.74369;-32.2078;1.75675;76.8858;-5.24368;
0.820177;-1.28356;0.555565;-3.23252;-1.58941;76.1262;-0.00155449;1.12635;62.1082;-1.74354;-31.9026;1.75689;77.1077;-5.24354;
0.830179;-1.28288;0.554915;-3.01772;-1.58516;76.0793;-0.00140271;1.14152;62.3302;-1.7434;-31.5975;1.75704;77.3297;-5.24339;
0.840181;-1.28224;0.557481;-2.80679;-1.58094;76.0331;-0.00115372;1.15642;62.5521;-1.74325;-31.2924;1.75719;77.5516;-5.24325;
0.850184;-1.28156;0.557842;-2.58944;-1.57653;75.9856;-0.000840621;1.17179;62.7742;-1.7431;-30.9869;1.75734;77.7737;-5.2431;
0.860186;-1.28089;0.556325;-2.38069;-1.57224;75.94;-0.00060407;1.18657;62.9963;-1.74295;-30.6815;1.75749;77.9958;-5.24295;
0.870188;-1.28022;0.555305;-2.17289;-1.56791;75.8945;-0.000405761;1.20129;63.2185;-1.74281;-30.3761;1.75764;78.218;-5.2428;
0.88019;-1.27954;0.554452;-1.96176;-1.56346;75.8483;-0.000224728;1.21626;63.4406;-1.74266;-30.0706;1.75779;78.4401;-5.24265;
