Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;
0;-0.472932;-0.413688;-20.9343;-1.75;79.9972;-0.0022444;-1.14013e-005;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0100023;-1.10234;-0.385077;-20.7637;-1.75002;79.9729;-0.012507;-0.000607472;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0200046;-1.40582;-0.374459;-20.5425;-1.75008;79.9263;-0.023165;-0.00263499;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0300069;-1.47712;-0.380966;-20.3199;-1.75018;79.8736;-0.0323592;-0.00603056;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0400093;-1.45807;-0.390901;-20.0973;-1.75031;79.8204;-0.039843;-0.0107446;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0500116;-1.4163;-0.417516;-19.8751;-1.75048;79.7683;-0.0464849;-0.0166731;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0600139;-1.37637;-0.435005;-19.6527;-1.7507;79.7177;-0.0522411;-0.0239551;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0700162;-1.347;-0.442513;-19.4302;-1.75096;79.6684;-0.0561778;-0.0325247;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0800185;-1.32864;-0.49213;-19.2082;-1.75127;79.6198;-0.060257;-0.0421788;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0900208;-1.31895;-0.51364;-18.9865;-1.75163;79.5716;-0.0640029;-0.0529553;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.100023;-1.31528;-0.507919;-18.765;-1.75204;79.5237;-0.0661905;-0.0648622;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.110025;-1.31538;-0.538698;-18.548;-1.75249;79.4766;-0.0679497;-0.0775274;47.0343;-1.75;-52.6294;1.75;62.0338;-5.25;
0.120028;-1.31657;-0.54452;-18.3266;-1.75301;79.4285;-0.0686459;-0.0913264;47.0344;-1.75;-52.6292;1.75;62.0339;-5.25;
0.13003;-1.31796;-0.539124;-18.1018;-1.75358;79.3796;-0.0682203;-0.106084;47.0346;-1.75;-52.6291;1.75;62.0341;-5.25;
0.140032;-1.31893;-0.537003;-17.8821;-1.7542;79.3316;-0.0666933;-0.121173;47.0348;-1.75;-52.6289;1.75;62.0343;-5.25;
0.150035;-1.31895;-0.522284;-17.6657;-1.75487;79.2843;-0.0641335;-0.136533;47.035;-1.75;-52.6287;1.75;62.0344;-5.25;
0.160037;-1.31828;-0.518344;-17.4499;-1.75558;79.2371;-0.0608285;-0.152181;47.0893;-1.74998;-52.5541;1.75002;62.0888;-5.24998;
0.170039;-1.31681;-0.504736;-17.2283;-1.75636;79.1886;-0.0567861;-0.16851;47.3115;-1.74992;-52.2486;1.75012;62.3109;-5.24992;
0.180042;-1.31495;-0.503613;-17.0081;-1.75719;79.1404;-0.0523643;-0.184897;47.5337;-1.74985;-51.9431;1.75021;62.5331;-5.24985;
0.190044;-1.31295;-0.494758;-16.7868;-1.75807;79.092;-0.0475981;-0.201448;47.7558;-1.74978;-51.6377;1.7503;62.7553;-5.24978;
0.200046;-1.31131;-0.492694;-16.5672;-1.75899;79.044;-0.0427621;-0.217885;47.978;-1.74971;-51.3322;1.7504;62.9774;-5.24971;
0.210049;-1.31023;-0.491003;-16.3413;-1.75999;78.9947;-0.0377212;-0.234746;48.2002;-1.74965;-51.0266;1.75049;63.1997;-5.24965;
0.220051;-1.30991;-0.491147;-16.1304;-1.76098;78.9486;-0.0330163;-0.250403;48.4228;-1.7496;-50.7205;1.75055;63.4223;-5.24959;
0.230053;-1.31013;-0.491607;-15.9116;-1.76205;78.9008;-0.028391;-0.266539;48.6454;-1.74954;-50.4144;1.75062;63.6449;-5.24954;
0.240056;-1.31074;-0.495975;-15.6897;-1.76318;78.8523;-0.0239253;-0.282792;48.868;-1.74949;-50.1084;1.75068;63.8675;-5.24949;
0.250058;-1.31159;-0.503416;-15.469;-1.76435;78.804;-0.0198398;-0.298843;49.0906;-1.74943;-49.8023;1.75074;64.0901;-5.24943;
