Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;
0;-0.375541;-0.519207;-20.9343;-1.75;79.9974;-0.00281543;-1.42986e-005;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0100043;-0.293889;-0.461926;-20.8045;-1.75002;79.9912;-0.012038;-0.000566263;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0200086;-0.280934;-0.387387;-20.5825;-1.75008;79.9813;-0.0245919;-0.0025124;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0300129;-0.297977;-0.342745;-20.3596;-1.75018;79.9707;-0.0327291;-0.00602319;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0400172;-0.286878;-0.315285;-20.1367;-1.75031;79.96;-0.0380516;-0.0106814;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0500216;-0.261179;-0.300121;-19.9141;-1.75047;79.95;-0.0413122;-0.0163026;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0600259;-0.233622;-0.287985;-19.6914;-1.75067;79.941;-0.0428935;-0.0227577;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0700302;-0.211847;-0.288032;-19.4687;-1.75089;79.9329;-0.0432118;-0.0300219;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0800345;-0.196968;-0.290406;-19.2463;-1.75114;79.9253;-0.0427506;-0.0378735;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.0900388;-0.188528;-0.295133;-19.0235;-1.75142;79.9182;-0.0416848;-0.0462611;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.100043;-0.185076;-0.302027;-18.8004;-1.75173;79.9111;-0.0401696;-0.0551295;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.110047;-0.184685;-0.299565;-18.588;-1.75206;79.9044;-0.0380993;-0.0640064;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.120052;-0.185403;-0.311658;-18.3605;-1.75244;79.8971;-0.0357589;-0.0738374;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.130056;-0.186404;-0.321813;-18.137;-1.75284;79.8899;-0.0334232;-0.0837894;47.0342;-1.75;-52.6294;1.75;62.0337;-5.25;
0.14006;-0.187354;-0.331013;-17.9157;-1.75327;79.8828;-0.0310653;-0.093915;47.0343;-1.75;-52.6293;1.75;62.0338;-5.25;
0.150065;-0.187948;-0.33999;-17.6919;-1.75375;79.8754;-0.0286494;-0.104437;47.0345;-1.75;-52.6291;1.75;62.034;-5.25;
0.160069;-0.188118;-0.348681;-17.4728;-1.75424;79.8682;-0.026285;-0.11495;47.0347;-1.75;-52.629;1.75;62.0342;-5.25;
0.170073;-0.187906;-0.357289;-17.2535;-1.75477;79.861;-0.0239416;-0.125672;47.0349;-1.75;-52.6288;1.75;62.0344;-5.25;
0.180078;-0.187446;-0.376731;-17.0271;-1.75535;79.8535;-0.0218885;-0.13693;47.0351;-1.75;-52.6286;1.75;62.0345;-5.25;
0.190082;-0.186691;-0.382224;-16.808;-1.75595;79.8463;-0.0199239;-0.148055;47.1651;-1.74996;-52.4499;1.75006;62.1646;-5.24996;
0.200086;-0.185861;-0.388879;-16.5872;-1.7566;79.8391;-0.0179304;-0.159425;47.3879;-1.74989;-52.1436;1.75015;62.3873;-5.24989;
0.210091;-0.185052;-0.395845;-16.3652;-1.75728;79.8318;-0.0159667;-0.171013;47.6107;-1.74982;-51.8372;1.75024;62.6101;-5.24982;
0.220095;-0.184424;-0.402664;-16.1387;-1.75802;79.8245;-0.0140277;-0.182963;47.8335;-1.74976;-51.5309;1.75034;62.8329;-5.24976;
0.230099;-0.184172;-0.408722;-15.9232;-1.75877;79.8174;-0.0122653;-0.194456;48.0562;-1.74969;-51.2246;1.75043;63.0557;-5.24969;
0.240103;-0.184228;-0.414628;-15.7012;-1.75958;79.8102;-0.0105284;-0.206388;48.2784;-1.74963;-50.9191;1.75051;63.2779;-5.24963;
0.250108;-0.184555;-0.420252;-15.4792;-1.76042;79.803;-0.00887702;-0.218402;48.5002;-1.74958;-50.6141;1.75058;63.4996;-5.24957;
0.260112;-0.185079;-0.425606;-15.2583;-1.76131;79.7958;-0.00732914;-0.230443;48.722;-1.74952;-50.3092;1.75064;63.7214;-5.24952;
0.270116;-0.185695;-0.430625;-15.042;-1.76222;79.7888;-0.00591197;-0.242295;48.9437;-1.74947;-50.0043;1.7507;63.9432;-5.24947;
0.280121;-0.186338;-0.43545;-14.8239;-1.76318;79.7817;-0.00458686;-0.254305;49.1655;-1.74942;-49.6993;1.75077;64.165;-5.24941;
0.290125;-0.186977;-0.440247;-14.5962;-1.76422;79.7743;-0.00330241;-0.266892;49.388;-1.74935;-49.3934;1.75084;64.3875;-5.24935;
0.300129;-0.207047;-0.444296;-14.3846;-1.76524;79.767;-0.00221009;-0.278624;49.6111;-1.74929;-49.0867;1.75091;64.6105;-5.24929;
0.310134;-0.215083;-0.448262;-14.1632;-1.76634;79.7589;-0.00117184;-0.290944;49.8342;-1.74922;-48.78;1.75099;64.8336;-5.24922;
0.320138;-0.217218;-0.45208;-13.9355;-1.76752;79.7504;-0.000209174;-0.303647;50.0572;-1.74916;-48.4732;1.75107;65.0567;-5.24916;
0.330142;-0.217929;-0.455409;-13.7225;-1.76867;79.7425;0.000604511;-0.315545;50.2803;-1.74909;-48.1665;1.75114;65.2797;-5.24909;
0.340147;-0.218276;-0.458827;-13.484;-1.77001;79.7335;0.00141345;-0.328895;50.5028;-1.74902;-47.8605;1.75122;65.5023;-5.24902;
0.350151;-0.218469;-0.461644;-13.2653;-1.77128;79.7254;0.00205863;-0.341151;50.7249;-1.74894;-47.5551;1.75131;65.7244;-5.24894;
0.360155;-0.218628;-0.464227;-13.0434;-1.77262;79.7171;0.00263346;-0.353602;50.947;-1.74887;-47.2497;1.75139;65.9465;-5.24886;
0.37016;-0.21877;-0.466577;-12.82;-1.77401;79.7088;0.00314233;-0.366148;51.1692;-1.74879;-46.9443;1.75148;66.1686;-5.24879;
0.380164;-0.218903;-0.468683;-12.5953;-1.77546;79.7004;0.00358527;-0.378774;51.3913;-1.74871;-46.6389;1.75156;66.3907;-5.24871;
0.390168;-0.219029;-0.470503;-12.3737;-1.77694;79.6921;0.00395585;-0.391236;51.6133;-1.74863;-46.3336;1.75165;66.6128;-5.24863;
0.400172;-0.219149;-0.472112;-12.1541;-1.77844;79.684;0.00427528;-0.403593;51.8354;-1.74854;-46.0282;1.75175;66.8349;-5.24854;
0.410177;-0.219269;-0.473552;-11.9316;-1.78002;79.6757;0.00455459;-0.416123;52.0575;-1.74845;-45.7229;1.75184;67.0569;-5.24845;
0.420181;-0.219385;-0.474783;-11.7128;-1.78162;79.6676;0.00478855;-0.428442;52.2796;-1.74836;-45.4175;1.75194;67.279;-5.24836;
0.430185;-0.219497;-0.475898;-11.4877;-1.78331;79.6593;0.00499379;-0.441132;52.5017;-1.74828;-45.1122;1.75203;67.5011;-5.24827;
0.44019;-0.219596;-0.476887;-11.2677;-1.78501;79.6511;0.00516482;-0.453535;52.7241;-1.74818;-44.8063;1.75213;67.7236;-5.24818;
0.450194;-0.219683;-0.477806;-11.0455;-1.78678;79.6429;0.00531173;-0.466068;52.9468;-1.74808;-44.5;1.75224;67.9463;-5.24808;
0.460198;-0.219755;-0.478622;-10.828;-1.78855;79.6349;0.00543243;-0.478341;53.1696;-1.74799;-44.1938;1.75234;68.169;-5.24798;
0.470203;-0.219818;-0.479353;-10.6033;-1.79043;79.6266;0.00553318;-0.491028;53.3923;-1.74789;-43.8875;1.75245;68.3918;-5.24788;
0.480207;-0.219876;-0.479958;-10.3844;-1.79232;79.6186;0.00561345;-0.50339;53.615;-1.74779;-43.5812;1.75255;68.6145;-5.24779;
0.490211;-0.219938;-0.480473;-10.1603;-1.79429;79.6103;0.00568093;-0.516054;53.8374;-1.74768;-43.2755;1.75266;68.8368;-5.24768;
