Time(s),Value(μS)
956.0017972,0.763999998569489
956.0174222,0.763999998569489
956.0330472,0.763999998569489
956.0486722,0.763999998569489
956.0642972,0.763999998569489
956.0799222,0.763999998569489
956.0955472,0.763000011444092
956.1111722,0.763000011444092
956.1267972,0.763000011444092
956.1424222,0.763000011444092
956.1580472,0.763000011444092
956.1736722,0.762000024318695
956.1892972,0.762000024318695
956.2049222,0.762000024318695
956.2205472,0.762000024318695
956.2361722,0.762000024318695
956.2517972,0.762000024318695
956.2674222,0.760999977588654
956.2830472,0.760999977588654
956.2986722,0.760999977588654
956.3142972,0.760999977588654
956.3299222,0.760999977588654
956.3455472,0.760999977588654
956.3611722,0.759999990463257
956.3767972,0.759999990463257
956.3924222,0.759999990463257
956.4080472,0.759999990463257
956.4236722,0.759999990463257
956.4392972,0.759999990463257
956.4549222,0.75900000333786
956.4705472,0.75900000333786
956.4861722,0.75900000333786
956.5017972,0.75900000333786
956.5174222,0.75900000333786
956.5330472,0.75900000333786
956.5486722,0.75900000333786
956.5642972,0.75900000333786
956.5799222,0.75900000333786
956.5955472,0.75900000333786
956.6111722,0.75900000333786
956.6267972,0.75900000333786
956.6424222,0.75900000333786
956.6580472,0.759999990463257
956.6736722,0.759999990463257
956.6892972,0.759999990463257
956.7049222,0.759999990463257
956.7205472,0.759999990463257
956.7361722,0.759999990463257
956.7517972,0.759999990463257
956.7674222,0.759999990463257
956.7830472,0.759999990463257
956.7986722,0.760999977588654
956.8142972,0.760999977588654
956.8299222,0.760999977588654
956.8455472,0.760999977588654
956.8611722,0.760999977588654
956.8767972,0.762000024318695
956.8924222,0.762000024318695
956.9080472,0.762000024318695
956.9236722,0.762000024318695
956.9392972,0.762000024318695
956.9549222,0.762000024318695
956.9705472,0.763000011444092
956.9861722,0.763000011444092
957.0017972,0.763000011444092
957.0174222,0.763000011444092
957.0330472,0.763000011444092
957.0486722,0.763999998569489
957.0642972,0.763999998569489
957.0799222,0.763999998569489
957.0955472,0.764999985694885
957.1111722,0.764999985694885
957.1267972,0.765999972820282
957.1424222,0.765999972820282
957.1580472,0.765999972820282
957.1736722,0.765999972820282
957.1892972,0.767000019550323
957.2049222,0.767000019550323
957.2205472,0.767000019550323
957.2361722,0.76800000667572
957.2517972,0.76800000667572
957.2674222,0.768999993801117
957.2830472,0.768999993801117
957.2986722,0.769999980926514
957.3142972,0.769999980926514
957.3299222,0.771000027656555
957.3455472,0.772000014781952
957.3611722,0.772000014781952
957.3767972,0.773000001907349
957.3924222,0.773000001907349
957.4080472,0.773999989032745
957.4236722,0.773999989032745
957.4392972,0.774999976158142
957.4549222,0.774999976158142
957.4705472,0.776000022888184
957.4861722,0.776000022888184
957.5017972,0.77700001001358
957.5174222,0.77700001001358
957.5330472,0.777999997138977
957.5486722,0.777999997138977
957.5642972,0.778999984264374
957.5799222,0.778999984264374
957.5955472,0.779999971389771
957.6111722,0.779999971389771
957.6267972,0.781000018119812
957.6424222,0.782000005245209
957.6580472,0.782000005245209
957.6736722,0.782999992370605
957.6892972,0.783999979496002
957.7049222,0.783999979496002
957.7205472,0.785000026226044
957.7361722,0.78600001335144
957.7517972,0.78600001335144
957.7674222,0.787000000476837
957.7830472,0.787000000476837
957.7986722,0.787000000476837
957.8142972,0.787999987602234
957.8299222,0.787999987602234
957.8455472,0.788999974727631
957.8611722,0.788999974727631
957.8767972,0.788999974727631
957.8924222,0.788999974727631
957.9080472,0.790000021457672
957.9236722,0.790000021457672
957.9392972,0.790000021457672
957.9549222,0.790000021457672
957.9705472,0.791000008583069
957.9861722,0.791000008583069
958.0017972,0.791000008583069
958.0174222,0.791000008583069
958.0330472,0.791000008583069
958.0486722,0.791999995708466
958.0642972,0.791999995708466
958.0799222,0.791999995708466
958.0955472,0.792999982833862
958.1111722,0.792999982833862
958.1267972,0.794000029563904
958.1424222,0.794000029563904
958.1580472,0.795000016689301
958.1736722,0.795000016689301
958.1892972,0.796000003814697
958.2049222,0.796000003814697
958.2205472,0.796999990940094
958.2361722,0.796999990940094
958.2517972,0.797999978065491
958.2674222,0.797999978065491
958.2830472,0.799000024795532
958.2986722,0.799000024795532
958.3142972,0.799000024795532
958.3299222,0.800000011920929
958.3455472,0.800000011920929
958.3611722,0.800000011920929
958.3767972,0.800000011920929
958.3924222,0.800000011920929
958.4080472,0.800000011920929
958.4236722,0.800000011920929
958.4392972,0.800000011920929
958.4549222,0.800000011920929
958.4705472,0.800999999046326
958.4861722,0.800999999046326
958.5017972,0.800999999046326
958.5174222,0.800999999046326
958.5330472,0.801999986171722
958.5486722,0.801999986171722
958.5642972,0.801999986171722
958.5799222,0.801999986171722
958.5955472,0.801999986171722
958.6111722,0.801999986171722
958.6267972,0.801999986171722
958.6424222,0.802999973297119
958.6580472,0.802999973297119
958.6736722,0.802999973297119
958.6892972,0.804000020027161
958.7049222,0.804000020027161
958.7205472,0.804000020027161
958.7361722,0.804000020027161
958.7517972,0.805000007152557
958.7674222,0.805000007152557
958.7830472,0.805999994277954
958.7986722,0.805999994277954
958.8142972,0.805999994277954
958.8299222,0.806999981403351
958.8455472,0.806999981403351
958.8611722,0.806999981403351
958.8767972,0.806999981403351
958.8924222,0.808000028133392
958.9080472,0.808000028133392
958.9236722,0.808000028133392
958.9392972,0.809000015258789
958.9549222,0.809000015258789
958.9705472,0.809000015258789
958.9861722,0.810000002384186
959.0017972,0.810000002384186
959.0174222,0.810000002384186
959.0330472,0.810000002384186
959.0486722,0.810999989509583
959.0642972,0.810999989509583
959.0799222,0.810999989509583
959.0955472,0.810999989509583
959.1111722,0.811999976634979
959.1267972,0.811999976634979
959.1424222,0.811999976634979
959.1580472,0.811999976634979
959.1736722,0.813000023365021
959.1892972,0.813000023365021
959.2049222,0.813000023365021
959.2205472,0.813000023365021
959.2361722,0.813000023365021
959.2517972,0.813000023365021
959.2674222,0.813000023365021
959.2830472,0.814000010490417
959.2986722,0.814000010490417
959.3142972,0.814000010490417
959.3299222,0.814000010490417
959.3455472,0.814000010490417
959.3611722,0.814000010490417
959.3767972,0.814000010490417
959.3924222,0.814999997615814
959.4080472,0.814999997615814
959.4236722,0.814999997615814
959.4392972,0.814999997615814
959.4549222,0.815999984741211
959.4705472,0.815999984741211
959.4861722,0.815999984741211
959.5017972,0.816999971866608
959.5174222,0.816999971866608
959.5330472,0.818000018596649
959.5486722,0.819000005722046
959.5642972,0.819000005722046
959.5799222,0.819999992847443
959.5955472,0.820999979972839
959.6111722,0.820999979972839
959.6267972,0.822000026702881
959.6424222,0.822000026702881
959.6580472,0.822000026702881
959.6736722,0.822000026702881
959.6892972,0.822000026702881
959.7049222,0.822000026702881
959.7205472,0.822000026702881
959.7361722,0.822000026702881
959.7517972,0.822000026702881
959.7674222,0.823000013828278
959.7830472,0.823000013828278
959.7986722,0.823000013828278
959.8142972,0.823000013828278
959.8299222,0.823000013828278
959.8455472,0.823000013828278
959.8611722,0.823000013828278
959.8767972,0.823000013828278
