Time(s),Value(bpm)
0.1349683,77
0.2599683,77
0.3849683,77
0.5099683,77
0.6349683,77
0.7599683,77
0.8849683,77
1.0099683,77
1.1349683,77
1.2599683,77
1.3849683,77
1.5099683,77
1.6349683,77
1.7599683,77
1.8849683,77
2.0099683,77
2.1349683,77
2.2599683,77
2.3849683,77
2.5099683,77
2.6349683,77
2.7599683,77
2.8849683,77
3.0099683,77
3.1349683,77
3.2599683,77
3.3849683,77
3.5099683,77
3.6349683,77
3.7599683,76
3.8849683,76
4.0099683,76
4.1349683,76
4.2599683,76
4.3849683,76
4.5099683,77
4.6349683,77
4.7599683,77
4.8849683,77
5.0099683,77
5.1349683,77
5.2599683,77
5.3849683,77
5.5099683,77
5.6349683,77
5.7599683,77
5.8849683,77
6.0099683,77
6.1349683,77
6.2599683,77
6.3849683,77
6.5099683,77
6.6349683,77
6.7599683,77
6.8849683,77
7.0099683,77
7.1349683,77
7.2599683,77
7.3849683,77
7.5099683,77
7.6349683,77
7.7599683,77
7.8849683,77
8.0099683,77
8.1349683,77
8.2599683,77
8.3849683,77
8.5099683,77
8.6349683,77
8.7599683,77
8.8849683,77
9.0099683,77
9.1349683,77
9.2599683,77
9.3849683,77
9.5099683,77
9.6349683,77
9.7599683,77
9.8849683,77
10.0099683,77
10.1349683,77
10.2599683,77
10.3849683,77
10.5099683,77
10.6349683,77
10.7599683,77
10.8849683,77
11.0099683,77
11.1349683,78
11.2599683,78
11.3849683,78
11.5099683,78
11.6349683,78
11.7599683,78
11.8849683,78
12.0099683,78
12.1349683,78
12.2599683,78
12.3849683,78
12.5099683,78
12.6349683,78
12.7599683,77
12.8849683,77
13.0099683,77
13.1349683,77
13.2599683,77
13.3849683,77
13.5099683,77
13.6349683,77
13.7599683,77
13.8849683,77
14.0099683,77
14.1349683,77
14.2599683,77
14.3849683,77
14.5099683,77
14.6349683,77
14.7599683,78
14.8849683,78
15.0099683,78
15.1349683,78
15.2599683,78
15.3849683,78
15.5099683,78
15.6349683,78
15.7599683,78
15.8849683,78
16.0099683,78
16.1349683,78
16.2599683,78
16.3849683,78
16.5099683,78
16.6349683,78
16.7599683,78
16.8849683,78
17.0099683,78
17.1349683,78
17.2599683,78
17.3849683,79
17.5099683,79
17.6349683,78
17.7599683,78
17.8849683,78
18.0099683,78
18.1349683,78
18.2599683,78
18.3849683,78
18.5099683,78
18.6349683,78
18.7599683,78
18.8849683,78
19.0099683,78
19.1349683,78
19.2599683,78
19.3849683,78
19.5099683,78
19.6349683,78
19.7599683,78
19.8849683,78
20.0099683,78
20.1349683,78
20.2599683,78
20.3849683,78
20.5099683,78
20.6349683,78
20.7599683,78
20.8849683,78
21.0099683,78
21.1349683,78
21.2599683,78
21.3849683,78
21.5099683,78
21.6349683,78
21.7599683,78
21.8849683,78
22.0099683,78
22.1349683,78
22.2599683,78
22.3849683,78
22.5099683,78
22.6349683,78
22.7599683,78
22.8849683,78
23.0099683,78
23.1349683,78
23.2599683,78
23.3849683,79
23.5099683,79
23.6349683,79
23.7599683,79
23.8849683,79
24.0099683,79
24.1349683,79
24.2599683,79
24.3849683,79
24.5099683,79
24.6349683,79
24.7599683,78
24.8849683,78
25.0099683,78
25.1349683,78
25.2599683,78
25.3849683,78
25.5099683,78
25.6349683,78
25.7599683,78
25.8849683,78
26.0099683,78
26.1349683,78
