Time(s),Value(℃)
0.0255933,29.0200004577637
0.0412183,29.0100002288818
0.0568433,29.0100002288818
0.0724683,29.0100002288818
0.0880933,29.0100002288818
0.1037183,29.0100002288818
0.1193433,29.0100002288818
0.1349683,29.0100002288818
0.1505933,29.0100002288818
0.1662183,29.0100002288818
0.1818433,29.0100002288818
0.1974683,29.0100002288818
0.2130933,29.0100002288818
0.2287183,29.0100002288818
0.2443433,29.0100002288818
0.2599683,29.0100002288818
0.2755933,29.0100002288818
0.2912183,29.0100002288818
0.3068433,29.0200004577637
0.3224683,29.0200004577637
0.3380933,29.0200004577637
0.3537183,29.0100002288818
0.3693433,29.0100002288818
0.3849683,29.0100002288818
0.4005933,29.0100002288818
0.4162183,29.0
0.4318433,29.0
0.4474683,29.0
0.4630933,28.9899997711182
0.4787183,28.9899997711182
0.4943433,28.9899997711182
0.5099683,28.9899997711182
0.5255933,28.9899997711182
0.5412183,28.9899997711182
0.5568433,28.9899997711182
0.5724683,28.9899997711182
0.5880933,28.9899997711182
0.6037183,28.9899997711182
0.6193433,28.9899997711182
0.6349683,28.9899997711182
0.6505933,28.9899997711182
0.6662183,28.9899997711182
0.6818433,28.9899997711182
0.6974683,28.9899997711182
0.7130933,28.9899997711182
0.7287183,28.9899997711182
0.7443433,28.9899997711182
0.7599683,28.9899997711182
0.7755933,28.9899997711182
0.7912183,28.9899997711182
0.8068433,28.9899997711182
0.8224683,28.9899997711182
0.8380933,28.9899997711182
0.8537183,28.9899997711182
0.8693433,28.9899997711182
0.8849683,28.9899997711182
0.9005933,28.9899997711182
0.9162183,28.9899997711182
0.9318433,28.9899997711182
0.9474683,28.9799995422363
0.9630933,28.9799995422363
0.9787183,28.9799995422363
0.9943433,28.9899997711182
1.0099683,28.9899997711182
1.0255933,28.9899997711182
1.0412183,28.9899997711182
1.0568433,29.0
1.0724683,29.0
1.0880933,29.0
1.1037183,29.0
1.1193433,29.0
1.1349683,29.0
1.1505933,29.0
1.1662183,29.0
1.1818433,29.0
1.1974683,29.0
1.2130933,29.0
1.2287183,29.0
1.2443433,29.0100002288818
1.2599683,29.0100002288818
1.2755933,29.0100002288818
1.2912183,29.0100002288818
1.3068433,29.0200004577637
1.3224683,29.0200004577637
1.3380933,29.0200004577637
1.3537183,29.0300006866455
1.3693433,29.0300006866455
1.3849683,29.0300006866455
1.4005933,29.0400009155273
1.4162183,29.0400009155273
1.4318433,29.0400009155273
1.4474683,29.0400009155273
1.4630933,29.0400009155273
1.4787183,29.0400009155273
1.4943433,29.0400009155273
1.5099683,29.0400009155273
1.5255933,29.0400009155273
1.5412183,29.0400009155273
1.5568433,29.0400009155273
1.5724683,29.0400009155273
1.5880933,29.0499992370605
1.6037183,29.0499992370605
1.6193433,29.0499992370605
1.6349683,29.0499992370605
1.6505933,29.0599994659424
1.6662183,29.0599994659424
1.6818433,29.0599994659424
1.6974683,29.0599994659424
1.7130933,29.0599994659424
1.7287183,29.0499992370605
1.7443433,29.0499992370605
1.7599683,29.0499992370605
1.7755933,29.0499992370605
1.7912183,29.0499992370605
1.8068433,29.0499992370605
1.8224683,29.0599994659424
1.8380933,29.0599994659424
1.8537183,29.0599994659424
1.8693433,29.0599994659424
1.8849683,29.0599994659424
1.9005933,29.0699996948242
1.9162183,29.0699996948242
1.9318433,29.0699996948242
1.9474683,29.0699996948242
1.9630933,29.0699996948242
1.9787183,29.0699996948242
1.9943433,29.0699996948242
2.0099683,29.0699996948242
2.0255933,29.0599994659424
2.0412183,29.0599994659424
2.0568433,29.0599994659424
2.0724683,29.0599994659424
2.0880933,29.0599994659424
2.1037183,29.0599994659424
2.1193433,29.0599994659424
2.1349683,29.0599994659424
2.1505933,29.0599994659424
2.1662183,29.0599994659424
2.1818433,29.0499992370605
2.1974683,29.0499992370605
2.2130933,29.0499992370605
2.2287183,29.0499992370605
2.2443433,29.0499992370605
2.2599683,29.0499992370605
2.2755933,29.0400009155273
2.2912183,29.0400009155273
2.3068433,29.0400009155273
2.3224683,29.0400009155273
2.3380933,29.0400009155273
2.3537183,29.0499992370605
2.3693433,29.0499992370605
2.3849683,29.0499992370605
2.4005933,29.0499992370605
2.4162183,29.0499992370605
2.4318433,29.0499992370605
2.4474683,29.0499992370605
2.4630933,29.0499992370605
2.4787183,29.0499992370605
2.4943433,29.0499992370605
2.5099683,29.0499992370605
2.5255933,29.0400009155273
2.5412183,29.0400009155273
2.5568433,29.0400009155273
2.5724683,29.0400009155273
2.5880933,29.0300006866455
2.6037183,29.0300006866455
2.6193433,29.0300006866455
2.6349683,29.0300006866455
2.6505933,29.0300006866455
2.6662183,29.0300006866455
2.6818433,29.0300006866455
2.6974683,29.0400009155273
2.7130933,29.0400009155273
2.7287183,29.0400009155273
2.7443433,29.0300006866455
2.7599683,29.0300006866455
2.7755933,29.0300006866455
2.7912183,29.0300006866455
2.8068433,29.0300006866455
2.8224683,29.0200004577637
2.8380933,29.0200004577637
2.8537183,29.0200004577637
2.8693433,29.0200004577637
2.8849683,29.0200004577637
2.9005933,29.0200004577637
2.9162183,29.0200004577637
2.9318433,29.0200004577637
2.9474683,29.0200004577637
2.9630933,29.0200004577637
2.9787183,29.0200004577637
2.9943433,29.0200004577637
3.0099683,29.0200004577637
3.0255933,29.0100002288818
3.0412183,29.0100002288818
3.0568433,29.0100002288818
3.0724683,29.0100002288818
3.0880933,29.0200004577637
3.1037183,29.0200004577637
3.1193433,29.0200004577637
3.1349683,29.0200004577637
3.1505933,29.0200004577637
3.1662183,29.0300006866455
3.1818433,29.0300006866455
3.1974683,29.0300006866455
3.2130933,29.0300006866455
3.2287183,29.0300006866455
3.2443433,29.0300006866455
3.2599683,29.0300006866455
3.2755933,29.0300006866455
3.2912183,29.0300006866455
3.3068433,29.0300006866455
3.3224683,29.0300006866455
3.3380933,29.0300006866455
3.3537183,29.0200004577637
3.3693433,29.0200004577637
3.3849683,29.0200004577637
3.4005933,29.0200004577637
3.4162183,29.0200004577637
3.4318433,29.0200004577637
3.4474683,29.0200004577637
3.4630933,29.0200004577637
3.4787183,29.0300006866455
3.4943433,29.0300006866455
3.5099683,29.0300006866455
3.5255933,29.0400009155273
3.5412183,29.0400009155273
3.5568433,29.0400009155273
3.5724683,29.0300006866455
3.5880933,29.0300006866455
3.6037183,29.0300006866455
3.6193433,29.0200004577637
3.6349683,29.0200004577637
3.6505933,29.0200004577637
3.6662183,29.0200004577637
3.6818433,29.0200004577637
3.6974683,29.0200004577637
3.7130933,29.0200004577637
3.7287183,29.0300006866455
3.7443433,29.0300006866455
3.7599683,29.0300006866455
3.7755933,29.0400009155273
3.7912183,29.0400009155273
3.8068433,29.0400009155273
3.8224683,29.0400009155273
3.8380933,29.0499992370605
3.8537183,29.0499992370605
3.8693433,29.0499992370605
3.8849683,29.0499992370605
3.9005933,29.0499992370605
3.9162183,29.0499992370605
3.9318433,29.0499992370605
3.9474683,29.0499992370605
3.9630933,29.0499992370605
3.9787183,29.0499992370605
3.9943433,29.0499992370605
4.0099683,29.0499992370605
4.0255933,29.0499992370605
4.0412183,29.0499992370605
4.0568433,29.0499992370605
4.0724683,29.0499992370605
4.0880933,29.0499992370605
4.1037183,29.0499992370605
4.1193433,29.0599994659424
4.1349683,29.0599994659424
4.1505933,29.0599994659424
4.1662183,29.0599994659424
4.1818433,29.0599994659424
4.1974683,29.0599994659424
4.2130933,29.0699996948242
4.2287183,29.0699996948242
4.2443433,29.0699996948242
4.2599683,29.0699996948242
4.2755933,29.0799999237061
4.2912183,29.0799999237061
4.3068433,29.0799999237061
4.3224683,29.0799999237061
4.3380933,29.0799999237061
4.3537183,29.0799999237061
4.3693433,29.0799999237061
4.3849683,29.0799999237061
4.4005933,29.0799999237061
4.4162183,29.0799999237061
4.4318433,29.0799999237061
4.4474683,29.0799999237061
4.4630933,29.0799999237061
4.4787183,29.0900001525879
4.4943433,29.0900001525879
4.5099683,29.0900001525879
4.5255933,29.0900001525879
4.5412183,29.1000003814697
4.5568433,29.1000003814697
4.5724683,29.1000003814697
4.5880933,29.1000003814697
4.6037183,29.1100006103516
4.6193433,29.1100006103516
4.6349683,29.1000003814697
4.6505933,29.1000003814697
4.6662183,29.1000003814697
4.6818433,29.1000003814697
4.6974683,29.1000003814697
4.7130933,29.1000003814697
4.7287183,29.1000003814697
4.7443433,29.1000003814697
4.7599683,29.1000003814697
4.7755933,29.1000003814697
4.7912183,29.1000003814697
4.8068433,29.1000003814697
4.8224683,29.1000003814697
4.8380933,29.1100006103516
4.8537183,29.1100006103516
4.8693433,29.1100006103516
4.8849683,29.1100006103516
4.9005933,29.1100006103516
4.9162183,29.1100006103516
4.9318433,29.1100006103516
4.9474683,29.1000003814697
4.9630933,29.1000003814697
4.9787183,29.1000003814697
4.9943433,29.1000003814697
5.0099683,29.1000003814697
5.0255933,29.1000003814697
5.0412183,29.1000003814697
5.0568433,29.1000003814697
5.0724683,29.1000003814697
5.0880933,29.0900001525879
5.1037183,29.0900001525879
5.1193433,29.0900001525879
5.1349683,29.0799999237061
5.1505933,29.0799999237061
5.1662183,29.0699996948242
5.1818433,29.0699996948242
5.1974683,29.0699996948242
5.2130933,29.0699996948242
5.2287183,29.0699996948242
5.2443433,29.0699996948242
5.2599683,29.0699996948242
5.2755933,29.0699996948242
5.2912183,29.0699996948242
5.3068433,29.0699996948242
5.3224683,29.0699996948242
5.3380933,29.0699996948242
5.3537183,29.0699996948242
5.3693433,29.0699996948242
5.3849683,29.0699996948242
5.4005933,29.0699996948242
5.4162183,29.0699996948242
5.4318433,29.0699996948242
5.4474683,29.0699996948242
5.4630933,29.0699996948242
5.4787183,29.0699996948242
5.4943433,29.0699996948242
5.5099683,29.0699996948242
5.5255933,29.0699996948242
5.5412183,29.0799999237061
5.5568433,29.0799999237061
5.5724683,29.0799999237061
5.5880933,29.0799999237061
5.6037183,29.0799999237061
5.6193433,29.0900001525879
5.6349683,29.0900001525879
5.6505933,29.0900001525879
5.6662183,29.0900001525879
5.6818433,29.0900001525879
5.6974683,29.0900001525879
5.7130933,29.0900001525879
5.7287183,29.0900001525879
5.7443433,29.0799999237061
5.7599683,29.0799999237061
5.7755933,29.0799999237061
5.7912183,29.0799999237061
5.8068433,29.0799999237061
5.8224683,29.0799999237061
5.8380933,29.0799999237061
5.8537183,29.0799999237061
5.8693433,29.0799999237061
5.8849683,29.0699996948242
5.9005933,29.0699996948242
5.9162183,29.0699996948242
5.9318433,29.0699996948242
5.9474683,29.0699996948242
5.9630933,29.0599994659424
5.9787183,29.0599994659424
5.9943433,29.0599994659424
6.0099683,29.0599994659424
6.0255933,29.0599994659424
6.0412183,29.0599994659424
6.0568433,29.0599994659424
6.0724683,29.0599994659424
6.0880933,29.0599994659424
6.1037183,29.0599994659424
6.1193433,29.0599994659424
6.1349683,29.0699996948242
6.1505933,29.0699996948242
6.1662183,29.0699996948242
6.1818433,29.0699996948242
6.1974683,29.0699996948242
6.2130933,29.0699996948242
6.2287183,29.0599994659424
6.2443433,29.0599994659424
6.2599683,29.0599994659424
6.2755933,29.0599994659424
6.2912183,29.0599994659424
6.3068433,29.0499992370605
6.3224683,29.0499992370605
6.3380933,29.0499992370605
6.3537183,29.0499992370605
6.3693433,29.0499992370605
6.3849683,29.0499992370605
6.4005933,29.0499992370605
6.4162183,29.0499992370605
6.4318433,29.0499992370605
6.4474683,29.0499992370605
6.4630933,29.0499992370605
6.4787183,29.0499992370605
6.4943433,29.0499992370605
6.5099683,29.0499992370605
6.5255933,29.0499992370605
6.5412183,29.0400009155273
6.5568433,29.0400009155273
6.5724683,29.0400009155273
6.5880933,29.0400009155273
6.6037183,29.0400009155273
6.6193433,29.0400009155273
6.6349683,29.0400009155273
6.6505933,29.0400009155273
6.6662183,29.0400009155273
6.6818433,29.0499992370605
6.6974683,29.0499992370605
6.7130933,29.0499992370605
6.7287183,29.0499992370605
6.7443433,29.0499992370605
6.7599683,29.0499992370605
6.7755933,29.0499992370605
6.7912183,29.0499992370605
6.8068433,29.0499992370605
6.8224683,29.0499992370605
6.8380933,29.0499992370605
6.8537183,29.0499992370605
6.8693433,29.0499992370605
6.8849683,29.0499992370605
6.9005933,29.0499992370605
6.9162183,29.0499992370605
6.9318433,29.0499992370605
6.9474683,29.0599994659424
6.9630933,29.0599994659424
6.9787183,29.0599994659424
6.9943433,29.0699996948242
7.0099683,29.0699996948242
7.0255933,29.0699996948242
7.0412183,29.0699996948242
7.0568433,29.0699996948242
7.0724683,29.0699996948242
7.0880933,29.0799999237061
7.1037183,29.0799999237061
7.1193433,29.0799999237061
7.1349683,29.0799999237061
7.1505933,29.0900001525879
7.1662183,29.0900001525879
7.1818433,29.0900001525879
7.1974683,29.0900001525879
7.2130933,29.0900001525879
7.2287183,29.1000003814697
7.2443433,29.1000003814697
7.2599683,29.1000003814697
7.2755933,29.1000003814697
7.2912183,29.1000003814697
7.3068433,29.1000003814697
7.3224683,29.1000003814697
7.3380933,29.1000003814697
7.3537183,29.1000003814697
7.3693433,29.1000003814697
7.3849683,29.1000003814697
7.4005933,29.1000003814697
7.4162183,29.1100006103516
7.4318433,29.1100006103516
7.4474683,29.1100006103516
7.4630933,29.1100006103516
7.4787183,29.1100006103516
7.4943433,29.1100006103516
7.5099683,29.1100006103516
7.5255933,29.1100006103516
7.5412183,29.1100006103516
7.5568433,29.1100006103516
7.5724683,29.1100006103516
7.5880933,29.1100006103516
7.6037183,29.1100006103516
7.6193433,29.1100006103516
7.6349683,29.1200008392334
7.6505933,29.1200008392334
7.6662183,29.1200008392334
7.6818433,29.1200008392334
7.6974683,29.1200008392334
7.7130933,29.1299991607666
7.7287183,29.1299991607666
7.7443433,29.1399993896484
7.7599683,29.1399993896484
7.7755933,29.1399993896484
7.7912183,29.1399993896484
7.8068433,29.1499996185303
7.8224683,29.1499996185303
7.8380933,29.1399993896484
7.8537183,29.1399993896484
7.8693433,29.1399993896484
7.8849683,29.1399993896484
7.9005933,29.1299991607666
7.9162183,29.1299991607666
7.9318433,29.1299991607666
7.9474683,29.1299991607666
7.9630933,29.1299991607666
7.9787183,29.1200008392334
7.9943433,29.1200008392334
8.0099683,29.1200008392334
8.0255933,29.1200008392334
8.0412183,29.1100006103516
8.0568433,29.1100006103516
8.0724683,29.1100006103516
8.0880933,29.1000003814697
8.1037183,29.1000003814697
8.1193433,29.1000003814697
8.1349683,29.1000003814697
8.1505933,29.1000003814697
8.1662183,29.1000003814697
8.1818433,29.1000003814697
8.1974683,29.1000003814697
8.2130933,29.1000003814697
8.2287183,29.1000003814697
8.2443433,29.1000003814697
8.2599683,29.1000003814697
8.2755933,29.1000003814697
8.2912183,29.1000003814697
8.3068433,29.1000003814697
8.3224683,29.1000003814697
8.3380933,29.1000003814697
8.3537183,29.0900001525879
