Time(s),Value(μS)
542.0150509,6.44500017166138
542.0306759,6.44999980926514
542.0463009,6.45300006866455
542.0619259,6.45699977874756
542.0775509,6.46199989318848
542.0931759,6.46400022506714
542.1088009,6.46999979019165
542.1244259,6.47599983215332
542.1400509,6.48600006103516
542.1556759,6.49399995803833
542.1713009,6.50600004196167
542.1869259,6.5149998664856
542.2025509,6.52199983596802
542.2181759,6.53200006484985
542.2338009,6.54300022125244
542.2494259,6.55600023269653
542.2650509,6.56699991226196
542.2806759,6.58199977874756
542.2963009,6.59299993515015
542.3119259,6.60400009155273
542.3275509,6.61299991607666
542.3431759,6.61999988555908
542.3588009,6.62900018692017
542.3744259,6.63600015640259
542.3900509,6.64499998092651
542.4056759,6.65299987792969
542.4213009,6.66599988937378
542.4369259,6.67500019073486
542.4525509,6.68400001525879
542.4681759,6.69500017166138
542.4838009,6.70300006866455
542.4994259,6.71500015258789
542.5150509,6.72599983215332
542.5306759,6.74300003051758
542.5463009,6.75400018692017
542.5619259,6.76800012588501
542.5775509,6.77699995040894
542.5931759,6.78399991989136
542.6088009,6.78900003433228
542.6244259,6.79099988937378
542.6400509,6.79500007629395
542.6556759,6.79899978637695
542.6713009,6.80499982833862
542.6869259,6.80800008773804
542.7025509,6.81699991226196
542.7181759,6.82100009918213
542.7338009,6.82299995422363
542.7494259,6.82800006866455
542.7650509,6.83300018310547
542.7806759,6.83900022506714
542.7963009,6.84299993515015
542.8119259,6.85300016403198
542.8275509,6.85599994659424
542.8431759,6.86199998855591
542.8588009,6.86299991607666
542.8744259,6.8600001335144
542.8900509,6.85599994659424
542.9056759,6.84700012207031
542.9213009,6.83699989318848
542.9369259,6.82600021362305
542.9525509,6.81899976730347
542.9681759,6.80800008773804
542.9838009,6.80200004577637
542.9994259,6.79699993133545
543.0150509,6.79099988937378
543.0306759,6.79099988937378
543.0463009,6.79199981689453
543.0619259,6.79699993133545
543.0775509,6.80100011825562
543.0931759,6.81199979782104
543.1088009,6.81799983978271
543.1244259,6.82600021362305
543.1400509,6.83300018310547
543.1556759,6.83699989318848
543.1713009,6.84200000762939
543.1869259,6.84499979019165
543.2025509,6.84999990463257
543.2181759,6.85099983215332
543.2338009,6.85799980163574
543.2494259,6.8600001335144
543.2650509,6.85900020599365
543.2806759,6.86100006103516
543.2963009,6.86199998855591
543.3119259,6.86499977111816
543.3275509,6.86800003051758
543.3431759,6.87599992752075
543.3588009,6.87900018692017
543.3744259,6.88500022888184
543.3900509,6.88899993896484
543.4056759,6.88899993896484
543.4213009,6.89200019836426
543.4369259,6.89300012588501
543.4525509,6.89699983596802
543.4681759,6.90100002288818
543.4838009,6.91200017929077
543.4994259,6.91699981689453
543.5150509,6.92399978637695
543.5306759,6.92999982833862
543.5463009,6.93200016021729
543.5619259,6.93800020217896
543.5775509,6.94299983978271
543.5931759,6.95100021362305
543.6088009,6.95699977874756
543.6244259,6.9689998626709
543.6400509,6.97399997711182
543.6556759,6.97800016403198
543.6713009,6.98199987411499
543.6869259,6.98099994659424
543.7025509,6.98299980163574
543.7181759,6.98400020599365
543.7338009,6.98699998855591
543.7494259,6.98600006103516
543.7650509,6.99100017547607
543.7806759,6.98999977111816
543.7963009,6.98699998855591
543.8119259,6.98600006103516
543.8275509,6.9850001335144
543.8431759,6.9850001335144
543.8588009,6.9850001335144
543.8744259,6.98999977111816
543.8900509,6.99100017547607
543.9056759,6.99499988555908
543.9213009,6.99700021743774
543.9369259,6.99700021743774
543.9525509,6.99900007247925
543.9681759,6.9980001449585
543.9838009,6.99900007247925
543.9994259,7.0
544.0150509,7.00500011444092
544.0306759,7.00500011444092
544.0463009,7.00500011444092
544.0619259,7.0019998550415
544.0775509,6.99499988555908
544.0931759,6.99100017547607
544.1088009,6.98799991607666
544.1244259,6.98799991607666
544.1400509,6.98699998855591
544.1556759,6.99399995803833
544.1713009,6.99499988555908
544.1869259,6.99900007247925
544.2025509,7.00299978256226
544.2181759,7.00299978256226
544.2338009,7.00699996948242
544.2494259,7.01200008392334
544.2650509,7.01900005340576
544.2806759,7.02500009536743
544.2963009,7.03800010681152
544.3119259,7.04500007629395
544.3275509,7.05000019073486
544.3431759,7.05800008773804
544.3588009,7.06500005722046
544.3744259,7.07299995422363
544.3900509,7.08099985122681
544.4056759,7.0939998626709
544.4213009,7.10300016403198
544.4369259,7.11299991607666
544.4525509,7.12099981307983
544.4681759,7.12599992752075
544.4838009,7.13199996948242
544.4994259,7.13600015640259
544.5150509,7.14400005340576
544.5306759,7.15199995040894
544.5463009,7.16400003433228
544.5619259,7.17199993133545
544.5775509,7.18100023269653
544.5931759,7.18699979782104
544.6088009,7.18800020217896
544.6244259,7.19299983978271
544.6400509,7.19899988174438
544.6556759,7.20599985122681
544.6713009,7.21199989318848
544.6869259,7.22300004959106
544.7025509,7.22800016403198
544.7181759,7.23400020599365
544.7338009,7.23799991607666
544.7494259,7.23799991607666
544.7650509,7.24399995803833
544.7806759,7.24900007247925
544.7963009,7.25699996948242
544.8119259,7.26399993896484
544.8275509,7.27799987792969
544.8431759,7.28499984741211
544.8588009,7.28800010681152
544.8744259,7.29400014877319
544.8900509,7.30100011825562
544.9056759,7.30600023269653
544.9213009,7.31300020217896
544.9369259,7.32299995422363
544.9525509,7.3289999961853
544.9681759,7.33599996566772
544.9838009,7.34100008010864
544.9994259,7.34600019454956
545.0150509,7.35200023651123
545.0306759,7.35599994659424
545.0463009,7.36399984359741
545.0619259,7.36999988555908
545.0775509,7.38000011444092
545.0931759,7.38500022888184
545.1088009,7.39300012588501
545.1244259,7.39699983596802
545.1400509,7.39599990844727
545.1556759,7.40000009536743
545.1713009,7.4060001373291
545.1869259,7.41200017929077
545.2025509,7.41800022125244
545.2181759,7.42899990081787
545.2338009,7.43200016021729
545.2494259,7.43499994277954
545.2650509,7.43300008773804
545.2806759,7.42500019073486
545.2963009,7.41900014877319
545.3119259,7.41200017929077
545.3275509,7.40000009536743
545.3431759,7.38600015640259
545.3588009,7.37400007247925
545.3744259,7.35400009155273
545.3900509,7.33400011062622
545.4056759,7.31799983978271
545.4213009,7.30600023269653
545.4369259,7.30200004577637
545.4525509,7.30299997329712
545.4681759,7.31300020217896
545.4838009,7.32100009918213
545.4994259,7.33400011062622
545.5150509,7.34299993515015
545.5306759,7.35099983215332
545.5463009,7.3600001335144
545.5619259,7.36600017547607
545.5775509,7.3730001449585
545.5931759,7.38000011444092
545.6088009,7.3899998664856
545.6244259,7.39599990844727
545.6400509,7.40700006484985
545.6556759,7.41300010681152
545.6713009,7.41400003433228
545.6869259,7.41800022125244
545.7025509,7.4210000038147
545.7181759,7.42199993133545
545.7338009,7.42000007629395
545.7494259,7.4229998588562
545.7650509,7.41599988937378
545.7806759,7.40899991989136
545.7963009,7.40000009536743
545.8119259,7.38700008392334
545.8275509,7.37900018692017
545.8431759,7.37200021743774
545.8588009,7.36700010299683
545.8744259,7.36199998855591
545.8900509,7.36399984359741
545.9056759,7.3600001335144
545.9213009,7.35500001907349
545.9369259,7.35099983215332
545.9525509,7.3439998626709
545.9681759,7.34000015258789
545.9838009,7.33599996566772
545.9994259,7.33599996566772
546.0150509,7.33199977874756
546.0306759,7.33300018310547
546.0463009,7.3289999961853
546.0619259,7.32399988174438
546.0775509,7.32000017166138
546.0931759,7.31199979782104
546.1088009,7.30800008773804
546.1244259,7.30299997329712
546.1400509,7.30100011825562
546.1556759,7.29699993133545
546.1713009,7.29400014877319
546.1869259,7.28999996185303
546.2025509,7.2810001373291
546.2181759,7.27699995040894
546.2338009,7.27500009536743
546.2494259,7.27600002288818
546.2650509,7.27400016784668
546.2806759,7.27899980545044
546.2963009,7.27699995040894
546.3119259,7.27799987792969
546.3275509,7.27699995040894
546.3431759,7.27199983596802
546.3588009,7.27099990844727
546.3744259,7.26900005340576
546.3900509,7.26800012588501
546.4056759,7.2649998664856
546.4213009,7.26900005340576
546.4369259,7.26599979400635
546.4525509,7.26300001144409
546.4681759,7.25899982452393
546.4838009,7.2519998550415
546.4994259,7.24700021743774
546.5150509,7.24300003051758
546.5306759,7.24200010299683
546.5463009,7.23799991607666
546.5619259,7.23899984359741
546.5775509,7.23600006103516
546.5931759,7.23299980163574
546.6088009,7.23099994659424
546.6244259,7.22499990463257
546.6400509,7.22300004959106
546.6556759,7.22100019454956
546.6713009,7.22100019454956
546.6869259,7.21700000762939
546.7025509,7.21999979019165
546.7181759,7.21600008010864
546.7338009,7.21000003814697
546.7494259,7.20699977874756
546.7650509,7.2039999961853
546.7806759,7.20100021362305
546.7963009,7.19899988174438
546.8119259,7.2020001411438
546.8275509,7.19899988174438
546.8431759,7.19799995422363
546.8588009,7.19500017166138
546.8744259,7.19000005722046
546.8900509,7.18599987030029
546.9056759,7.18200016021729
546.9213009,7.17999982833862
546.9369259,7.17799997329712
546.9525509,7.18200016021729
546.9681759,7.18100023269653
