Time(s),Value(bpm)
0.1316116,67.0
0.2566116,67.0
0.3816116,67.0
0.5066116,67.0
0.6316116,67.0
0.7566116,67.0
0.8816116,66.0
1.0066116,66.0
1.1316116,66.0
1.2566116,65.0
1.3816116,65.0
1.5066116,65.0
1.6316116,65.0
1.7566116,65.0
1.8816116,64.0
2.0066116,64.0
2.1316116,64.0
2.2566116,64.0
2.3816116,64.0
2.5066116,64.0
2.6316116,65.0
2.7566116,65.0
2.8816116,66.0
3.0066116,66.0
3.1316116,66.0
3.2566116,67.0
3.3816116,68.0
3.5066116,68.0
3.6316116,69.0
3.7566116,69.0
3.8816116,71.0
4.0066116,71.0
4.1316116,72.0
4.2566116,73.0
4.3816116,73.0
4.5066116,72.0
4.6316116,72.0
4.7566116,72.0
4.8816116,71.0
5.0066116,71.0
5.1316116,71.0
5.2566116,70.0
5.3816116,70.0
5.5066116,70.0
5.6316116,69.0
5.7566116,69.0
5.8816116,69.0
6.0066116,68.0
6.1316116,68.0
6.2566116,68.0
6.3816116,68.0
6.5066116,68.0
6.6316116,69.0
6.7566116,69.0
6.8816116,70.0
7.0066116,70.0
7.1316116,71.0
7.2566116,72.0
7.3816116,72.0
7.5066116,72.0
7.6316116,72.0
7.7566116,72.0
7.8816116,72.0
8.0066116,72.0
8.1316116,72.0
8.2566116,72.0
8.3816116,72.0
8.5066116,72.0
8.6316116,72.0
8.7566116,72.0
8.8816116,71.0
9.0066116,71.0
9.1316116,71.0
9.2566116,71.0
9.3816116,71.0
9.5066116,71.0
9.6316116,71.0
9.7566116,71.0
9.8816116,71.0
10.0066116,71.0
10.1316116,71.0
10.2566116,71.0
10.3816116,71.0
10.5066116,71.0
10.6316116,71.0
10.7566116,71.0
10.8816116,71.0
11.0066116,71.0
11.1316116,71.0
11.2566116,71.0
11.3816116,71.0
11.5066116,71.0
11.6316116,71.0
11.7566116,71.0
11.8816116,71.0
12.0066116,71.0
12.1316116,71.0
12.2566116,71.0
12.3816116,71.0
12.5066116,72.0
12.6316116,72.0
12.7566116,73.0
12.8816116,73.0
13.0066116,73.0
13.1316116,74.0
13.2566116,74.0
13.3816116,74.0
13.5066116,75.0
13.6316116,75.0
13.7566116,75.0
13.8816116,75.0
14.0066116,75.0
14.1316116,76.0
14.2566116,76.0
14.3816116,76.0
14.5066116,76.0
14.6316116,76.0
14.7566116,76.0
14.8816116,77.0
15.0066116,77.0
15.1316116,77.0
15.2566116,77.0
15.3816116,77.0
15.5066116,77.0
15.6316116,77.0
15.7566116,76.0
15.8816116,76.0
16.0066116,76.0
16.1316116,76.0
16.2566116,76.0
16.3816116,76.0
16.5066116,76.0
16.6316116,76.0
16.7566116,76.0
16.8816116,76.0
17.0066116,76.0
17.1316116,76.0
17.2566116,76.0
17.3816116,76.0
17.5066116,76.0
17.6316116,76.0
17.7566116,76.0
17.8816116,76.0
18.0066116,76.0
18.1316116,76.0
18.2566116,76.0
18.3816116,76.0
18.5066116,77.0
18.6316116,77.0
18.7566116,77.0
18.8816116,77.0
19.0066116,77.0
19.1316116,78.0
19.2566116,78.0
19.3816116,78.0
19.5066116,79.0
19.6316116,79.0
19.7566116,79.0
19.8816116,79.0
20.0066116,79.0
20.1316116,80.0
20.2566116,80.0
20.3816116,80.0
20.5066116,80.0
20.6316116,80.0
20.7566116,80.0
20.8816116,80.0
21.0066116,80.0
21.1316116,81.0
21.2566116,81.0
21.3816116,81.0
21.5066116,81.0
21.6316116,81.0
21.7566116,81.0
21.8816116,81.0
22.0066116,81.0
22.1316116,81.0
22.2566116,81.0
22.3816116,81.0
22.5066116,81.0
22.6316116,81.0
22.7566116,81.0
22.8816116,81.0
23.0066116,81.0
23.1316116,81.0
23.2566116,81.0
23.3816116,81.0
23.5066116,82.0
23.6316116,82.0
23.7566116,82.0
23.8816116,82.0
24.0066116,82.0
24.1316116,82.0
24.2566116,82.0
24.3816116,82.0
24.5066116,82.0
24.6316116,82.0
24.7566116,82.0
24.8816116,83.0
25.0066116,83.0
25.1316116,83.0
25.2566116,83.0
25.3816116,83.0
25.5066116,83.0
25.6316116,83.0
25.7566116,83.0
25.8816116,84.0
26.0066116,84.0
26.1316116,84.0
26.2566116,84.0
26.3816116,84.0
26.5066116,84.0
26.6316116,84.0
26.7566116,84.0
26.8816116,84.0
27.0066116,84.0
27.1316116,84.0
27.2566116,84.0
27.3816116,84.0
27.5066116,84.0
27.6316116,84.0
27.7566116,84.0
27.8816116,84.0
28.0066116,84.0
28.1316116,84.0
28.2566116,84.0
28.3816116,84.0
28.5066116,84.0
28.6316116,84.0
28.7566116,84.0
28.8816116,84.0
29.0066116,84.0
29.1316116,84.0
29.2566116,84.0
29.3816116,84.0
29.5066116,84.0
29.6316116,84.0
29.7566116,84.0
29.8816116,84.0
30.0066116,84.0
30.1316116,84.0
30.2566116,84.0
30.3816116,84.0
30.5066116,84.0
30.6316116,84.0
30.7566116,83.0
30.8816116,83.0
31.0066116,83.0
31.1316116,83.0
31.2566116,83.0
31.3816116,83.0
31.5066116,83.0
31.6316116,83.0
31.7566116,83.0
31.8816116,83.0
32.0066116,83.0
32.1316116,83.0
32.2566116,83.0
32.3816116,83.0
32.5066116,83.0
32.6316116,83.0
32.7566116,83.0
32.8816116,83.0
33.0066116,83.0
33.1316116,83.0
33.2566116,83.0
33.3816116,83.0
33.5066116,83.0
33.6316116,83.0
33.7566116,83.0
33.8816116,83.0
34.0066116,83.0
34.1316116,83.0
34.2566116,83.0
34.3816116,83.0
34.5066116,83.0
34.6316116,83.0
34.7566116,84.0
34.8816116,84.0
35.0066116,84.0
35.1316116,84.0
35.2566116,84.0
35.3816116,84.0
35.5066116,84.0
35.6316116,84.0
35.7566116,84.0
35.8816116,84.0
36.0066116,84.0
36.1316116,84.0
36.2566116,84.0
36.3816116,84.0
36.5066116,84.0
36.6316116,84.0
36.7566116,84.0
36.8816116,85.0
37.0066116,85.0
37.1316116,85.0
37.2566116,85.0
37.3816116,85.0
37.5066116,85.0
37.6316116,85.0
37.7566116,85.0
37.8816116,85.0
38.0066116,85.0
38.1316116,85.0
38.2566116,85.0
38.3816116,85.0
38.5066116,85.0
38.6316116,85.0
38.7566116,85.0
38.8816116,85.5
39.0066116,86.0
39.1316116,86.0
39.2566116,86.0
39.3816116,86.0
39.5066116,86.0
39.6316116,85.0
39.7566116,85.0
39.8816116,85.0
40.0066116,85.0
40.1316116,85.0
40.2566116,85.0
40.3816116,85.0
40.5066116,85.0
40.6316116,85.0
40.7566116,85.0
40.8816116,85.0
41.0066116,84.0
41.1316116,84.0
41.2566116,84.0
41.3816116,84.0
41.5066116,84.0
41.6316116,84.0
41.7566116,84.0
41.8816116,84.0
42.0066116,84.0
42.1316116,84.0
42.2566116,84.0
42.3816116,84.0
42.5066116,84.0
42.6316116,84.0
42.7566116,84.0
42.8816116,84.0
43.0066116,84.0
43.1316116,84.0
43.2566116,84.0
43.3816116,84.0
43.5066116,84.0
43.6316116,84.0
43.7566116,84.0
43.8816116,84.0
44.0066116,84.0
44.1316116,84.0
44.2566116,84.0
44.3816116,84.0
44.5066116,84.0
44.6316116,84.0
44.7566116,84.0
44.8816116,84.0
45.0066116,84.0
45.1316116,84.0
45.2566116,84.0
45.3816116,84.0
45.5066116,84.0
45.6316116,84.0
45.7566116,84.0
45.8816116,84.0
46.0066116,84.0
46.1316116,84.0
46.2566116,84.0
46.3816116,84.0
46.5066116,84.0
46.6316116,84.0
46.7566116,84.0
46.8816116,84.0
47.0066116,84.0
47.1316116,84.0
47.2566116,84.0
47.3816116,84.0
47.5066116,83.0
47.6316116,83.0
47.7566116,83.0
47.8816116,83.0
48.0066116,83.0
48.1316116,83.0
48.2566116,83.0
48.3816116,83.0
48.5066116,83.0
48.6316116,83.0
48.7566116,83.0
48.8816116,83.0
49.0066116,84.0
49.1316116,84.0
49.2566116,84.0
49.3816116,84.0
49.5066116,84.0
49.6316116,84.0
49.7566116,84.0
49.8816116,84.0
50.0066116,84.0
50.1316116,84.0
50.2566116,84.0
50.3816116,84.0
50.5066116,84.0
50.6316116,84.0
50.7566116,84.0
50.8816116,84.0
51.0066116,84.0
51.1316116,84.0
51.2566116,84.0
51.3816116,84.0
51.5066116,84.0
51.6316116,84.0
51.7566116,84.0
51.8816116,84.0
52.0066116,84.0
52.1316116,84.0
52.2566116,84.0
52.3816116,84.0
52.5066116,84.0
52.6316116,84.0
52.7566116,84.0
52.8816116,84.0
53.0066116,85.0
53.1316116,85.0
53.2566116,85.0
53.3816116,85.0
53.5066116,85.0
53.6316116,85.0
53.7566116,85.0
53.8816116,85.0
54.0066116,85.0
54.1316116,85.0
54.2566116,85.0
54.3816116,85.0
54.5066116,85.0
54.6316116,85.0
54.7566116,85.0
54.8816116,85.0
55.0066116,85.0
55.1316116,85.0
55.2566116,86.0
55.3816116,86.0
55.5066116,86.0
55.6316116,86.0
55.7566116,86.0
55.8816116,86.0
56.0066116,86.0
56.1316116,86.0
56.2566116,86.0
56.3816116,86.0
56.5066116,86.0
56.6316116,86.0
56.7566116,86.0
56.8816116,86.0
57.0066116,86.0
57.1316116,86.0
57.2566116,86.0
57.3816116,86.0
57.5066116,86.0
57.6316116,86.0
57.7566116,86.0
57.8816116,86.0
58.0066116,86.0
58.1316116,86.0
58.2566116,86.0
58.3816116,86.0
58.5066116,86.0
58.6316116,86.0
58.7566116,86.0
58.8816116,86.0
59.0066116,86.0
59.1316116,86.0
59.2566116,86.0
59.3816116,86.0
59.5066116,86.0
59.6316116,86.0
59.7566116,86.0
59.8816116,86.0
60.0066116,86.0
60.1316116,86.0
60.2566116,86.0
60.3816116,86.0
60.5066116,86.0
60.6316116,85.0
60.7566116,85.0
60.8816116,85.0
61.0066116,85.0
61.1316116,85.0
61.2566116,85.0
61.3816116,85.0
61.5066116,85.0
