Time(s),Value(bpm)
0.1758313,76
0.3008313,76
0.4258313,75
0.5508313,75
0.6758313,75
0.8008313,75
0.9258313,74
1.0508313,74
1.1758313,74
1.3008313,74
1.4258313,74
1.5508313,74
1.6758313,74
1.8008313,73
1.9258313,73
2.0508313,73
2.1758313,73
2.3008313,73
2.4258313,73
2.5508313,73
2.6758313,73
2.8008313,72
2.9258313,72
3.0508313,72
3.1758313,72
3.3008313,72
3.4258313,72
3.5508313,72
3.6758313,72
3.8008313,72
3.9258313,72
4.0508313,72
4.1758313,72
4.3008313,72
4.4258313,72
4.5508313,73
4.6758313,73
4.8008313,73
4.9258313,73
5.0508313,73
5.1758313,73
5.3008313,73
5.4258313,73
5.5508313,73
5.6758313,73
5.8008313,73
5.9258313,73
6.0508313,73
6.1758313,73
6.3008313,73
6.4258313,74
6.5508313,74
6.6758313,74
6.8008313,74
6.9258313,74
7.0508313,74
7.1758313,75
7.3008313,75
7.4258313,75
7.5508313,75
7.6758313,75
7.8008313,75
7.9258313,75
8.0508313,75
8.1758313,75
8.3008313,75
8.4258313,75
8.5508313,75
8.6758313,75
8.8008313,75
8.9258313,75
9.0508313,75
9.1758313,75
9.3008313,75
9.4258313,75
9.5508313,75
9.6758313,75
9.8008313,75
9.9258313,75
10.0508313,75
10.1758313,75
10.3008313,75
10.4258313,75
10.5508313,75
10.6758313,75
10.8008313,75
10.9258313,75
11.0508313,75
11.1758313,74
11.3008313,74
11.4258313,74
11.5508313,74
11.6758313,74
11.8008313,74
11.9258313,74
12.0508313,74
12.1758313,74
12.3008313,74
12.4258313,74
12.5508313,74
12.6758313,74
12.8008313,74
12.9258313,74
13.0508313,74
13.1758313,74
13.3008313,74
13.4258313,74
13.5508313,74
13.6758313,74
13.8008313,74
13.9258313,74
14.0508313,74
14.1758313,73
14.3008313,73
14.4258313,73
14.5508313,73
14.6758313,73
14.8008313,73
14.9258313,73
15.0508313,73
15.1758313,73
15.3008313,73
15.4258313,73
15.5508313,73
15.6758313,73
15.8008313,73
15.9258313,73
16.0508313,73
16.1758313,73
16.3008313,73
16.4258313,73
16.5508313,73
16.6758313,73
16.8008313,73
16.9258313,73
17.0508313,73
17.1758313,73
17.3008313,74
17.4258313,74
17.5508313,74
17.6758313,74
17.8008313,74
17.9258313,74
18.0508313,74
18.1758313,74
18.3008313,74
18.4258313,74
18.5508313,74
18.6758313,74
18.8008313,74
18.9258313,75
19.0508313,75
19.1758313,75
19.3008313,75
19.4258313,75
19.5508313,75
19.6758313,75
19.8008313,75
19.9258313,75
20.0508313,75
20.1758313,75
20.3008313,75
20.4258313,75
20.5508313,75
20.6758313,75
20.8008313,75
20.9258313,75
21.0508313,75
21.1758313,75
21.3008313,75
21.4258313,75
21.5508313,75
21.6758313,75
21.8008313,75
21.9258313,75
22.0508313,75
22.1758313,75
22.3008313,75
22.4258313,75
22.5508313,75
22.6758313,75
22.8008313,75
22.9258313,75
23.0508313,75
23.1758313,75
23.3008313,75
23.4258313,75
23.5508313,75
23.6758313,75
23.8008313,75
23.9258313,75
24.0508313,75
24.1758313,75
24.3008313,75
24.4258313,75
24.5508313,75
24.6758313,75
24.8008313,75
24.9258313,75
25.0508313,75
25.1758313,75
25.3008313,75
25.4258313,76
25.5508313,76
25.6758313,76
25.8008313,76
25.9258313,76
26.0508313,77
26.1758313,77
26.3008313,77
26.4258313,77
26.5508313,77
26.6758313,77
26.8008313,77
26.9258313,77
27.0508313,77
27.1758313,77
27.3008313,77
27.4258313,77
27.5508313,77
27.6758313,77
27.8008313,77
27.9258313,77
28.0508313,78
28.1758313,78
28.3008313,78
28.4258313,78
28.5508313,78
28.6758313,78
28.8008313,78
28.9258313,78
29.0508313,79
29.1758313,79
29.3008313,79
29.4258313,79
29.5508313,79
29.6758313,79
29.8008313,79
29.9258313,79
30.0508313,79
30.1758313,79
30.3008313,79
30.4258313,78
30.5508313,78
30.6758313,78
30.8008313,78
30.9258313,78
31.0508313,78
31.1758313,78
31.3008313,78
31.4258313,78
31.5508313,78
31.6758313,77
31.8008313,77
31.9258313,77
32.0508313,77
32.1758313,77
32.3008313,77
32.4258313,77
32.5508313,77
32.6758313,77
32.8008313,77
32.9258313,77
33.0508313,77
33.1758313,77
33.3008313,77
33.4258313,77
33.5508313,77
33.6758313,77
33.8008313,77
33.9258313,77
34.0508313,77
34.1758313,77
34.3008313,77
34.4258313,77
34.5508313,77
34.6758313,77
34.8008313,77
34.9258313,77
35.0508313,77
35.1758313,77
35.3008313,77
35.4258313,77
35.5508313,77
35.6758313,76
35.8008313,76
35.9258313,76
36.0508313,76
36.1758313,76
36.3008313,76
36.4258313,76
36.5508313,76
36.6758313,75
36.8008313,75
36.9258313,75
37.0508313,75
37.1758313,75
37.3008313,75
37.4258313,75
37.5508313,75
37.6758313,75
37.8008313,75
37.9258313,75
38.0508313,74
38.1758313,74
38.3008313,74
38.4258313,75
38.5508313,75
38.6758313,75
38.8008313,75
38.9258313,75
39.0508313,75
39.1758313,75
39.3008313,75
39.4258313,75
39.5508313,75
39.6758313,75
39.8008313,75
39.9258313,75
40.0508313,75
40.1758313,75
40.3008313,75
40.4258313,75
40.5508313,75
40.6758313,74
40.8008313,74
40.9258313,74
41.0508313,74
41.1758313,74
41.3008313,74
41.4258313,74
41.5508313,74
41.6758313,74
41.8008313,74
41.9258313,74
42.0508313,74
42.1758313,74
42.3008313,74
42.4258313,74
42.5508313,74
42.6758313,74
42.8008313,74
42.9258313,74
43.0508313,74
43.1758313,74
43.3008313,74
43.4258313,74
43.5508313,74
43.6758313,74
43.8008313,74
43.9258313,74
44.0508313,75
44.1758313,75
44.3008313,75
44.4258313,75
44.5508313,75
44.6758313,75
44.8008313,75
44.9258313,76
45.0508313,76
45.1758313,76
45.3008313,76
45.4258313,76
45.5508313,76
45.6758313,76
45.8008313,77
45.9258313,77
46.0508313,77
46.1758313,77
46.3008313,77
46.4258313,77
46.5508313,77
46.6758313,77
46.8008313,77
46.9258313,77
47.0508313,77
47.1758313,77
47.3008313,77
47.4258313,77
47.5508313,77
47.6758313,77
47.8008313,77
47.9258313,77
48.0508313,77
48.1758313,77
48.3008313,77
48.4258313,77
48.5508313,77
48.6758313,77
48.8008313,77
48.9258313,77
49.0508313,77
