Time(s),Value(bpm)
1092.0064631,74
1092.1314631,74
1092.2564631,74
1092.3814631,74
1092.5064631,74
1092.6314631,74
1092.7564631,74
1092.8814631,74
1093.0064631,74
1093.1314631,74
1093.2564631,74
1093.3814631,74
1093.5064631,73
1093.6314631,73
1093.7564631,73
1093.8814631,73
1094.0064631,73
1094.1314631,73
1094.2564631,73
1094.3814631,73
1094.5064631,73
1094.6314631,73
1094.7564631,73
1094.8814631,73
1095.0064631,73
1095.1314631,73
1095.2564631,73
1095.3814631,72
1095.5064631,72
1095.6314631,72
1095.7564631,72
1095.8814631,72
1096.0064631,72
1096.1314631,72
1096.2564631,72
1096.3814631,72
1096.5064631,72
1096.6314631,72
1096.7564631,72
1096.8814631,72
1097.0064631,72
1097.1314631,72
1097.2564631,72
1097.3814631,72
1097.5064631,72
1097.6314631,72
1097.7564631,72
1097.8814631,72
1098.0064631,72
1098.1314631,72
1098.2564631,72
1098.3814631,72
1098.5064631,72
1098.6314631,72
1098.7564631,72
1098.8814631,71
1099.0064631,71
1099.1314631,71
1099.2564631,71
1099.3814631,71
1099.5064631,71
1099.6314631,71
1099.7564631,71
1099.8814631,71
1100.0064631,71
1100.1314631,71
1100.2564631,71
1100.3814631,71
1100.5064631,71
1100.6314631,71
1100.7564631,71
1100.8814631,71
1101.0064631,71
1101.1314631,71
1101.2564631,71
1101.3814631,71
1101.5064631,71
1101.6314631,71
1101.7564631,71
1101.8814631,71
1102.0064631,71
1102.1314631,71
1102.2564631,71
1102.3814631,71
1102.5064631,71
1102.6314631,71
1102.7564631,71
1102.8814631,71
1103.0064631,71
1103.1314631,71
1103.2564631,71
1103.3814631,71
1103.5064631,71
1103.6314631,71
1103.7564631,71
1103.8814631,71
1104.0064631,71
1104.1314631,71
1104.2564631,71
1104.3814631,71
1104.5064631,71
1104.6314631,71
1104.7564631,71
1104.8814631,71
1105.0064631,71
1105.1314631,71
1105.2564631,71
1105.3814631,71
1105.5064631,71
1105.6314631,71
1105.7564631,71
1105.8814631,71
1106.0064631,71
1106.1314631,71
1106.2564631,72
1106.3814631,72
1106.5064631,72
1106.6314631,72
1106.7564631,72
1106.8814631,72
1107.0064631,72
1107.1314631,72
1107.2564631,72
1107.3814631,72
1107.5064631,72
1107.6314631,72
1107.7564631,72
1107.8814631,72
1108.0064631,73
1108.1314631,73
1108.2564631,73
1108.3814631,73
1108.5064631,73
1108.6314631,73
1108.7564631,73
1108.8814631,73
1109.0064631,73
1109.1314631,73
1109.2564631,73
1109.3814631,73
1109.5064631,74
1109.6314631,74
1109.7564631,74
1109.8814631,74
1110.0064631,74
1110.1314631,74
1110.2564631,74
1110.3814631,74
1110.5064631,74
1110.6314631,75
1110.7564631,75
1110.8814631,75
1111.0064631,75
1111.1314631,75
1111.2564631,75
1111.3814631,75
1111.5064631,75
1111.6314631,75
1111.7564631,75
1111.8814631,75
1112.0064631,75
1112.1314631,75
1112.2564631,76
1112.3814631,76
1112.5064631,76
1112.6314631,76
1112.7564631,76
1112.8814631,76
1113.0064631,76
1113.1314631,76
1113.2564631,76
1113.3814631,76
1113.5064631,76
1113.6314631,76
1113.7564631,76
1113.8814631,76
1114.0064631,76
1114.1314631,76
1114.2564631,76
1114.3814631,76
1114.5064631,76
1114.6314631,76
1114.7564631,76
1114.8814631,76
1115.0064631,76
1115.1314631,76
1115.2564631,77
1115.3814631,77
1115.5064631,77
1115.6314631,77
1115.7564631,77
1115.8814631,77
1116.0064631,77
1116.1314631,77
1116.2564631,77
1116.3814631,77
1116.5064631,77
1116.6314631,77
1116.7564631,77
1116.8814631,77
1117.0064631,77
1117.1314631,77
1117.2564631,77
1117.3814631,77
1117.5064631,78
1117.6314631,78
1117.7564631,78
1117.8814631,78
1118.0064631,78
1118.1314631,78
1118.2564631,78
1118.3814631,78
1118.5064631,78
1118.6314631,78
1118.7564631,78
1118.8814631,78
1119.0064631,78
1119.1314631,78
1119.2564631,78
1119.3814631,78
1119.5064631,78
1119.6314631,78
1119.7564631,78
1119.8814631,78
1120.0064631,78
1120.1314631,78
1120.2564631,78
1120.3814631,78
1120.5064631,78
1120.6314631,78
1120.7564631,78
1120.8814631,78
1121.0064631,78
1121.1314631,79
1121.2564631,79
1121.3814631,79
1121.5064631,79
1121.6314631,79
1121.7564631,79
1121.8814631,79
1122.0064631,79
1122.1314631,79
1122.2564631,79
1122.3814631,79
1122.5064631,79
1122.6314631,79
1122.7564631,79
1122.8814631,80
1123.0064631,80
1123.1314631,80
1123.2564631,80
1123.3814631,80
1123.5064631,80
1123.6314631,80
1123.7564631,80
1123.8814631,80
1124.0064631,80
1124.1314631,80
1124.2564631,80
1124.3814631,80
1124.5064631,80
1124.6314631,80
1124.7564631,80
1124.8814631,80
1125.0064631,80
1125.1314631,80
1125.2564631,79
1125.3814631,79
1125.5064631,79
1125.6314631,79
1125.7564631,79
1125.8814631,79
1126.0064631,79
1126.1314631,79
1126.2564631,79
1126.3814631,79
1126.5064631,79
1126.6314631,79
1126.7564631,79
1126.8814631,79
1127.0064631,79
1127.1314631,79
1127.2564631,79
1127.3814631,79
1127.5064631,78
1127.6314631,78
1127.7564631,78
1127.8814631,78
1128.0064631,78
1128.1314631,78
1128.2564631,78
1128.3814631,78
1128.5064631,77
1128.6314631,77
1128.7564631,77
1128.8814631,77
1129.0064631,77
1129.1314631,77
1129.2564631,77
1129.3814631,77
1129.5064631,77
1129.6314631,77
1129.7564631,77
1129.8814631,77
1130.0064631,77
1130.1314631,77
1130.2564631,77
1130.3814631,77
1130.5064631,77
1130.6314631,77
1130.7564631,76
1130.8814631,76
1131.0064631,76
1131.1314631,76
1131.2564631,76
1131.3814631,76
1131.5064631,76
1131.6314631,76
1131.7564631,76
1131.8814631,76
1132.0064631,76
1132.1314631,76
1132.2564631,76
1132.3814631,76
1132.5064631,75
1132.6314631,75
1132.7564631,75
1132.8814631,75
1133.0064631,75
1133.1314631,75
1133.2564631,75
1133.3814631,75
1133.5064631,75
1133.6314631,75
1133.7564631,75
1133.8814631,75
