Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;
0;-0.0950699;0.190931;-107.989;-5.25;19.9998;0.00103866;7.1868e-006;-1.74998;120.731;-5.24998;88.3719;-7.74909;16.8839;-15.8129;-9.655;
0.0100007;-0.59955;0.129647;-107.95;-5.24999;19.9881;0.00478161;0.000326397;-1.74998;120.731;-5.24998;88.3719;-7.74909;16.8839;-15.8129;-9.655;
0.0200014;-0.820503;0.080045;-107.894;-5.24997;19.9614;0.00806216;0.00131752;-1.74998;120.731;-5.24998;88.3719;-7.74909;16.8839;-15.8129;-9.655;
0.0300022;-0.858608;0.0578387;-107.839;-5.24995;19.9309;0.00991045;0.00282324;-1.74998;120.731;-5.24998;88.3719;-7.74909;16.8839;-15.8129;-9.655;
0.0400029;-0.864356;0.0482685;-107.783;-5.24991;19.8997;0.0111404;0.00467204;-1.74998;120.731;-5.24998;88.3719;-7.74909;16.8839;-15.8129;-9.655;
0.0500036;-0.86881;0.0450302;-107.728;-5.24987;19.8685;0.0120753;0.00675717;-1.74998;120.731;-5.24998;88.3719;-7.74909;16.8839;-15.8129;-9.655;
0.0600043;-0.886509;0.0456292;-107.672;-5.24983;19.8367;0.0129133;0.00903106;-1.74998;120.731;-5.24998;88.3719;-7.74909;16.8839;-15.8129;-9.655;
0.070005;-0.905854;0.047728;-107.617;-5.24978;19.8044;0.0137639;0.0114135;-1.74998;120.731;-5.24998;88.3719;-7.74909;16.8839;-15.8129;-9.655;
0.0800057;-0.917896;0.0504052;-107.562;-5.24973;19.7714;0.0146763;0.0138778;-1.74998;120.731;-5.24998;88.3719;-7.74909;16.8839;-15.8129;-9.655;
0.0900065;-0.924657;0.0523917;-107.507;-5.24967;19.738;0.0156569;0.0164125;-1.74998;120.731;-5.24998;88.3719;-7.74909;16.8839;-15.8129;-9.655;
0.100007;-0.929148;0.0531829;-107.452;-5.24961;19.7046;0.0166735;0.0189842;-1.74998;120.731;-5.24998;88.3719;-7.74909;16.8839;-15.8129;-9.655;
0.110008;-0.93313;0.0541896;-107.398;-5.24954;19.6709;0.017728;0.0215835;-1.74998;120.731;-5.24998;88.3719;-7.74909;16.8839;-15.8129;-9.655;
0.120009;-0.937063;0.0544907;-107.343;-5.24947;19.637;0.0188246;0.0242179;-1.74998;120.731;-5.24998;88.3719;-7.74909;16.8839;-15.8129;-9.655;
0.130009;-0.940571;0.0512458;-107.29;-5.24939;19.6044;0.019783;0.0267737;-1.74998;120.731;-5.24998;88.3719;-7.74909;16.8839;-15.8049;-9.655;
0.14001;-0.943193;0.048468;-107.241;-5.24932;19.5735;0.0205872;0.0292001;-1.74998;120.731;-5.24998;88.3715;-7.74909;16.8836;-15.7925;-9.655;
0.150011;-0.94449;0.0432822;-107.18;-5.24922;19.5354;0.0214112;0.0321926;-1.74997;120.674;-5.24997;88.3146;-7.74886;16.8411;-15.7801;-9.655;
0.160011;-0.944566;0.0388207;-107.126;-5.24913;19.5013;0.0219653;0.034868;-1.74996;120.617;-5.24995;88.2577;-7.74863;16.7986;-15.7676;-9.655;
0.170012;-0.944864;0.0374657;-107.072;-5.24903;19.4676;0.0224332;0.0374972;-1.74995;120.56;-5.24994;88.2008;-7.7484;16.7561;-15.7552;-9.655;
0.180013;-0.945414;0.0352458;-107.018;-5.24893;19.4335;0.0228432;0.0401492;-1.74994;120.503;-5.24993;88.1438;-7.74817;16.7136;-15.7427;-9.655;
0.190014;-0.946013;0.0328329;-106.965;-5.24883;19.3998;0.0231658;0.0427562;-1.74992;120.446;-5.24992;88.087;-7.74794;16.6712;-15.7302;-9.655;
0.200014;-0.946912;0.0303967;-106.911;-5.24872;19.3657;0.0234111;0.0453951;-1.74991;120.39;-5.24991;88.0312;-7.74769;16.6297;-15.7177;-9.655;
0.210015;-0.948492;0.032708;-106.857;-5.24862;19.3314;0.0236023;0.0480336;-1.74989;120.334;-5.24989;87.9753;-7.74745;16.5881;-15.7052;-9.655;
0.220016;-0.95107;0.0289991;-106.803;-5.2485;19.2971;0.0238127;0.0506861;-1.74988;120.278;-5.24987;87.9195;-7.74721;16.5465;-15.6927;-9.655;
0.230016;-0.95494;0.0260629;-106.75;-5.24839;19.2626;0.0238998;0.0533516;-1.74986;120.222;-5.24986;87.8636;-7.74697;16.505;-15.6802;-9.655;
0.240017;-0.959921;0.024157;-106.696;-5.24827;19.228;0.0239046;0.0560322;-1.74985;120.166;-5.24984;87.8077;-7.74673;16.4634;-15.6677;-9.655;
0.250018;-0.965515;0.0229279;-106.643;-5.24815;19.1933;0.0238563;0.0587027;-1.74982;120.11;-5.24982;87.7512;-7.74647;16.4215;-15.6552;-9.655;
0.260019;-0.970938;0.0221866;-106.591;-5.24803;19.1591;0.0237745;0.0613253;-1.7498;120.053;-5.2498;87.6947;-7.74622;16.3796;-15.6427;-9.655;
0.270019;-0.975483;0.0217063;-106.535;-5.2479;19.1224;0.0236663;0.0641222;-1.74978;119.997;-5.24978;87.6381;-7.74596;16.3377;-15.6301;-9.655;
0.28002;-0.979838;0.0213557;-106.483;-5.24778;19.0881;0.0235547;0.0667208;-1.74976;119.94;-5.24975;87.5816;-7.74571;16.2959;-15.6176;-9.655;
0.290021;-0.984367;0.0210021;-106.429;-5.24764;19.0521;0.0234282;0.0694365;-1.74973;119.883;-5.24973;87.5251;-7.74546;16.254;-15.6051;-9.655;
