Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;
0;-0.0956718;-0.264478;-107.989;-5.25;19.9998;-0.00143839;-9.95249e-006;-1.74998;120.727;-5.24998;88.3677;-7.74907;16.8807;-15.8129;-9.655;
0.0100009;-0.619823;-0.176295;-107.948;-5.25001;19.9876;-0.00682771;-0.000469481;-1.74998;120.727;-5.24998;88.3677;-7.74907;16.8807;-15.8129;-9.655;
0.0200017;-0.822613;-0.109635;-107.892;-5.25004;19.9603;-0.0112701;-0.00189417;-1.74998;120.727;-5.24998;88.3677;-7.74907;16.8807;-15.8129;-9.655;
0.0300026;-0.859189;-0.0795058;-107.837;-5.25008;19.9298;-0.0137995;-0.00399518;-1.74998;120.727;-5.24998;88.3677;-7.74907;16.8807;-15.8129;-9.655;
0.0400035;-0.864561;-0.0666098;-107.781;-5.25012;19.8987;-0.0154824;-0.00655961;-1.74998;120.727;-5.24998;88.3677;-7.74907;16.8807;-15.8129;-9.655;
0.0500043;-0.869401;-0.062303;-107.726;-5.25018;19.8673;-0.0167748;-0.00946707;-1.74998;120.727;-5.24998;88.3677;-7.74907;16.8807;-15.8129;-9.655;
0.0600052;-0.887416;-0.0633137;-107.671;-5.25024;19.8357;-0.017929;-0.0126153;-1.74998;120.727;-5.24998;88.3677;-7.74907;16.8807;-15.8129;-9.655;
0.0700061;-0.906374;-0.0662864;-107.616;-5.2503;19.8032;-0.0191128;-0.0159267;-1.74998;120.727;-5.24998;88.3677;-7.74907;16.8807;-15.8129;-9.655;
0.0800069;-0.918276;-0.0699522;-107.56;-5.25037;19.7701;-0.0203834;-0.019353;-1.74998;120.727;-5.24998;88.3677;-7.74907;16.8807;-15.8129;-9.655;
0.0900078;-0.924951;-0.0726557;-107.505;-5.25045;19.7369;-0.0217387;-0.0228542;-1.74998;120.727;-5.24998;88.3677;-7.74907;16.8807;-15.8129;-9.655;
0.100009;-0.929386;-0.0736736;-107.451;-5.25054;19.7037;-0.0231354;-0.0263879;-1.74998;120.727;-5.24998;88.3677;-7.74907;16.8807;-15.8129;-9.655;
0.11001;-0.933223;-0.073152;-107.398;-5.25063;19.6713;-0.0244916;-0.0298593;-1.74998;120.727;-5.24998;88.3677;-7.74907;16.8807;-15.8129;-9.655;
0.12001;-0.937126;-0.0713242;-107.344;-5.25073;19.6375;-0.0258523;-0.033481;-1.74998;120.727;-5.24998;88.3677;-7.74907;16.8807;-15.807;-9.655;
0.130011;-0.94077;-0.0685012;-107.289;-5.25084;19.6035;-0.0271318;-0.0371205;-1.74998;120.727;-5.24998;88.3677;-7.74907;16.8807;-15.7945;-9.655;
0.140012;-0.94341;-0.0649795;-107.234;-5.25095;19.5695;-0.0282837;-0.0407662;-1.74997;120.678;-5.24997;88.3193;-7.74888;16.8446;-15.782;-9.655;
0.150013;-0.944577;-0.0628105;-107.18;-5.25108;19.5353;-0.0293631;-0.0444223;-1.74996;120.623;-5.24996;88.2635;-7.74865;16.803;-15.7695;-9.655;
0.160014;-0.944746;-0.0596453;-107.126;-5.2512;19.5012;-0.0303677;-0.048094;-1.74995;120.567;-5.24995;88.2078;-7.74843;16.7613;-15.7571;-9.655;
0.170015;-0.944976;-0.0544071;-107.071;-5.25134;19.467;-0.0311756;-0.051784;-1.74994;120.511;-5.24994;88.152;-7.7482;16.7197;-15.7446;-9.655;
0.180016;-0.94549;-0.0500416;-107.017;-5.25148;19.4327;-0.0317951;-0.0554925;-1.74993;120.455;-5.24992;88.0962;-7.74798;16.678;-15.7321;-9.655;
0.190016;-0.946102;-0.0462187;-106.963;-5.25162;19.3984;-0.0322723;-0.0592049;-1.74991;120.399;-5.24991;88.0403;-7.74773;16.6364;-15.7195;-9.655;
0.200017;-0.947011;-0.0428392;-106.91;-5.25177;19.3646;-0.0326208;-0.0628646;-1.7499;120.343;-5.24989;87.9844;-7.74749;16.5948;-15.707;-9.655;
0.210018;-0.948614;-0.0397176;-106.854;-5.25192;19.3295;-0.0328668;-0.066659;-1.74988;120.287;-5.24988;87.9284;-7.74725;16.5532;-15.6945;-9.655;
0.220019;-0.951316;-0.0370977;-106.801;-5.25208;19.2953;-0.0329981;-0.0703578;-1.74986;120.231;-5.24986;87.8725;-7.74701;16.5115;-15.682;-9.655;
0.23002;-0.955242;-0.0348815;-106.747;-5.25224;19.2608;-0.0330458;-0.074069;-1.74985;120.175;-5.24984;87.8165;-7.74676;16.4699;-15.6695;-9.655;
0.240021;-0.96025;-0.0330869;-106.694;-5.2524;19.2262;-0.0330271;-0.0777751;-1.74983;120.119;-5.24982;87.7605;-7.74651;16.4284;-15.657;-9.655;
0.250022;-0.965898;-0.0316956;-106.64;-5.25257;19.1912;-0.0329562;-0.0814945;-1.7498;120.063;-5.2498;87.7045;-7.74626;16.3869;-15.6445;-9.655;
0.260023;-0.971087;-0.0307828;-106.589;-5.25273;19.158;-0.0328498;-0.0850036;-1.74978;120.007;-5.24978;87.6485;-7.74601;16.3454;-15.632;-9.655;
0.270023;-0.9755;-0.0300929;-106.536;-5.2529;19.1229;-0.0327136;-0.0886968;-1.74976;119.951;-5.24976;87.5925;-7.74576;16.3039;-15.6195;-9.655;
0.280024;-0.980115;-0.0294747;-106.481;-5.25309;19.0863;-0.0325536;-0.0925189;-1.74974;119.895;-5.24973;87.5365;-7.74551;16.2624;-15.607;-9.655;
0.290025;-0.984591;-0.028869;-106.427;-5.25326;19.0506;-0.0323813;-0.0962306;-1.74971;119.838;-5.24971;87.48;-7.74525;16.2207;-15.5945;-9.655;
0.300026;-0.989501;-0.0283147;-106.376;-5.25344;19.0158;-0.0321966;-0.0998208;-1.74968;119.782;-5.24968;87.4235;-7.745;16.1791;-15.582;-9.655;
