Time(s),Value(%)
169.0093332,-35.5299987792969
169.0249582,-33.1199989318848
169.0405832,-31.5699996948242
169.0562082,-30.7999992370605
169.0718332,-30.6399993896484
169.0874582,-31.0100002288818
169.1030832,-31.5599994659424
169.1187082,-31.0200004577637
169.1343332,-27.2000007629395
169.1499582,-17.8299999237061
169.1655832,-1.85000002384186
169.1812082,19.6100006103516
169.1968332,43.3899993896484
169.2124582,65.4100036621094
169.2280832,82.2399978637695
169.2437082,92.0500030517578
169.2593332,94.9899978637695
169.2749582,92.9899978637695
169.2905832,88.4899978637695
169.3062082,83.1800003051758
169.3218332,77.5400009155273
169.3374582,71.25
169.3530832,63.689998626709
169.3687082,54.0099983215332
169.3843332,41.3899993896484
169.3999582,25.6100006103516
169.4155832,7.67000007629395
169.4312082,-10.3000001907349
169.4468332,-25.9599990844727
169.4624582,-37.5499992370605
169.4780832,-44.4900016784668
169.4937082,-47.3499984741211
169.5093332,-47.5299987792969
169.5249582,-46.7000007629395
169.5405832,-45.9799995422363
169.5562082,-45.810001373291
169.5718332,-46.2299995422363
169.5874582,-47.189998626709
169.6030832,-48.6399993896484
169.6187082,-50.4599990844727
169.6343332,-52.4199981689453
169.6499582,-54.1399993896484
169.6655832,-55.310001373291
169.6812082,-55.8899993896484
169.6968332,-56.0699996948242
169.7124582,-56.0099983215332
169.7280832,-55.4900016784668
169.7437082,-53.7900009155273
169.7593332,-50.3800010681152
169.7749582,-45.5299987792969
169.7905832,-40.2700004577637
169.8062082,-35.4799995422363
169.8218332,-31.3700008392334
169.8374582,-27.2700004577637
169.8530832,-21.7600002288818
169.8687082,-12.6999998092651
169.8843332,2.22000002861023
169.8999582,23.7999992370605
169.9155832,49.7799987792969
169.9312082,75.4499969482422
169.9468332,95.870002746582
169.9624582,108.089996337891
169.9780832,111.839996337891
169.9937082,108.830001831055
170.0093332,101.519996643066
170.0249582,92.0599975585938
170.0405832,82.0199966430664
170.0562082,72.4499969482422
170.0718332,63.9199981689453
170.0874582,56.1699981689453
170.1030832,48.0400009155273
170.1187082,38.0
170.1343332,24.9200000762939
170.1499582,8.85000038146973
170.1655832,-8.56999969482422
170.1812082,-24.4799995422363
170.1968332,-35.9099998474121
170.2124582,-41.5499992370605
170.2280832,-42.4199981689453
170.2437082,-40.9799995422363
170.2593332,-39.3499984741211
170.2749582,-38.3600006103516
170.2905832,-37.9799995422363
170.3062082,-38.1399993896484
170.3218332,-38.8800010681152
170.3374582,-40.1399993896484
170.3530832,-41.4500007629395
170.3687082,-42.1699981689453
170.3843332,-41.6500015258789
170.3999582,-39.4799995422363
170.4155832,-35.810001373291
170.4312082,-31.4400005340576
170.4468332,-27.4099998474121
170.4624582,-24.4300003051758
170.4780832,-22.6200008392334
170.4937082,-21.5599994659424
170.5093332,-20.7600002288818
170.5249582,-19.9200000762939
170.5405832,-18.9699993133545
170.5562082,-17.9300003051758
170.5718332,-16.3700008392334
170.5874582,-12.8299999237061
170.6030832,-4.92999982833862
170.6187082,9.14999961853027
170.6343332,28.9400005340576
170.6499582,51.2400016784668
170.6655832,71.7300033569336
170.6812082,87.1699981689453
170.6968332,96.5599975585938
170.7124582,100.839996337891
170.7280832,101.930000305176
170.7437082,101.459999084473
170.7593332,99.7300033569336
170.7749582,95.7699966430664
170.7905832,88.3199996948242
170.8062082,76.8399963378906
170.8218332,61.7400016784668
170.8374582,43.9900016784668
170.8530832,24.7700004577637
170.8687082,5.3600001335144
170.8843332,-12.789999961853
170.8999582,-28.3400001525879
170.9155832,-40.2900009155273
170.9312082,-48.2400016784668
170.9468332,-52.5299987792969
170.9624582,-54.2400016784668
170.9780832,-54.689998626709
170.9937082,-54.939998626709
171.0093332,-55.4300003051758
171.0249582,-56.2099990844727
171.0405832,-57.1399993896484
171.0562082,-57.9799995422363
171.0718332,-58.3899993896484
171.0874582,-58.2599983215332
171.1030832,-57.7099990844727
171.1187082,-56.75
171.1343332,-55.1800003051758
171.1499582,-52.75
171.1655832,-49.2099990844727
171.1812082,-44.4700012207031
171.1968332,-38.689998626709
171.2124582,-32.4099998474121
171.2280832,-26.3299999237061
171.2437082,-21.2800006866455
171.2593332,-18.0699996948242
171.2749582,-17.0
171.2905832,-17.1200008392334
171.3062082,-15.8800001144409
171.3218332,-9.77000045776367
171.3374582,3.75999999046326
171.3530832,24.5300006866455
171.3687082,49.1500015258789
171.3843332,72.6500015258789
171.3999582,90.7399978637695
171.4155832,101.25
171.4312082,104.139999389648
171.4468332,100.680000305176
171.4624582,92.879997253418
171.4780832,83.1900024414063
171.4937082,73.7799987792969
171.5093332,65.6100006103516
171.5249582,57.9199981689453
171.5405832,48.8199996948242
171.5562082,36.6599998474121
171.5718332,21.2299995422363
171.5874582,4.09999990463257
171.6030832,-12.1000003814697
171.6187082,-25.1399993896484
171.6343332,-33.9799995422363
171.6499582,-39.0099983215332
171.6655832,-41.4199981689453
171.6812082,-42.5
171.6968332,-43.3400001525879
171.7124582,-44.75
171.7280832,-47.060001373291
171.7437082,-50.0200004577637
171.7593332,-52.939998626709
171.7749582,-55.1800003051758
171.7905832,-56.3400001525879
171.8062082,-56.3400001525879
171.8218332,-55.4000015258789
171.8374582,-53.9300003051758
171.8530832,-52.3499984741211
171.8687082,-50.7799987792969
171.8843332,-49.0499992370605
171.8999582,-46.8300018310547
171.9155832,-43.9000015258789
171.9312082,-40.3699989318848
171.9468332,-36.6500015258789
171.9624582,-33.1500015258789
171.9780832,-29.9200000762939
171.9937082,-26.3299999237061
172.0093332,-20.6800003051758
172.0249582,-10.6999998092651
172.0405832,5.17000007629395
172.0562082,26.3500003814697
172.0718332,49.7700004577637
172.0874582,70.9599990844727
172.1030832,85.9700012207031
172.1187082,93.1500015258789
172.1343332,93.8099975585938
172.1499582,91.0699996948242
172.1655832,87.6500015258789
172.1812082,84.2900009155273
172.1968332,80.0699996948242
172.2124582,74.0400009155273
172.2280832,65.9499969482422
172.2437082,55.8800010681152
172.2593332,43.6699981689453
172.2749582,29.1599998474121
172.2905832,12.9399995803833
172.3062082,-3.34999990463257
172.3218332,-17.7800006866455
