Time(s),Value(bpm)
0.137673,87
0.262673,87
0.387673,87
0.512673,87
0.637673,87
0.762673,87
0.887673,87
1.012673,87
1.137673,87
1.262673,87
1.387673,83
1.512673,83
1.637673,83
1.762673,83
1.887673,83
2.012673,83
2.137673,85
2.262673,85
2.387673,85
2.512673,85
2.637673,85
2.762673,85
2.887673,83
3.012673,83
3.137673,83
3.262673,83
3.387673,83
3.512673,83
3.637673,83
3.762673,83
3.887673,83
4.012673,83
4.137673,83
4.262673,83
4.387673,83
4.512673,83
4.637673,83
4.762673,83
4.887673,83
5.012673,83
5.137673,83
5.262673,83
5.387673,83
5.512673,83
5.637673,85
5.762673,85
5.887673,85
6.012673,85
6.137673,85
6.262673,87
6.387673,87
6.512673,87
6.637673,87
6.762673,87
6.887673,87
7.012673,87
7.137673,87
7.262673,87
7.387673,87
7.512673,87
7.637673,87
7.762673,87
7.887673,87
8.012673,87
8.137673,87
8.262673,87
8.387673,87
8.512673,87
8.637673,87
8.762673,87
8.887673,87
9.012673,87
9.137673,87
9.262673,87
9.387673,87
9.512673,87
9.637673,87
9.762673,87
9.887673,87
10.012673,91
10.137673,91
10.262673,91
10.387673,91
10.512673,91
10.637673,91
10.762673,91
10.887673,91
11.012673,91
11.137673,91
11.262673,91
11.387673,91
11.512673,91
11.637673,91
11.762673,91
11.887673,91
12.012673,91
12.137673,91
12.262673,91
12.387673,91
12.512673,91
12.637673,91
12.762673,91
12.887673,91
13.012673,91
13.137673,91
13.262673,91
13.387673,91
13.512673,91
13.637673,91
13.762673,91
13.887673,91
14.012673,91
14.137673,91
14.262673,91
14.387673,91
14.512673,91
14.637673,91
14.762673,91
14.887673,91
15.012673,91
15.137673,91
15.262673,91
15.387673,78
15.512673,78
15.637673,78
15.762673,78
15.887673,78
16.012673,78
16.137673,78
16.262673,78
16.387673,78
16.512673,78
16.637673,78
16.762673,78
16.887673,39
17.012673,39
17.137673,39
17.262673,39
17.387673,39
17.512673,39
17.637673,39
17.762673,39
17.887673,39
18.012673,39
18.137673,39
18.262673,39
18.387673,76
18.512673,76
18.637673,76
18.762673,76
18.887673,76
19.012673,76
19.137673,76
19.262673,76
19.387673,76
19.512673,76
19.637673,76
19.762673,76
19.887673,76
20.012673,76
20.137673,76
20.262673,76
20.387673,76
20.512673,76
20.637673,76
20.762673,76
20.887673,76
21.012673,76
21.137673,76
21.262673,76
21.387673,76
21.512673,76
21.637673,76
21.762673,76
21.887673,76
22.012673,76
22.137673,76
22.262673,76
22.387673,73
22.512673,73
22.637673,73
22.762673,73
22.887673,73
23.012673,73
23.137673,73
23.262673,72
23.387673,72
23.512673,72
23.637673,72
23.762673,72
23.887673,72
24.012673,72
24.137673,72
24.262673,72
24.387673,72
24.512673,72
24.637673,72
24.762673,72
24.887673,72
25.012673,71
25.137673,71
25.262673,71
25.387673,71
25.512673,71
25.637673,71
25.762673,71
25.887673,69
26.012673,69
26.137673,69
26.262673,69
26.387673,69
26.512673,69
26.637673,69
26.762673,69
26.887673,69
27.012673,69
27.137673,69
27.262673,69
27.387673,69
27.512673,69
27.637673,68
27.762673,68
27.887673,68
28.012673,68
28.137673,68
28.262673,68
28.387673,68
28.512673,68
28.637673,68
28.762673,68
28.887673,68
29.012673,68
29.137673,68
29.262673,68
29.387673,68
29.512673,68
29.637673,68
29.762673,68
29.887673,68
30.012673,68
30.137673,68
30.262673,68
30.387673,68
30.512673,68
30.637673,68
30.762673,68
30.887673,71
31.012673,71
31.137673,71
31.262673,71
31.387673,71
31.512673,71
31.637673,75
31.762673,75
31.887673,75
32.012673,75
32.137673,75
32.262673,75
32.387673,76
32.512673,76
32.637673,76
32.762673,76
32.887673,76
33.012673,76
33.137673,76
33.262673,76
33.387673,76
33.512673,76
33.637673,76
33.762673,76
33.887673,76
34.012673,75
34.137673,75
34.262673,75
34.387673,75
34.512673,75
34.637673,75
34.762673,75
34.887673,75
35.012673,75
35.137673,75
35.262673,75
35.387673,75
35.512673,75
35.637673,75
35.762673,75
35.887673,75
36.012673,75
36.137673,75
36.262673,75
36.387673,75
36.512673,71
36.637673,71
36.762673,71
36.887673,71
37.012673,71
37.137673,71
37.262673,71
37.387673,71
37.512673,71
37.637673,71
37.762673,71
37.887673,71
38.012673,71
38.137673,71
38.262673,71
38.387673,71
38.512673,71
38.637673,71
38.762673,71
38.887673,71
39.012673,71
39.137673,71
39.262673,71
39.387673,71
39.512673,75
39.637673,75
39.762673,75
39.887673,75
40.012673,75
40.137673,75
40.262673,75
40.387673,75
40.512673,75
40.637673,75
40.762673,75
40.887673,75
41.012673,75
41.137673,75
41.262673,75
41.387673,75
41.512673,75
41.637673,75
41.762673,75
41.887673,75
42.012673,75
42.137673,75
42.262673,75
42.387673,75
42.512673,75
42.637673,75
42.762673,75
42.887673,75
43.012673,75
43.137673,75
43.262673,75
43.387673,75
43.512673,75
43.637673,75
43.762673,75
43.887673,75
44.012673,75
44.137673,75
44.262673,75
44.387673,75
44.512673,75
44.637673,75
44.762673,75
44.887673,75
45.012673,75
45.137673,75
45.262673,75
45.387673,75
45.512673,75
45.637673,75
45.762673,75
45.887673,75
46.012673,75
46.137673,75
46.262673,75
46.387673,75
46.512673,75
46.637673,75
46.762673,75
46.887673,75
47.012673,75
47.137673,75
47.262673,75
47.387673,75
47.512673,73
47.637673,73
47.762673,73
47.887673,73
48.012673,73
48.137673,73
48.262673,73
48.387673,72
48.512673,72
48.637673,72
48.762673,72
48.887673,72
49.012673,72
49.137673,73
49.262673,73
49.387673,73
49.512673,73
49.637673,73
49.762673,73
49.887673,73
50.012673,73
50.137673,73
50.262673,73
50.387673,73
50.512673,73
50.637673,73
50.762673,73
50.887673,73
51.012673,73
51.137673,73
51.262673,73
51.387673,73
51.512673,73
51.637673,72
51.762673,72
51.887673,72
52.012673,72
52.137673,72
52.262673,72
52.387673,73
52.512673,73
52.637673,73
52.762673,73
52.887673,73
53.012673,73
53.137673,73
53.262673,73
53.387673,73
53.512673,73
53.637673,73
53.762673,73
53.887673,73
54.012673,73
54.137673,73
54.262673,73
54.387673,73
54.512673,73
54.637673,73
54.762673,73
54.887673,73
55.012673,73
55.137673,73
55.262673,73
55.387673,73
55.512673,73
55.637673,73
55.762673,73
55.887673,73
56.012673,73
56.137673,73
56.262673,73
56.387673,73
56.512673,73
56.637673,73
56.762673,73
56.887673,73
57.012673,73
57.137673,75
57.262673,75
57.387673,75
57.512673,75
57.637673,75
57.762673,75
57.887673,75
58.012673,75
58.137673,75
58.262673,75
58.387673,75
58.512673,75
58.637673,73
58.762673,73
58.887673,73
59.012673,73
59.137673,73
59.262673,78
