Time(s),Value(%)
821.006776,100.0
821.022401,100.0
821.038026,100.0
821.053651,100.0
821.069276,100.0
821.084901,100.0
821.100526,100.0
821.116151,100.0
821.131776,100.0
821.147401,100.0
821.163026,100.0
821.178651,100.0
821.194276,100.0
821.209901,100.0
821.225526,100.0
821.241151,100.0
821.256776,100.0
821.272401,100.0
821.288026,100.0
821.303651,100.0
821.319276,100.0
821.334901,100.0
821.350526,100.0
821.366151,100.0
821.381776,100.0
821.397401,100.0
821.413026,100.0
821.428651,100.0
821.444276,100.0
821.459901,100.0
821.475526,100.0
821.491151,100.0
821.506776,100.0
821.522401,100.0
821.538026,100.0
821.553651,100.0
821.569276,100.0
821.584901,100.0
821.600526,100.0
821.616151,100.0
821.631776,100.0
821.647401,100.0
821.663026,100.0
821.678651,100.0
821.694276,100.0
821.709901,100.0
821.725526,100.0
821.741151,100.0
821.756776,100.0
821.772401,100.0
821.788026,100.0
821.803651,100.0
821.819276,100.0
821.834901,100.0
821.850526,100.0
821.866151,100.0
821.881776,100.0
821.897401,100.0
821.913026,100.0
821.928651,100.0
821.944276,100.0
821.959901,100.0
821.975526,100.0
821.991151,100.0
822.006776,100.0
822.022401,100.0
822.038026,100.0
822.053651,100.0
822.069276,100.0
822.084901,100.0
822.100526,100.0
822.116151,100.0
822.131776,100.0
822.147401,100.0
822.163026,100.0
822.178651,100.0
822.194276,100.0
822.209901,100.0
822.225526,100.0
822.241151,100.0
822.256776,100.0
822.272401,100.0
822.288026,100.0
822.303651,100.0
822.319276,100.0
822.334901,100.0
822.350526,100.0
822.366151,100.0
822.381776,100.0
822.397401,100.0
822.413026,100.0
822.428651,100.0
822.444276,100.0
822.459901,100.0
822.475526,100.0
822.491151,100.0
822.506776,100.0
822.522401,100.0
822.538026,100.0
822.553651,100.0
822.569276,100.0
822.584901,100.0
822.600526,100.0
822.616151,100.0
822.631776,100.0
822.647401,100.0
822.663026,100.0
822.678651,100.0
822.694276,100.0
822.709901,100.0
822.725526,100.0
822.741151,100.0
822.756776,100.0
822.772401,100.0
822.788026,100.0
822.803651,100.0
822.819276,100.0
822.834901,100.0
822.850526,100.0
822.866151,100.0
822.881776,100.0
822.897401,100.0
822.913026,100.0
822.928651,100.0
822.944276,100.0
822.959901,100.0
822.975526,100.0
822.991151,100.0
823.006776,100.0
823.022401,100.0
823.038026,100.0
823.053651,100.0
823.069276,100.0
823.084901,100.0
823.100526,100.0
823.116151,100.0
823.131776,100.0
823.147401,100.0
823.163026,100.0
823.178651,100.0
823.194276,100.0
823.209901,100.0
823.225526,100.0
823.241151,100.0
823.256776,100.0
823.272401,100.0
823.288026,100.0
823.303651,100.0
823.319276,100.0
823.334901,100.0
823.350526,100.0
823.366151,100.0
823.381776,100.0
823.397401,100.0
823.413026,100.0
823.428651,100.0
823.444276,100.0
823.459901,100.0
823.475526,100.0
823.491151,100.0
823.506776,100.0
823.522401,100.0
823.538026,100.0
823.553651,100.0
823.569276,100.0
823.584901,100.0
823.600526,100.0
823.616151,100.0
823.631776,100.0
823.647401,100.0
823.663026,100.0
823.678651,100.0
823.694276,100.0
823.709901,100.0
823.725526,100.0
823.741151,100.0
823.756776,100.0
823.772401,100.0
823.788026,100.0
823.803651,100.0
823.819276,100.0
823.834901,100.0
823.850526,100.0
823.866151,100.0
823.881776,100.0
823.897401,100.0
823.913026,100.0
823.928651,100.0
823.944276,100.0
823.959901,100.0
823.975526,100.0
823.991151,100.0
824.006776,100.0
824.022401,100.0
824.038026,100.0
824.053651,100.0
824.069276,100.0
824.084901,100.0
824.100526,100.0
824.116151,100.0
824.131776,100.0
824.147401,100.0
824.163026,100.0
824.178651,100.0
824.194276,100.0
824.209901,100.0
824.225526,100.0
824.241151,100.0
824.256776,100.0
824.272401,100.0
824.288026,100.0
824.303651,100.0
824.319276,100.0
824.334901,100.0
824.350526,100.0
824.366151,100.0
824.381776,100.0
824.397401,100.0
824.413026,100.0
824.428651,100.0
824.444276,100.0
824.459901,100.0
824.475526,100.0
