Time(s),Value(bpm)
0.1316418,101
0.2566418,101
0.3816418,98
0.5066418,98
0.6316418,98
0.7566418,98
0.8816418,98
1.0066418,98
1.1316418,98
1.2566418,98
1.3816418,98
1.5066418,98
1.6316418,98
1.7566418,98
1.8816418,98
2.0066418,98
2.1316418,101
2.2566418,101
2.3816418,101
2.5066418,101
2.6316418,106
2.7566418,106
2.8816418,106
3.0066418,106
3.1316418,106
3.2566418,106
3.3816418,106
3.5066418,106
3.6316418,106
3.7566418,106
3.8816418,106
4.0066418,106
4.1316418,106
4.2566418,106
4.3816418,106
4.5066418,106
4.6316418,106
4.7566418,106
4.8816418,106
5.0066418,103
5.1316418,103
5.2566418,103
5.3816418,103
5.5066418,103
5.6316418,103
5.7566418,103
5.8816418,103
6.0066418,103
6.1316418,101
6.2566418,101
6.3816418,101
6.5066418,101
6.6316418,101
6.7566418,101
6.8816418,101
7.0066418,101
7.1316418,101
7.2566418,98
7.3816418,98
7.5066418,98
7.6316418,98
7.7566418,98
7.8816418,101
8.0066418,101
8.1316418,101
8.2566418,101
8.3816418,101
8.5066418,101
8.6316418,101
8.7566418,101
8.8816418,103
9.0066418,103
9.1316418,103
9.2566418,103
9.3816418,103
9.5066418,109
9.6316418,109
9.7566418,109
9.8816418,109
10.0066418,112
10.1316418,112
10.2566418,112
10.3816418,112
10.5066418,112
10.6316418,112
10.7566418,112
10.8816418,112
11.0066418,112
11.1316418,109
11.2566418,109
11.3816418,109
11.5066418,109
11.6316418,109
11.7566418,109
11.8816418,109
12.0066418,109
12.1316418,109
12.2566418,109
12.3816418,109
12.5066418,109
12.6316418,109
12.7566418,109
12.8816418,109
13.0066418,109
13.1316418,109
13.2566418,109
13.3816418,109
13.5066418,109
13.6316418,109
13.7566418,109
13.8816418,109
14.0066418,109
14.1316418,109
14.2566418,109
14.3816418,106
14.5066418,106
14.6316418,106
14.7566418,106
14.8816418,109
15.0066418,109
15.1316418,109
15.2566418,109
15.3816418,109
15.5066418,109
15.6316418,109
15.7566418,109
15.8816418,109
16.0066418,109
16.1316418,106
16.2566418,106
16.3816418,106
16.5066418,106
16.6316418,106
16.7566418,106
16.8816418,106
17.0066418,106
17.1316418,106
17.2566418,103
17.3816418,103
17.5066418,103
17.6316418,103
17.7566418,103
17.8816418,103
18.0066418,103
18.1316418,103
18.2566418,103
18.3816418,106
18.5066418,106
18.6316418,106
18.7566418,106
18.8816418,109
19.0066418,109
19.1316418,109
19.2566418,109
19.3816418,109
19.5066418,109
19.6316418,109
19.7566418,109
19.8816418,109
20.0066418,109
20.1316418,109
20.2566418,109
20.3816418,109
20.5066418,112
20.6316418,112
20.7566418,112
20.8816418,112
21.0066418,112
21.1316418,112
21.2566418,112
21.3816418,112
21.5066418,112
21.6316418,112
21.7566418,112
21.8816418,112
22.0066418,112
22.1316418,112
22.2566418,112
22.3816418,112
22.5066418,112
22.6316418,112
22.7566418,112
22.8816418,112
23.0066418,112
23.1316418,112
23.2566418,112
23.3816418,112
23.5066418,112
23.6316418,112
23.7566418,112
23.8816418,112
24.0066418,112
24.1316418,112
24.2566418,112
24.3816418,112
24.5066418,112
24.6316418,112
24.7566418,112
24.8816418,112
25.0066418,112
25.1316418,112
25.2566418,112
25.3816418,106
25.5066418,106
25.6316418,106
25.7566418,106
25.8816418,106
26.0066418,106
26.1316418,106
26.2566418,106
26.3816418,106
26.5066418,106
26.6316418,106
26.7566418,106
26.8816418,106
27.0066418,106
27.1316418,106
27.2566418,106
27.3816418,106
27.5066418,106
27.6316418,106
27.7566418,106
27.8816418,106
28.0066418,106
28.1316418,106
28.2566418,106
28.3816418,106
28.5066418,106
28.6316418,106
28.7566418,106
28.8816418,106
29.0066418,106
29.1316418,106
29.2566418,106
29.3816418,106
29.5066418,106
29.6316418,106
29.7566418,106
29.8816418,106
30.0066418,106
30.1316418,106
30.2566418,106
30.3816418,103
30.5066418,103
30.6316418,103
30.7566418,103
30.8816418,103
31.0066418,103
31.1316418,103
31.2566418,103
31.3816418,103
31.5066418,103
31.6316418,103
31.7566418,103
31.8816418,103
32.0066418,103
32.1316418,103
32.2566418,103
32.3816418,103
32.5066418,103
32.6316418,103
32.7566418,103
32.8816418,103
33.0066418,103
33.1316418,103
33.2566418,106
33.3816418,106
33.5066418,106
33.6316418,106
33.7566418,106
33.8816418,106
34.0066418,106
34.1316418,106
34.2566418,106
34.3816418,106
34.5066418,106
34.6316418,106
34.7566418,106
34.8816418,103
35.0066418,103
35.1316418,103
35.2566418,103
35.3816418,103
35.5066418,109
35.6316418,109
35.7566418,109
35.8816418,109
36.0066418,109
36.1316418,109
36.2566418,109
36.3816418,91
36.5066418,91
36.6316418,91
36.7566418,91
36.8816418,112
37.0066418,112
37.1316418,112
37.2566418,112
37.3816418,112
37.5066418,112
37.6316418,112
37.7566418,128
37.8816418,128
38.0066418,128
38.1316418,128
38.2566418,128
38.3816418,128
38.5066418,128
38.6316418,128
38.7566418,128
38.8816418,128
39.0066418,128
39.1316418,128
39.2566418,128
39.3816418,128
39.5066418,128
39.6316418,128
39.7566418,123
39.8816418,123
40.0066418,123
40.1316418,123
40.2566418,123
40.3816418,123
40.5066418,123
40.6316418,123
40.7566418,123
40.8816418,123
41.0066418,123
41.1316418,123
41.2566418,120
41.3816418,120
41.5066418,120
41.6316418,120
41.7566418,120
41.8816418,120
42.0066418,120
42.1316418,120
42.2566418,120
42.3816418,120
42.5066418,120
42.6316418,120
42.7566418,116
42.8816418,116
43.0066418,116
43.1316418,116
43.2566418,116
43.3816418,116
43.5066418,116
43.6316418,116
43.7566418,120
43.8816418,120
44.0066418,120
44.1316418,120
44.2566418,120
44.3816418,120
44.5066418,120
44.6316418,120
44.7566418,120
44.8816418,120
45.0066418,120
45.1316418,120
45.2566418,120
45.3816418,120
45.5066418,120
45.6316418,120
45.7566418,120
45.8816418,120
46.0066418,120
46.1316418,120
46.2566418,120
46.3816418,120
46.5066418,120
46.6316418,120
46.7566418,120
46.8816418,120
47.0066418,120
47.1316418,120
47.2566418,120
47.3816418,120
47.5066418,120
47.6316418,120
47.7566418,120
47.8816418,120
48.0066418,120
48.1316418,120
48.2566418,116
48.3816418,116
48.5066418,116
48.6316418,116
48.7566418,120
48.8816418,120
49.0066418,120
49.1316418,120
49.2566418,120
49.3816418,120
49.5066418,120
49.6316418,120
49.7566418,120
49.8816418,120
50.0066418,120
50.1316418,120
50.2566418,120
50.3816418,120
50.5066418,120
50.6316418,120
50.7566418,120
50.8816418,120
51.0066418,120
51.1316418,120
51.2566418,120
51.3816418,120
51.5066418,120
51.6316418,120
51.7566418,120
51.8816418,120
52.0066418,120
52.1316418,120
52.2566418,120
52.3816418,120
52.5066418,120
52.6316418,120
52.7566418,120
52.8816418,120
53.0066418,120
53.1316418,120
53.2566418,123
53.3816418,123
53.5066418,123
53.6316418,123
53.7566418,123
53.8816418,123
54.0066418,123
54.1316418,98
54.2566418,98
54.3816418,98
54.5066418,98
54.6316418,98
54.7566418,98
54.8816418,98
55.0066418,98
55.1316418,98
55.2566418,98
55.3816418,98
55.5066418,98
55.6316418,98
55.7566418,98
55.8816418,98
56.0066418,62
56.1316418,62
56.2566418,62
56.3816418,62
56.5066418,123
56.6316418,123
56.7566418,123
56.8816418,123
57.0066418,123
57.1316418,123
57.2566418,123
57.3816418,123
57.5066418,128
57.6316418,128
57.7566418,128
57.8816418,128
58.0066418,128
58.1316418,128
58.2566418,128
58.3816418,132
58.5066418,132
58.6316418,132
58.7566418,132
58.8816418,132
59.0066418,132
59.1316418,132
59.2566418,137
59.3816418,137
59.5066418,137
59.6316418,137
59.7566418,137
59.8816418,137
60.0066418,137
60.1316418,137
60.2566418,137
60.3816418,137
60.5066418,137
60.6316418,137
60.7566418,137
60.8816418,137
61.0066418,137
61.1316418,137
61.2566418,137
61.3816418,137
61.5066418,137
61.6316418,137
61.7566418,137
61.8816418,137
62.0066418,137
62.1316418,137
62.2566418,137
62.3816418,132
62.5066418,132
62.6316418,132
62.7566418,132
62.8816418,132
63.0066418,132
63.1316418,132
63.2566418,132
63.3816418,132
63.5066418,132
63.6316418,132
63.7566418,123
63.8816418,123
64.0066418,123
64.1316418,123
64.2566418,128
64.3816418,128
64.5066418,128
64.6316418,128
64.7566418,123
64.8816418,123
65.0066418,123
65.1316418,123
65.2566418,123
65.3816418,123
65.5066418,123
65.6316418,123
65.7566418,123
65.8816418,123
66.0066418,123
66.1316418,123
66.2566418,123
66.3816418,123
66.5066418,123
66.6316418,123
66.7566418,120
66.8816418,120
67.0066418,120
67.1316418,120
67.2566418,120
67.3816418,120
67.5066418,120
67.6316418,120
67.7566418,120
67.8816418,120
68.0066418,120
68.1316418,120
68.2566418,120
68.3816418,120
68.5066418,120
68.6316418,120
68.7566418,120
68.8816418,120
69.0066418,120
69.1316418,120
69.2566418,120
69.3816418,120
69.5066418,120
69.6316418,123
69.7566418,123
69.8816418,123
70.0066418,123
70.1316418,123
70.2566418,123
70.3816418,123
70.5066418,123
70.6316418,123
70.7566418,123
70.8816418,123
71.0066418,123
71.1316418,123
71.2566418,123
71.3816418,123
71.5066418,123
71.6316418,123
71.7566418,123
71.8816418,123
72.0066418,123
72.1316418,123
72.2566418,123
72.3816418,123
72.5066418,128
72.6316418,128
72.7566418,128
72.8816418,132
73.0066418,132
73.1316418,132
73.2566418,132
73.3816418,132
73.5066418,132
73.6316418,132
73.7566418,132
73.8816418,132
74.0066418,132
74.1316418,132
74.2566418,132
74.3816418,132
74.5066418,132
74.6316418,132
74.7566418,132
74.8816418,132
75.0066418,132
75.1316418,132
75.2566418,128
75.3816418,128
75.5066418,128
75.6316418,128
75.7566418,128
75.8816418,128
76.0066418,128
76.1316418,128
76.2566418,128
76.3816418,128
76.5066418,128
76.6316418,128
76.7566418,128
76.8816418,128
77.0066418,128
77.1316418,128
77.2566418,128
77.3816418,128
77.5066418,132
77.6316418,132
77.7566418,132
77.8816418,132
78.0066418,132
78.1316418,132
78.2566418,132
78.3816418,132
78.5066418,132
78.6316418,132
78.7566418,132
78.8816418,132
79.0066418,132
79.1316418,132
79.2566418,132
79.3816418,132
79.5066418,132
79.6316418,132
79.7566418,132
79.8816418,132
80.0066418,132
80.1316418,132
80.2566418,132
80.3816418,132
80.5066418,132
80.6316418,132
80.7566418,132
80.8816418,132
81.0066418,132
81.1316418,137
81.2566418,137
81.3816418,137
81.5066418,132
81.6316418,132
81.7566418,132
81.8816418,132
82.0066418,137
82.1316418,137
82.2566418,137
82.3816418,137
82.5066418,128
82.6316418,128
82.7566418,128
82.8816418,128
83.0066418,128
83.1316418,128
83.2566418,128
83.3816418,123
83.5066418,123
83.6316418,123
83.7566418,123
83.8816418,123
84.0066418,123
84.1316418,123
84.2566418,123
84.3816418,123
84.5066418,123
84.6316418,123
84.7566418,123
84.8816418,123
85.0066418,123
85.1316418,128
85.2566418,128
85.3816418,128
85.5066418,128
85.6316418,128
85.7566418,128
