Time(s),Value(%)
638.0120582,-23.4500007629395
638.0276832,-23.0599994659424
638.0433082,-21.0900001525879
638.0589332,-18.1900005340576
638.0745582,-15.5200004577637
638.0901832,-13.9399995803833
638.1058082,-13.3999996185303
638.1214332,-13.2299995422363
638.1370582,-12.7799997329712
638.1526832,-11.9700002670288
638.1683082,-11.210000038147
638.1839332,-10.9700002670288
638.1995582,-11.3299999237061
638.2151832,-11.8599996566772
638.2308082,-11.8999996185303
638.2464332,-11.0100002288818
638.2620582,-9.31999969482422
638.2776832,-7.42000007629395
638.2933082,-5.88000011444092
638.3089332,-4.8899998664856
638.3245582,-4.07000017166138
638.3401832,-2.95000004768372
638.3558082,-1.47000002861023
638.3714332,0.0
638.3870582,0.939999997615814
638.4026832,1.13999998569489
638.4183082,1.0900000333786
638.4339332,2.20000004768372
638.4495582,6.34000015258789
638.4651832,14.539999961853
638.4808082,25.9300003051758
638.4964332,37.9900016784668
638.5120582,47.7999992370605
638.5276832,53.4000015258789
638.5433082,54.5099983215332
638.5589332,52.2299995422363
638.5745582,48.1100006103516
638.5901832,43.2400016784668
638.6058082,37.8800010681152
638.6214332,31.7000007629395
638.6370582,24.4500007629395
638.6526832,16.3400001525879
638.6683082,7.94000005722046
638.6839332,-0.270000010728836
638.6995582,-7.92999982833862
638.7151832,-14.2200002670288
638.7308082,-18.0100002288818
638.7464332,-18.75
638.7620582,-17.2199993133545
638.7776832,-15.1999998092651
638.7933082,-14.3800001144409
638.8089332,-15.4099998474121
638.8245582,-17.7000007629395
638.8401832,-19.8400001525879
638.8558082,-20.5499992370605
638.8714332,-19.3099994659424
638.8870582,-16.5699996948242
638.9026832,-13.5299997329712
638.9183082,-11.6599998474121
638.9339332,-11.9099998474121
638.9495582,-14.2200002670288
638.9651832,-17.6100006103516
638.9808082,-20.8400001525879
638.9964332,-23.0799999237061
639.0120582,-23.9599990844727
639.0276832,-23.3299999237061
639.0433082,-21.2199993133545
639.0589332,-18.3600006103516
639.0745582,-16.2099990844727
639.0901832,-16.1499996185303
639.1058082,-18.5599994659424
639.1214332,-22.6299991607666
639.1370582,-26.7900009155273
639.1526832,-29.4899997711182
639.1683082,-29.75
639.1839332,-27.2999992370605
639.1995582,-22.3600006103516
639.2151832,-15.289999961853
639.2308082,-6.42999982833862
639.2464332,3.57999992370605
639.2620582,13.6099996566772
639.2776832,22.2099990844727
639.2933082,28.2099990844727
639.3089332,31.2299995422363
639.3245582,31.8400001525879
639.3401832,31.0699996948242
639.3558082,29.7399997711182
