Time(s),Value(℃)
0.0284981,86.5599975585938
0.0441231,86.5500030517578
0.0597481,86.5400009155273
0.0753731,86.5299987792969
0.0909981,86.5199966430664
0.1066231,86.5100021362305
0.1222481,86.5100021362305
0.1378731,86.5
0.1534981,86.4899978637695
0.1691231,86.4800033569336
0.1847481,86.4700012207031
0.2003731,86.4599990844727
0.2159981,86.4499969482422
0.2316231,86.4400024414063
0.2472481,86.4400024414063
0.2628731,86.4300003051758
0.2784981,86.4199981689453
0.2941231,86.4100036621094
0.3097481,86.4000015258789
0.3253731,86.3899993896484
0.3409981,86.379997253418
0.3566231,86.370002746582
0.3722481,86.370002746582
0.3878731,86.3600006103516
0.4034981,86.3499984741211
0.4191231,86.3399963378906
0.4347481,86.3300018310547
0.4503731,86.3199996948242
0.4659981,86.3199996948242
0.4816231,86.3099975585938
0.4972481,86.3000030517578
0.5128731,86.2900009155273
0.5284981,86.2799987792969
0.5441231,86.2799987792969
0.5597481,86.2699966430664
0.5753731,86.2600021362305
0.5909981,86.25
0.6066231,86.2399978637695
0.6222481,86.2300033569336
0.6378731,86.2200012207031
0.6534981,86.2099990844727
0.6691231,86.1999969482422
0.6847481,86.1999969482422
0.7003731,86.1900024414063
0.7159981,86.1800003051758
0.7316231,86.1600036621094
0.7472481,86.1500015258789
0.7628731,86.1399993896484
0.7784981,86.129997253418
0.7941231,86.120002746582
0.8097481,86.1100006103516
0.8253731,86.0999984741211
0.8409981,86.0899963378906
0.8566231,86.0800018310547
0.8722481,86.0699996948242
0.8878731,86.0599975585938
0.9034981,86.0500030517578
0.9191231,86.0400009155273
0.9347481,86.0199966430664
0.9503731,86.0100021362305
0.9659981,86.0
0.9816231,85.9899978637695
0.9972481,85.9800033569336
1.0128731,85.9700012207031
1.0284981,85.9599990844727
1.0441231,85.9499969482422
1.0597481,85.9400024414063
1.0753731,85.9300003051758
1.0909981,85.9199981689453
1.1066231,85.9100036621094
1.1222481,85.9000015258789
1.1378731,85.8899993896484
1.1534981,85.879997253418
1.1691231,85.870002746582
1.1847481,85.8600006103516
1.2003731,85.8499984741211
1.2159981,85.8399963378906
1.2316231,85.8300018310547
1.2472481,85.8199996948242
1.2628731,85.8099975585938
1.2784981,85.8000030517578
1.2941231,85.7900009155273
1.3097481,85.7799987792969
1.3253731,85.7699966430664
1.3409981,85.7600021362305
1.3566231,85.7600021362305
1.3722481,85.75
1.3878731,85.7399978637695
1.4034981,85.7300033569336
1.4191231,85.7200012207031
1.4347481,85.7099990844727
1.4503731,85.6999969482422
1.4659981,85.6900024414063
1.4816231,85.6800003051758
1.4972481,85.6699981689453
1.5128731,85.6600036621094
1.5284981,85.6500015258789
1.5441231,85.6399993896484
1.5597481,85.629997253418
1.5753731,85.620002746582
1.5909981,85.6100006103516
1.6066231,85.5999984741211
1.6222481,85.5899963378906
1.6378731,85.5899963378906
1.6534981,85.5800018310547
1.6691231,85.5699996948242
1.6847481,85.5599975585938
1.7003731,85.5500030517578
1.7159981,85.5500030517578
1.7316231,85.5400009155273
1.7472481,85.5299987792969
1.7628731,85.5199966430664
1.7784981,85.5199966430664
1.7941231,85.5100021362305
1.8097481,85.5
1.8253731,85.4899978637695
1.8409981,85.4899978637695
1.8566231,85.4800033569336
1.8722481,85.4800033569336
1.8878731,85.4700012207031
1.9034981,85.4599990844727
1.9191231,85.4599990844727
1.9347481,85.4499969482422
1.9503731,85.4400024414063
1.9659981,85.4400024414063
1.9816231,85.4300003051758
1.9972481,85.4199981689453
2.0128731,85.4199981689453
2.0284981,85.4100036621094
2.0441231,85.4000015258789
2.0597481,85.4000015258789
2.0753731,85.3899993896484
2.0909981,85.379997253418
2.1066231,85.379997253418
2.1222481,85.370002746582
2.1378731,85.3600006103516
2.1534981,85.3600006103516
2.1691231,85.3499984741211
2.1847481,85.3399963378906
2.2003731,85.3399963378906
2.2159981,85.3300018310547
2.2316231,85.3199996948242
2.2472481,85.3199996948242
2.2628731,85.3099975585938
2.2784981,85.3000030517578
2.2941231,85.2900009155273
2.3097481,85.2900009155273
2.3253731,85.2799987792969
2.3409981,85.2699966430664
2.3566231,85.2600021362305
2.3722481,85.2600021362305
2.3878731,85.25
2.4034981,85.2399978637695
2.4191231,85.2300033569336
2.4347481,85.2200012207031
