Time(s),Value(%)
0.1743069,80.8300018310547
0.1899319,83.5999984741211
0.2055569,86.2799987792969
0.2211819,88.6800003051758
0.2368069,90.5500030517578
0.2524319,91.6800003051758
0.2680569,92.0599975585938
0.2836819,91.8000030517578
0.2993069,91.0699996948242
0.3149319,89.9800033569336
0.3305569,88.6500015258789
0.3461819,87.120002746582
0.3618069,85.4100036621094
0.3774319,83.5199966430664
0.3930569,81.4599990844727
0.4086819,79.2600021362305
0.4243069,76.9400024414063
0.4399319,74.5
0.4555569,71.9899978637695
0.4711819,69.4800033569336
0.4868069,67.0899963378906
0.5024319,64.9000015258789
0.5180569,62.9099998474121
0.5336819,61.0699996948242
0.5493069,59.3199996948242
0.5649319,57.6699981689453
0.5805569,56.0999984741211
0.5961819,54.5800018310547
0.6118069,53.1100006103516
0.6274319,51.6399993896484
0.6430569,50.1500015258789
0.6586819,48.6399993896484
0.6743069,47.189998626709
0.6899319,45.75
0.7055569,44.3899993896484
0.7211819,43.1500015258789
0.7368069,42.060001373291
0.7524319,41.0699996948242
0.7680569,40.1699981689453
0.7836819,39.3800010681152
0.7993069,38.7999992370605
0.8149319,38.5
0.8305569,38.4099998474121
0.8461819,38.3699989318848
0.8618069,38.2099990844727
0.8774319,37.8400001525879
0.8930569,37.25
0.9086819,36.4900016784668
0.9243069,35.5800018310547
0.9399319,34.5200004577637
0.9555569,33.310001373291
0.9711819,31.9599990844727
0.9868069,30.4699993133545
1.0024319,28.8400001525879
1.0180569,27.0900001525879
1.0336819,25.2199993133545
1.0493069,23.2000007629395
1.0649319,20.9300003051758
1.0805569,18.3199996948242
1.0961819,15.3400001525879
1.1118069,12.1300001144409
1.1274319,8.88000011444092
1.1430569,5.80999994277954
1.1586819,3.00999999046326
1.1743069,0.449999988079071
1.1899319,-1.97000002861023
1.2055569,-4.44000005722046
1.2211819,-7.07000017166138
1.2368069,-9.89999961853027
1.2524319,-12.9200000762939
1.2680569,-16.1700000762939
1.2836819,-19.6700000762939
1.2993069,-23.3799991607666
1.3149319,-27.0599994659424
1.3305569,-30.3099994659424
1.3461819,-32.8300018310547
1.3618069,-34.5699996948242
1.3774319,-35.6699981689453
1.3930569,-36.2799987792969
1.4086819,-36.4500007629395
1.4243069,-36.1599998474121
1.4399319,-35.439998626709
1.4555569,-34.3899993896484
1.4711819,-33.1599998474121
1.4868069,-31.8500003814697
1.5024319,-30.4699993133545
1.5180569,-28.9899997711182
1.5336819,-27.4300003051758
1.5493069,-25.8799991607666
1.5649319,-24.4799995422363
1.5805569,-23.3299999237061
1.5961819,-22.4400005340576
1.6118069,-21.7299995422363
1.6274319,-21.1499996185303
1.6430569,-20.6700000762939
1.6586819,-20.3400001525879
1.6743069,-20.3199996948242
1.6899319,-20.4599990844727
1.7055569,-20.7999992370605
1.7211819,-21.3500003814697
1.7368069,-22.0900001525879
1.7524319,-22.9400005340576
1.7680569,-23.8099994659424
1.7836819,-24.7000007629395
1.7993069,-25.6499996185303
1.8149319,-26.7399997711182
1.8305569,-27.8999996185303
1.8461819,-29.0100002288818
1.8618069,-29.9099998474121
1.8774319,-30.5699996948242
1.8930569,-31.0200004577637
1.9086819,-31.3299999237061
1.9243069,-31.5599994659424
1.9399319,-31.7199993133545
1.9555569,-31.8099994659424
1.9711819,-31.8400001525879
1.9868069,-31.8099994659424
2.0024319,-31.75
2.0180569,-31.6599998474121
2.0336819,-31.4899997711182
2.0493069,-31.1499996185303
2.0649319,-30.4799995422363
2.0805569,-29.3199996948242
2.0961819,-27.6100006103516
2.1118069,-25.4699993133545
2.1274319,-23.0900001525879
2.1430569,-20.7199993133545
2.1586819,-18.5200004577637
2.1743069,-16.5400009155273
2.1899319,-14.7799997329712
2.2055569,-13.1899995803833
2.2211819,-11.7299995422363
2.2368069,-10.3699998855591
2.2524319,-9.09000015258789
2.2680569,-7.82999992370605
2.2836819,-6.55999994277954
2.2993069,-5.26000022888184
2.3149319,-4.03999996185303
2.3305569,-3.05999994277954
2.3461819,-2.47000002861023
2.3618069,-2.28999996185303
2.3774319,-2.44000005722046
2.3930569,-2.76999998092651
2.4086819,-3.17000007629395
2.4243069,-3.58999991416931
2.4399319,-3.99000000953674
2.4555569,-4.38000011444092
2.4711819,-4.76999998092651
2.4868069,-5.19999980926514
2.5024319,-5.71000003814697
2.5180569,-6.30000019073486
2.5336819,-6.96000003814697
2.5493069,-7.69000005722046
2.5649319,-8.48999977111816
2.5805569,-9.34000015258789
2.5961819,-10.1899995803833
2.6118069,-10.9799995422363
2.6274319,-11.6099996566772
2.6430569,-12.0299997329712
2.6586819,-12.210000038147
2.6743069,-12.4099998474121
2.6899319,-12.3599996566772
2.7055569,-12.1400003433228
2.7211819,-11.8299999237061
2.7368069,-11.460000038147
2.7524319,-10.9700002670288
2.7680569,-10.0900001525879
2.7836819,-8.5600004196167
2.7993069,-6.30999994277954
2.8149319,-3.45000004768372
2.8305569,-0.180000007152557
2.8461819,3.32999992370605
2.8618069,6.92999982833862
2.8774319,10.3000001907349
2.8930569,13.0
2.9086819,14.6700000762939
2.9243069,15.2700004577637
2.9399319,15.0600004196167
2.9555569,14.3299999237061
2.9711819,13.3100004196167
2.9868069,12.0900001525879
3.0024319,10.7700004577637
3.0180569,9.40999984741211
3.0336819,8.02999973297119
3.0493069,6.6100001335144
3.0649319,5.09000015258789
3.0805569,3.47000002861023
3.0961819,1.74000000953674
3.1118069,-0.0799999982118607
3.1274319,-2.0
3.1430569,-3.99000000953674
3.1586819,-5.98999977111816
3.1743069,-7.92000007629395
3.1899319,-9.80000019073486
3.2055569,-11.6999998092651
3.2211819,-13.7200002670288
3.2368069,-15.8299999237061
3.2524319,-17.8799991607666
3.2680569,-19.7399997711182
3.2836819,-21.3299999237061
3.2993069,-22.6700000762939
3.3149319,-23.8600006103516
3.3305569,-25.0
3.3461819,-26.1900005340576
3.3618069,-27.4099998474121
3.3774319,-28.5400009155273
3.3930569,-29.3199996948242
3.4086819,-29.5499992370605
3.4243069,-29.1399993896484
3.4399319,-28.1900005340576
3.4555569,-26.75
3.4711819,-24.8899993896484
3.4868069,-22.6599998474121
3.5024319,-20.2800006866455
3.5180569,-18.0699996948242
3.5336819,-16.3500003814697
3.5493069,-15.2299995422363
3.5649319,-14.5900001525879
3.5805569,-14.2200002670288
3.5961819,-13.960000038147
3.6118069,-13.8100004196167
3.6274319,-13.9099998474121
3.6430569,-14.3199996948242
3.6586819,-15.0500001907349
3.6743069,-16.3899993896484
3.6899319,-18.0100002288818
3.7055569,-19.8099994659424
3.7211819,-21.6000003814697
3.7368069,-23.1599998474121
3.7524319,-24.3799991607666
3.7680569,-25.3600006103516
3.7836819,-26.3400001525879
3.7993069,-27.4300003051758
3.8149319,-28.5900001525879
3.8305569,-29.8299999237061
3.8461819,-31.2199993133545
3.8618069,-32.7599983215332
3.8774319,-34.310001373291
3.8930569,-35.5200004577637
3.9086819,-36.0299987792969
3.9243069,-35.7000007629395
3.9399319,-34.5499992370605
3.9555569,-32.6800003051758
3.9711819,-30.2099990844727
3.9868069,-27.3099994659424
4.0024319,-24.1800003051758
4.0180569,-20.9699993133545
4.0336819,-17.4899997711182
4.0493069,-13.1599998474121
4.0649319,-7.3899998664856
4.0805569,-0.0099999997764825
4.0961819,8.67000007629395
4.1118069,18.2600002288818
4.1274319,28.4099998474121
4.1430569,38.7299995422363
4.1586819,48.5
4.1743069,56.7700004577637
4.1899319,62.810001373291
4.2055569,66.7099990844727
4.2211819,69.0999984741211
4.2368069,70.5500030517578
4.2524319,71.3099975585938
4.2680569,71.4199981689453
4.2836819,70.9700012207031
4.2993069,70.120002746582
4.3149319,69.0199966430664
4.3305569,67.75
4.3461819,66.2799987792969
4.3618069,64.6100006103516
