Time(s),Value(bpm)
0.1339315,80
0.2589315,80
0.3839315,80
0.5089315,80
0.6339315,81
0.7589315,81
0.8839315,81
1.0089315,81
1.1339315,81
1.2589315,81
1.3839315,81
1.5089315,81
1.6339315,81
1.7589315,81
1.8839315,81
2.0089315,81
2.1339315,81
2.2589315,81
2.3839315,81
2.5089315,81
2.6339315,81
2.7589315,81
2.8839315,81
3.0089315,81
3.1339315,81
3.2589315,81
3.3839315,81
3.5089315,81
3.6339315,81
3.7589315,81
3.8839315,81
4.0089315,81
4.1339315,81
4.2589315,81
4.3839315,81
4.5089315,81
4.6339315,81
4.7589315,81
4.8839315,81
5.0089315,81
5.1339315,81
5.2589315,81
5.3839315,81
5.5089315,81
5.6339315,81
5.7589315,81
5.8839315,83
6.0089315,83
6.1339315,83
6.2589315,83
6.3839315,83
6.5089315,83
6.6339315,83
6.7589315,83
6.8839315,83
7.0089315,83
7.1339315,83
7.2589315,83
7.3839315,83
7.5089315,83
7.6339315,83
7.7589315,83
7.8839315,83
8.0089315,83
8.1339315,83
8.2589315,83
8.3839315,83
8.5089315,83
8.6339315,83
8.7589315,83
8.8839315,83
9.0089315,83
9.1339315,83
9.2589315,83
9.3839315,83
9.5089315,85
9.6339315,85
9.7589315,85
9.8839315,85
10.0089315,85
10.1339315,85
10.2589315,85
10.3839315,85
10.5089315,85
10.6339315,85
10.7589315,85
10.8839315,85
11.0089315,85
11.1339315,85
11.2589315,85
11.3839315,85
11.5089315,85
11.6339315,85
11.7589315,85
11.8839315,85
12.0089315,85
12.1339315,85
12.2589315,85
12.3839315,85
12.5089315,85
12.6339315,85
12.7589315,85
12.8839315,85
13.0089315,83
13.1339315,83
13.2589315,83
13.3839315,83
13.5089315,83
13.6339315,83
13.7589315,83
13.8839315,83
14.0089315,83
14.1339315,83
14.2589315,83
14.3839315,83
14.5089315,81
14.6339315,81
14.7589315,81
14.8839315,81
15.0089315,81
15.1339315,83
15.2589315,83
15.3839315,83
15.5089315,83
15.6339315,83
15.7589315,83
15.8839315,83
16.0089315,83
16.1339315,83
16.2589315,83
16.3839315,83
16.5089315,83
16.6339315,83
16.7589315,83
16.8839315,83
17.0089315,83
17.1339315,83
17.2589315,83
17.3839315,83
17.5089315,83
17.6339315,83
17.7589315,83
17.8839315,83
18.0089315,83
18.1339315,83
18.2589315,83
18.3839315,83
18.5089315,83
18.6339315,83
18.7589315,83
18.8839315,83
19.0089315,83
19.1339315,83
19.2589315,83
19.3839315,83
19.5089315,83
19.6339315,83
19.7589315,83
19.8839315,83
20.0089315,83
20.1339315,85
20.2589315,85
20.3839315,85
20.5089315,85
20.6339315,85
20.7589315,85
20.8839315,85
21.0089315,85
21.1339315,85
21.2589315,85
21.3839315,85
21.5089315,85
21.6339315,85
21.7589315,85
21.8839315,85
22.0089315,85
22.1339315,85
22.2589315,85
22.3839315,85
22.5089315,85
22.6339315,85
22.7589315,85
22.8839315,85
23.0089315,85
23.1339315,85
23.2589315,85
23.3839315,85
23.5089315,85
23.6339315,85
23.7589315,85
23.8839315,85
24.0089315,85
24.1339315,85
24.2589315,85
24.3839315,87
24.5089315,87
24.6339315,87
24.7589315,87
24.8839315,87
25.0089315,87
25.1339315,87
25.2589315,87
25.3839315,87
25.5089315,87
25.6339315,87
25.7589315,89
25.8839315,89
26.0089315,89
26.1339315,89
26.2589315,89
26.3839315,89
26.5089315,89
26.6339315,89
26.7589315,89
26.8839315,89
27.0089315,89
27.1339315,89
27.2589315,89
27.3839315,89
27.5089315,89
27.6339315,89
27.7589315,89
27.8839315,89
28.0089315,89
28.1339315,89
28.2589315,89
28.3839315,89
28.5089315,89
28.6339315,89
28.7589315,89
28.8839315,89
29.0089315,89
29.1339315,87
29.2589315,87
29.3839315,87
29.5089315,87
29.6339315,87
29.7589315,87
29.8839315,87
30.0089315,87
30.1339315,87
30.2589315,87
30.3839315,87
30.5089315,87
30.6339315,87
30.7589315,87
30.8839315,87
31.0089315,87
31.1339315,87
31.2589315,89
31.3839315,89
31.5089315,89
31.6339315,89
31.7589315,89
31.8839315,89
32.0089315,87
32.1339315,87
32.2589315,87
32.3839315,87
32.5089315,87
32.6339315,89
32.7589315,89
32.8839315,89
33.0089315,89
33.1339315,89
33.2589315,89
33.3839315,89
33.5089315,89
33.6339315,89
33.7589315,89
33.8839315,89
34.0089315,87
34.1339315,87
34.2589315,87
34.3839315,87
34.5089315,87
34.6339315,87
34.7589315,87
34.8839315,87
35.0089315,87
35.1339315,87
35.2589315,87
35.3839315,87
35.5089315,87
35.6339315,87
35.7589315,87
35.8839315,87
36.0089315,87
36.1339315,85
36.2589315,85
36.3839315,85
36.5089315,85
36.6339315,85
36.7589315,87
36.8839315,87
37.0089315,87
37.1339315,87
37.2589315,87
37.3839315,87
37.5089315,87
37.6339315,87
37.7589315,87
37.8839315,87
38.0089315,87
38.1339315,85
38.2589315,85
38.3839315,85
38.5089315,85
38.6339315,85
38.7589315,85
38.8839315,85
39.0089315,85
39.1339315,85
39.2589315,85
39.3839315,85
39.5089315,85
39.6339315,87
39.7589315,87
39.8839315,87
40.0089315,87
40.1339315,87
40.2589315,85
40.3839315,85
40.5089315,85
40.6339315,85
40.7589315,85
40.8839315,85
41.0089315,83
41.1339315,83
41.2589315,83
41.3839315,83
41.5089315,83
41.6339315,83
41.7589315,80
41.8839315,80
42.0089315,80
42.1339315,80
42.2589315,80
42.3839315,80
42.5089315,85
42.6339315,85
42.7589315,85
42.8839315,85
43.0089315,85
43.1339315,85
43.2589315,80
43.3839315,80
43.5089315,80
43.6339315,80
43.7589315,80
43.8839315,80
44.0089315,80
44.1339315,80
44.2589315,80
44.3839315,80
44.5089315,80
44.6339315,81
44.7589315,81
44.8839315,81
45.0089315,81
45.1339315,81
45.2589315,81
45.3839315,81
45.5089315,81
45.6339315,81
45.7589315,81
45.8839315,81
46.0089315,81
46.1339315,81
46.2589315,81
46.3839315,81
46.5089315,81
46.6339315,81
46.7589315,81
46.8839315,81
47.0089315,81
47.1339315,81
47.2589315,81
47.3839315,81
47.5089315,81
47.6339315,81
47.7589315,81
47.8839315,81
48.0089315,81
48.1339315,81
48.2589315,81
48.3839315,81
48.5089315,76
48.6339315,76
48.7589315,76
48.8839315,76
49.0089315,76
49.1339315,76
49.2589315,76
49.3839315,76
49.5089315,76
49.6339315,76
49.7589315,76
49.8839315,76
50.0089315,76
50.1339315,76
50.2589315,76
50.3839315,76
50.5089315,76
50.6339315,76
50.7589315,76
50.8839315,76
51.0089315,76
51.1339315,76
51.2589315,76
51.3839315,81
51.5089315,81
51.6339315,81
51.7589315,81
51.8839315,81
52.0089315,87
52.1339315,87
52.2589315,87
52.3839315,87
52.5089315,87
52.6339315,87
52.7589315,81
52.8839315,81
53.0089315,81
53.1339315,81
53.2589315,81
53.3839315,81
53.5089315,87
53.6339315,87
53.7589315,87
53.8839315,87
54.0089315,87
54.1339315,87
54.2589315,87
54.3839315,87
54.5089315,87
