Time(s),Value(bpm)
571.0282347,72
571.1532347,72
571.2782347,72
571.4032347,72
571.5282347,72
571.6532347,71
571.7782347,71
571.9032347,71
572.0282347,71
572.1532347,71
572.2782347,71
572.4032347,71
572.5282347,69
572.6532347,69
572.7782347,69
572.9032347,69
573.0282347,69
573.1532347,69
573.2782347,69
573.4032347,68
573.5282347,68
573.6532347,68
573.7782347,68
573.9032347,68
574.0282347,68
574.1532347,68
574.2782347,69
574.4032347,69
574.5282347,69
574.6532347,69
574.7782347,69
574.9032347,69
575.0282347,71
575.1532347,71
575.2782347,71
575.4032347,71
575.5282347,71
575.6532347,71
575.7782347,71
575.9032347,72
576.0282347,72
576.1532347,72
576.2782347,72
576.4032347,72
576.5282347,72
576.6532347,72
576.7782347,72
576.9032347,72
577.0282347,72
577.1532347,72
577.2782347,72
577.4032347,72
577.5282347,72
577.6532347,72
577.7782347,72
577.9032347,72
578.0282347,72
578.1532347,72
578.2782347,73
578.4032347,73
578.5282347,73
578.6532347,73
578.7782347,73
578.9032347,73
579.0282347,73
579.1532347,73
579.2782347,73
579.4032347,73
579.5282347,73
579.6532347,73
579.7782347,73
579.9032347,75
580.0282347,75
580.1532347,75
580.2782347,75
580.4032347,75
580.5282347,75
580.6532347,76
580.7782347,76
580.9032347,76
581.0282347,76
581.1532347,76
581.2782347,76
581.4032347,78
581.5282347,78
581.6532347,78
581.7782347,78
581.9032347,78
582.0282347,78
582.1532347,78
582.2782347,78
582.4032347,78
582.5282347,78
582.6532347,78
582.7782347,78
582.9032347,78
583.0282347,78
583.1532347,78
583.2782347,78
583.4032347,78
583.5282347,78
583.6532347,78
583.7782347,78
583.9032347,78
584.0282347,78
584.1532347,78
584.2782347,78
584.4032347,78
584.5282347,78
584.6532347,78
584.7782347,78
584.9032347,78
585.0282347,78
585.1532347,78
585.2782347,78
585.4032347,78
585.5282347,78
585.6532347,78
585.7782347,78
585.9032347,78
586.0282347,78
586.1532347,78
586.2782347,78
586.4032347,78
586.5282347,78
586.6532347,78
586.7782347,78
586.9032347,78
587.0282347,78
587.1532347,78
587.2782347,78
587.4032347,78
587.5282347,78
587.6532347,78
587.7782347,78
587.9032347,78
588.0282347,78
588.1532347,78
588.2782347,78
588.4032347,78
588.5282347,78
588.6532347,78
588.7782347,78
588.9032347,78
