Time(s),Value(℃)
1459.0099667,35.0
1459.0255917,35.0
1459.0412167,35.0
1459.0568417,35.0
1459.0724667,35.0
1459.0880917,35.0
1459.1037167,35.0
1459.1193417,35.0
1459.1349667,35.0
1459.1505917,35.0
1459.1662167,35.0099983215332
1459.1818417,35.0099983215332
1459.1974667,35.0099983215332
1459.2130917,35.0099983215332
1459.2287167,35.0099983215332
1459.2443417,35.0099983215332
1459.2599667,35.0099983215332
1459.2755917,35.0099983215332
1459.2912167,35.0099983215332
1459.3068417,35.0
1459.3224667,35.0
1459.3380917,35.0
1459.3537167,34.9900016784668
1459.3693417,34.9900016784668
1459.3849667,34.9900016784668
1459.4005917,34.9900016784668
1459.4162167,34.9900016784668
1459.4318417,34.9900016784668
1459.4474667,34.9900016784668
1459.4630917,34.9900016784668
1459.4787167,34.9900016784668
1459.4943417,34.9900016784668
1459.5099667,34.9900016784668
1459.5255917,34.9900016784668
1459.5412167,34.9900016784668
1459.5568417,34.9900016784668
1459.5724667,34.9900016784668
1459.5880917,34.9900016784668
1459.6037167,34.9900016784668
1459.6193417,34.9900016784668
1459.6349667,34.9900016784668
1459.6505917,34.9900016784668
1459.6662167,34.9900016784668
1459.6818417,34.9900016784668
1459.6974667,34.9900016784668
1459.7130917,34.9900016784668
1459.7287167,34.9900016784668
1459.7443417,34.9900016784668
1459.7599667,34.9900016784668
1459.7755917,34.9900016784668
1459.7912167,34.9900016784668
1459.8068417,34.9900016784668
1459.8224667,34.9900016784668
1459.8380917,34.9900016784668
1459.8537167,34.9799995422363
1459.8693417,34.9799995422363
1459.8849667,34.9799995422363
1459.9005917,34.9799995422363
1459.9162167,34.9799995422363
1459.9318417,34.9799995422363
1459.9474667,34.9799995422363
1459.9630917,34.9799995422363
1459.9787167,34.9799995422363
1459.9943417,34.9799995422363
1460.0099667,34.9799995422363
1460.0255917,34.9799995422363
1460.0412167,34.9700012207031
1460.0568417,34.9700012207031
1460.0724667,34.9700012207031
1460.0880917,34.9700012207031
1460.1037167,34.9599990844727
1460.1193417,34.9599990844727
1460.1349667,34.9599990844727
1460.1505917,34.9599990844727
1460.1662167,34.9599990844727
1460.1818417,34.9599990844727
1460.1974667,34.9700012207031
1460.2130917,34.9700012207031
1460.2287167,34.9700012207031
1460.2443417,34.9700012207031
1460.2599667,34.9799995422363
1460.2755917,34.9799995422363
1460.2912167,34.9799995422363
1460.3068417,34.9799995422363
1460.3224667,34.9799995422363
1460.3380917,34.9799995422363
1460.3537167,34.9700012207031
1460.3693417,34.9700012207031
1460.3849667,34.9700012207031
1460.4005917,34.9700012207031
1460.4162167,34.9700012207031
1460.4318417,34.9700012207031
1460.4474667,34.9799995422363
1460.4630917,34.9799995422363
1460.4787167,34.9799995422363
1460.4943417,34.9799995422363
1460.5099667,34.9900016784668
1460.5255917,34.9900016784668
1460.5412167,34.9900016784668
1460.5568417,34.9900016784668
1460.5724667,35.0
1460.5880917,35.0
1460.6037167,35.0
1460.6193417,35.0
1460.6349667,35.0
1460.6505917,34.9900016784668
1460.6662167,34.9900016784668
1460.6818417,34.9900016784668
1460.6974667,34.9900016784668
1460.7130917,34.9900016784668
1460.7287167,34.9900016784668
1460.7443417,35.0
1460.7599667,35.0
1460.7755917,35.0
1460.7912167,35.0
1460.8068417,35.0
1460.8224667,35.0
1460.8380917,35.0
1460.8537167,35.0
1460.8693417,35.0
1460.8849667,34.9900016784668
1460.9005917,34.9900016784668
1460.9162167,34.9900016784668
1460.9318417,34.9900016784668
1460.9474667,34.9799995422363
1460.9630917,34.9799995422363
1460.9787167,34.9900016784668
1460.9943417,34.9900016784668
1461.0099667,34.9900016784668
1461.0255917,34.9900016784668
1461.0412167,35.0
1461.0568417,35.0
1461.0724667,35.0
1461.0880917,35.0099983215332
1461.1037167,35.0099983215332
1461.1193417,35.0099983215332
1461.1349667,35.0
1461.1505917,35.0
1461.1662167,35.0
1461.1818417,34.9900016784668
1461.1974667,34.9900016784668
1461.2130917,34.9900016784668
1461.2287167,34.9900016784668
1461.2443417,34.9900016784668
1461.2599667,34.9900016784668
1461.2755917,34.9900016784668
1461.2912167,34.9900016784668
1461.3068417,34.9900016784668
1461.3224667,34.9900016784668
1461.3380917,35.0
1461.3537167,35.0
1461.3693417,35.0
1461.3849667,35.0
1461.4005917,35.0
1461.4162167,34.9900016784668
1461.4318417,34.9900016784668
1461.4474667,34.9900016784668
1461.4630917,34.9900016784668
1461.4787167,34.9900016784668
1461.4943417,34.9900016784668
1461.5099667,34.9900016784668
1461.5255917,35.0
1461.5412167,35.0
1461.5568417,35.0
1461.5724667,35.0099983215332
1461.5880917,35.0099983215332
1461.6037167,35.0099983215332
1461.6193417,35.0200004577637
1461.6349667,35.0200004577637
1461.6505917,35.0200004577637
1461.6662167,35.0200004577637
1461.6818417,35.0200004577637
1461.6974667,35.0200004577637
1461.7130917,35.0200004577637
1461.7287167,35.0099983215332
1461.7443417,35.0099983215332
1461.7599667,35.0099983215332
1461.7755917,35.0099983215332
1461.7912167,35.0099983215332
1461.8068417,35.0099983215332
1461.8224667,35.0099983215332
1461.8380917,35.0099983215332
1461.8537167,35.0200004577637
1461.8693417,35.0200004577637
1461.8849667,35.0200004577637
