Time(s),Value(℃)
1466.0008137,32.4199981689453
1466.0164387,32.4199981689453
1466.0320637,32.4199981689453
1466.0476887,32.4199981689453
1466.0633137,32.4199981689453
1466.0789387,32.4199981689453
1466.0945637,32.4199981689453
1466.1101887,32.4199981689453
1466.1258137,32.4199981689453
1466.1414387,32.4300003051758
1466.1570637,32.4300003051758
1466.1726887,32.4300003051758
1466.1883137,32.4300003051758
1466.2039387,32.4300003051758
1466.2195637,32.4300003051758
1466.2351887,32.4300003051758
1466.2508137,32.4300003051758
1466.2664387,32.4300003051758
1466.2820637,32.439998626709
1466.2976887,32.439998626709
1466.3133137,32.439998626709
1466.3289387,32.439998626709
1466.3445637,32.4500007629395
1466.3601887,32.4500007629395
1466.3758137,32.4500007629395
1466.3914387,32.4599990844727
1466.4070637,32.4599990844727
1466.4226887,32.4599990844727
1466.4383137,32.4599990844727
1466.4539387,32.4599990844727
1466.4695637,32.4599990844727
1466.4851887,32.4599990844727
1466.5008137,32.4599990844727
1466.5164387,32.4599990844727
1466.5320637,32.4599990844727
1466.5476887,32.4599990844727
1466.5633137,32.4599990844727
1466.5789387,32.4599990844727
1466.5945637,32.4599990844727
1466.6101887,32.4599990844727
1466.6258137,32.4599990844727
1466.6414387,32.4700012207031
1466.6570637,32.4700012207031
1466.6726887,32.4700012207031
1466.6883137,32.4700012207031
1466.7039387,32.4700012207031
1466.7195637,32.4700012207031
1466.7351887,32.4700012207031
1466.7508137,32.4700012207031
1466.7664387,32.4599990844727
1466.7820637,32.4599990844727
1466.7976887,32.4599990844727
1466.8133137,32.4599990844727
1466.8289387,32.4599990844727
1466.8445637,32.4599990844727
1466.8601887,32.4599990844727
1466.8758137,32.4599990844727
1466.8914387,32.4599990844727
1466.9070637,32.4599990844727
1466.9226887,32.4700012207031
1466.9383137,32.4700012207031
1466.9539387,32.4700012207031
1466.9695637,32.4700012207031
1466.9851887,32.4799995422363
1467.0008137,32.4799995422363
1467.0164387,32.4799995422363
1467.0320637,32.4700012207031
1467.0476887,32.4700012207031
1467.0633137,32.4700012207031
1467.0789387,32.4700012207031
1467.0945637,32.4700012207031
1467.1101887,32.4700012207031
1467.1258137,32.4700012207031
1467.1414387,32.4700012207031
1467.1570637,32.4700012207031
1467.1726887,32.4599990844727
1467.1883137,32.4599990844727
1467.2039387,32.4599990844727
1467.2195637,32.4599990844727
1467.2351887,32.4599990844727
1467.2508137,32.4599990844727
1467.2664387,32.4599990844727
1467.2820637,32.4599990844727
1467.2976887,32.4599990844727
1467.3133137,32.4599990844727
1467.3289387,32.4599990844727
1467.3445637,32.4599990844727
1467.3601887,32.4599990844727
1467.3758137,32.4599990844727
1467.3914387,32.4599990844727
1467.4070637,32.4599990844727
1467.4226887,32.4599990844727
1467.4383137,32.4599990844727
1467.4539387,32.4599990844727
1467.4695637,32.4599990844727
1467.4851887,32.4599990844727
1467.5008137,32.4599990844727
1467.5164387,32.4599990844727
1467.5320637,32.4599990844727
1467.5476887,32.4500007629395
1467.5633137,32.4500007629395
1467.5789387,32.4500007629395
1467.5945637,32.439998626709
1467.6101887,32.439998626709
1467.6258137,32.439998626709
1467.6414387,32.439998626709
1467.6570637,32.439998626709
1467.6726887,32.439998626709
1467.6883137,32.439998626709
1467.7039387,32.439998626709
1467.7195637,32.4500007629395
1467.7351887,32.4500007629395
1467.7508137,32.4500007629395
1467.7664387,32.4500007629395
1467.7820637,32.4500007629395
1467.7976887,32.4500007629395
1467.8133137,32.4500007629395
1467.8289387,32.4500007629395
1467.8445637,32.439998626709
1467.8601887,32.439998626709
1467.8758137,32.4300003051758
1467.8914387,32.4300003051758
1467.9070637,32.4199981689453
1467.9226887,32.4199981689453
1467.9383137,32.4199981689453
1467.9539387,32.4199981689453
1467.9695637,32.4199981689453
1467.9851887,32.4199981689453
1468.0008137,32.4199981689453
1468.0164387,32.4300003051758
1468.0320637,32.4300003051758
1468.0476887,32.4300003051758
1468.0633137,32.4300003051758
1468.0789387,32.4300003051758
1468.0945637,32.4300003051758
1468.1101887,32.4300003051758
1468.1258137,32.4300003051758
1468.1414387,32.4199981689453
1468.1570637,32.4199981689453
1468.1726887,32.4199981689453
1468.1883137,32.4099998474121
1468.2039387,32.4099998474121
1468.2195637,32.4099998474121
1468.2351887,32.4099998474121
1468.2508137,32.4099998474121
1468.2664387,32.4099998474121
1468.2820637,32.4099998474121
1468.2976887,32.4099998474121
1468.3133137,32.4099998474121
1468.3289387,32.4099998474121
1468.3445637,32.4099998474121
1468.3601887,32.4099998474121
1468.3758137,32.4099998474121
1468.3914387,32.4099998474121
1468.4070637,32.4099998474121
1468.4226887,32.4099998474121
1468.4383137,32.4199981689453
1468.4539387,32.4199981689453
1468.4695637,32.4199981689453
1468.4851887,32.4300003051758
1468.5008137,32.4300003051758
1468.5164387,32.4300003051758
1468.5320637,32.439998626709
1468.5476887,32.439998626709
1468.5633137,32.439998626709
1468.5789387,32.439998626709
1468.5945637,32.4500007629395
1468.6101887,32.4500007629395
1468.6258137,32.439998626709
1468.6414387,32.439998626709
1468.6570637,32.439998626709
1468.6726887,32.439998626709
1468.6883137,32.439998626709
1468.7039387,32.439998626709
1468.7195637,32.439998626709
1468.7351887,32.439998626709
1468.7508137,32.439998626709
1468.7664387,32.439998626709
1468.7820637,32.4500007629395
1468.7976887,32.4500007629395
1468.8133137,32.4599990844727
1468.8289387,32.4599990844727
1468.8445637,32.4700012207031
1468.8601887,32.4700012207031
1468.8758137,32.4700012207031
1468.8914387,32.4599990844727
1468.9070637,32.4599990844727
1468.9226887,32.4500007629395
1468.9383137,32.4500007629395
1468.9539387,32.439998626709
1468.9695637,32.439998626709
1468.9851887,32.439998626709
1469.0008137,32.439998626709
1469.0164387,32.439998626709
1469.0320637,32.439998626709
1469.0476887,32.439998626709
1469.0633137,32.439998626709
1469.0789387,32.439998626709
1469.0945637,32.4500007629395
1469.1101887,32.4500007629395
1469.1258137,32.4500007629395
1469.1414387,32.439998626709
1469.1570637,32.439998626709
1469.1726887,32.439998626709
1469.1883137,32.439998626709
1469.2039387,32.439998626709
1469.2195637,32.439998626709
1469.2351887,32.439998626709
1469.2508137,32.439998626709
1469.2664387,32.439998626709
1469.2820637,32.439998626709
1469.2976887,32.439998626709
1469.3133137,32.439998626709
1469.3289387,32.439998626709
1469.3445637,32.4500007629395
1469.3601887,32.4500007629395
1469.3758137,32.4500007629395
1469.3914387,32.4500007629395
1469.4070637,32.4500007629395
1469.4226887,32.439998626709
1469.4383137,32.439998626709
1469.4539387,32.439998626709
1469.4695637,32.4300003051758
1469.4851887,32.4300003051758
1469.5008137,32.4199981689453
1469.5164387,32.4199981689453
1469.5320637,32.4099998474121
1469.5476887,32.4099998474121
1469.5633137,32.4099998474121
1469.5789387,32.4099998474121
1469.5945637,32.4000015258789
1469.6101887,32.4000015258789
1469.6258137,32.4000015258789
1469.6414387,32.4000015258789
1469.6570637,32.4000015258789
1469.6726887,32.3899993896484
1469.6883137,32.3899993896484
1469.7039387,32.3800010681152
1469.7195637,32.3800010681152
1469.7351887,32.3800010681152
1469.7508137,32.3800010681152
1469.7664387,32.3800010681152
1469.7820637,32.3800010681152
1469.7976887,32.3800010681152
1469.8133137,32.3899993896484
1469.8289387,32.3899993896484
1469.8445637,32.4000015258789
1469.8601887,32.4099998474121
1469.8758137,32.4099998474121
1469.8914387,32.4199981689453
1469.9070637,32.4199981689453
1469.9226887,32.4199981689453
1469.9383137,32.4199981689453
1469.9539387,32.4199981689453
1469.9695637,32.4199981689453
1469.9851887,32.4199981689453
1470.0008137,32.4199981689453
1470.0164387,32.4199981689453
1470.0320637,32.4199981689453
1470.0476887,32.4300003051758
1470.0633137,32.4300003051758
1470.0789387,32.439998626709
1470.0945637,32.439998626709
1470.1101887,32.439998626709
