Time(s),Value(℃)
0.0041916,150.529998779297
0.0198166,150.520004272461
0.0354416,150.520004272461
0.0510666,150.520004272461
0.0666916,150.520004272461
0.0823166,150.520004272461
0.0979416,150.520004272461
0.1135666,150.520004272461
0.1291916,150.520004272461
0.1448166,150.520004272461
0.1604416,150.520004272461
0.1760666,150.520004272461
0.1916916,150.520004272461
0.2073166,150.520004272461
0.2229416,150.520004272461
0.2385666,150.520004272461
0.2541916,150.520004272461
0.2698166,150.520004272461
0.2854416,150.520004272461
0.3010666,150.520004272461
0.3166916,150.520004272461
0.3323166,150.520004272461
0.3479416,150.520004272461
0.3635666,150.520004272461
0.3791916,150.529998779297
0.3948166,150.529998779297
0.4104416,150.529998779297
0.4260666,150.539993286133
0.4416916,150.539993286133
0.4573166,150.550003051758
0.4729416,150.550003051758
0.4885666,150.559997558594
0.5041916,150.559997558594
0.5198166,150.570007324219
0.5354416,150.570007324219
0.5510666,150.570007324219
0.5666916,150.570007324219
0.5823166,150.570007324219
0.5979416,150.570007324219
0.6135666,150.570007324219
0.6291916,150.559997558594
0.6448166,150.559997558594
0.6604416,150.550003051758
0.6760666,150.550003051758
0.6916916,150.539993286133
0.7073166,150.539993286133
0.7229416,150.529998779297
0.7385666,150.529998779297
0.7541916,150.529998779297
0.7698166,150.520004272461
0.7854416,150.520004272461
0.8010666,150.520004272461
0.8166916,150.529998779297
0.8323166,150.529998779297
0.8479416,150.529998779297
0.8635666,150.529998779297
0.8791916,150.539993286133
0.8948166,150.539993286133
0.9104416,150.550003051758
0.9260666,150.550003051758
0.9416916,150.559997558594
0.9573166,150.559997558594
0.9729416,150.559997558594
0.9885666,150.570007324219
1.0041916,150.570007324219
1.0198166,150.580001831055
1.0354416,150.580001831055
1.0510666,150.589996337891
1.0666916,150.589996337891
1.0823166,150.600006103516
1.0979416,150.610000610352
1.1135666,150.619995117188
1.1291916,150.630004882813
1.1448166,150.639999389648
1.1604416,150.649993896484
1.1760666,150.660003662109
1.1916916,150.669998168945
1.2073166,150.679992675781
1.2229416,150.690002441406
1.2385666,150.699996948242
1.2541916,150.710006713867
1.2698166,150.720001220703
1.2854416,150.720001220703
1.3010666,150.729995727539
1.3166916,150.740005493164
1.3323166,150.740005493164
1.3479416,150.740005493164
1.3635666,150.75
1.3791916,150.75
1.3948166,150.759994506836
1.4104416,150.759994506836
1.4260666,150.759994506836
1.4416916,150.770004272461
1.4573166,150.770004272461
1.4729416,150.770004272461
1.4885666,150.779998779297
1.5041916,150.789993286133
1.5198166,150.789993286133
1.5354416,150.800003051758
1.5510666,150.809997558594
1.5666916,150.809997558594
1.5823166,150.820007324219
1.5979416,150.820007324219
1.6135666,150.830001831055
1.6291916,150.830001831055
1.6448166,150.839996337891
1.6604416,150.839996337891
1.6760666,150.839996337891
1.6916916,150.850006103516
1.7073166,150.850006103516
1.7229416,150.850006103516
1.7385666,150.850006103516
1.7541916,150.850006103516
1.7698166,150.850006103516
1.7854416,150.850006103516
1.8010666,150.850006103516
1.8166916,150.839996337891
1.8323166,150.839996337891
1.8479416,150.839996337891
1.8635666,150.830001831055
1.8791916,150.830001831055
1.8948166,150.820007324219
1.9104416,150.820007324219
1.9260666,150.809997558594
1.9416916,150.800003051758
1.9573166,150.800003051758
1.9729416,150.789993286133
1.9885666,150.779998779297
2.0041916,150.770004272461
2.0198166,150.770004272461
2.0354416,150.759994506836
2.0510666,150.75
2.0666916,150.740005493164
2.0823166,150.729995727539
2.0979416,150.720001220703
2.1135666,150.710006713867
2.1291916,150.699996948242
2.1448166,150.699996948242
2.1604416,150.690002441406
2.1760666,150.679992675781
2.1916916,150.679992675781
2.2073166,150.669998168945
2.2229416,150.660003662109
2.2385666,150.660003662109
2.2541916,150.649993896484
2.2698166,150.649993896484
2.2854416,150.639999389648
2.3010666,150.639999389648
2.3166916,150.639999389648
2.3323166,150.630004882813
2.3479416,150.619995117188
2.3635666,150.619995117188
2.3791916,150.610000610352
2.3948166,150.610000610352
2.4104416,150.600006103516
2.4260666,150.600006103516
2.4416916,150.589996337891
2.4573166,150.589996337891
2.4729416,150.580001831055
2.4885666,150.580001831055
2.5041916,150.570007324219
2.5198166,150.570007324219
2.5354416,150.559997558594
2.5510666,150.559997558594
2.5666916,150.550003051758
2.5823166,150.550003051758
2.5979416,150.539993286133
2.6135666,150.539993286133
2.6291916,150.539993286133
2.6448166,150.539993286133
2.6604416,150.539993286133
2.6760666,150.539993286133
2.6916916,150.539993286133
2.7073166,150.539993286133
2.7229416,150.539993286133
2.7385666,150.539993286133
2.7541916,150.539993286133
2.7698166,150.539993286133
2.7854416,150.550003051758
2.8010666,150.550003051758
2.8166916,150.550003051758
2.8323166,150.559997558594
2.8479416,150.559997558594
2.8635666,150.559997558594
2.8791916,150.570007324219
2.8948166,150.570007324219
2.9104416,150.580001831055
2.9260666,150.580001831055
2.9416916,150.589996337891
2.9573166,150.589996337891
2.9729416,150.600006103516
2.9885666,150.600006103516
3.0041916,150.610000610352
3.0198166,150.610000610352
3.0354416,150.610000610352
3.0510666,150.619995117188
3.0666916,150.619995117188
3.0823166,150.619995117188
3.0979416,150.630004882813
3.1135666,150.630004882813
3.1291916,150.630004882813
3.1448166,150.630004882813
3.1604416,150.630004882813
3.1760666,150.630004882813
3.1916916,150.630004882813
3.2073166,150.630004882813
3.2229416,150.630004882813
3.2385666,150.630004882813
3.2541916,150.630004882813
3.2698166,150.630004882813
3.2854416,150.630004882813
3.3010666,150.630004882813
3.3166916,150.630004882813
3.3323166,150.630004882813
3.3479416,150.630004882813
3.3635666,150.630004882813
3.3791916,150.619995117188
3.3948166,150.619995117188
3.4104416,150.610000610352
3.4260666,150.610000610352
3.4416916,150.610000610352
3.4573166,150.600006103516
3.4729416,150.600006103516
3.4885666,150.589996337891
3.5041916,150.589996337891
3.5198166,150.580001831055
3.5354416,150.580001831055
3.5510666,150.570007324219
3.5666916,150.570007324219
3.5823166,150.559997558594
3.5979416,150.550003051758
3.6135666,150.550003051758
3.6291916,150.550003051758
3.6448166,150.539993286133
3.6604416,150.539993286133
3.6760666,150.529998779297
3.6916916,150.529998779297
3.7073166,150.520004272461
3.7229416,150.509994506836
3.7385666,150.509994506836
3.7541916,150.5
3.7698166,150.5
3.7854416,150.490005493164
3.8010666,150.490005493164
3.8166916,150.490005493164
3.8323166,150.479995727539
3.8479416,150.479995727539
3.8635666,150.479995727539
3.8791916,150.479995727539
3.8948166,150.479995727539
3.9104416,150.479995727539
3.9260666,150.479995727539
3.9416916,150.479995727539
3.9573166,150.479995727539
3.9729416,150.490005493164
3.9885666,150.490005493164
4.0041916,150.490005493164
4.0198166,150.490005493164
4.0354416,150.490005493164
4.0510666,150.490005493164
4.0666916,150.490005493164
4.0823166,150.490005493164
4.0979416,150.490005493164
4.1135666,150.490005493164
4.1291916,150.490005493164
4.1448166,150.490005493164
4.1604416,150.490005493164
4.1760666,150.490005493164
4.1916916,150.5
4.2073166,150.5
4.2229416,150.5
4.2385666,150.5
4.2541916,150.5
4.2698166,150.5
4.2854416,150.509994506836
4.3010666,150.509994506836
4.3166916,150.509994506836
4.3323166,150.520004272461
4.3479416,150.520004272461
4.3635666,150.529998779297
4.3791916,150.529998779297
4.3948166,150.539993286133
4.4104416,150.550003051758
4.4260666,150.559997558594
4.4416916,150.559997558594
4.4573166,150.570007324219
4.4729416,150.580001831055
4.4885666,150.589996337891
4.5041916,150.600006103516
4.5198166,150.600006103516
4.5354416,150.610000610352
4.5510666,150.619995117188
4.5666916,150.619995117188
4.5823166,150.630004882813
4.5979416,150.630004882813
4.6135666,150.639999389648
4.6291916,150.639999389648
4.6448166,150.649993896484
4.6604416,150.649993896484
4.6760666,150.660003662109
4.6916916,150.660003662109
4.7073166,150.660003662109
4.7229416,150.669998168945
4.7385666,150.669998168945
4.7541916,150.669998168945
4.7698166,150.669998168945
4.7854416,150.669998168945
4.8010666,150.669998168945
4.8166916,150.679992675781
4.8323166,150.679992675781
4.8479416,150.679992675781
4.8635666,150.679992675781
4.8791916,150.679992675781
4.8948166,150.679992675781
4.9104416,150.679992675781
4.9260666,150.679992675781
4.9416916,150.679992675781
4.9573166,150.679992675781
4.9729416,150.679992675781
4.9885666,150.679992675781
5.0041916,150.679992675781
5.0198166,150.679992675781
5.0354416,150.679992675781
5.0510666,150.679992675781
5.0666916,150.679992675781
5.0823166,150.679992675781
5.0979416,150.690002441406
5.1135666,150.690002441406
5.1291916,150.690002441406
5.1448166,150.690002441406
5.1604416,150.690002441406
5.1760666,150.690002441406
5.1916916,150.699996948242
5.2073166,150.699996948242
5.2229416,150.699996948242
5.2385666,150.699996948242
5.2541916,150.710006713867
5.2698166,150.710006713867
5.2854416,150.710006713867
5.3010666,150.720001220703
5.3166916,150.720001220703
5.3323166,150.720001220703
5.3479416,150.720001220703
5.3635666,150.720001220703
5.3791916,150.720001220703
5.3948166,150.720001220703
5.4104416,150.720001220703
5.4260666,150.720001220703
5.4416916,150.720001220703
5.4573166,150.720001220703
5.4729416,150.720001220703
5.4885666,150.720001220703
5.5041916,150.720001220703
5.5198166,150.729995727539
5.5354416,150.729995727539
5.5510666,150.740005493164
5.5666916,150.740005493164
5.5823166,150.740005493164
5.5979416,150.75
5.6135666,150.75
5.6291916,150.759994506836
5.6448166,150.759994506836
