Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;
0;1.17539;-0.0999016;-1371.21;-15.9432;30.0031;-0.00055003;-3.90992e-006;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4927;-1320.67;-15.9432;-1220.83;-12.4432;-1335.27;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0100001;2.23891;-0.078215;-1371.16;-15.9432;30.058;-0.00246194;-0.00017293;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4927;-1320.67;-15.9432;-1220.83;-12.4432;-1335.27;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0200002;2.59326;-0.0598494;-1371.07;-15.9432;30.1488;-0.00465873;-0.00068988;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4927;-1320.67;-15.9432;-1220.83;-12.4432;-1335.27;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0300003;2.78661;-0.0508181;-1370.99;-15.9432;30.2461;-0.00615801;-0.00156298;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4927;-1320.67;-15.9432;-1220.83;-12.4432;-1335.27;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0400004;3.10498;-0.0457116;-1370.9;-15.9433;30.3525;-0.00729013;-0.00268026;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4927;-1320.67;-15.9432;-1220.83;-12.4432;-1335.27;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0500005;3.51472;-0.0433488;-1370.82;-15.9433;30.472;-0.0081952;-0.00399611;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4927;-1320.67;-15.9432;-1220.83;-12.4432;-1335.27;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0600006;3.97181;-0.0415372;-1370.73;-15.9433;30.6067;-0.0089436;-0.00546057;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4927;-1320.67;-15.9432;-1220.83;-12.4432;-1335.27;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0700007;4.43354;-0.0399495;-1370.65;-15.9434;30.7592;-0.00954201;-0.00705909;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4927;-1320.67;-15.9432;-1220.83;-12.4432;-1335.27;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0800008;4.86454;-0.0387972;-1370.56;-15.9434;30.9279;-0.0100355;-0.00876985;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4927;-1320.67;-15.9432;-1220.83;-12.4432;-1335.27;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0900009;5.23295;-0.0378143;-1370.48;-15.9434;31.11;-0.0104365;-0.0105655;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4927;-1320.67;-15.9432;-1220.83;-12.4432;-1335.27;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.100001;5.50679;-0.0373048;-1370.39;-15.9435;31.2949;-0.0107468;-0.0123544;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4927;-1320.67;-15.9432;-1220.83;-12.4432;-1335.27;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.110001;5.70115;-0.0375769;-1370.3;-15.9435;31.5052;-0.0110293;-0.0143743;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4927;-1320.67;-15.9432;-1220.83;-12.4432;-1335.27;-19.4432;-1295.44;-22.3432;-1173.17;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.120001;5.79121;-0.038481;-1370.22;-15.9436;31.7129;-0.011285;-0.0163805;-1321.13;-12.4432;-1420.91;-15.9432;-1271.08;-20.4432;-1240.21;-19.4939;-1320.66;-15.9432;-1220.82;-12.4432;-1335.26;-19.4432;-1295.42;-22.3432;-1173.16;-22.3482;-1164.74;-22.3482;-1210.34;-19.4431;-1152.42;-15.9432;-1115.33;-8.94321;
0.130001;5.76261;-0.0398171;-1370.13;-15.9436;31.9216;-0.0115488;-0.0184327;-1321.02;-12.4432;-1420.83;-15.9432;-1271.08;-20.4432;-1240.17;-19.5056;-1320.57;-15.9431;-1220.74;-12.4432;-1335.2;-19.4431;-1295.41;-22.3432;-1173.15;-22.3482;-1164.73;-22.3482;-1210.28;-19.4431;-1152.31;-15.9432;-1115.33;-8.94321;
0.140001;5.57823;-0.0412563;-1370.04;-15.9437;32.125;-0.0118385;-0.0205046;-1320.91;-12.4431;-1420.75;-15.9431;-1271.08;-20.4432;-1240.12;-19.5174;-1320.47;-15.9431;-1220.66;-12.4431;-1335.15;-19.4431;-1295.4;-22.3432;-1173.14;-22.3482;-1164.72;-22.3482;-1210.23;-19.4431;-1152.2;-15.9432;-1115.33;-8.94321;
0.150001;5.24363;-0.0421345;-1369.95;-15.9438;32.311;-0.0121415;-0.0225167;-1320.8;-12.4431;-1420.66;-15.9431;-1271.08;-20.4432;-1240.08;-19.5292;-1320.37;-15.9431;-1220.57;-12.4431;-1335.09;-19.4431;-1295.39;-22.3432;-1173.12;-22.3482;-1164.71;-22.3482;-1210.17;-19.4431;-1152.09;-15.9432;-1115.33;-8.94321;
0.160002;4.76343;-0.0428273;-1369.86;-15.9438;32.4908;-0.012472;-0.0246285;-1320.69;-12.4431;-1420.58;-15.9431;-1271.08;-20.4432;-1240.04;-19.541;-1320.28;-15.9431;-1220.49;-12.4431;-1335.04;-19.4431;-1295.37;-22.3432;-1173.11;-22.3482;-1164.7;-22.3482;-1210.12;-19.443;-1151.98;-15.9432;-1115.33;-8.94321;
0.170002;4.17435;-0.0432925;-1369.77;-15.9439;32.6532;-0.0128158;-0.0267629;-1320.58;-12.4431;-1420.5;-15.9431;-1271.08;-20.4432;-1239.99;-19.5528;-1320.18;-15.9431;-1220.41;-12.4431;-1334.98;-19.4431;-1295.36;-22.3432;-1173.1;-22.3482;-1164.69;-22.3482;-1210.06;-19.443;-1151.87;-15.9431;-1115.33;-8.94321;
