Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;
0;1.51782;-0.0973122;-1371.21;-15.9432;30.0059;-0.000723188;-7.75646e-006;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0100013;2.28612;-0.078303;-1371.16;-15.9432;30.0569;-0.00244099;-0.000168338;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0200026;2.59076;-0.0599959;-1371.07;-15.9432;30.1473;-0.00463528;-0.00067761;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0300039;2.78275;-0.050904;-1370.99;-15.9432;30.2447;-0.00614099;-0.00154864;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0400052;3.08955;-0.0458156;-1370.91;-15.9433;30.3479;-0.0072531;-0.00263036;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0500065;3.50112;-0.0434075;-1370.82;-15.9433;30.4681;-0.00816703;-0.00395283;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0600078;3.96452;-0.0415632;-1370.74;-15.9433;30.6043;-0.00893396;-0.00543584;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0700092;4.40402;-0.0400318;-1370.66;-15.9434;30.7487;-0.00950643;-0.00695116;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0800105;4.84903;-0.0388294;-1370.57;-15.9434;30.9217;-0.0100182;-0.00870675;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0900118;5.21694;-0.037856;-1370.48;-15.9434;31.1005;-0.0104191;-0.0104736;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.100013;5.50276;-0.0373027;-1370.4;-15.9435;31.291;-0.0107414;-0.012317;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.110014;5.69371;-0.0375398;-1370.31;-15.9435;31.4936;-0.0110149;-0.0142631;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.120016;5.78878;-0.038419;-1370.22;-15.9436;31.7017;-0.0112714;-0.0162718;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.130017;5.76569;-0.0397463;-1370.13;-15.9436;31.9112;-0.0115354;-0.0183296;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.43;-22.3432;-1173.16;-22.3482;-1164.74;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.140018;5.59411;-0.0412054;-1370.04;-15.9437;32.1149;-0.0118225;-0.0203972;-1321.04;-12.4432;-1420.85;-15.9432;-1271.08;-20.4432;-1240.18;-19.5031;-1320.59;-15.9432;-1220.76;-12.4432;-1335.22;-19.4431;-1295.41;-22.3432;-1173.15;-22.3482;-1164.73;-22.3482;-1210.3;-19.4431;-1152.34;-15.9432;-1115.33;-8.94321;
0.15002;5.24593;-0.0421336;-1369.95;-15.9438;32.3105;-0.0121404;-0.0225102;-1320.93;-12.4431;-1420.76;-15.9431;-1271.08;-20.4432;-1240.13;-19.5149;-1320.49;-15.9431;-1220.67;-12.4431;-1335.16;-19.4431;-1295.4;-22.3432;-1173.14;-22.3482;-1164.72;-22.3482;-1210.24;-19.4431;-1152.23;-15.9432;-1115.33;-8.94321;
0.160021;4.76411;-0.042825;-1369.86;-15.9438;32.4904;-0.0124714;-0.0246246;-1320.82;-12.4431;-1420.68;-15.9431;-1271.08;-20.4432;-1240.09;-19.5266;-1320.39;-15.9431;-1220.59;-12.4431;-1335.11;-19.4431;-1295.39;-22.3432;-1173.13;-22.3482;-1164.71;-22.3482;-1210.18;-19.4431;-1152.11;-15.9432;-1115.33;-8.94321;
0.170022;4.17757;-0.0432926;-1369.77;-15.9439;32.6518;-0.0128135;-0.0267483;-1320.71;-12.4431;-1420.6;-15.9431;-1271.08;-20.4432;-1240.05;-19.5384;-1320.3;-15.9431;-1220.51;-12.4431;-1335.05;-19.4431;-1295.38;-22.3432;-1173.11;-22.3482;-1164.7;-22.3482;-1210.13;-19.443;-1152;-15.9432;-1115.33;-8.94321;
0.180024;3.52165;-0.0434981;-1369.68;-15.944;32.7912;-0.0131631;-0.0288868;-1320.6;-12.4431;-1420.51;-15.9431;-1271.08;-20.4432;-1240;-19.5502;-1320.2;-15.9431;-1220.43;-12.4431;-1334.99;-19.4431;-1295.36;-22.3432;-1173.1;-22.3482;-1164.69;-22.3482;-1210.07;-19.443;-1151.89;-15.9431;-1115.33;-8.94321;
0.190025;2.85798;-0.0433485;-1369.59;-15.9441;32.9032;-0.0135041;-0.030996;-1320.49;-12.4431;-1420.43;-15.9431;-1271.08;-20.4432;-1239.96;-19.5626;-1320.1;-15.9431;-1220.34;-12.4431;-1334.94;-19.443;-1295.35;-22.3432;-1173.09;-22.3482;-1164.68;-22.3482;-1210.02;-19.443;-1151.78;-15.9431;-1115.33;-8.94321;
