Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;
0;0.684646;0.149003;-1371.22;-15.9432;30.001;0.000537605;1.87177e-006;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4925;-1320.67;-15.9432;-1220.83;-12.4432;-1335.27;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.35;-19.4431;-1152.44;-15.9432;-1115.33;-8.94321;
0.0100018;1.99656;0.119409;-1371.17;-15.9432;30.0461;0.00299598;0.000185523;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4925;-1320.67;-15.9432;-1220.83;-12.4432;-1335.27;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.35;-19.4431;-1152.44;-15.9432;-1115.33;-8.94321;
0.0200036;2.57706;0.0893759;-1371.09;-15.9432;30.1348;0.00634554;0.000852175;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4925;-1320.67;-15.9432;-1220.83;-12.4432;-1335.27;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.35;-19.4431;-1152.44;-15.9432;-1115.33;-8.94321;
0.0300054;2.74999;0.0750644;-1371;-15.9432;30.2313;0.00862939;0.00205347;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4925;-1320.67;-15.9432;-1220.83;-12.4432;-1335.27;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.35;-19.4431;-1152.44;-15.9432;-1115.33;-8.94321;
0.0400073;3.05073;0.0669329;-1370.92;-15.9431;30.3361;0.0103406;0.00362067;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4925;-1320.67;-15.9432;-1220.83;-12.4432;-1335.27;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.35;-19.4431;-1152.44;-15.9432;-1115.33;-8.94321;
0.0500091;3.44982;0.0630912;-1370.83;-15.9431;30.4534;0.0116765;0.00548649;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4925;-1320.67;-15.9432;-1220.83;-12.4432;-1335.27;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.35;-19.4431;-1152.44;-15.9432;-1115.33;-8.94321;
0.0600109;3.90348;0.0604996;-1370.75;-15.9431;30.5861;0.0127935;0.00758246;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4925;-1320.67;-15.9432;-1220.83;-12.4432;-1335.27;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.35;-19.4431;-1152.44;-15.9432;-1115.33;-8.94321;
0.0700127;4.36713;0.0580844;-1370.66;-15.943;30.735;0.0136968;0.0098576;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4925;-1320.67;-15.9432;-1220.83;-12.4432;-1335.27;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.35;-19.4431;-1152.44;-15.9432;-1115.33;-8.94321;
0.0800145;4.80341;0.0563595;-1370.58;-15.9429;30.902;0.0144268;0.0123169;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4925;-1320.67;-15.9432;-1220.83;-12.4432;-1335.27;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.35;-19.4431;-1152.44;-15.9432;-1115.33;-8.94321;
0.0900163;5.18457;0.0549292;-1370.49;-15.9429;31.0829;0.0150288;0.01491;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4925;-1320.67;-15.9432;-1220.83;-12.4432;-1335.27;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.35;-19.4431;-1152.44;-15.9432;-1115.33;-8.94321;
0.100018;5.48187;0.0540298;-1370.4;-15.9428;31.275;0.0155103;0.0176038;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4925;-1320.67;-15.9432;-1220.83;-12.4432;-1335.27;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.35;-19.4431;-1152.44;-15.9432;-1115.33;-8.94321;
