Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;
0;0.687161;-0.043395;-1371.22;-15.9432;30.001;-0.00015651;-5.4471e-007;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.01;2.50595;-0.0313975;-1371.15;-15.9432;30.0636;-0.00114931;-7.47242e-005;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0200001;2.60951;-0.0249544;-1371.07;-15.9432;30.1559;-0.0020044;-0.0003193;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0300001;2.80854;-0.0212222;-1370.98;-15.9432;30.2538;-0.0026311;-0.000691739;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0400001;3.13144;-0.0191134;-1370.9;-15.9432;30.3606;-0.00310208;-0.00116574;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0500001;3.54337;-0.0181981;-1370.81;-15.9432;30.4802;-0.00347775;-0.00172088;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0600002;4.00484;-0.0174472;-1370.73;-15.9433;30.6176;-0.00378287;-0.00234741;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0700002;4.4561;-0.0167886;-1370.65;-15.9433;30.7674;-0.00402909;-0.0030076;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0800002;4.89162;-0.0163122;-1370.56;-15.9433;30.939;-0.00423811;-0.00373944;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.0900003;5.2603;-0.0158865;-1370.47;-15.9433;31.1232;-0.00440689;-0.00450357;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.1;5.52876;-0.0157139;-1370.39;-15.9433;31.3167;-0.00453756;-0.00528995;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.11;5.70555;-0.0158323;-1370.3;-15.9433;31.5122;-0.00464757;-0.00608085;-1321.14;-12.4432;-1420.92;-15.9432;-1271.08;-20.4432;-1240.21;-19.4932;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.12;5.79508;-0.0162165;-1370.21;-15.9434;31.7201;-0.00475529;-0.00692647;-1321.13;-12.4432;-1420.91;-15.9432;-1271.08;-20.4432;-1240.21;-19.4935;-1320.67;-15.9432;-1220.83;-12.4432;-1335.26;-19.4432;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.34;-19.4431;-1152.43;-15.9432;-1115.33;-8.94321;
0.13;5.76239;-0.0167886;-1370.12;-15.9434;31.9295;-0.00486685;-0.00779355;-1321.02;-12.4432;-1420.83;-15.9432;-1271.08;-20.4432;-1240.17;-19.5053;-1320.57;-15.9431;-1220.74;-12.4432;-1335.21;-19.4431;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.29;-19.4431;-1152.32;-15.9432;-1115.33;-8.94321;
0.14;5.56253;-0.0173814;-1370.03;-15.9434;32.1322;-0.00498986;-0.00866683;-1320.91;-12.4431;-1420.75;-15.9431;-1271.08;-20.4432;-1240.12;-19.517;-1320.47;-15.9431;-1220.66;-12.4431;-1335.15;-19.4431;-1295.44;-22.3432;-1173.18;-22.3482;-1164.75;-22.3482;-1210.23;-19.4431;-1152.21;-15.9432;-1115.33;-8.94321;
0.15;5.20765;-0.0177686;-1369.94;-15.9434;32.3267;-0.00512381;-0.00955542;-1320.8;-12.4431;-1420.67;-15.9431;-1271.08;-20.4432;-1240.08;-19.5288;-1320.38;-15.9431;-1220.58;-12.4431;-1335.1;-19.4431;-1295.43;-22.3432;-1173.16;-22.3482;-1164.74;-22.3482;-1210.17;-19.4431;-1152.09;-15.9432;-1115.33;-8.94321;
0.16;4.70385;-0.0180621;-1369.85;-15.9435;32.51;-0.00526724;-0.0104693;-1320.69;-12.4431;-1420.58;-15.9431;-1271.08;-20.4432;-1240.04;-19.5406;-1320.28;-15.9431;-1220.49;-12.4431;-1335.04;-19.4431;-1295.41;-22.3432;-1173.15;-22.3482;-1164.73;-22.3482;-1210.12;-19.443;-1151.98;-15.9432;-1115.33;-8.94321;
0.17;4.13995;-0.0182447;-1369.77;-15.9435;32.6624;-0.00540463;-0.0113206;-1320.58;-12.4431;-1420.5;-15.9431;-1271.08;-20.4432;-1239.99;-19.5523;-1320.18;-15.9431;-1220.41;-12.4431;-1334.98;-19.4431;-1295.4;-22.3432;-1173.14;-22.3482;-1164.72;-22.3482;-1210.06;-19.443;-1151.87;-15.9431;-1115.33;-8.94321;
0.180001;3.48027;-0.0183084;-1369.67;-15.9435;32.7979;-0.00555132;-0.0122177;-1320.47;-12.4431;-1420.42;-15.9431;-1271.08;-20.4432;-1239.95;-19.5648;-1320.08;-15.9431;-1220.33;-12.4431;-1334.93;-19.443;-1295.39;-22.3432;-1173.13;-22.3482;-1164.71;-22.3482;-1210.01;-19.443;-1151.76;-15.9431;-1115.33;-8.94321;
0.190001;2.81105;-0.0182448;-1369.58;-15.9436;32.9102;-0.0056963;-0.0131153;-1320.36;-12.4431;-1420.33;-15.9431;-1271.08;-20.4432;-1239.91;-19.5773;-1319.99;-15.943;-1220.24;-12.4431;-1334.87;-19.443;-1295.38;-22.3432;-1173.11;-22.3482;-1164.7;-22.3482;-1209.95;-19.4429;-1151.65;-15.9431;-1115.33;-8.94321;
