Time(s),Value(%)
0.0311039,-193.139999389648
0.0467289,-167.449996948242
0.0623539,-138.380004882813
0.0779789,-110.529998779297
0.0936039,-79.2099990844727
0.1092289,-34.5800018310547
0.1248539,30.75
0.1404789,115.959999084473
0.1561039,210.110000610352
0.1717289,295.630004882813
0.1873539,327.670013427734
0.2029789,327.670013427734
0.2186039,327.670013427734
0.2342289,327.670013427734
0.2498539,298.149993896484
0.2654789,248.529998779297
0.2811039,201.020004272461
0.2967289,158.880004882813
0.3123539,123.660003662109
0.3279789,95.120002746582
0.3436039,69.3000030517578
0.3592289,37.0800018310547
0.3748539,-11.8699998855591
0.3904789,-78.6800003051758
0.4061039,-149.149993896484
0.4217289,-202.190002441406
0.4373539,-224.350006103516
0.4529789,-216.559997558594
0.4686039,-190.449996948242
0.4842289,-160.070007324219
0.4998539,-135.169998168945
0.5154789,-118.889999389648
0.5311039,-109.25
0.5467289,-101.660003662109
0.5623539,-89.9499969482422
0.5779789,-67.1500015258789
0.5936039,-28.6399993896484
0.6092289,24.1000003814697
0.6248539,83.2600021362305
0.6404789,138.479995727539
0.6561039,181.639999389648
0.6717289,209.389999389648
0.6873539,222.860000610352
0.7029789,225.789993286133
0.7186039,222.660003662109
0.7342289,216.960006713867
0.7498539,208.929992675781
0.7654789,194.940002441406
0.7811039,171.410003662109
0.7967289,140.210006713867
0.8123539,108.949996948242
0.8279789,85.879997253418
0.8436039,75.1100006103516
0.8592289,75.3300018310547
0.8748539,81.4499969482422
0.8904789,87.2799987792969
0.9061039,88.4499969482422
0.9217289,84.0899963378906
0.9373539,76.4899978637695
0.9529789,69.2399978637695
0.9686039,65.3499984741211
0.9842289,66.5199966430664
0.9998539,73.7099990844727
1.0154789,88.0100021362305
1.0311039,111.0
1.0467289,144.279998779297
1.0623539,188.059997558594
1.0779789,237.949996948242
1.0936039,283.140014648438
1.1092289,310.790008544922
1.1248539,314.029998779297
1.1404789,295.600006103516
1.1561039,264.839996337891
1.1717289,231.990005493164
1.1873539,203.75
1.2029789,182.039993286133
1.2186039,165.229995727539
1.2342289,150.419998168945
1.2498539,135.380004882813
1.2654789,119.209999084473
1.2811039,102.23999786377
1.2967289,85.3199996948242
1.3123539,68.7900009155273
1.3279789,51.0499992370605
1.3436039,28.1800003051758
1.3592289,-4.26000022888184
1.3748539,-48.6100006103516
1.3904789,-103.25
1.4061039,-163.179992675781
1.4217289,-222.490005493164
1.4373539,-276.859985351563
1.4529789,-324.679992675781
1.4686039,-327.679992675781
1.4842289,-327.679992675781
1.4998539,-327.679992675781
1.5154789,-327.679992675781
1.5311039,-327.679992675781
1.5467289,-327.679992675781
1.5623539,-327.679992675781
1.5779789,-299.679992675781
1.5936039,-157.080001831055
1.6092289,0.230000004172325
1.6248539,128.089996337891
1.6404789,196.169998168945
1.6561039,202.759994506836
1.6717289,168.839996337891
