Time(s),Value(℃)
390.0011142,67.9700012207031
390.0167392,68.0500030517578
390.0323642,68.1399993896484
390.0479892,68.2300033569336
390.0636142,68.3199996948242
390.0792392,68.4100036621094
390.0948642,68.5100021362305
390.1104892,68.6100006103516
390.1261142,68.6999969482422
390.1417392,68.8000030517578
390.1573642,68.9000015258789
390.1729892,69.0
390.1886142,69.0899963378906
390.2042392,69.1900024414063
390.2198642,69.2900009155273
390.2354892,69.4000015258789
390.2511142,69.5
390.2667392,69.6100006103516
390.2823642,69.7200012207031
390.2979892,69.8399963378906
390.3136142,69.9499969482422
390.3292392,70.0800018310547
390.3448642,70.1999969482422
390.3604892,70.3199996948242
390.3761142,70.4499969482422
390.3917392,70.5699996948242
390.4073642,70.6900024414063
390.4229892,70.8000030517578
390.4386142,70.9100036621094
390.4542392,71.0199966430664
390.4698642,71.1100006103516
390.4854892,71.2099990844727
390.5011142,71.3000030517578
390.5167392,71.3899993896484
390.5323642,71.4800033569336
390.5479892,71.5699996948242
390.5636142,71.6600036621094
390.5792392,71.7600021362305
390.5948642,71.870002746582
390.6104892,71.9899978637695
390.6261142,72.1100006103516
390.6417392,72.2399978637695
390.6573642,72.370002746582
390.6729892,72.5
390.6886142,72.620002746582
390.7042392,72.7399978637695
390.7198642,72.8499984741211
390.7354892,72.9599990844727
390.7511142,73.0500030517578
390.7667392,73.1399993896484
390.7823642,73.2200012207031
390.7979892,73.3000030517578
390.8136142,73.370002746582
390.8292392,73.4499969482422
390.8448642,73.5199966430664
390.8604892,73.5999984741211
390.8761142,73.6800003051758
390.8917392,73.75
390.9073642,73.8199996948242
390.9229892,73.8899993896484
390.9386142,73.9499969482422
390.9542392,74.0100021362305
390.9698642,74.0599975585938
390.9854892,74.1100006103516
391.0011142,74.1500015258789
391.0167392,74.1900024414063
391.0323642,74.2300033569336
391.0479892,74.2699966430664
391.0636142,74.3000030517578
391.0792392,74.3300018310547
391.0948642,74.3600006103516
391.1104892,74.3899993896484
391.1261142,74.4199981689453
391.1417392,74.4499969482422
391.1573642,74.4800033569336
391.1729892,74.5100021362305
391.1886142,74.5299987792969
391.2042392,74.5500030517578
391.2198642,74.5699996948242
391.2354892,74.5899963378906
391.2511142,74.5899963378906
391.2667392,74.5999984741211
391.2823642,74.5999984741211
391.2979892,74.5999984741211
391.3136142,74.5999984741211
391.3292392,74.5999984741211
391.3448642,74.5999984741211
391.3604892,74.5999984741211
391.3761142,74.5999984741211
391.3917392,74.6100006103516
391.4073642,74.629997253418
391.4229892,74.6500015258789
391.4386142,74.6800003051758
391.4542392,74.7099990844727
391.4698642,74.7600021362305
391.4854892,74.8000030517578
391.5011142,74.8499984741211
391.5167392,74.9000015258789
391.5323642,74.9400024414063
391.5479892,74.9700012207031
391.5636142,75.0
391.5792392,75.0199966430664
391.5948642,75.0299987792969
391.6104892,75.0400009155273
391.6261142,75.0500030517578
391.6417392,75.0699996948242
391.6573642,75.0800018310547
391.6729892,75.0999984741211
391.6886142,75.1100006103516
391.7042392,75.129997253418
391.7198642,75.129997253418
391.7354892,75.120002746582
391.7511142,75.0999984741211
391.7667392,75.0699996948242
391.7823642,75.0299987792969
391.7979892,74.9800033569336
391.8136142,74.9300003051758
391.8292392,74.8899993896484
391.8448642,74.8600006103516
391.8604892,74.8300018310547
391.8761142,74.8300018310547
391.8917392,74.8300018310547
391.9073642,74.8399963378906
391.9229892,74.8600006103516
391.9386142,74.8899993896484
391.9542392,74.9199981689453
391.9698642,74.9400024414063
391.9854892,74.9599990844727
392.0011142,74.9800033569336
392.0167392,74.9899978637695
392.0323642,75.0
392.0479892,75.0100021362305
392.0636142,75.0100021362305
392.0792392,75.0100021362305
392.0948642,75.0100021362305
392.1104892,75.0100021362305
392.1261142,75.0100021362305
392.1417392,75.0100021362305
392.1573642,75.0100021362305
392.1729892,75.0100021362305
392.1886142,75.0100021362305
392.2042392,75.0100021362305
392.2198642,75.0100021362305
392.2354892,75.0100021362305
392.2511142,75.0199966430664
392.2667392,75.0199966430664
392.2823642,75.0400009155273
392.2979892,75.0500030517578
392.3136142,75.0699996948242
392.3292392,75.0999984741211
392.3448642,75.120002746582
392.3604892,75.1500015258789
392.3761142,75.1800003051758
392.3917392,75.1999969482422
392.4073642,75.2200012207031
392.4229892,75.2300033569336
392.4386142,75.2399978637695
392.4542392,75.25
392.4698642,75.25
392.4854892,75.2600021362305
392.5011142,75.2699966430664
392.5167392,75.2900009155273
392.5323642,75.3099975585938
392.5479892,75.3300018310547
392.5636142,75.3600006103516
392.5792392,75.3899993896484
392.5948642,75.4199981689453
392.6104892,75.4599990844727
392.6261142,75.4899978637695
392.6417392,75.5199966430664
392.6573642,75.5599975585938
392.6729892,75.5899963378906
392.6886142,75.629997253418
392.7042392,75.6600036621094
392.7198642,75.6999969482422
392.7354892,75.7300033569336
392.7511142,75.7600021362305
392.7667392,75.7799987792969
392.7823642,75.7799987792969
392.7979892,75.7799987792969
392.8136142,75.7600021362305
392.8292392,75.7300033569336
392.8448642,75.6900024414063
392.8604892,75.6399993896484
392.8761142,75.5899963378906
392.8917392,75.5500030517578
392.9073642,75.5100021362305
392.9229892,75.4800033569336
392.9386142,75.4499969482422
392.9542392,75.4300003051758
392.9698642,75.4100036621094
392.9854892,75.4000015258789
393.0011142,75.379997253418
393.0167392,75.370002746582
393.0323642,75.3499984741211
393.0479892,75.3399963378906
393.0636142,75.3199996948242
393.0792392,75.2900009155273
393.0948642,75.2699966430664
393.1104892,75.2399978637695
393.1261142,75.1999969482422
393.1417392,75.1699981689453
393.1573642,75.129997253418
393.1729892,75.0899963378906
393.1886142,75.0400009155273
393.2042392,74.9899978637695
393.2198642,74.9400024414063
393.2354892,74.879997253418
393.2511142,74.8199996948242
393.2667392,74.7600021362305
393.2823642,74.6900024414063
393.2979892,74.620002746582
393.3136142,74.5500030517578
393.3292392,74.4800033569336
393.3448642,74.4000015258789
393.3604892,74.3300018310547
393.3761142,74.25
393.3917392,74.1699981689453
393.4073642,74.0800018310547
393.4229892,74.0
393.4386142,73.9199981689453
393.4542392,73.8300018310547
393.4698642,73.75
393.4854892,73.6600036621094
393.5011142,73.5800018310547
393.5167392,73.5
393.5323642,73.4100036621094
393.5479892,73.3300018310547
393.5636142,73.25
393.5792392,73.1800003051758
393.5948642,73.1100006103516
393.6104892,73.0500030517578
393.6261142,72.9800033569336
393.6417392,72.9199981689453
393.6573642,72.870002746582
393.6729892,72.8099975585938
393.6886142,72.7600021362305
393.7042392,72.7200012207031
393.7198642,72.6699981689453
