Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;
0;0.370292;-0.358643;318.723;-5.31;60.0005;-0.00193624;-1.37229e-005;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0100009;1.27513;-0.313784;318.835;-5.31001;60.0277;-0.00918325;-0.000615242;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0200018;1.71175;-0.274167;319.001;-5.31006;60.0832;-0.0175405;-0.00265529;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0300027;2.06928;-0.252889;319.169;-5.31013;60.1518;-0.0232659;-0.00617535;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0400036;2.57038;-0.240241;319.337;-5.31023;60.2362;-0.0272099;-0.0109169;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0500045;3.16768;-0.233705;319.505;-5.31035;60.3392;-0.0296789;-0.0166796;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0600055;3.79698;-0.230683;319.672;-5.31049;60.4644;-0.0309321;-0.0233836;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0700064;4.36642;-0.228095;319.834;-5.31065;60.607;-0.0311261;-0.0306636;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0800073;4.87424;-0.226841;320.002;-5.31084;60.7742;-0.030466;-0.0389699;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0900082;5.26368;-0.227276;320.171;-5.31105;60.9571;-0.0290037;-0.0479982;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.100009;5.50103;-0.227103;320.34;-5.31129;61.1502;-0.0267359;-0.0576655;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.11001;5.58707;-0.232918;320.501;-5.31153;61.3388;-0.0240609;-0.0673972;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.120011;5.53356;-0.24433;320.684;-5.31183;61.5534;-0.0207376;-0.0789769;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.130012;5.32518;-0.25862;320.855;-5.31214;61.7498;-0.0176152;-0.0902074;368.478;-5.30921;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.140013;4.93298;-0.274571;321.028;-5.31248;61.9352;-0.0147113;-0.101755;368.65;-5.30788;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.150014;4.38438;-0.29032;321.201;-5.31285;62.102;-0.012176;-0.113454;368.822;-5.30656;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.160015;3.75057;-0.305137;321.375;-5.31324;62.248;-0.0100211;-0.125261;368.994;-5.30523;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.170015;3.1;-0.320169;321.547;-5.31366;62.3705;-0.0082951;-0.137046;369.165;-5.3039;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.180016;2.48616;-0.331144;321.721;-5.31412;62.4699;-0.00699986;-0.148943;369.338;-5.30282;745.42;-5.25;296.802;-1.43683;317.825;-1.74996;338.631;-1.54951;357.412;-1.60993;376.161;-1.74996;398.467;-1.74996;
0.190017;1.95611;-0.340213;321.894;-5.31462;62.5479;-0.00605911;-0.160825;369.512;-5.30189;745.42;-5.25;296.974;-1.4372;317.997;-1.7499;338.803;-1.54985;357.584;-1.61334;376.333;-1.74988;398.639;-1.74989;
0.200018;1.51708;-0.348834;322.069;-5.31515;62.6095;-0.00542935;-0.172744;369.685;-5.30096;745.42;-5.25;297.145;-1.43756;318.168;-1.74984;338.974;-1.5502;357.755;-1.61674;376.504;-1.74981;398.811;-1.74982;
