Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;
0;0.370983;0.270526;318.723;-5.31;60.0005;0.00146092;1.03537e-005;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0100005;1.11621;0.242161;318.817;-5.30999;60.0232;0.00603609;0.000390137;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.020001;1.63296;0.209091;318.984;-5.30996;60.0754;0.0126712;0.00177381;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0300015;1.93392;0.191993;319.151;-5.30991;60.1404;0.0171991;0.00432757;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.040002;2.36792;0.182282;319.319;-5.30984;60.2184;0.0202686;0.00780547;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0500025;2.89891;0.177264;319.487;-5.30975;60.3135;0.0222419;0.0120893;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0600031;3.417;0.17104;319.64;-5.30965;60.4175;0.0232054;0.0166272;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0700036;3.99817;0.169407;319.823;-5.30952;60.5636;0.0234174;0.0227188;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0800041;4.44584;0.169739;319.992;-5.30938;60.7175;0.0229434;0.0289308;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0900046;4.77008;0.172239;320.161;-5.30922;60.8837;0.021972;0.0356025;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.100005;4.93945;0.176125;320.331;-5.30904;61.0594;0.0205907;0.0427658;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.110006;4.90946;0.181448;320.495;-5.30885;61.2301;0.018959;0.0500502;368.443;-5.30949;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.120006;4.67924;0.189698;320.673;-5.30863;61.4104;0.0170487;0.0583028;368.613;-5.30817;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.130007;4.28833;0.199535;320.844;-5.3084;61.5726;0.0152334;0.0664754;368.783;-5.30685;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.140007;3.78452;0.209946;321.006;-5.30816;61.7097;0.0136546;0.0743568;368.954;-5.30554;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.150008;3.19269;0.225348;321.169;-5.3079;61.8286;0.0123085;0.0824196;369.124;-5.30422;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.160008;2.48064;0.235885;321.356;-5.30758;61.9371;0.0111875;0.0917511;369.296;-5.30305;745.42;-5.25;296.762;-1.43675;317.785;-1.74998;338.591;-1.54943;357.372;-1.60912;376.121;-1.74997;398.427;-1.74997;
0.170009;1.87595;0.244091;321.521;-5.30727;62.0114;0.0104106;0.100112;369.472;-5.30211;745.42;-5.25;296.935;-1.43712;317.958;-1.74991;338.764;-1.54978;357.545;-1.61254;376.294;-1.7499;398.6;-1.7499;
0.180009;1.29563;0.251619;321.699;-5.30691;62.0705;0.00978459;0.109128;369.647;-5.30117;745.42;-5.25;297.109;-1.43748;318.131;-1.74985;338.937;-1.55013;357.718;-1.61596;376.467;-1.74983;398.774;-1.74983;
0.19001;0.843194;0.257914;321.871;-5.30654;62.1072;0.00939884;0.117865;369.822;-5.30023;745.42;-5.25;297.282;-1.43785;318.305;-1.74979;339.111;-1.55048;357.891;-1.61938;376.641;-1.74975;398.947;-1.74976;
0.20001;0.491945;0.263096;322.04;-5.30615;62.1296;0.0091745;0.126556;369.997;-5.29928;745.42;-5.25;297.455;-1.43821;318.478;-1.74973;339.284;-1.55083;358.065;-1.6228;376.814;-1.74968;399.12;-1.74969;
