Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;
0;0.51806;1.03715;318.732;-5.31;60.0013;0.00748316;7.99284e-005;369.23;-5.3035;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0100017;1.07885;0.948066;318.813;-5.30997;60.0218;0.0228037;0.00149043;369.23;-5.3035;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0200033;1.60961;0.81889;318.981;-5.30985;60.0735;0.0489337;0.00689207;369.23;-5.3035;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.030005;1.90664;0.750633;319.148;-5.30965;60.1369;0.0669146;0.0166065;369.23;-5.3035;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0400066;2.34009;0.714416;319.316;-5.30937;60.2141;0.07894;0.030165;369.23;-5.3035;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0500083;2.86942;0.697133;319.484;-5.30903;60.3085;0.0867764;0.0469048;369.23;-5.3035;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0600099;3.4355;0.689613;319.652;-5.30861;60.4219;0.0912333;0.0663886;369.23;-5.3035;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0700116;3.97723;0.683247;319.821;-5.30812;60.5568;0.0925682;0.0886001;369.23;-5.3035;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0800133;4.42662;0.676371;319.989;-5.30757;60.7092;0.0910689;0.112967;369.23;-5.3035;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
