Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;
0;0.17586;0.0404179;318.715;-5.31;59.9998;0.00014602;5.10897e-007;369.226;-5.30354;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0100007;1.23586;0.0353151;318.829;-5.31;60.0259;0.000991886;6.31305e-005;369.226;-5.30354;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0200015;1.64492;0.0309956;318.988;-5.30999;60.0773;0.00190115;0.000273989;369.226;-5.30354;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0300022;1.94642;0.0284929;319.155;-5.30999;60.1423;0.00256344;0.000655988;369.226;-5.30354;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.040003;2.38135;0.0270516;319.323;-5.30998;60.2206;0.00302083;0.00117396;369.226;-5.30354;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0500037;2.91054;0.0262778;319.49;-5.30996;60.3153;0.00331222;0.00180746;369.226;-5.30354;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0600044;3.48008;0.0260183;319.659;-5.30995;60.4315;0.003467;0.00255808;369.226;-5.30354;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0700052;4.01136;0.0258054;319.828;-5.30993;60.5683;0.0035064;0.00340507;369.226;-5.30354;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0800059;4.4575;0.0258009;319.997;-5.30991;60.722;0.00345147;0.00433247;369.226;-5.30354;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0900067;4.78456;0.0261589;320.167;-5.30988;60.8892;0.00331702;0.00533814;369.226;-5.30354;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.100007;4.93697;0.0267134;320.336;-5.30986;61.0645;0.00311485;0.00641499;369.226;-5.30354;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.110008;4.89522;0.0275267;320.506;-5.30983;61.2418;0.00286474;0.00755634;369.226;-5.30354;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.120009;4.67248;0.0287068;320.677;-5.30979;61.415;0.00259281;0.00875078;369.226;-5.30354;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.13001;4.2812;0.0301761;320.848;-5.30976;61.577;0.00232278;0.00998031;369.226;-5.30354;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.14001;3.73728;0.0318455;321.02;-5.30972;61.7213;0.0020737;0.0112458;369.333;-5.30301;745.42;-5.25;296.803;-1.4367;317.826;-1.74997;338.632;-1.54939;357.412;-1.60995;376.162;-1.74997;398.468;-1.74997;
0.150011;3.10479;0.0335364;321.192;-5.30968;61.843;0.00186047;0.0125303;369.505;-5.30217;745.42;-5.25;296.973;-1.43685;317.996;-1.74993;338.802;-1.54954;357.583;-1.61334;376.332;-1.74992;398.638;-1.74993;
0.160012;2.44827;0.0351005;321.364;-5.30963;61.9421;0.00168613;0.013828;369.677;-5.30132;745.42;-5.25;297.143;-1.437;318.166;-1.74989;338.972;-1.54969;357.753;-1.61674;376.502;-1.74987;398.808;-1.74988;
0.170013;1.81544;0.0364518;321.538;-5.30959;62.0194;0.00154956;0.015145;369.849;-5.30048;745.42;-5.25;297.314;-1.43715;318.336;-1.74985;339.143;-1.54984;357.923;-1.62013;376.673;-1.74983;398.979;-1.74983;
